23860,23871,23896,23936,23989,24057,24137,24230,24336,24453,24581,24719,24867,25023,25186,25355,25531,25713,25902,26099,26308,26529,26757,26984,27206,27423,27635,27840,28038,28230,28416,28594,28766,28930,29088,29240,29385,29523,29655,29781,29901,30016,30125,30229,30326,30420,30510,30592,30671,30746,30817,30891,30974,31072,31186,31320,31473,31645,31834,32037,32250,32468,32684,32892,33087,33266,33424,33559,33668,33749,33801,33823
1524,1525,1527.4,1531.1,1536.2,1542.7,1550.6,1560.1,1571.1,1583.7,1597.9,1613.9,1631.7,1651.4,1673.1,1696.9,1722.9,1751.3,1782,1814.4,1848.4,1883.2,1918,1952.6,1987,2021.2,2055,2088.3,2121,2153.1,2184.5,2215.2,2245,2274,2302.2,2329.5,2355.9,2381.4,2406,2429.6,2452.4,2474.3,2495.2,2515.3,2534.6,2552.9,2570.5,2587.2,2603.1,2618.2,2632.5,2646,2658.6,2670.4,2681.2,2691.1,2700.1,2708.2,2715.4,2721.7,2727.2,2732,2736.2,2739.9,2743,2745.6,2747.8,2749.6,2750.9,2751.9,2752.6,2752.8
0.045553,0.045475,0.045293,0.045006,0.044618,0.044121,0.043533,0.042828,0.042063,0.041171,0.040275,0.039288,0.038163,0.037037,0.03564,0.03441,0.033283,0.032461,0.031664,0.031361,0.03156,0.031264,0.030192,0.028409,0.026592,0.024899,0.023318,0.021838,0.020468,0.019196,0.018028,0.016935,0.01593,0.015004,0.014153,0.013368,0.012635,0.011965,0.011354,0.010765,0.010264,0.0097449,0.0093868,0.0089619,0.008363,0.0083772,0.007852,0.0073934,0.0073867,0.0069443,0.0070872,0.0079737,0.0094881,0.011572,0.014136,0.017109,0.020405,0.02395,0.027659,0.031466,0.035232,0.038518,0.041325,0.043822,0.045965,0.047739,0.04918,0.050321,0.051189,0.051808,0.052194,0.05236
994,993.5,992.33,990.49,987.96,984.74,980.81,976.16,970.77,964.6,957.62,949.82,941.14,931.54,920.99,909.39,896.64,882.62,867.41,851.02,833.48,815.26,796.66,777.67,758.24,738.32,717.94,697.17,676.06,654.63,632.92,610.96,588.82,566.51,544.1,521.61,499.1,476.62,454.2,431.87,409.67,387.69,365.92,344.46,323.37,302.47,282.14,262.23,242.67,223.76,205.23,187.08,169.39,152.21,135.66,119.83,104.83,90.746,77.633,65.527,54.477,44.59,35.831,28.127,21.444,15.752,10.999,7.1395,4.1383,1.9597,0.58348,3.1181e-15
-0.0005,-0.00049935,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.00047979,-0.0005,-0.00042015,-0.0005,-0.00043477,-0.00049557,-0.00048793,-0.00039492,-0.00032102,-0.00022899,-0.00021204,3.8025e-05,1.1298e-05,-0.0001693,-0.00038416,-0.00046689,-0.00041741,-0.000386,-0.00035067,-0.00032277,-0.00029251,-0.00026775,-0.00024335,-0.00022639,-0.00020394,-0.00018871,-0.00017121,-0.00015989,-0.00014782,-0.00013375,-0.00012725,-0.00011735,-0.00010441,-0.00010883,-5.4558e-05,-0.00015043,-5.9144e-05,-1.1376e-05,-0.00019257,4.8453e-07,-6.9243e-05,-8.0791e-05,0.00015138,0.00032107,0.00051327,0.00068094,0.00085254,0.0010097,0.0011622,0.0013071,0.0014374,0.0015773,0.0015895,0.0014471,0.0014109,0.0013795,0.0013136,0.0012393,0.0011846,0.0011303,0.001097,0.0010609,0.0010622,0.0010653
1.6945,1.6945,1.6945,1.6945,1.6946,1.6946,1.6946,1.6947,1.6947,1.6948,1.6948,1.6949,1.6949,1.695,1.6951,1.6952,1.6953,1.6953,1.6954,1.6955,1.6956,1.6957,1.6958,1.6959,1.696,1.6961,1.6962,1.6963,1.6964,1.6965,1.6966,1.6967,1.6968,1.6969,1.697,1.6971,1.6972,1.6973,1.6974,1.6975,1.6976,1.6976,1.6977,1.6978,1.6979,1.6979,1.698,1.6981,1.6981,1.6982,1.6983,1.6983,1.6984,1.6984,1.6985,1.6985,1.6986,1.6986,1.6987,1.6987,1.6988,1.6988,1.6988,1.6989,1.6989,1.6989,1.6989,1.699,1.699,1.699,1.699,1.699
-5e-05,2.487e-05,-2.083e-05,1.8058e-05,-1.7615e-05,1.8727e-05,-2.1968e-05,3.0906e-05,-2.4185e-05,3.3941e-05,-1.0161e-06,-2.0357e-05,3.1513e-05,-5e-05,5e-05,6.581e-06,5e-05,-7.6321e-06,5e-05,5e-05,-4.5782e-05,-5e-05,-5e-05,7.002e-06,8.9656e-06,8.6874e-06,6.3536e-06,7.3692e-06,5.3969e-06,6.1753e-06,3.6991e-06,4.6675e-06,3.8556e-06,3.5037e-06,3.1096e-06,2.2552e-06,2.6802e-06,3.0057e-06,-2.0082e-07,5.4537e-06,-3.218e-06,9.1919e-06,-1.3393e-06,-1.9972e-05,5e-05,-4.5448e-05,5.6249e-06,3.8757e-05,-4.7256e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,-5e-05,-5e-05,-3.0952e-06,-3.3221e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,5e-05,-5e-05
1.4211e-14,0.15541,0.5207,1.094,1.8741,2.8596,4.0485,5.4386,7.0271,8.811,10.787,12.951,15.299,17.826,20.528,23.399,26.434,29.627,32.972,36.462,40.09,43.85,47.735,51.736,55.846,60.058,64.362,68.752,73.217,77.75,82.342,86.984,91.667,96.382,101.12,105.87,110.63,115.38,120.12,124.83,129.52,134.16,138.75,143.28,147.75,152.14,156.44,160.65,164.76,168.77,172.65,176.41,180.04,183.53,186.87,190.07,193.1,195.97,198.67,201.2,203.55,205.71,207.69,209.47,211.06,212.45,213.64,214.63,215.41,215.98,216.34,216.5
54942,54920,54868,54788,54684,54561,54422,54274,54125,53981,53851,53741,53662,53622,53634,53710,53852,54064,54320,54587,54816,54952,54995,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,54991,55000,55000,54985,55000,55000,55000,54997,54928,54744,54403,53883,53175,52281,51220,50017,48696,47235,45768,44347,43010,41783,40688,39740,38948,38320,37858,37564,37438
1671.6,1672.6,1674.9,1678.5,1683.2,1688.9,1695.4,1702.5,1708.7,1717,1719.4,1729.8,1731,1737.8,1739,1733.9,1728,1717,1698.1,1660.6,1628.7,1593.1,1555.9,1512.3,1462.9,1413.7,1364.6,1317.4,1271.2,1225.9,1180.8,1138.2,1096.3,1056,1018.4,981.27,946.36,913.17,881.43,849.69,821.46,795.3,767.65,748.55,721.51,697.83,686.54,658.47,644.39,628.44,601.52,576.98,549.83,522.47,494.92,468.94,443.18,417.47,391.26,362.07,340.76,333,318.9,305.99,295.11,286.67,280.98,277.11,272.07,268.96,264.26,261.99
5.4067,5.4061,5.4031,5.3982,5.3904,5.3799,5.3672,5.3515,5.3436,5.3082,5.3276,5.2457,5.2462,5.1608,5.1077,5.1029,5.0892,5.0695,4.9957,5.1015,5.0115,4.7903,4.575,4.4618,4.445,4.4397,4.4322,4.4101,4.3881,4.3678,4.3691,4.3479,4.3376,4.3329,4.3169,4.3116,4.2989,4.2871,4.2777,4.2891,4.278,4.2551,4.2848,4.1914,4.2618,4.2944,4.1288,4.2898,4.2218,4.206,4.4094,4.5774,4.7934,5.0117,5.2387,5.4517,5.6698,5.8946,6.1279,6.4032,6.5778,6.5758,6.7124,6.8358,6.91,6.9569,7.0171,7.0554,7.0989,7.1186,7.1655,7.1894
