0,9.8804e-06,1.9761e-05,2.9641e-05,3.9522e-05,8.8924e-05,0.00013833,0.00018773,0.00023713,0.00048414,0.00073115,0.00097816,0.0012252,0.0024602,0.0036953,0.0049303,0.0061654,0.012341,0.018516,0.024691,0.030866,0.061743,0.092619,0.1235,0.15437,0.29556,0.43674,0.57793,0.71911,0.8603,1.0015,1.1427,1.2839,1.425,1.5662,1.7074,1.8486,1.9898,2.131,2.2721,2.4133,2.5545,2.6957,2.8369,2.9781,3.1193,3.2604,3.4016,3.5428,3.684,3.8252,3.9664,4.1076,4.2487,4.3899,4.5311,4.6723,4.8135,4.9547,5.0959,5.237,5.3396,5.4422,5.5448,5.6474,5.6474,5.7069,5.8466,6.066,6.3648,6.7423,7.198,7.7313,8.3413,9.027,9.7873,10.621,11.527,12.504,13.55,14.663,15.843,17.086,18.392,19.758,21.181,22.66,24.193,25.776,27.408,29.086,30.808,32.57,34.37,36.205,38.072,39.968,41.891,43.837,45.804,47.788,49.786,51.795,53.811,55.833,57.856,59.878,61.895,63.904,65.901,67.885,69.852,71.798,73.721,75.617,77.485,79.32,81.12,82.882,84.603,86.281,87.913,89.496,91.029,92.508,93.932,95.297,96.603,97.846,99.026,100.14,101.19,102.16,103.07,103.9,104.66,105.35,105.96,106.49,106.95,107.32,107.62,107.84,107.98,108.04
6.4839,6.4839,6.4839,6.4839,6.4839,6.4839,6.4839,6.4839,6.4839,6.4839,6.4839,6.4839,6.4839,6.484,6.484,6.484,6.484,6.4843,6.4848,6.4855,6.4864,6.4936,6.5058,6.5227,6.5446,6.7064,6.97,7.3357,7.8037,8.3742,9.0475,9.8238,10.703,11.686,12.773,13.963,15.258,16.657,18.161,19.769,21.482,23.301,25.225,27.255,29.391,31.633,33.982,36.437,38.998,41.667,44.444,47.327,50.319,53.418,56.625,59.941,63.366,66.899,70.541,74.293,78.154,81.028,83.961,86.951,90,90,91.793,96.087,103.04,112.95,126.18,143.21,164.63,191.12,223.43,262.44,309.1,364.43,429.55,505.64,593.95,695.8,812.55,945.62,1096.5,1266.6,1457.6,1670.9,1908.1,2170.5,2459.6,2776.6,3122.5,3498.1,3904.1,4340.6,4808,5306.4,5835.7,6395.8,6986.6,7607.4,8256.5,8930.5,9623.9,10330,11045,11763,12479,13190,13891,14577,15243,15887,16505,17097,17662,18199,18710,19193,19650,20078,20477,20849,21193,21511,21803,22072,22318,22542,22744,22926,23089,23231,23355,23460,23548,23621,23680,23726,23761,23787,23805,23816,23821
0,5.0238e-05,0.00010048,0.00015071,0.00020095,0.00045214,0.00070333,0.00095452,0.0012057,0.0024617,0.0037176,0.0049736,0.0062295,0.012509,0.018789,0.02507,0.03135,0.062753,0.09416,0.12557,0.15698,0.31409,0.47128,0.62855,0.78589,1.5064,2.2285,2.9522,3.6776,4.4046,5.1333,5.8636,6.5954,7.329,8.0641,8.8008,9.5392,10.279,11.021,11.764,12.509,13.255,14.003,14.753,15.504,16.256,17.011,17.767,18.524,19.283,20.044,20.806,21.57,22.335,23.102,23.87,24.64,25.412,26.185,26.959,27.736,28.3,28.866,29.433,30,30,30.329,31.103,32.321,33.985,36.098,38.662,41.682,45.161,49.104,53.515,58.398,63.757,69.594,75.912,82.712,90.003,97.793,106.08,114.88,124.19,134.03,144.4,155.25,166.57,178.35,190.55,203.12,215.98,229.11,242.48,255.98,269.44,282.88,296.46,310.4,324.79,339.43,354.46,370.04,386.88,405.6,426.27,448.88,473.29,499.45,527.3,556.74,587.7,620.16,654.11,689.48,726.12,763.85,802.56,841.99,881.91,922.19,962.73,1003.4,1044.2,1084.6,1124.4,1163.4,1201.4,1238.1,1273.4,1307,1338.7,1368.3,1395.5,1420.3,1442.6,1462.1,1479,1493.1,1504.2,1512.5,1517.8,1520
28334,28334,28334,28334,28334,28334,28334,28334,28334,28334,28334,28334,28334,28334,28334,28333,28333,28332,28331,28330,28329,28324,28320,28315,28310,28288,28266,28244,28222,28200,28177,28155,28133,28111,28089,28067,28045,28023,28001,27979,27957,27935,27912,27890,27868,27846,27824,27802,27780,27758,27736,27714,27692,27670,27647,27625,27603,27581,27559,27537,27515,27499,27483,27467,27451,27449,27440,27418,27384,27337,27278,27207,27123,27028,26921,26802,26671,26529,26376,26212,26038,25853,25658,25453,25239,25015,24783,24542,24293,24036,23772,23500,23222,22938,22648,22352,22052,21747,21438,21125,20810,20492,20171,19850,19527,19203,18880,18557,18235,17915,17597,17281,16968,16659,16354,16054,15759,15469,15186,14909,14638,14375,14120,13873,13635,13405,13185,12975,12774,12584,12404,12235,12078,11932,11797,11675,11564,11465,11379,11306,11245,11197,11161,11139,11129
1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5691,1.569,1.569,1.569,1.5688,1.5685,1.568,1.5674,1.5666,1.5657,1.5649,1.5643,1.5642,1.5646,1.5655,1.5666,1.5676,1.5682,1.5683,1.5677,1.5661,1.562,1.5544,1.5435,1.5304,1.5162,1.5015,1.4853,1.4662,1.4453,1.4253,1.4085,1.3968,1.3896,1.3814,1.37,1.3517,1.3211,1.2745,1.2118,1.1402,1.0656,0.99111,0.91818,0.84764,0.77993,0.71534,0.6543,0.5973,0.54501,0.49752,0.45491,0.417,0.38279,0.35164,0.32285,0.29609,0.27141,0.2491,0.22907,0.21094,0.19474,0.18023,0.16725,0.1554,0.1444,0.134,0.12402,0.11433,0.10493,0.095873,0.087297,0.079372,0.072194,0.065841,0.060402,0.055964,0.052613,0.050435,0.049497
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2098e-13,-0.0001187,-0.00038937,-0.0007937,-0.0012881,-0.0017989,-0.0022678,-0.0025807,-0.0026662,-0.0023808,-0.001759,-0.00079192,0.00014145,0.00071622,0.00090821,0.00052749,-0.00068253,-0.0022058,-0.0036642,-0.0050383,-0.0077745,-0.01237,-0.016349,-0.018186,-0.018064,-0.016386,-0.015218,-0.01567,-0.016322,-0.014641,-0.010462,-0.0052884,-0.00018387,0.00164,1.4898e-05,-0.0037194,-0.011094,-0.022021,-0.035723,-0.048124,-0.056988,-0.063007,-0.065954,-0.067623,-0.068301,-0.069153,-0.06945,-0.069428,-0.068451,-0.06706,-0.06521,-0.061293,-0.056986,-0.053213,-0.049221,-0.046428,-0.043592,-0.04096,-0.037195,-0.034049,-0.031115,-0.029568,-0.029033,-0.029072,-0.03009,-0.031319,-0.033191,-0.035863,-0.039124,-0.042529,-0.046061,-0.049317,-0.052291,-0.054885,-0.05704,-0.058721,-0.060103,-0.061092,-0.061725,-0.061993
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88958,0.89889,0.92034,0.95234,0.99185,1.0345,1.076,1.1137,1.1468,1.1758,1.2019,1.2263,1.2506,1.2762,1.305,1.3396,1.3862,1.4524,1.528,1.5934,1.6362,1.651,1.6528,1.6547,1.6561,1.6577,1.6594,1.6612,1.6628,1.6644,1.6659,1.6673,1.6688,1.6702,1.6717,1.6731,1.6744,1.6756,1.6767,1.6776,1.6783,1.679,1.6795,1.68,1.6804,1.6807,1.681,1.6813,1.6816,1.6818,1.682,1.6822,1.6823,1.6825,1.6826,1.6828,1.6829,1.683,1.6831,1.6832,1.6833,1.6833,1.6834,1.6835,1.6835,1.6836,1.6836,1.6837,1.6837,1.6837,1.6838,1.6838,1.6838,1.6838,1.6839,1.6839,1.6839,1.6839,1.6839,1.6839
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0020013,-0.0019839,-0.0018927,-0.0017865,-0.0015082,-0.0012174,-0.00081619,-0.00038499,0.00013544,0.00063744,0.0010094,0.0012052,0.00080978,0.00038655,-2.8659e-05,-0.00070397,-0.0012273,-0.0011902,-0.0010107,-0.0012158,-0.0027029,-0.0031531,-0.0018926,-0.00050702,0.00064332,0.0011,0.00015177,-0.00051217,6.2157e-05,0.0017642,0.0025273,0.002906,0.002041,-0.00014493,-0.0013151,-0.0026634,-0.0046483,-0.0062296,-0.0069474,-0.0051245,-0.0037774,-0.0020701,-0.0010998,-0.00049583,-0.0003722,-0.00033717,-5.5353e-05,0.00019469,0.00073425,0.0007157,0.0014899,0.0025825,0.0020826,0.0023935,0.0019513,0.0016605,0.0016349,0.0020236,0.002515,0.0019461,0.0019113,0.00044501,0.00043349,-0.00063322,-0.00091907,-0.0014342,-0.0021813,-0.0033197,-0.0037909,-0.0044678,-0.0047083,-0.0048545,-0.0048584,-0.0048905,-0.004504,-0.00456,-0.0045971,-0.0044929,-0.004544,-0.0044965
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21994,-0.21994,-0.21994,-0.21994,-0.21994,-0.21994,-0.21994,-0.21994,-0.21994,-0.21994,-0.21994,-0.21994,-0.21994,-0.21994,-0.21994,-0.21994,-0.21994,-0.21994,-0.21994,-0.21994,-0.21994,-0.21994,-0.21994,-0.21993,-0.21993,-0.21993,-0.21993,-0.21992,-0.21992,-0.21991,-0.2199,-0.21989,-0.21988,-0.21986,-0.21985,-0.21983,-0.21981,-0.21978,-0.21975,-0.21972,-0.21967,-0.21961,-0.21955,-0.21947,-0.21938,-0.21927,-0.21916,-0.21903,-0.21889,-0.21874,-0.21858,-0.21841,-0.21823,-0.21804,-0.21785,-0.21764,-0.21744,-0.21722,-0.21701,-0.21679,-0.21656,-0.21634,-0.21612,-0.21591,-0.21569,-0.21548,-0.21528,-0.21509,-0.2149,-0.21473,-0.21456,-0.21441,-0.21428,-0.21416,-0.21405,-0.21397,-0.2139,-0.21385,-0.21381,-0.2138
