24520,24531,24558,24600,24657,24727,24809,24902,25005,25114,25227,25344,25464,25587,25715,25852,26005,26173,26356,26554,26760,26962,27152,27342,27535,27717,27882,28042,28203,28374,28575,28795,28997,29168,29343,29525,29701,29872,30043,30214,30360,30484,30611,30736,30846,30958,31070,31173,31249,31299,31345,31400,31483,31598,31737,31900,32094,32319,32573,32843,33116,33380,33627,33851,34047,34211,34343,34440,34502,34529
1524,1525.1,1527.8,1531.7,1536.8,1543.4,1551.1,1560.2,1570.3,1581.7,1594.1,1607.6,1622,1637.4,1653.7,1670.6,1688.3,1706.6,1726.6,1748.3,1769.8,1791.5,1816.6,1850,1884.3,1918.6,1955,1991.9,2029.4,2065.9,2101.2,2137,2172.4,2206.5,2238.9,2271.1,2302.2,2332.8,2363.2,2391,2418.6,2445.3,2470.1,2494.2,2516.7,2538,2558.2,2577.5,2596,2613.3,2629.2,2644.7,2660.3,2674.8,2688.2,2698.8,2707.3,2714.3,2719.7,2724,2727.5,2730.2,2732.2,2733.8,2735,2735.9,2736.5,2736.9,2737.1,2737.2
0.038937,0.038814,0.038526,0.038092,0.037468,0.036592,0.035418,0.033954,0.032168,0.030183,0.028011,0.026156,0.024742,0.023592,0.023004,0.023456,0.024744,0.025304,0.026127,0.026544,0.025497,0.023075,0.021255,0.020871,0.019632,0.017147,0.015362,0.014833,0.014468,0.016019,0.018204,0.017846,0.01477,0.013179,0.014076,0.01373,0.013108,0.012601,0.012982,0.011989,0.0097352,0.0090832,0.0096405,0.0088032,0.008189,0.0087317,0.0085478,0.007428,0.004845,0.0037965,0.0040645,0.0059729,0.0093321,0.012362,0.015207,0.019043,0.023837,0.02925,0.034648,0.039013,0.04235,0.04485,0.04666,0.047927,0.048776,0.049317,0.049651,0.049842,0.049954,0.05
994,993.46,992.13,990.13,987.52,984.13,980.15,975.45,970.14,964.13,957.51,950.17,942.17,933.46,924.06,913.94,903.13,891.86,879.66,866.54,853.36,839.97,824.82,805.83,786.06,765.85,744.19,721.61,698.14,674,649.44,624.81,600.44,575.79,550.95,526.2,501.65,477.03,451.32,427.21,403.78,379.32,355.03,331.43,308.46,285.79,263.85,242.67,222.25,202.08,182.08,162.2,142.65,124.09,106.58,90.072,74.805,61.004,48.866,38.539,29.888,22.716,16.83,12.058,8.2422,5.2596,3.0057,1.4104,0.41723,-8.7349e-15
-0.00063506,-0.00063497,-0.00061978,-0.00060955,-0.00067548,-0.00075257,-0.00082157,-0.00087551,-0.0009099,-0.00089035,-0.00083452,-0.00054859,-0.00044465,-0.0002704,-6.6809e-05,0.00032108,0.00025004,0.00012331,0.0002236,-6.439e-05,-0.0004023,-0.0005526,-0.00016887,-9.4838e-05,-0.00040066,-0.00048225,-0.00016935,-9.5457e-05,5.3609e-05,0.00045154,0.00021928,-0.00035752,-0.00056837,5.8793e-05,8.5184e-05,-0.00012841,-0.00010601,-1.3278e-05,4.4904e-05,-0.00038952,-0.0003048,5.9965e-05,2.8585e-05,-0.00026455,7.8046e-05,3.465e-05,-8.0907e-05,-0.00044403,-0.00046682,-3.0421e-05,0.00018607,0.00070383,0.00082805,0.00071302,0.00087149,0.0012808,0.0015722,0.0018561,0.0017662,0.001479,0.001236,0.0010161,0.00081463,0.00064931,0.0004964,0.00038927,0.00029363,0.00025188,0.00023845,0.00023549
6.2269e-05,-1.7349e-05,6.6172e-05,-4.8551e-05,-6.2611e-05,-6.6486e-05,-2.4649e-05,-4.2055e-05,1.4989e-05,-1.0392e-05,8.4875e-05,7.7772e-05,3.0524e-05,6.1016e-05,8.6005e-05,8.0494e-05,-8.4682e-05,3.6213e-05,-2.7904e-05,-7.7634e-05,-7.4071e-05,3.4736e-05,7.9285e-05,-4.4949e-05,-5.3868e-05,3.1535e-05,5.5807e-05,-1.2476e-05,7.8371e-05,2.4316e-05,-8.8518e-05,-9.9291e-05,5.4817e-05,9.7219e-05,-6.3804e-05,4.1903e-06,-6.8096e-06,4.4455e-05,-5.3978e-05,-4.9322e-05,6.1978e-05,5.0637e-05,-6.7411e-05,1.0815e-05,5.809e-05,-4.3747e-05,-2.3351e-05,-9.4718e-05,9.5687e-05,4.8966e-05,9.1825e-05,9.8891e-05,-2.508e-05,-1.075e-05,9.9941e-05,0.0001,9.2968e-05,5.1167e-05,-9.8716e-05,-9.9509e-05,-0.0001,-9.9568e-05,-9.9944e-05,-9.7538e-05,-9.9517e-05,-8.5899e-05,-9.5921e-05,-2.239e-05,-4.0517e-05,3.9125e-05
-2.8422e-14,0.19369,0.64893,1.3633,2.3354,3.5631,5.0439,6.7749,8.7525,10.973,13.431,16.122,19.04,22.18,25.536,29.099,32.863,36.821,40.964,45.284,49.771,54.417,59.213,64.148,69.212,74.396,79.687,85.077,90.553,96.104,101.72,107.39,113.1,118.84,124.59,130.35,136.11,141.85,147.56,153.23,158.84,164.39,169.87,175.26,180.55,185.73,190.8,195.73,200.53,205.17,209.66,213.98,218.12,222.08,225.85,229.41,232.77,235.91,238.82,241.52,243.97,246.19,248.17,249.9,251.38,252.61,253.58,254.3,254.75,254.95
49461,49440,49404,49331,49213,49090,48934,48781,48622,48485,48371,48294,48238,48208,48182,48123,47974,47738,47472,47175,46799,46458,46361,46664,46969,47328,47885,48482,49075,49512,49634,49606,49676,49895,50000,50011,50000,49996,49963,49808,49822,49956,49989,49990,50036,50019,49946,49902,50028,50307,50564,50730,50673,50329,49758,48907,47736,46273,44603,42847,41124,39507,38045,36763,35675,34783,34086,33580,33260,33124
1666.2,1673.3,1695.1,1633.1,1653.4,1629.2,1628.5,1621.4,1610.4,1596.9,1580.9,1543.6,1522.2,1493.5,1459,1399.4,1385.1,1372.8,1398.6,1387.7,1368.1,1362.3,1463.8,1511,1453.5,1445.7,1415.9,1382.6,1328.6,1236.9,1207.2,1224.7,1197.6,1115.4,1082.5,1068.5,1035,1009.3,945.6,962.76,943.61,854.6,830.79,823.75,773.76,752.04,735.18,737.36,717.41,667.19,619.95,641.25,626.33,616.03,554.24,444.13,399,343.23,285.45,260.37,231.6,197.42,166.62,138.66,112.92,88.752,70.766,49.722,32.432,24.683
5.6891,5.6883,5.6961,5.7001,5.6482,5.6111,5.558,5.5076,5.4959,5.4928,5.5049,5.6642,5.7052,5.785,5.8814,6.0973,6.0385,5.9507,5.9893,5.7961,5.5694,5.4436,5.6366,5.5854,5.2754,5.1109,5.2746,5.2424,5.2694,5.5229,5.3014,4.6865,4.4304,5.0243,5.0112,4.7344,4.7346,4.7942,4.8476,4.3642,4.4122,4.7818,4.7202,4.3982,4.7455,4.6826,4.5472,4.1725,4.1326,4.5481,4.7753,5.3458,5.4737,5.3802,5.601,6.1042,6.542,7.0457,7.1597,7.0531,6.9842,6.9323,6.8564,6.8194,6.7522,6.7367,6.7061,6.7136,6.759,6.7796
