24460,24469,24490,24523,24567,24621,24686,24761,24843,24935,25036,25148,25273,25407,25550,25702,25871,26059,26263,26477,26695,26907,27109,27299,27476,27646,27816,27999,28199,28412,28630,28843,29037,29224,29410,29583,29756,29929,30088,30237,30369,30484,30602,30722,30842,30967,31091,31202,31285,31344,31391,31441,31513,31610,31728,31861,32006,32165,32341,32532,32734,32937,33134,33319,33487,33634,33756,33848,33908,33934
1524,1525,1527.4,1531.2,1536.3,1542.7,1550.5,1559.7,1570.2,1582.1,1595.1,1609.3,1624.9,1641.8,1659.5,1677.4,1696.2,1716.3,1737.3,1759.3,1781.9,1805.5,1831.3,1859.1,1890.3,1925.8,1963.8,2002.5,2040.4,2077.5,2113.6,2149,2183,2215.1,2246.3,2276.7,2306.8,2335.9,2364.4,2392.1,2418.6,2443.9,2467.9,2490.9,2512.6,2533.3,2553,2572,2589.9,2606.6,2622.1,2637,2652,2666.3,2679.9,2692.5,2703,2711.5,2718.8,2725.4,2731.1,2736.1,2740.4,2743.6,2745.9,2747.6,2748.9,2749.8,2750.4,2750.6
0.031237,0.031143,0.030921,0.030574,0.030101,0.029505,0.028783,0.027957,0.02716,0.026672,0.026662,0.027,0.027111,0.026775,0.02619,0.026598,0.028078,0.029128,0.029399,0.028838,0.027298,0.024976,0.022734,0.02021,0.018284,0.017164,0.017157,0.018089,0.018946,0.019165,0.018792,0.017241,0.015358,0.015244,0.014231,0.013314,0.01362,0.012839,0.011713,0.010908,0.0091749,0.0086594,0.0093169,0.0091455,0.0095497,0.010027,0.0096323,0.0081274,0.0058136,0.0043888,0.0040296,0.0053875,0.0081485,0.01078,0.013268,0.015311,0.017751,0.020966,0.024798,0.028977,0.032827,0.036073,0.038807,0.041354,0.043753,0.045892,0.047626,0.048879,0.049666,0.05
994,993.47,992.24,990.29,987.64,984.28,980.22,975.42,969.88,963.56,956.49,948.69,940.17,930.91,921.07,910.7,899.52,887.63,875.2,862.17,848.7,834.63,819.27,802.72,784.28,763.48,741.01,717.51,693.64,669.61,645.45,621.38,597.18,572.91,549.54,526.05,502.14,478.53,455.43,432.19,409.1,385.64,362.18,339.25,316.71,294.95,273.73,253.43,233.7,214.51,195.55,176.52,157.82,139.98,123.09,107.3,92.439,78.488,65.527,53.662,43.054,33.747,25.676,18.754,12.886,8.2012,4.711,2.2234,0.66279,2.5288e-14
-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0004724,-0.00033592,-0.00011637,9.422e-05,0.00011557,-3.8396e-05,-0.00017703,-0.00010323,0.0003357,0.00037929,0.00016943,-3.5871e-05,-0.00023011,-0.00047409,-0.0005,-0.0005,-0.0005,-0.00029003,-0.00013912,0.00012892,0.00018811,0.00011586,-2.5941e-05,-0.00013373,-0.00041435,-0.00015533,-2.2871e-05,-0.00028166,4.0543e-06,4.5821e-07,-0.00023988,-0.00013263,-0.00023333,-0.00030167,0.00011068,3.8769e-05,-2.1268e-05,0.00014586,9.6445e-06,-0.00017613,-0.00045655,-0.00045027,-0.00019064,6.8351e-05,0.00058031,0.0007047,0.00068676,0.00063439,0.00060511,0.0009134,0.0011912,0.0015106,0.0016354,0.001567,0.0014381,0.0014429,0.0015931,0.0017381,0.0018314,0.0018236,0.001783,0.0017729,0.0017778
1.0625e-05,-4.2787e-06,3.1924e-06,-2.6481e-06,2.2958e-06,-2.1448e-06,3.6676e-06,3.7652e-05,9.7053e-05,0.0001,6.3066e-05,-4.2582e-05,-5e-05,-3.6437e-05,0.0001,9.607e-05,-5e-05,-5e-05,-5e-05,-5e-05,-4.4573e-05,2.0268e-05,-2.2021e-05,3.5796e-05,3.0344e-05,4.5945e-05,3.7763e-05,-5.2953e-06,-2.5013e-05,-1.6896e-05,-4.1501e-05,-2.2064e-05,8.419e-05,-5e-05,4.5034e-06,5.4707e-05,-5e-05,-1.0373e-05,2.2002e-05,-5e-05,5.1631e-05,5.1232e-05,-5e-05,3.5431e-05,2.143e-06,-3.8168e-05,-4.7044e-05,-5e-05,5.2569e-05,4.4668e-05,0.0001,0.0001,-1.8081e-05,1.0815e-05,-4.2353e-05,5.5555e-05,0.0001,0.0001,0.0001,-3.0553e-06,-5e-05,-5e-05,6.1991e-05,0.0001,0.0001,3.8319e-05,-5e-05,-5e-05,1.1681e-05,3.8319e-05
-2.8422e-14,0.1884,0.63119,1.3261,2.2716,3.4657,4.9061,6.5897,8.5132,10.673,13.063,15.681,18.52,21.574,24.837,28.304,31.965,35.815,39.844,44.046,48.411,52.93,57.594,62.394,67.32,72.362,77.509,82.751,88.077,93.477,98.939,104.45,110.01,115.59,121.19,126.79,132.39,137.97,143.52,149.04,154.5,159.9,165.23,170.47,175.61,180.66,185.58,190.38,195.05,199.57,203.93,208.13,212.16,216.01,219.67,223.14,226.4,229.46,232.3,234.91,237.3,239.46,241.39,243.07,244.51,245.71,246.65,247.35,247.79,247.98
49936,49931,49922,49908,49891,49875,49863,49862,49877,49904,49923,49919,49892,49862,49808,49680,49465,49159,48772,48352,47933,47596,47434,47447,47709,48218,48813,49326,49635,49775,49798,49795,49848,49852,49804,49804,49777,49688,49666,49674,49752,49905,49965,49964,49910,49761,49581,49466,49515,49704,49933,50114,50127,49920,49523,48974,48269,47337,46265,45079,43828,42580,41389,40284,39288,38429,37732,37210,36875,36731
1649.8,1648.9,1646.9,1643.9,1640.2,1636.4,1633.5,1630.7,1618.9,1595.7,1566.7,1552.8,1557.3,1556,1510.1,1436.6,1427.4,1424.3,1420.5,1417.6,1410.1,1415.2,1426.3,1431.2,1456.4,1457.2,1427.1,1375.2,1324.1,1282.6,1237.2,1220.5,1134,1103.8,1068.6,1053.7,1022,1013.4,971.5,953.31,931.35,850,829.37,808.69,769.08,757.48,747.2,743.61,720.91,684.61,637.2,634.12,639.91,625.36,610.58,591.63,499.28,437.94,417.34,398.83,382.74,374.82,343.2,281.75,224.26,214.65,208.67,204.81,198.65,193.88
5.7376,5.7361,5.7324,5.726,5.7166,5.7045,5.6896,5.6862,5.7421,5.8416,5.9355,5.9247,5.8143,5.7065,5.7318,5.9739,5.9836,5.8504,5.7172,5.5844,5.3905,5.3461,5.3056,5.2329,5.2898,5.3025,5.4156,5.3847,5.2659,5.0819,4.9268,4.5944,4.8202,4.926,4.6152,4.8934,4.8573,4.5799,4.6629,4.526,4.4259,4.8425,4.7396,4.6549,4.8414,4.6792,4.4756,4.1897,4.1821,4.4234,4.6898,5.2734,5.3958,5.3916,5.3662,5.38,5.7766,6.1584,6.6433,6.9234,6.9917,6.9958,7.1568,7.5063,7.87,8.1485,8.2522,8.2869,8.3351,8.37
