24460,24474,24508,24560,24630,24718,24822,24940,25071,25213,25363,25519,25678,25840,25997,26148,26286,26411,26527,26643,26772,26927,27106,27302,27521,27754,27997,28246,28486,28712,28910,29082,29260,29444,29626,29799,29957,30100,30252,30411,30544,30653,30770,30898,31023,31137,31216,31273,31336,31430,31560,31719,31902,32116,32367,32660,32982,33319,33658,33988,34302,34591,34853,35083,35280,35443,35573,35668,35729,35754
1524,1525.1,1527.6,1531.6,1536.9,1544,1552.4,1562.6,1573.9,1585.3,1598.2,1611.9,1626.7,1642.3,1659.1,1676.5,1695,1713.9,1733.7,1755.8,1786.7,1824.1,1861.8,1900.1,1938.6,1977,2015.1,2052.6,2089.2,2124.9,2159.7,2192.8,2224.6,2256.1,2286.7,2316.5,2345.1,2373.1,2400.2,2427.1,2453.6,2477.9,2500.4,2522.2,2542.8,2563,2582.6,2600.2,2617.2,2634.2,2650.7,2666.1,2679.7,2690.8,2700.6,2709.2,2717.1,2724,2730.2,2735.6,2740.4,2744.6,2748.2,2751.3,2753.8,2755.7,2757.2,2758.2,2758.8,2759
0.05,0.04987,0.049575,0.049114,0.04841,0.047429,0.046277,0.044725,0.042789,0.040758,0.03867,0.036023,0.033688,0.031186,0.027795,0.024451,0.020749,0.017704,0.016076,0.016071,0.017859,0.020292,0.021326,0.022572,0.023661,0.023807,0.023749,0.022947,0.020898,0.018775,0.015342,0.014179,0.014883,0.014654,0.014002,0.012927,0.01136,0.01085,0.012208,0.011323,0.0088388,0.0081607,0.0095931,0.0096631,0.009648,0.007684,0.0050808,0.0045448,0.0062665,0.0097051,0.012885,0.015718,0.018773,0.023025,0.028441,0.034207,0.038846,0.042626,0.045421,0.047464,0.048808,0.049553,0.049932,0.05,0.05,0.05,0.049979,0.049977,0.049995,0.05
994,993.47,992.24,990.27,987.64,984.2,980.05,975.13,969.59,963.76,957.14,950.04,942.19,933.83,924.83,915.3,905.07,894.24,882.48,869.29,852.14,831.98,811.23,789.59,767.35,744.73,721.73,698.54,675.4,652.09,628.82,605.09,581.08,557.08,533.24,509.56,486.33,462.34,437.32,413.42,390.18,366.9,343.53,320.88,298.86,277.61,256.84,235.98,214.91,193.93,173.79,154.61,136.35,118.86,102.28,86.897,73.087,60.761,49.911,40.406,32.167,25.092,19.055,13.982,9.7637,6.3374,3.676,1.7425,0.51787,2.6973e-16
-0.00069445,-0.00068861,-0.00065711,-0.00069063,-0.0008068,-0.00081366,-0.00083633,-0.001,-0.001,-0.00088146,-0.00094089,-0.001,-0.00070396,-0.001,-0.001,-0.001,-0.00096277,-0.0006118,-0.0001996,0.00019666,0.00058845,0.00037852,0.00017748,0.00030818,0.00010793,-1.2231e-05,-2.7761e-05,-0.00031675,-0.00037431,-0.00051856,-0.00057225,0.00011388,3.1318e-05,-7.265e-05,-0.0001709,-0.00021876,-0.00030035,0.00018011,0.00012442,-0.00040198,-0.0004014,0.00018677,0.00017473,-3.3496e-05,-9.4162e-05,-0.00062737,-0.00032506,9.6443e-05,0.00065082,0.00078047,0.00069902,0.00066992,0.00091752,0.0013009,0.0016597,0.0015825,0.0013146,0.0011411,0.00085756,0.00070075,0.00042609,0.00028191,0.00010146,4.8807e-06,-4.1452e-07,-6.109e-06,-3.0047e-05,3.3825e-05,3.2437e-05,2.4615e-05
-0.0001,0.0001,1.5363e-05,-0.0001,-0.0001,5.2378e-05,-0.0001,-4.9819e-05,3.2489e-05,5.398e-05,-9.5156e-05,9.9194e-05,5.6812e-06,-0.0001,5.1216e-05,-3.7094e-05,6.8979e-05,0.0001,0.0001,0.0001,4.2636e-05,-0.0001,2.7678e-05,-1.0215e-05,-4.58e-05,-2.7191e-06,-2.3744e-05,-5.9835e-05,2.1582e-05,-7.5804e-05,0.0001,6.8551e-05,-4.6087e-05,-7.4086e-06,-1.4914e-05,-1.946e-05,2.9862e-05,8.8612e-05,-0.0001,-5.7953e-05,6.6072e-05,0.0001,-8.4718e-05,2.7113e-05,-0.0001,-3.1425e-05,0.0001,0.0001,0.0001,-2.3463e-05,-1.0323e-05,1.278e-05,0.0001,0.0001,6.7725e-05,-0.0001,-4.2204e-05,-0.0001,-6.7006e-05,-9.1818e-05,-0.0001,-6.5447e-05,-0.0001,-1.6456e-05,3.9396e-06,-2.8782e-05,2.6385e-05,0.0001,-0.0001,0.0001
-2.8422e-14,0.18732,0.62759,1.3185,2.2586,3.4459,4.8781,6.5521,8.4646,10.612,12.989,15.592,18.414,21.451,24.696,28.142,31.783,35.61,39.617,43.794,48.134,52.628,57.266,62.038,66.936,71.949,77.067,82.279,87.575,92.944,98.375,103.86,109.38,114.93,120.49,126.07,131.63,137.18,142.71,148.19,153.62,158.99,164.28,169.5,174.61,179.63,184.52,189.3,193.93,198.43,202.77,206.95,210.95,214.78,218.42,221.87,225.11,228.15,230.97,233.57,235.95,238.1,240.01,241.68,243.12,244.3,245.24,245.93,246.37,246.56
49936,49893,49791,49640,49428,49195,48924,48640,48332,47945,47582,47218,46899,46596,46384,46251,46257,46373,46594,46920,47611,48423,49049,49538,49832,49963,49968,49865,49754,49691,49762,49943,50000,49972,49907,49857,49858,49939,49897,49779,49830,49973,49972,49857,49701,49615,49766,50004,50170,50097,49719,49082,48202,46989,45451,43646,41692,39714,37803,36022,34405,32978,31740,30691,29818,29111,28562,28165,27914,27807
1676.2,1675.2,1671.9,1687.2,1677,1719,1683.3,1744.6,1647.8,1622.5,1614.7,1607,1566,1577.6,1562.4,1547,1528.1,1473.2,1425.7,1492.9,1607.4,1581.6,1542.4,1496.6,1457.3,1421.5,1378.7,1348.6,1307.2,1269.4,1223.8,1126.2,1104,1080.1,1055.7,1030.2,1006.7,917.32,894.36,946.24,907,809.23,783.5,771.74,752.07,784.27,726.06,659.91,650.09,656.29,640.91,620.03,529.72,453.04,426.64,402.26,399.09,381.03,386.09,369.38,381.68,375.54,378.5,373.77,345.84,322.36,308.54,272.68,263.24,261.53
5.6218,5.6255,5.6431,5.6298,5.5627,5.5531,5.5352,5.4151,5.4069,5.5105,5.4729,5.4249,5.6134,5.4013,5.3782,5.3508,5.3359,5.5473,5.7739,5.9325,6.0165,5.7761,5.5582,5.5681,5.3551,5.2056,5.1408,4.8339,4.7137,4.5397,4.4365,5.0904,4.9617,4.825,4.6952,4.6186,4.5105,4.9821,4.8963,4.332,4.3152,4.9111,4.8851,4.6338,4.5657,4.0192,4.3001,4.7357,5.3541,5.4856,5.4312,5.4518,5.7931,6.3168,6.9169,7.0476,6.9763,7.0236,6.9094,6.9507,6.7746,6.7716,6.6887,6.6862,6.8456,6.9724,7.0387,7.2375,7.2883,7.296
