24460,24463,24470,24482,24500,24527,24564,24613,24679,24763,24867,24988,25120,25261,25408,25560,25717,25883,26058,26247,26447,26653,26866,27082,27295,27500,27696,27887,28073,28253,28435,28644,28882,29101,29283,29450,29631,29818,29989,30147,30304,30458,30606,30739,30859,30978,31087,31179,31253,31318,31384,31459,31544,31640,31748,31870,32005,32148,32296,32447,32601,32753,32900,33040,33170,33284,33379,33451,33498,33519
1524,1524.8,1526.8,1529.9,1534.2,1539.6,1546.1,1553.7,1562.5,1572.4,1584.2,1598.4,1614.2,1631.3,1649.4,1668.3,1687.6,1707.5,1728.3,1750.6,1774.2,1799.8,1827.4,1857,1888.3,1921.7,1959.9,1998.9,2037.5,2075.5,2112.2,2146.2,2180.2,2214.7,2246.5,2277.4,2308.8,2338.1,2366.1,2393.9,2420.3,2445.7,2469.9,2493.2,2514.8,2535.2,2554.9,2573.5,2590.9,2607.2,2622.6,2637.1,2650.7,2663.4,2675.6,2687.4,2698.2,2708,2716.4,2723.3,2729.1,2734.2,2738.6,2742.1,2744.8,2747,2748.5,2749.7,2750.3,2750.6
0.0097921,0.010111,0.010861,0.012035,0.013631,0.015632,0.018018,0.020757,0.023706,0.026573,0.029064,0.029578,0.029119,0.028333,0.027218,0.026348,0.025833,0.025684,0.02571,0.026489,0.026122,0.025779,0.025191,0.02422,0.022523,0.020763,0.019167,0.018108,0.016993,0.015998,0.016664,0.019549,0.019761,0.016269,0.013639,0.013586,0.014768,0.014068,0.012571,0.012055,0.012044,0.01177,0.011032,0.0096168,0.0094539,0.009342,0.0082529,0.0067878,0.0057564,0.0056052,0.0063511,0.0074534,0.0087644,0.010288,0.0122,0.014443,0.016572,0.018548,0.020512,0.022691,0.025042,0.027276,0.029612,0.032145,0.034384,0.036252,0.037746,0.038851,0.03956,0.039861
994,993.47,992.23,990.28,987.62,984.27,980.21,975.47,970.06,963.98,957.08,949.35,940.91,931.74,921.98,911.53,900.59,888.99,876.69,863.41,849.45,834.36,818.12,800.68,782.2,762.38,740.31,717.36,693.98,670.21,645.83,621.23,596.79,572.83,548.65,523.89,498.85,474.7,451.35,427.44,403.48,380.01,357.08,334.74,312.67,291.11,270.28,250.08,230.36,210.95,191.8,173.14,155.18,137.98,121.56,106,91.467,78.027,65.668,54.388,44.21,35.103,27.02,19.951,13.985,9.1051,5.2852,2.5049,0.74542,4.297e-16
0.0017159,0.0017183,0.0017131,0.001714,0.0017032,0.001696,0.0016577,0.0016379,0.0014375,0.0012809,0.00068205,-0.00013787,-0.00015631,-0.00037216,-0.00027692,-0.00024243,-3.0916e-05,-8.3353e-05,0.00016574,6.996e-05,-0.00013495,-6.3592e-05,-0.00017555,-0.00026687,-0.00039329,-0.00037566,-0.00027261,-0.00018506,-0.00024261,-8.2037e-05,0.00038153,0.00047899,-0.00043623,-0.00064932,-0.0002646,0.00021517,8.083e-05,-0.00027996,-0.00020831,-1.2443e-06,-3.496e-05,-6.0713e-05,-0.00025505,-0.00018747,5.6203e-05,-0.00013635,-0.0002844,-0.00029693,-0.00013322,7.6443e-05,0.00024331,0.0002889,0.00037047,0.00044576,0.00061722,0.0006689,0.00065636,0.00066354,0.00076091,0.00082043,0.00092939,0.0010913,0.0014081,0.001585,0.0015699,0.0016003,0.0016015,0.0016225,0.0016207,0.0016186
-4.1467e-06,1.1404e-05,-1.8014e-05,7.2302e-06,-1.8408e-05,-9.3073e-06,-2.6608e-05,-3.6364e-05,-4.3917e-05,-4.9532e-05,-5e-05,-4.8492e-05,-2.9258e-05,-3.1757e-05,2.0943e-05,1.5811e-05,4.1523e-06,-3.4634e-06,6.6516e-06,-2.0677e-05,2.2419e-05,-1.1967e-05,-1.8638e-06,-3.458e-05,5.7919e-06,-1.2904e-05,2.691e-05,-1.5844e-05,-2.5303e-06,2.1782e-05,2.6639e-06,-4.2908e-05,-2.6721e-05,1.8164e-05,4.1565e-05,2.0717e-05,-3.8321e-05,-1.5662e-05,3.1968e-05,2.1454e-05,-1.6082e-05,-1.6423e-05,-3.0402e-05,2.2709e-05,-3.1246e-06,-2.5166e-05,-1.8959e-05,1.9858e-05,3.6951e-05,3.3152e-05,8.1567e-06,1.17e-05,1.1355e-05,1.9722e-05,3.923e-05,-1.1977e-05,-5.7172e-06,2.3478e-05,2.6111e-05,3.1346e-05,3.6448e-05,2.1214e-05,2.7718e-05,8.9544e-06,1.1419e-05,1.3289e-05,1.2407e-05,2.6742e-05,-2.8032e-05,2.4793e-05
-2.8422e-14,0.18588,0.62275,1.3083,2.2412,3.4193,4.8404,6.5015,8.3993,10.53,12.889,15.471,18.272,21.285,24.505,27.925,31.537,35.335,39.311,43.456,47.763,52.221,56.823,61.559,66.419,71.393,76.472,81.644,86.899,92.226,97.615,103.05,108.53,114.04,119.56,125.09,130.62,136.12,141.6,147.04,152.43,157.76,163.01,168.19,173.26,178.24,183.1,187.83,192.44,196.9,201.2,205.35,209.32,213.12,216.73,220.15,223.37,226.39,229.19,231.77,234.13,236.26,238.16,239.82,241.24,242.42,243.35,244.04,244.47,244.66
49936,49969,50043,50152,50284,50424,50555,50653,50692,50657,50579,50507,50443,50385,50323,50264,50162,50022,49856,49650,49415,49222,49070,48983,48979,49125,49547,50024,50479,50928,51267,51227,50939,50799,50808,50871,50839,50646,50506,50446,50333,50176,50014,49928,49864,49755,49679,49699,49805,49931,50005,49977,49837,49576,49208,48717,48105,47347,46517,45628,44709,43795,42913,42067,41288,40607,40046,39621,39346,39227
1420.2,1418.6,1417,1412.5,1409.3,1404.1,1406.4,1393.9,1393.8,1410.4,1513.3,1590.3,1589.6,1587.1,1557.8,1525.7,1464.8,1452.8,1422,1428.9,1432.6,1440.3,1437.9,1440.9,1425.5,1463,1471.2,1416.2,1378.1,1319.5,1209.8,1140.1,1189.1,1155.6,1045,1039.4,1018.5,988.97,982.88,923.34,895.24,868,857.04,822.74,774.24,766.04,754.28,731.87,696.54,662.46,632.8,614.38,592.76,581.28,593.8,586.73,570.6,541.81,480.95,436.21,415.27,412.19,372.53,325.94,310.26,286.31,269.23,251.18,242.25,238.59
6.9576,6.9556,6.9443,6.9318,6.9053,6.8739,6.8129,6.7802,6.703,6.5816,6.2393,5.7551,5.7191,5.557,5.595,5.5933,5.7102,5.6559,5.7812,5.698,5.5404,5.5457,5.4177,5.3024,5.1322,5.0726,5.0376,5.0201,4.8568,4.9224,5.2998,5.3497,4.4623,4.253,4.5528,5.0253,4.8573,4.4747,4.5215,4.72,4.6785,4.6412,4.4297,4.4828,4.7347,4.5141,4.3569,4.3319,4.4839,4.7049,4.8983,4.9474,5.0542,5.1591,5.3708,5.47,5.5107,5.5839,5.766,5.9142,6.1229,6.4117,6.9129,7.2353,7.3203,7.4638,7.5556,7.652,7.6948,7.7117
