24456,24460,24469,24485,24508,24539,24578,24618,24668,24722,24783,24849,24920,24998,25083,25169,25264,25365,25468,25578,25691,25809,25931,26057,26189,26323,26461,26605,26743,26899,27042,27198,27351,27507,27667,27828,27990,28156,28316,28484,28647,28812,28975,29140,29302,29465,29625,29789,29942,30101,30257,30406,30558,30701,30849,30990,31128,31262,31392,31519,31642,31759,31873,31982,32087,32185,32282,32368,32454,32531,32604,32669,32730,32784,32833,32876,32913,32943,32966,32984,32995,33000
1524,1524.7,1526.3,1528.8,1532.2,1536.5,1541.8,1547.9,1554.9,1562.9,1571.6,1581.4,1591.1,1601.5,1614.3,1626,1638.2,1648.8,1654.2,1674.6,1688.5,1703.9,1729,1741.3,1765.6,1780.7,1811.8,1831.2,1840,1858.2,1885.7,1905.8,1918.7,1945.2,1954.9,1974.3,2002,2031.9,2062.9,2093.8,2124,2153.9,2183.3,2214.1,2242.4,2266.7,2290.8,2316.3,2340.1,2361.7,2386.7,2408.8,2425.4,2446.3,2462,2479.1,2494.6,2511.3,2525.7,2539,2547.5,2561.1,2572.4,2581.3,2589.7,2596.5,2603.2,2609,2614.8,2619.3,2624,2627.7,2631.8,2635,2637.8,2639.9,2641.2,2642.8,2643.7,2644,2644.5,2644.7
0.018338,0.018641,0.019221,0.020447,0.021532,0.0239,0.021939,0.020764,0.02253,0.020985,0.021815,0.020646,0.021281,0.021092,0.021101,0.019638,0.021604,0.019825,0.020688,0.019764,0.020121,0.019427,0.019569,0.018983,0.019653,0.018082,0.019479,0.017377,0.018741,0.018331,0.017113,0.018224,0.016886,0.017548,0.017259,0.016979,0.016997,0.016497,0.016176,0.016372,0.015509,0.015724,0.015111,0.015341,0.014774,0.01487,0.014585,0.01471,0.013641,0.01501,0.013388,0.014312,0.01338,0.013795,0.013832,0.013527,0.013369,0.013464,0.013104,0.013469,0.01294,0.01324,0.012886,0.013242,0.012734,0.013323,0.012805,0.012752,0.013215,0.012578,0.013043,0.012289,0.013219,0.012285,0.013333,0.012706,0.012896,0.012424,0.012489,0.013492,0.013418,0.01331
994,993.59,992.62,991.09,989.02,986.37,983.18,979.4,975.11,970.18,964.78,958.65,952.45,945.7,937.85,930.26,922.47,911.66,899.52,886.33,872.79,856.77,843.45,829.74,811.45,799.54,780.67,758.84,740.4,727.9,708.32,686.15,671.42,654.81,639.06,621.7,604.96,584.54,563.9,542.79,519.98,496.78,474.92,453.55,430.88,410.32,389.04,368.17,348.44,328.64,307.24,286.62,267.52,248.36,227.98,210.68,195.73,181.22,166.97,152.96,138.07,123.53,109.67,98.327,87.551,77.09,67.827,58.317,49.951,42.175,35.316,28.943,23.568,18.546,14.452,10.712,7.6188,5.1133,2.9281,1.3322,0.37314,2.4554e-18
0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0014112,0.002,0.0016051,0.00088102,0.0019021,0.002,0.002,0.002,0.002,0.002,-0.00063366,0.002,0.00057928,0.00030939,0.002,0.002,-0.001,-0.001,0.002,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0.002,-0.001,0.002,0.002,0.002,-0.001,0.0005917,0.0010042,0.0010543,0.00061651,-0.00056271,-0.001,0.00039026,-8.9323e-05,0.00042257,1.6002e-05,0.002,0.002,-0.001,-0.001,-0.00098682,-0.00069292,0.00026131,0.0011115,0.002,0.00055542,-0.001,0.0010579,-0.00055449,0.00086976,0.00037219,0.00065298,0.0002854,0.00048931,-2.5322e-05,-0.00015594,-7.2668e-05,-0.00078927,0.00033883,-0.001,0.0002883,0.002,0.00072818,-0.00070931,-0.001
0.0001,-0.0001,0.0001,-0.0001,0.0001,-0.0001,0.0001,-0.0001,0.00010001,-0.0001005,0.0001,-0.0001,0.0001,0.0001,-0.0001,-1.6216e-05,0.0001,-0.0001,0.0001,-0.0001,0.0001,-0.0001,0.0001,0.0001,-0.0001,0.0001,0.0001,-0.0001,-0.0001,0.0001,-4.0365e-06,-0.0001,0.0001,-0.0001,0.0001,-0.0001,0.0001,-0.0001,-4.8951e-05,0.0001,-0.0001,-0.0001,-0.0001,0.0001,-0.0001,0.0001,-0.0001,-0.0001,7.9235e-05,0.0001,-0.0001,0.0001,-0.0001,0.0001,-0.0001,-0.0001,-3.2736e-05,0.0001,4.2437e-05,0.0001,5.7474e-05,0.0001,-0.0001,0.0001,-0.0001,-0.0001,0.0001,-0.0001,0.0001,-0.0001,0.0001,-0.0001,0.0001,-0.0001,0.0001,-0.0001,-0.0001,0.0001,-0.0001,-0.0001,-0.0001,0.0001
0,0.14063,0.47123,0.99025,1.6969,2.5901,3.6685,4.9305,6.3743,7.9977,9.7983,11.773,13.92,16.235,18.715,21.356,24.155,27.107,30.207,33.452,36.836,40.355,44.003,47.774,51.663,55.665,59.773,63.982,68.284,72.674,77.145,81.691,86.304,90.978,95.706,100.48,105.3,110.14,115.02,119.91,124.81,129.71,134.62,139.51,144.38,149.23,154.04,158.82,163.55,168.22,172.83,177.38,181.85,186.24,190.54,194.75,198.86,202.86,206.75,210.52,214.17,217.69,221.07,224.32,227.42,230.37,233.17,235.81,238.29,240.6,242.75,244.73,246.53,248.15,249.59,250.85,251.93,252.83,253.53,254.05,254.38,254.52
49968,49980,50009,50048,50090,50126,50157,50235,50294,50372,50446,50547,50594,50625,50748,50791,50787,50630,50135,50492,50426,50399,50908,50613,50967,50756,51417,51345,50724,50477,50827,50658,50126,50274,49517,49245,49374,49556,49814,49990,50152,50259,50348,50465,50474,50279,50095,49930,49761,49452,49295,49063,48589,48349,47866,47485,47069,46724,46319,45904,45342,45010,44618,44185,43728,43268,42814,42416,42019,41648,41310,40998,40727,40472,40244,40026,39835,39689,39573,39467,39408,39383
1429.9,1429.8,1429.1,1427.2,1424.5,1420.6,1415.8,1410.9,1404.9,1398.5,1391.7,1384.9,1437.4,1409.3,1399.5,1464.9,1516.7,1569,1564.8,1571.3,1572,1572.8,1517.3,1573.3,1460.8,1443.6,1540.6,1508.8,1443,1420.9,1416,1365.5,1343.8,1331.9,1325.9,1315.9,1305.2,1208.3,1287.6,1140.5,1093.1,1048.2,1206.5,1098.3,1004.2,985.55,962.33,999.99,988.16,896.79,937.62,858.18,856.44,675.59,643.63,855.58,846.24,832.6,777.48,622.41,576.68,465.32,632.2,708.25,468.71,607.84,445.42,548.83,443.8,520.8,440.84,534.01,513.65,520,510.75,395.31,509.26,387.37,93.762,314.68,467.36,496.58
7.09,7.0889,7.0865,7.083,7.0794,7.0764,7.0742,7.0672,7.0612,7.0524,7.0416,7.0256,6.6619,6.9951,6.7399,6.2763,6.8645,6.9051,6.9327,6.8645,6.8432,6.8147,5.1526,6.7228,5.8604,5.6793,6.5717,6.5702,4.6089,4.5769,6.5862,4.4565,4.4637,4.4012,4.4245,4.3979,4.3335,6.6793,4.1957,6.597,6.5935,6.608,3.9677,5.3945,5.7126,5.7607,5.3938,4.2216,3.7997,5.19,4.6593,5.2293,4.813,6.8207,6.895,3.7681,3.7752,3.7932,4.1255,5.2598,6.2439,7.2814,5.6943,3.8812,6.3507,4.4497,6.2442,5.6981,6.06,5.6733,5.9365,5.3534,5.2083,5.3459,4.3645,5.9047,4.125,5.8839,8.143,6.4663,4.5374,4.1556
