27210,27209,27206,27202,27199,27197,27199,27207,27223,27245,27269,27298,27341,27409,27507,27644,27823,28026,28237,28450,28667,28884,29100,29315,29526,29732,29932,30123,30304,30473,30628,30769,30893,31000,31088,31156,31211,31276,31378,31515,31659,31797,31934,32051,32145,32217,32275,32314,32348,32384,32417,32485,32557,32656,32814,33018,33232,33465,33732,33986,34226,34446,34646,34828,34991,35137,35267,35383,35484,35573,35649,35713,35767,35812,35848,35875,35892,35899
1797.9,1798.7,1800.4,1803.2,1807,1812,1817.9,1824.8,1832.9,1842.5,1853.2,1864.6,1877.1,1890.5,1905.2,1921.3,1939.2,1959.2,1980.8,2003.8,2028.3,2054.2,2081.7,2110.6,2139.8,2168.4,2196.5,2224.1,2250.9,2277.1,2302.6,2327.3,2351.2,2374.4,2396.9,2418.5,2439.4,2459.4,2478.5,2498.2,2518.1,2536.8,2555.1,2572.9,2590,2606.5,2622.3,2637.8,2651.9,2666.3,2678.7,2690.4,2703.1,2712,2719.7,2728.5,2738.5,2744,2750.5,2758.8,2765.5,2772.3,2778,2783.4,2788,2792.2,2795.8,2799.1,2801.9,2804.4,2806.5,2808.4,2809.6,2810.3,2810.7,2811.1,2811.5,2811.6
-0.005104,-0.0047935,-0.0040787,-0.0029074,-0.0016587,-0.00040065,0.0018153,0.0043551,0.0065326,0.0069632,0.006403,0.0081644,0.011899,0.016601,0.021841,0.027801,0.032172,0.03235,0.031063,0.029863,0.028565,0.027236,0.025854,0.024426,0.022959,0.021448,0.019903,0.018318,0.016706,0.015059,0.013389,0.011691,0.009973,0.0082371,0.0064779,0.004848,0.0043603,0.0064316,0.0097335,0.011393,0.010876,0.010732,0.010088,0.0080541,0.0064441,0.0049439,0.0039239,0.0023563,0.0032497,0.0021838,0.0040689,0.006327,0.0063124,0.011178,0.016393,0.01975,0.02019,0.02497,0.026815,0.025755,0.025529,0.024099,0.023227,0.022079,0.021241,0.020267,0.019523,0.018699,0.018074,0.01739,0.016904,0.016335,0.016209,0.01639,0.016749,0.016922,0.016894,0.016903
994,993.46,992.18,990.16,987.46,984.06,979.85,974.9,969.3,963.2,956.54,948.88,940.11,930.51,920.02,908.61,896.57,884.3,871.35,857.5,842.73,827.03,810.37,792.79,774.64,756.18,737.41,718.39,699.09,679.58,659.85,639.93,619.8,599.49,578.98,558.26,537.06,515.12,492.84,470.95,449.66,428.46,407.59,387.27,367.07,347.07,327.17,307.58,287.65,268.41,248.84,229.6,211.24,192.48,174.41,157.53,142.06,126.72,112.94,100.59,88.996,78.474,68.654,59.649,51.32,43.718,36.753,30.46,24.772,19.718,15.244,11.389,8.0566,5.2728,3.0397,1.4258,0.42829,-5.9467e-14
0.002,0.002,0.002,0.002,0.0012483,0.0015563,0.002,0.0016604,0.00094907,-0.00035,0.00014153,0.0013479,0.0017588,0.0019166,0.002,0.002,0.00069835,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.0002647,0.00013561,0.00062585,0.00055972,6.2149e-05,-0.00014476,4.2509e-05,-0.00035,-0.00035,-0.00035,-0.00018737,-0.00035,-5.805e-05,0.00011211,-0.00024481,0.00092446,-0.00012589,0.00059366,0.0013225,0.0011859,0.00024476,0.00055294,0.0014074,-0.00035,-5.124e-06,-0.0003472,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,0.00011008,0.00029511,0.00054429,-2.212e-05,7.6e-07,6.2265e-05
0.00082768,-0.00038079,0.00040275,-0.00071818,-0.00058034,0.00079015,-0.00011349,-0.00024552,-0.00075491,-0.00037549,0.00066973,0.0003238,0.00011083,7.9364e-06,8.3355e-05,-0.00020123,-0.00051695,-0.000102,2.2603e-05,-7.3893e-06,2.6279e-06,-7.6009e-07,-6.3908e-08,4.4547e-07,-6.1736e-07,6.8062e-07,-6.8241e-07,6.4532e-07,-5.7957e-07,4.8829e-07,-3.6947e-07,2.1482e-07,2.742e-09,-4.2878e-07,2.71e-06,4.0825e-05,0.00011098,5.2791e-05,-7.0938e-05,-9.9575e-05,3.2851e-05,-1.8167e-05,-7.4105e-05,3.8097e-05,-1.5381e-05,4.754e-05,-7.4095e-05,0.00018156,-0.00017285,0.00019723,2.8584e-05,-0.00020432,0.00037649,-3.9228e-05,-4.972e-05,-0.00030577,0.00047482,-0.00030885,-0.00024346,0.00014586,-0.00019398,0.00011925,-9.1257e-05,7.7375e-05,-7.0545e-05,6.8334e-05,-7.0054e-05,7.6157e-05,-8.8548e-05,0.00011239,-0.000164,0.00033124,0.00021431,0.00041092,-0.00032215,-0.001,0.001,-0.001
0,0.15416,0.51655,1.0854,1.8598,2.8384,4.0195,5.4014,6.9816,8.7577,10.727,12.885,15.23,17.757,20.462,23.34,26.388,29.599,32.97,36.493,40.163,43.975,47.922,51.997,56.195,60.507,64.927,69.447,74.061,78.76,83.538,88.385,93.294,98.258,103.27,108.31,113.39,118.49,123.6,128.71,133.82,138.92,143.99,149.04,154.05,159.01,163.92,168.77,173.55,178.24,182.86,187.38,191.8,196.11,200.31,204.38,208.33,212.14,215.81,219.34,222.71,225.92,228.97,231.84,234.55,237.08,239.42,241.58,243.55,245.32,246.9,248.29,249.47,250.45,251.22,251.79,252.15,252.31
44999,45047,45156,45321,45536,45799,46086,46381,46679,46999,47369,47742,48052,48227,48227,48005,47553,47019,46504,46027,45593,45209,44884,44623,44383,44140,43913,43707,43533,43400,43321,43303,43357,43493,43721,44045,44434,44717,44702,44466,44187,43905,43613,43417,43331,43375,43496,43738,43962,44184,44364,44261,44168,43758,42911,41800,40692,39371,37920,36647,35461,34421,33496,32685,31968,31343,30794,30318,29904,29551,29248,28997,28782,28597,28447,28337,28269,28239
1259.8,1259.4,1258.4,1256.6,1321,1291.3,1247.9,1271.3,1334.3,1436.3,1387.6,1280.9,1235.9,1221,1213.5,1212.5,1328.7,1407.1,1403.2,1406.5,1400.1,1398.7,1395.3,1387.5,1336.6,1290.6,1246.7,1199.4,1153,1109.5,1067.4,1023.6,981.7,942.24,901.27,856.69,803.8,729.7,716.94,754.17,749.08,710.48,723.03,703.72,686.34,658.32,657.38,613.59,580.16,607.66,444.7,571.71,470.16,332.91,335.29,471.36,398.04,200.94,495.12,423.93,457.23,440.27,425.19,411.4,399.07,384.87,374.54,363.74,353.21,343.55,335.07,327.61,192.69,132.82,52.407,218.34,209.34,190.17
6.4649,6.4602,6.4501,6.4382,5.9519,6.1293,6.385,6.1429,5.686,4.7705,5.0874,5.864,6.0833,6.1488,6.1824,6.2011,5.3631,4.6057,4.6174,4.595,4.6089,4.5863,4.5628,4.5406,4.5435,4.5217,4.4934,4.4851,4.4807,4.4566,4.4309,4.4165,4.3898,4.3514,4.3104,4.3505,4.7161,5.1567,5.0791,4.5923,4.3978,4.5911,4.1806,4.1799,4.1726,4.3219,4.1307,4.4246,4.59,4.1727,5.3918,4.2761,5.0392,5.8305,5.7484,4.7722,5.212,6.2923,4.3291,4.8348,4.4943,4.5591,4.6202,4.675,4.7249,4.7724,4.8106,4.8495,4.8872,4.9206,4.9495,4.9738,5.6806,5.9657,6.3412,5.5275,5.5693,5.6654
