26542,26557,26592,26648,26724,26818,26930,27057,27199,27354,27520,27696,27879,28070,28266,28463,28661,28859,29059,29257,29454,29647,29815,30010,30179,30332,30522,30665,30795,30971,31091,31199,31344,31442,31544,31638,31730,31816,31897,31972,32044,32107,32166,32222,32273,32321,32365,32407,32444,32478,32509,32536,32560,32583,32597,32611,32623,32631,32636,32639
1797.9,1800.1,1805.2,1813.3,1824.1,1837.7,1853.9,1872.6,1893.5,1916.7,1941.9,1968.8,1997.3,2027.4,2058.6,2090.6,2123.1,2156.3,2190,2224.3,2258.1,2291.8,2324.1,2356.5,2389.6,2419.4,2451.5,2481.2,2507.9,2537.5,2564.5,2587,2612.4,2634.9,2654.7,2674.6,2693.1,2711.2,2728,2744.1,2759.2,2773.7,2786.9,2799.5,2811.1,2822.1,2832.1,2841.5,2850.1,2857.9,2864.9,2871.4,2876.5,2881.5,2885.6,2888.5,2891.2,2893.1,2894.2,2894.7
0.037407,0.037439,0.037395,0.037436,0.037056,0.036032,0.035162,0.034004,0.032778,0.031274,0.030326,0.028691,0.027349,0.02607,0.024753,0.022995,0.021721,0.020483,0.019656,0.018121,0.017883,0.015018,0.014475,0.015692,0.010964,0.01343,0.012996,0.0083592,0.011219,0.011463,0.0059413,0.0097393,0.0082917,0.0062815,0.007117,0.0060637,0.0064154,0.0056447,0.0057731,0.0052546,0.0051949,0.0044978,0.0047561,0.0043618,0.0044358,0.0040507,0.0042306,0.0040406,0.0039467,0.0037925,0.0038511,0.0035264,0.0041316,0.0034044,0.0029361,0.0036783,0.0034529,0.0035845,0.0037084,0.0037134
994,992.91,990.35,986.33,980.93,974.21,966.06,956.59,945.8,933.77,920.39,905.91,890.23,873.41,855.53,836.74,816.93,796.25,774.64,752.42,729.26,706.08,681.87,656.79,632.62,606.4,580.74,555.81,528.87,502.76,477.94,450.73,425.23,400.03,374.25,349.32,324.44,300.36,276.6,253.62,231.2,209.69,188.71,168.77,149.61,131.54,114.33,98.294,83.317,69.506,56.799,45.41,34.994,26.254,18.742,12.163,7.1655,3.4155,1.0122,-1.7985e-13
0.0001442,7.103e-05,-0.00010368,6.58e-05,-0.00072616,-0.00056738,-0.00057258,-0.000523,-0.00063264,-0.00043322,-0.00040333,-0.00054128,-0.00033314,-0.00036254,-0.0003894,-0.0004088,-0.0002632,-0.00023731,-0.00023454,-0.00024288,-0.00010611,-0.0007818,0.00060429,-0.00062361,-0.00038405,0.00072145,-0.00088988,-0.00025844,0.00085379,-0.00098226,-0.00017211,0.00071813,-0.00089712,0.00027836,-0.00021744,5.3016e-05,-0.00011294,-1.4571e-05,-7.2884e-05,-1.7186e-05,-0.00012431,-2.7112e-05,-4.15e-06,-5.4027e-05,-2.0799e-05,-5.9199e-05,5.1276e-05,-8.7127e-05,-2.2139e-05,-9.3374e-06,-6.6532e-05,2.1629e-05,0.00021208,-0.00078496,0.00046869,0.00012748,-0.00017634,0.00037544,4.4041e-05,5.7479e-05
0.001,-0.00094791,0.00039584,-0.0004373,-0.00041343,0.0002554,-0.00011273,7.3561e-05,-8.2131e-05,0.00016772,-0.00013111,8.0524e-05,-7.0979e-06,2.1296e-05,-4.8416e-05,5.8565e-05,-1.7156e-05,5.054e-05,-7.1124e-05,0.00011213,-0.00016227,0.00010826,0.00013133,-0.0003511,0.00039193,-0.00015902,-0.00018352,0.00032643,-9.5461e-05,-0.00029028,0.0004616,-0.00029043,1.4986e-05,0.00012326,-0.00011307,9.6592e-05,-8.4174e-05,7.2304e-05,-6.0091e-05,5.1908e-05,-6.5654e-05,8.5996e-05,-7.425e-05,6.3824e-05,-6.6904e-05,7.6836e-05,-6.3152e-05,3.6479e-05,-3.7694e-05,7.1374e-05,-0.00013918,0.0003019,-0.00044482,5.9122e-05,0.00075124,-0.00097452,0.00075062,-0.00010168,-0.0005824,0.00094724
2.8422e-14,0.22307,0.74717,1.5692,2.6868,4.0968,5.7953,7.7776,10.038,12.57,15.368,18.422,21.725,25.268,29.039,33.03,37.229,41.624,46.202,50.952,55.86,60.912,66.094,71.392,76.79,82.275,87.83,93.441,99.09,104.76,110.45,116.12,121.77,127.38,132.93,138.42,143.82,149.12,154.3,159.35,164.26,169.01,173.59,177.98,182.18,186.17,189.94,193.48,196.79,199.84,202.64,205.17,207.43,209.41,211.11,212.52,213.64,214.46,214.99,215.21
49987,49990,49997,50003,50002,50002,50002,50001,49998,50002,50002,49997,50002,50003,49999,50000,50001,50004,50000,50014,49988,49970,50060,49935,50018,50068,49917,50014,50078,49894,50026,50067,49927,50027,49988,50008,49990,50001,49997,50008,49991,50003,50000,50000,49997,50003,50004,49997,49999,50003,50001,50011,49993,49986,50011,50000,50002,50000,49994,49992
1734,1736.1,1738.3,1720.3,1749,1727.3,1710.5,1687.3,1670.7,1638.8,1608.1,1588.2,1547.2,1517.2,1481.9,1433.6,1382.5,1352,1323.4,1289.3,1215.2,1223.4,1050.8,1173.6,1047.1,956.7,1099.6,871.2,853.05,1005.9,749.93,719.99,854.86,627.74,666.59,613.69,619.17,586.74,577.16,550.26,550.33,521.13,504.22,498.57,483.16,479.54,456.36,466.97,450.86,442.5,442.48,425.33,390.16,495.95,344.45,389.58,433.73,351.43,396,392.94
4.8531,4.8084,4.7198,4.803,4.2941,4.3873,4.3658,4.3763,4.2619,4.3424,4.348,4.2026,4.3336,4.295,4.2583,4.1945,4.2557,4.2624,4.2618,4.2033,4.3005,3.6533,4.8365,3.7276,3.9487,4.9339,3.3351,4.0195,4.9967,3.117,4.0485,4.8737,3.1369,4.4278,3.9147,4.1911,3.9938,4.087,4.0105,4.0712,3.9343,4.0438,4.0656,3.9926,4.0229,3.9594,4.0691,3.8992,3.9628,3.9663,3.9045,3.9931,4.2063,2.9829,4.4444,4.1099,3.7432,4.3507,4.021,4.037
