24489,24498,24521,24555,24602,24660,24728,24807,24894,24990,25091,25198,25307,25417,25527,25633,25736,25836,25936,26042,26158,26291,26440,26600,26766,26927,27070,27193,27307,27427,27570,27747,27951,28168,28387,28599,28795,28966,29116,29256,29403,29554,29710,29862,30012,30157,30298,30430,30545,30643,30721,30808,30903,31000,31098,31194,31289,31370,31422,31446,31470,31513,31583,31685,31823,31999,32209,32445,32696,32953,33208,33454,33686,33901,34094,34265,34412,34534,34631,34702,34747,34766
1524,1524.8,1526.6,1529.5,1533.5,1538.4,1544.4,1551.7,1559.9,1568.3,1577.7,1587.7,1598.5,1609.9,1622.2,1635,1648.5,1662.4,1677.1,1691.9,1708.5,1727.1,1746.2,1766,1785.9,1805.2,1823.9,1845.2,1873.9,1906.9,1939.9,1973.4,2007.2,2041,2074.1,2106.3,2137.4,2167.6,2196.3,2224.3,2251.6,2279.1,2305.6,2331.8,2358,2383.1,2407,2430.3,2452.6,2474.3,2494.9,2513.7,2532.4,2549.9,2567,2583,2598.6,2613.6,2628.2,2641.6,2654.4,2667.3,2678.7,2688.4,2697,2704.7,2711.4,2716.9,2721.5,2725.3,2728.3,2730.8,2732.7,2734.2,2735.5,2736.4,2737.1,2737.7,2738.1,2738.3,2738.5,2738.5
0.04447,0.04433,0.044002,0.043481,0.042781,0.041878,0.040862,0.03972,0.038398,0.03684,0.035032,0.033063,0.030922,0.028603,0.026142,0.023524,0.021326,0.019847,0.019231,0.019608,0.021077,0.022932,0.023894,0.024385,0.023592,0.021118,0.017321,0.014784,0.014074,0.015235,0.018233,0.021419,0.022876,0.022903,0.022047,0.02048,0.017774,0.01519,0.01321,0.013127,0.013494,0.01383,0.013842,0.013121,0.01305,0.012281,0.012077,0.010666,0.0094735,0.0073715,0.0069474,0.0082151,0.008472,0.0089396,0.0088582,0.0090602,0.0086037,0.0065974,0.0035302,0.0019272,0.0033084,0.0060809,0.0096113,0.01403,0.019248,0.02501,0.0305,0.035323,0.039259,0.042377,0.044795,0.046612,0.04793,0.048841,0.049431,0.049777,0.049946,0.05,0.05,0.049998,0.05,0.05
994,993.61,992.7,991.27,989.32,986.86,983.88,980.25,976.17,971.81,966.97,961.72,955.99,949.85,943.23,936.2,928.63,920.56,911.87,902.74,892.57,881.38,869.87,857.91,845.87,834.04,822.36,809.17,792.4,773.31,753.54,733.08,712.38,691.47,670.61,649.81,629.32,608.67,587.75,566.57,545.62,524.16,503.05,481.93,460.29,439.13,417.97,397.44,377.07,357.15,337.03,316.84,297.26,277.98,259.23,240.81,222.93,206.01,189.92,173.78,157.15,140.6,124.46,108.78,93.756,79.701,66.952,55.663,45.833,37.362,30.109,23.955,18.761,14.404,10.779,7.7954,5.3749,3.4564,1.9901,0.93819,0.27813,8.7937e-14
-0.001,-0.0009964,-0.001,-0.001,-0.001,-0.001,-0.00090155,-0.00091774,-0.00092241,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.00093973,-0.00062811,-0.00037562,-2.2208e-05,0.0002549,0.00058262,0.00038529,0.0002037,-3.8422e-06,-0.00039923,-0.00084615,-0.00085942,-0.00035453,2.5992e-05,0.00050326,0.00077476,0.00054097,0.00012511,-0.00010007,-0.00024329,-0.0004534,-0.00059946,-0.00047951,-0.00025606,0.00014119,1.6359e-06,0.00013449,-0.00017311,-2.1952e-05,-0.00012016,-8.0355e-05,-0.00014466,-0.00032236,-0.00029507,-0.00045838,0.00027692,0.00013118,8.9109e-05,4.5499e-05,-9.4401e-06,4.2691e-05,-0.00030154,-0.00069915,-0.00075501,-1.4794e-07,0.00066334,0.00089923,0.0012088,0.0015183,0.0018558,0.002,0.001912,0.0017218,0.0014591,0.0012389,0.001017,0.00082598,0.00064101,0.00048359,0.00033517,0.00021327,0.00010143,2.2068e-05,-1.275e-05,7.1213e-06,1.8203e-06,1.7297e-06
-0.0001,6.7968e-05,-6.2861e-05,5.5135e-05,-6.0606e-05,9.3249e-05,2.8518e-05,-6.6528e-06,-3.0649e-05,-3.0939e-05,8.712e-06,-5.8156e-07,-4.6433e-06,9.3326e-06,-1.3116e-05,8.3867e-05,0.0001,0.0001,0.0001,0.0001,3.9472e-05,-0.0001,-1.4248e-05,-0.0001,-0.0001,-0.0001,9.9932e-05,0.0001,0.0001,9.9207e-05,1.1028e-05,-0.0001,-6.2908e-05,-4.2344e-05,-2.2203e-05,-6.4199e-05,1.833e-05,1.3103e-05,0.0001,9.2027e-06,-2.0773e-06,-6.6596e-06,-5.0545e-05,5.6526e-05,-6.2224e-05,6.0408e-05,-9.0386e-05,4.3351e-05,-7.7495e-05,9.6807e-05,0.0001,-8.3935e-05,3.8805e-05,-5.2745e-05,3.6753e-05,-4.4617e-05,-9.996e-05,-8.9941e-05,0.0001,0.0001,0.0001,6.9924e-05,0.0001,0.0001,0.0001,-5.6831e-06,-4.7869e-05,-0.0001,-9.9278e-05,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-7.8179e-05,2.0656e-06,3.6124e-05,-5.1581e-05,0.0001
0,0.14039,0.47043,0.98857,1.694,2.5857,3.6623,4.9222,6.3635,7.9841,9.7816,11.753,13.896,16.208,18.683,21.32,24.114,27.061,30.156,33.396,36.774,40.287,43.928,47.693,51.576,55.571,59.672,63.873,68.168,72.551,77.014,81.552,86.158,90.824,95.544,100.31,105.12,109.96,114.82,119.7,124.6,129.49,134.39,139.27,144.14,148.97,153.78,158.55,163.27,167.93,172.54,177.08,181.54,185.92,190.22,194.42,198.52,202.52,206.4,210.16,213.81,217.32,220.7,223.94,227.03,229.98,232.77,235.41,237.88,240.2,242.34,244.31,246.11,247.73,249.17,250.43,251.51,252.4,253.1,253.62,253.95,254.09
49707,49684,49629,49544,49431,49295,49139,48992,48826,48616,48409,48206,48027,47874,47767,47713,47725,47774,47854,47898,47953,47984,47917,47794,47612,47424,47338,47527,48146,48929,49515,49839,49933,49906,49803,49685,49625,49693,49843,50014,50098,50135,50074,50027,49984,49918,49825,49767,49785,49910,50129,50211,50222,50163,50073,49947,49815,49770,49929,50247,50553,50707,50591,50165,49425,48383,46999,45432,43783,42136,40547,39061,37702,36486,35419,34502,33733,33106,32619,32265,32041,31947
1689.1,1688.1,1686.5,1683.6,1679.6,1674.5,1676.3,1711.8,1643.8,1634.2,1607.9,1595.3,1582.8,1570.2,1558.2,1541.1,1501.4,1467.1,1419,1378.3,1418.6,1418.6,1414,1406.6,1383.2,1370.1,1351.3,1423,1504.8,1462.7,1407.7,1385.9,1373.3,1349.5,1312.5,1284,1253.8,1189.6,1119.9,1095.1,1081.4,1038.3,1038.9,1011.2,995.19,946.33,922.07,923.44,883.17,890.25,777.78,772.65,754.33,736.44,719.78,689.33,704.96,723.6,719.99,625,634.11,603.62,519.7,459.98,430.26,399.59,362.29,330.63,303.47,270.21,236.7,209.77,177.17,149.52,127.35,104.41,84.11,65.676,48.091,28.836,18.244,13.222
5.4542,5.4564,5.4542,5.4541,5.454,5.4534,5.5143,5.5001,5.4921,5.4358,5.4277,5.417,5.4027,5.3859,5.3655,5.3877,5.5798,5.7103,5.903,6.0429,6.204,6.0563,5.8993,5.7363,5.4812,5.1095,5.0513,5.3773,5.5151,5.731,5.8556,5.6258,5.2929,5.0398,4.8832,4.6462,4.459,4.5406,4.72,5.067,4.8872,4.9935,4.6636,4.7936,4.658,4.6826,4.6017,4.4109,4.4191,4.2269,5.0028,4.8097,4.7418,4.6808,4.6165,4.6813,4.3147,3.8936,3.8087,4.5945,5.3239,5.5511,5.865,6.2284,6.6691,6.9439,7.0174,6.9899,6.8939,6.8685,6.8122,6.7274,6.6754,6.6202,6.5436,6.4935,6.4452,6.4215,6.443,6.5343,6.5628,6.5787
