26833,26830,26825,26817,26807,26798,26791,26787,26791,26804,26829,26871,26932,27012,27109,27203,27293,27386,27468,27541,27650,27770,27881,28008,28115,28214,28365,28495,28597,28711,28805,28923,29018,29141,29294,29417,29559,29695,29844,29991,30099,30204,30326,30463,30582,30688,30785,30889,30974,31074,31201,31303,31408,31509,31617,31729,31824,31914,31986,32048,32107,32153,32196,32237,32266,32285,32296,32301,32301,32300,32300,32299,32299,32299,32299
1797.9,1799.1,1802,1806.5,1812.7,1820.5,1830.2,1841.5,1854.4,1868.8,1884.6,1901.7,1920.2,1940.2,1961.5,1983.8,2007,2030.9,2055.2,2079.5,2104.2,2129.7,2154.5,2179.5,2204,2229.2,2253.7,2277.1,2300.2,2323.3,2344.5,2365.9,2387.1,2405.8,2427,2447.9,2466.1,2485.1,2502.6,2523.5,2543.9,2559.9,2576.4,2592.2,2608.1,2623.8,2638.9,2652.5,2665.8,2679.2,2693.6,2705.6,2717.7,2729.3,2739.5,2749.9,2759.8,2769,2778.5,2786.8,2794.5,2801.7,2808,2814.1,2819.9,2825,2829.7,2833.7,2837.3,2840.2,2842.4,2844.4,2845.7,2846.4,2846.8
-0.01,-0.0097159,-0.0090712,-0.0080439,-0.0066334,-0.0048315,-0.0026948,-0.00014152,0.0026577,0.0059042,0.0092438,0.013204,0.016582,0.01946,0.019818,0.016813,0.016037,0.015063,0.011062,0.012813,0.017448,0.014755,0.015318,0.015353,0.010639,0.014142,0.017594,0.010786,0.012034,0.0101,0.010375,0.011107,0.0086,0.014614,0.012316,0.011791,0.013055,0.012085,0.014245,0.01097,0.0088859,0.009773,0.011875,0.011625,0.0098923,0.0089186,0.0091208,0.0091563,0.0072864,0.01198,0.011004,0.0098168,0.010836,0.010391,0.01248,0.011429,0.010639,0.010085,0.0079932,0.008368,0.0073884,0.0063291,0.0069739,0.0061553,0.0044681,0.0030702,0.0017058,0.00053039,-0.00031025,-0.00021199,-0.0001421,-0.00028295,-0.00017806,-7.0221e-05,-3.5578e-06
994,993.3,991.65,989.05,985.48,980.93,975.38,968.85,961.38,952.98,943.72,933.56,922.68,911.06,899.04,886.87,873.56,859.66,845.64,830.11,813.41,797.36,780.33,762.99,745.98,727.08,707.94,690.38,670.9,651.8,632.12,612.17,592.61,571,551.3,531.12,509.9,489.07,468.09,448.12,428.48,407.48,386.78,366.15,346.24,326.75,307.32,287.64,268.75,249.34,230.87,213.51,196.36,180.13,163.77,148.88,134.46,120.63,107.82,94.983,83.251,72.275,61.534,51.992,43.463,35.656,28.631,22.385,16.848,11.887,7.7835,4.5968,2.1993,0.6587,3.6279e-17
0.002,0.0019999,0.001931,0.002,0.002,0.002,0.002,0.0019886,0.0019615,0.0019511,0.0018914,0.0019566,0.0012942,0.001054,-0.00086255,-0.00088998,7.4323e-05,-0.001,-0.00094409,0.001854,0.00012783,-0.00077663,0.00072244,-0.001,-0.00064656,0.0019897,-0.001,-0.001,0.00060917,-0.001,0.00099282,-0.001,0.0010426,0.0008493,-0.001,0.00071616,0.00047068,0.00037733,0.00021006,-0.001,6.3448e-05,0.00075642,0.0004785,0.00046101,-0.00014162,-7.7017e-05,0.00053206,0.00055851,0.00049452,0.0019576,-0.0001488,0.00045204,-0.00020758,0.00037055,0.00032676,-0.00063632,0.00011937,-0.00069497,-0.00030907,0.00016894,-0.00077408,0.00011494,9.7165e-05,-0.00078674,-0.00081601,-0.00080012,-0.00084011,-0.00080905,-0.0003337,0.00033613,-0.00024591,3.4047e-05,0.00027894,0.00042698,0.00048305
0.001,-0.00048884,0.00016017,-2.7934e-05,8.6783e-05,-0.00010217,0.00011026,-0.00014057,0.00012726,-0.00018162,0.00019339,-0.00029846,-7.8069e-05,-0.00046832,-0.00065982,0.00048161,-3.4032e-06,-0.00051356,0.00074186,0.00038346,-0.00094217,0.00048145,-4.822e-05,-0.00051668,0.00074713,5.2614e-05,-0.00095789,0.00084184,-0.00042243,0.00023466,3.7949e-05,-0.00030048,0.00074909,-0.00074759,0.000208,0.00020526,-0.00013686,6.2613e-05,-0.00021539,-0.00011638,0.00042637,-0.00012861,8.2784e-05,-0.00017156,-1.2296e-05,9.6696e-06,0.00025625,-0.00028365,0.00046914,-0.00019773,-0.00033168,0.0002285,-0.00029602,0.0004395,-0.00049212,0.00015376,-3.0203e-06,-0.0002556,0.00043075,-0.00027284,-7.093e-05,0.00047321,-0.00046519,-0.00018121,4.6839e-05,-3.0458e-05,4.1548e-06,6.7523e-05,0.00078836,-7.1464e-05,-0.00054131,0.001,-2.9365e-05,0.001,-0.001
0,0.14097,0.47232,0.99242,1.7003,2.5947,3.674,4.9363,6.3793,8.0006,9.7971,11.766,13.903,16.205,18.668,21.287,24.058,26.976,30.035,33.23,36.556,40.006,43.575,47.255,51.042,54.927,58.903,62.965,67.104,71.314,75.586,79.914,84.288,88.703,93.149,97.619,102.11,106.6,111.09,115.58,120.05,124.5,128.91,133.29,137.61,141.89,146.1,150.23,154.3,158.27,162.16,165.94,169.62,173.19,176.64,179.97,183.16,186.22,189.14,191.91,194.53,196.99,199.3,201.43,203.4,205.2,206.82,208.26,209.53,210.6,211.5,212.21,212.73,213.06,213.2
47749,47832,48027,48329,48732,49229,49809,50452,51134,51825,52494,53104,53623,54058,54422,54845,55352,55854,56472,57148,57525,57833,58165,58352,58684,59111,59006,59026,59275,59405,59610,59603,59782,59570,59205,59081,58653,58311,57782,57431,57395,57183,56838,56329,55975,55733,55538,55210,55045,54743,54257,53896,53502,53121,52638,52131,51746,51377,51160,50958,50750,50636,50514,50402,50371,50398,50477,50583,50710,50820,50904,50977,51026,51055,51066
1573.6,1573.3,1578.4,1570.9,1568.5,1565.2,1561.7,1550.8,1538.3,1521.4,1506.8,1481.9,1504.7,1503.9,1585.1,1559.6,1484.8,1507.5,1463.4,1267.3,1338.7,1324.4,1215.1,1250.8,1198.6,1087.1,1118.1,1078.4,988.7,1011,842.94,986.34,774.87,766.34,966.13,737.8,733.53,721.1,719.74,966.73,691.54,630.47,638.22,627.58,651.86,660.3,577.97,562.59,554.43,588.66,612.58,521.57,596.78,509.94,506.59,569.47,509.68,560.49,563.9,480.34,552.17,473.85,471.2,529.51,533.27,519.13,529.28,510.52,512.24,408.44,495.59,445.63,412.53,387.82,378.82
6.1515,6.1457,6.0886,6.12,6.1004,6.0765,6.0424,5.9967,5.9379,5.8844,5.8039,5.7801,5.3726,5.1842,3.816,3.7472,4.4338,3.5646,3.5523,5.4903,4.3189,3.5566,4.6304,3.2697,3.5494,5.441,3.109,3.0776,4.4516,2.9995,4.6673,2.9337,4.6954,4.5334,2.8759,4.4681,4.2636,4.1779,4.0888,2.8163,3.9392,4.5033,4.3169,4.3042,3.7154,3.7887,4.3639,4.4048,4.3555,5.6278,3.6933,4.3467,3.6703,4.2752,4.2427,3.1902,4.0962,3.1345,3.607,4.1832,3.0407,4.1285,4.1044,3.0122,2.9723,2.9829,2.9271,2.9534,3.5461,4.298,3.6166,3.9543,4.2148,4.364,4.414
