26754,26755,26757,26761,26767,26776,26790,26809,26836,26871,26917,26975,27047,27132,27231,27343,27468,27604,27750,27901,28054,28203,28344,28477,28597,28702,28793,28878,28962,29057,29172,29317,29488,29677,29871,30056,30227,30373,30491,30591,30680,30762,30846,30942,31046,31138,31213,31291,31375,31464,31559,31667,31783,31892,31979,32038,32079,32104,32114,32118,32125,32144,32183,32248,32341,32463,32614,32789,32980,33182,33392,33604,33812,34011,34197,34367,34519,34651,34762,34850,34915,34957,34975
1797.9,1798.5,1800.1,1802.5,1805.8,1809.9,1815,1820.9,1827.8,1835.5,1844.3,1853.9,1864.7,1876.3,1889,1902.3,1916.8,1933.9,1952.7,1972.4,1992.5,2012.8,2033.9,2055.7,2078,2101.1,2126.6,2154.6,2182.6,2209.1,2231.8,2252.7,2276.1,2301.9,2328.6,2355.2,2381.5,2407.9,2432.3,2454.7,2476.1,2496.4,2515.8,2534.6,2553.4,2572.3,2590.2,2607,2623.4,2639.3,2654.3,2668.5,2682.7,2696.7,2710.4,2723.7,2736.2,2748.2,2759.5,2769.9,2779.3,2787.5,2794.8,2801.4,2807.5,2812.8,2817.3,2821.4,2825.1,2828.1,2830.6,2832.9,2835,2836.9,2838.7,2840.3,2841.7,2842.9,2843.9,2844.7,2845.2,2845.6,2845.7
0.0036452,0.0038314,0.0042691,0.0049639,0.0059088,0.0071314,0.0086078,0.010374,0.012358,0.014525,0.016779,0.01901,0.021113,0.023001,0.02459,0.025819,0.026735,0.027189,0.027049,0.026234,0.024844,0.022675,0.020442,0.018038,0.015452,0.012804,0.011002,0.010225,0.010357,0.011792,0.014411,0.017191,0.019321,0.02005,0.019267,0.017726,0.01552,0.012491,0.010125,0.0086622,0.0077051,0.0074097,0.0080316,0.0092424,0.0090014,0.0072827,0.0065473,0.0073275,0.0077507,0.0081759,0.0091446,0.010509,0.01065,0.0094081,0.0068897,0.0046479,0.0032725,0.001703,0.00061857,0.00038668,0.0012543,0.0031676,0.0059311,0.0094456,0.013624,0.018161,0.022746,0.026935,0.03073,0.03437,0.037767,0.040631,0.042945,0.044789,0.046236,0.047352,0.048198,0.048824,0.049278,0.049596,0.04981,0.049944,0.05
994,993.56,992.51,990.87,988.63,985.79,982.34,978.29,973.63,968.38,962.53,956.11,949.1,941.59,933.51,925.1,916.02,905.75,894.63,882.95,870.94,858.6,845.64,832.05,817.88,802.99,786.75,769.14,750.95,732.28,714.29,696.82,677.77,657.89,638.25,618.57,599.12,579.79,560.23,540.25,520.14,499.75,479.14,458.42,438.16,418.36,398.48,378.34,358.52,338.88,319.48,300.32,281.88,264.18,247.36,230.79,214.36,198.33,182.59,166.87,151.39,136.1,121.77,108.81,96.693,85.398,74.763,64.924,55.839,47.502,39.894,33.075,27.006,21.66,16.983,12.949,9.5114,6.6437,4.3128,2.5007,1.1849,0.35287,1.0288e-13
0.0014928,0.0014895,0.0015,0.0015068,0.0015197,0.0015489,0.00155,0.0015832,0.001516,0.0014807,0.0013344,0.0012055,0.00099942,0.00083695,0.00060336,0.00045918,0.00026657,8.1405e-05,-0.00019003,-0.00035065,-0.00060214,-0.00071671,-0.00068394,-0.00073701,-0.00076337,-0.00066403,-0.00032432,-0.0001019,0.00018971,0.00053903,0.00071979,0.00062254,0.00037713,-3.1844e-05,-0.00029944,-0.00041634,-0.00062995,-0.00068482,-0.00039874,-0.00028877,-0.00013586,9.4394e-06,0.00027468,0.00017364,-0.00028529,-0.00038779,7.9959e-05,0.00017364,6.3795e-05,0.00014976,0.00032685,0.00023931,-0.00015716,-0.00048323,-0.00071981,-0.00041271,-0.00039773,-0.00040362,-0.0001956,8.4146e-05,0.00043172,0.0007425,0.0010216,0.0013182,0.0015609,0.0017208,0.0017383,0.0016307,0.0016233,0.0016745,0.0015961,0.0014037,0.0012348,0.0010718,0.00093574,0.00080626,0.00070193,0.00060697,0.00053876,0.00047586,0.00045869,0.00045095,0.00044835
5.3137e-05,-4.2407e-05,7.7625e-05,-3.3872e-05,7.7389e-05,-2.1974e-05,5.2238e-05,-3.3686e-05,-2.6858e-05,-6.2388e-05,-8.3766e-05,-9.1655e-05,-9.5435e-05,-9.012e-05,-9.2125e-05,-5.6555e-05,-8.1058e-05,-7.9271e-05,-9.0658e-05,-4.7778e-05,-9.5935e-05,1.9953e-05,-1.6603e-05,-3.8693e-06,-1.1242e-05,7.9656e-05,7.7283e-05,5.9424e-05,8.8505e-05,8.087e-05,2.7207e-06,-3.9571e-05,-8.6285e-05,-9.1042e-05,-3.6962e-05,-3.0675e-05,-5.7596e-05,4.7058e-05,4.9548e-05,2.2321e-05,3.5057e-05,4.6765e-05,4.4672e-05,-8.8385e-05,-9.1042e-05,6.1245e-05,0.0001,-4.059e-05,6.2778e-06,2.9055e-05,4.0287e-05,-8.96e-05,-7.9055e-05,-9.9171e-05,2.2469e-05,7.4421e-05,-3.8719e-05,4.413e-05,5.8564e-05,0.0001,0.0001,9.181e-05,9.1042e-05,9.9883e-05,6.7541e-05,4.3556e-05,-3.3671e-05,-3.1889e-05,2.1784e-05,7.2205e-06,-8.5248e-05,-9.9956e-05,-9.9958e-05,-9.7222e-05,-9.8422e-05,-9.6568e-05,-9.7203e-05,-9.1479e-05,-9.4106e-05,-8.1954e-05,-6.0842e-06,-4.7765e-05,3.8091e-05
0,0.12481,0.41824,0.87892,1.5061,2.299,3.2563,4.3768,5.6586,7.1001,8.6992,10.453,12.36,14.417,16.621,18.968,21.456,24.08,26.837,29.724,32.734,35.866,39.113,42.471,45.935,49.501,53.163,56.915,60.753,64.67,68.662,72.721,76.843,81.022,85.251,89.524,93.835,98.177,102.55,106.93,111.33,115.74,120.15,124.55,128.93,133.3,137.64,141.96,146.23,150.46,154.64,158.76,162.82,166.81,170.73,174.56,178.32,181.98,185.54,189.01,192.37,195.61,198.74,201.76,204.64,207.4,210.02,212.51,214.86,217.06,219.12,221.03,222.78,224.38,225.82,227.1,228.22,229.18,229.97,230.6,231.06,231.35,231.48
48345,48374,48440,48540,48670,48823,48991,49163,49327,49469,49579,49645,49663,49618,49518,49336,49121,48944,48770,48599,48421,48274,48210,48242,48380,48660,49140,49784,50415,50893,51016,50822,50518,50173,49824,49522,49313,49285,49375,49517,49701,49879,50002,50002,49939,49969,50082,50130,50106,50028,49863,49566,49203,48892,48737,48757,48882,49112,49430,49770,50054,50196,50143,49862,49334,48550,47539,46365,45087,43746,42383,41048,39778,38601,37532,36580,35753,35050,34473,34020,33690,33480,33391
1308.8,1309.1,1307.8,1306.7,1304.7,1300.8,1299.2,1293.8,1297.5,1297.2,1307.7,1314.9,1328.8,1337.1,1349,1355.5,1372.5,1430.1,1445.5,1439.3,1417.1,1397.2,1385.4,1363.5,1343.2,1335.7,1365.3,1356.4,1280.4,1134.3,1030.6,1023,1056.2,1125.3,1135.3,1114.5,1132.5,1106.5,975.56,917.47,855.71,806.86,761.41,751.75,783.22,780.51,702.36,676.21,669.66,644.01,606.45,601.19,628.7,647.68,662.95,619.44,607.38,598.38,559.89,512.44,463.34,411.94,403.04,392.95,369.14,325.07,297.77,291.29,260.39,215.55,194.92,200.68,204.68,212.11,215.72,221.54,225.14,230.15,231.56,235.55,229.87,225.23,223.02
5.9566,5.9522,5.9519,5.9463,5.941,5.9413,5.9255,5.9245,5.8732,5.837,5.7333,5.638,5.4988,5.3868,5.2163,5.1022,4.952,4.8001,4.5863,4.4516,4.2567,4.1509,4.1492,4.0755,4.0197,4.0569,4.2466,4.3394,4.5145,4.7604,4.9038,4.8208,4.628,4.2821,4.0619,3.952,3.7101,3.6286,3.9217,4.0137,4.1388,4.2492,4.458,4.3644,3.9127,3.7795,4.24,4.3137,4.1981,4.2753,4.4411,4.3693,3.9921,3.6168,3.2915,3.6901,3.6869,3.65,3.8723,4.1556,4.4442,4.733,5.0182,5.3426,5.6295,5.8501,5.9547,5.9584,6.0806,6.2805,6.3636,6.3098,6.2683,6.2284,6.1841,6.1365,6.1127,6.0785,6.0602,6.0335,6.0551,6.0738,6.0828
