-0.13	1.69	33000	0	2900	126.3
-0.13	1.69	33000	0	2925	117.62
-0.13	1.69	33000	0	2950	134.21
-0.13	1.69	33000	0	2975	144.08
-0.13	1.69	33000	0.025	2900	97.783
-0.13	1.69	33000	0.025	2925	128.89
-0.13	1.69	33000	0.025	2950	134
-0.13	1.69	33000	0.025	2975	139.43
-0.13	1.69	33000	0.05	2900	143.94
-0.13	1.69	33000	0.05	2925	150.62
-0.13	1.69	33000	0.05	2950	158
-0.13	1.69	33000	0.05	2975	162.62
-0.13	1.69	34000	0	2900	112.08
-0.13	1.69	34000	0	2925	107.65
-0.13	1.69	34000	0	2950	111.01
-0.13	1.69	34000	0	2975	135.53
-0.13	1.69	34000	0.025	2900	130.11
-0.13	1.69	34000	0.025	2925	134.27
-0.13	1.69	34000	0.025	2950	139.77
-0.13	1.69	34000	0.025	2975	145.79
-0.13	1.69	34000	0.05	2900	134.6
-0.13	1.69	34000	0.05	2925	139.06
-0.13	1.69	34000	0.05	2950	143.71
-0.13	1.69	34000	0.05	2975	148.58
-0.13	1.69	35000	0	2900	125.37
-0.13	1.69	35000	0	2925	130.08
-0.13	1.69	35000	0	2950	135.21
-0.13	1.69	35000	0	2975	140.71
-0.13	1.69	35000	0.025	2900	134.55
-0.13	1.69	35000	0.025	2925	142.08
-0.13	1.69	35000	0.025	2950	148.78
-0.13	1.69	35000	0.025	2975	155.26
-0.13	1.69	35000	0.05	2900	139.66
-0.13	1.69	35000	0.05	2925	145.55
-0.13	1.69	35000	0.05	2950	152.85
-0.13	1.69	35000	0.05	2975	156.52
-0.13	1.69	36000	0	2900	116.34
-0.13	1.69	36000	0	2925	139.64
-0.13	1.69	36000	0	2950	146.25
-0.13	1.69	36000	0	2975	153.72
-0.13	1.69	36000	0.025	2900	133.89
-0.13	1.69	36000	0.025	2925	144.33
-0.13	1.69	36000	0.025	2950	151.43
-0.13	1.69	36000	0.025	2975	158.18
-0.13	1.69	36000	0.05	2900	139
-0.13	1.69	36000	0.05	2925	161.36
-0.13	1.69	36000	0.05	2950	170.6
-0.13	1.69	36000	0.05	2975	157.78
