-0.13	1.76	33000	0	2850	88.999
-0.13	1.76	33000	0	2875	92.032
-0.13	1.76	33000	0	2900	93.629
-0.13	1.76	33000	0	2925	96.097
-0.13	1.76	33000	0.0125	2850	90.085
-0.13	1.76	33000	0.0125	2875	92.944
-0.13	1.76	33000	0.0125	2900	94.956
-0.13	1.76	33000	0.0125	2925	98.645
-0.13	1.76	33000	0.025	2850	91.497
-0.13	1.76	33000	0.025	2875	93.862
-0.13	1.76	33000	0.025	2900	97.427
-0.13	1.76	33000	0.025	2925	99.441
-0.13	1.76	33000	0.0375	2850	91.994
-0.13	1.76	33000	0.0375	2875	92.284
-0.13	1.76	33000	0.0375	2900	96.704
-0.13	1.76	33000	0.0375	2925	99.584
-0.13	1.76	33000	0.05	2850	94.095
-0.13	1.76	33000	0.05	2875	95.762
-0.13	1.76	33000	0.05	2900	99.338
-0.13	1.76	33000	0.05	2925	101.76
-0.13	1.76	34000	0	2850	91.729
-0.13	1.76	34000	0	2875	94.88
-0.13	1.76	34000	0	2900	97.002
-0.13	1.76	34000	0	2925	99.997
-0.13	1.76	34000	0.0125	2850	93.72
-0.13	1.76	34000	0.0125	2875	95.626
-0.13	1.76	34000	0.0125	2900	99.606
-0.13	1.76	34000	0.0125	2925	101.41
-0.13	1.76	34000	0.025	2850	95.502
-0.13	1.76	34000	0.025	2875	95.633
-0.13	1.76	34000	0.025	2900	98.448
-0.13	1.76	34000	0.025	2925	102.54
-0.13	1.76	34000	0.0375	2850	96.219
-0.13	1.76	34000	0.0375	2875	98.482
-0.13	1.76	34000	0.0375	2900	99.721
-0.13	1.76	34000	0.0375	2925	103.9
-0.13	1.76	34000	0.05	2850	97.352
-0.13	1.76	34000	0.05	2875	100.47
-0.13	1.76	34000	0.05	2900	101.4
-0.13	1.76	34000	0.05	2925	103.86
-0.13	1.76	35000	0	2850	95.834
-0.13	1.76	35000	0	2875	98.717
-0.13	1.76	35000	0	2900	99.965
-0.13	1.76	35000	0	2925	103.54
-0.13	1.76	35000	0.0125	2850	95.451
-0.13	1.76	35000	0.0125	2875	98.449
-0.13	1.76	35000	0.0125	2900	100.76
-0.13	1.76	35000	0.0125	2925	102.32
-0.13	1.76	35000	0.025	2850	96.819
-0.13	1.76	35000	0.025	2875	99.739
-0.13	1.76	35000	0.025	2900	101.89
-0.13	1.76	35000	0.025	2925	104.84
-0.13	1.76	35000	0.0375	2850	98.59
-0.13	1.76	35000	0.0375	2875	98.777
-0.13	1.76	35000	0.0375	2900	102.58
-0.13	1.76	35000	0.0375	2925	105.7
-0.13	1.76	35000	0.05	2850	99.265
-0.13	1.76	35000	0.05	2875	99.676
-0.13	1.76	35000	0.05	2900	104.42
-0.13	1.76	35000	0.05	2925	105.22
-0.13	1.76	36000	0	2850	96.741
-0.13	1.76	36000	0	2875	99.568
-0.13	1.76	36000	0	2900	102.43
-0.13	1.76	36000	0	2925	100.03
-0.13	1.76	36000	0.0125	2850	95.614
-0.13	1.76	36000	0.0125	2875	101.09
-0.13	1.76	36000	0.0125	2900	101.39
-0.13	1.76	36000	0.0125	2925	103.53
-0.13	1.76	36000	0.025	2850	99.689
-0.13	1.76	36000	0.025	2875	99.945
-0.13	1.76	36000	0.025	2900	104.48
-0.13	1.76	36000	0.025	2925	104.71
-0.13	1.76	36000	0.0375	2850	100.24
-0.13	1.76	36000	0.0375	2875	100.21
-0.13	1.76	36000	0.0375	2900	104.39
-0.13	1.76	36000	0.0375	2925	107.16
-0.13	1.76	36000	0.05	2850	101.09
-0.13	1.76	36000	0.05	2875	104.36
-0.13	1.76	36000	0.05	2900	102.55
-0.13	1.76	36000	0.05	2925	109.07
