25374,25381,25397,25423,25457,25500,25552,25613,25683,25762,25852,25953,26066,26191,26327,26474,26629,26788,26947,27100,27243,27375,27497,27616,27732,27847,27960,28073,28189,28310,28452,28612,28780,28949,29125,29300,29468,29629,29783,29931,30072,30207,30336,30460,30581,30698,30810,30917,31020,31118,31211,31306,31386,31466,31544,31617,31688,31755,31818,31879,31937,31992,32042,32089,32135,32176,32217,32255,32292,32325,32356,32393,32440,32502,32579,32672,32781,32902,33033,33171,33311,33449,33580,33701,33807,33895,33962,34006,34025
1520,1520.7,1522.4,1525.1,1528.8,1533.5,1539.2,1546,1553.9,1562.9,1573.1,1584.5,1597.3,1611.5,1627.2,1644.5,1663.5,1684.3,1706.9,1731.5,1757.9,1786.4,1816.7,1847.9,1879.6,1911.7,1944,1976.7,2009.4,2042.2,2074.9,2107.3,2139.2,2170.6,2201.4,2231.5,2260.8,2289.3,2316.9,2343.7,2369.5,2394.4,2418.4,2441.8,2464.7,2487.1,2508.7,2529.6,2549.7,2569.1,2587.6,2605.5,2622.8,2639.1,2655,2670,2684.6,2698.4,2711.7,2724.3,2736.4,2748,2759.2,2769.6,2779.7,2789.3,2798.3,2806.9,2815,2822.8,2829.9,2836.2,2841.9,2847,2851.5,2855.5,2858.8,2861.6,2863.8,2865.6,2867.1,2868.4,2869.2,2869.7,2869.9,2870.2,2871,2871.3,2871.2
0.027578,0.027529,0.027417,0.02725,0.027045,0.026827,0.026636,0.026514,0.02651,0.026677,0.027083,0.027735,0.028258,0.028519,0.028726,0.028543,0.027807,0.026431,0.024337,0.021667,0.018936,0.01648,0.014822,0.013852,0.012799,0.01234,0.011421,0.011239,0.011024,0.011743,0.01343,0.013998,0.013762,0.013731,0.01377,0.012844,0.012162,0.011306,0.010703,0.0099627,0.0094429,0.0087799,0.0084167,0.0079556,0.0077438,0.0072949,0.0070813,0.0065715,0.0064425,0.0058824,0.0060623,0.0055863,0.0048897,0.0052395,0.0047086,0.0047484,0.0043983,0.0043775,0.0040902,0.0040832,0.0038739,0.0037849,0.003422,0.0034664,0.0033078,0.0031392,0.0031663,0.0030994,0.00308,0.0027726,0.0030764,0.0040588,0.0055942,0.0075412,0.0098611,0.012455,0.015255,0.018185,0.021162,0.024111,0.026961,0.029648,0.032113,0.034307,0.036179,0.037662,0.038753,0.039441,0.039731
1562,1561.5,1560.5,1558.7,1556.4,1553.4,1549.7,1545.4,1540.3,1534.5,1527.9,1520.5,1512.4,1503.4,1493.5,1482.8,1471.2,1458.5,1444.9,1430.1,1414.1,1396.6,1377.6,1357.4,1336.3,1314.2,1291.4,1267.5,1242.8,1217.1,1190.4,1163.5,1136.2,1108.5,1080.4,1052.3,1023.8,995.28,966.48,937.61,908.58,879.55,850.41,821.33,792.22,763.3,734.42,705.81,677.26,649.1,620.93,593.3,566.08,538.82,512.27,485.92,460.17,434.76,409.96,385.59,361.85,338.64,316.15,294.14,272.87,252.28,232.32,213.12,194.65,177.05,160,143.51,127.66,112.56,98.266,84.844,72.345,60.808,50.268,40.74,32.238,24.754,18.282,12.798,8.3024,4.8095,2.2793,0.67865,1.6447e-13
-0.0002979,-0.0002966,-0.00028169,-0.00026455,-0.00022833,-0.00018486,-0.00011718,-4.7305e-05,4.2726e-05,0.00013172,0.00025066,0.00027396,0.00013268,8.3676e-05,3.0382e-05,-0.00014725,-0.0002964,-0.00048778,-0.00063885,-0.00071432,-0.00062811,-0.00052033,-0.00023805,-0.00024672,-0.00014179,-0.00013117,-0.00015322,1.6665e-05,-4.5285e-05,0.00031764,0.0002128,1.8169e-05,-7.1599e-05,6.4562e-05,-0.00010647,-0.00013939,-0.00012846,-0.00012028,-0.00010913,-0.00010243,-9.5214e-05,-8.627e-05,-6.0888e-05,-5.6937e-05,-4.5588e-05,-6.1622e-05,-4.6817e-05,-6.9177e-05,-2.7536e-05,-8.6344e-05,7.941e-05,-0.00022217,5.8672e-05,-4.7845e-05,-3.717e-05,-2.2657e-05,-3.9872e-05,-1.826e-05,-3.9114e-05,-4.5484e-06,-3.972e-05,-3.2144e-05,-6.1666e-05,3.767e-05,-8.6983e-05,2.4492e-05,-3.2237e-05,2.0593e-05,-6.4423e-05,-2.8019e-05,0.00018061,0.00035474,0.0005145,0.00066371,0.00081509,0.00095378,0.0010911,0.0012193,0.0013334,0.001443,0.0015345,0.0016247,0.0016924,0.0017656,0.0017849,0.0017877,0.0017808,0.0017579,0.001751
1.6821,1.6821,1.6821,1.6821,1.6822,1.6822,1.6822,1.6823,1.6824,1.6824,1.6825,1.6826,1.6827,1.6827,1.6828,1.6829,1.6831,1.6832,1.6833,1.6834,1.6835,1.6837,1.6838,1.6839,1.6841,1.6842,1.6843,1.6845,1.6846,1.6848,1.6849,1.6851,1.6852,1.6854,1.6855,1.6857,1.6858,1.686,1.6861,1.6863,1.6864,1.6865,1.6867,1.6868,1.687,1.6871,1.6872,1.6874,1.6875,1.6876,1.6877,1.6878,1.688,1.6881,1.6882,1.6883,1.6884,1.6885,1.6886,1.6887,1.6888,1.6888,1.6889,1.689,1.6891,1.6891,1.6892,1.6893,1.6893,1.6894,1.6895,1.6895,1.6896,1.6896,1.6896,1.6897,1.6897,1.6898,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69
-5e-05,4.0609e-05,2.5433e-05,3.9739e-05,3.9739e-05,4.9473e-05,5e-05,5e-05,5e-05,5e-05,5e-05,-3.5631e-05,-5e-05,2.8181e-06,-4.8131e-05,-5e-05,-5e-05,-5e-05,-3.54e-05,5.7844e-06,2.129e-05,4.8624e-05,4.6468e-05,-1.9562e-05,4.8018e-05,-4.1212e-05,4.9505e-05,-1.5718e-05,3.8856e-05,4.2438e-05,-5e-05,-2.4848e-05,7.52e-06,9.3787e-06,-4.1325e-05,1.9244e-05,-1.3462e-05,1.4867e-05,-1.0712e-05,1.2839e-05,-1.0765e-05,1.4985e-05,-9.5075e-06,1.3792e-05,-1.4108e-05,1.4679e-05,-1.7462e-05,2.1136e-05,-2.4375e-05,3.3013e-05,-2.5229e-05,-1.1878e-05,4.7134e-05,-4.694e-05,3.5933e-05,-2.7828e-05,2.3838e-05,-2.0948e-05,2.052e-05,-1.7222e-05,1.4137e-05,-2.2078e-05,2.801e-05,-1.68e-05,1.0269e-06,1.2668e-05,-1.0437e-05,1.079e-05,-3.1389e-05,5e-05,4.721e-05,4.976e-05,4.0948e-05,5e-05,4.5458e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,-6.3876e-06,1.365e-05,-5e-05,-5e-05,-3.9739e-05
2.8422e-14,0.16532,0.55401,1.1643,1.9955,3.0464,4.3157,5.8019,7.5031,9.4171,11.541,13.874,16.41,19.149,22.086,25.217,28.538,32.046,35.736,39.603,43.643,47.849,52.218,56.743,61.419,66.24,71.2,76.292,81.51,86.848,92.299,97.856,103.51,109.26,115.09,121,126.98,133.02,139.12,145.26,151.44,157.66,163.9,170.15,176.41,182.67,188.92,195.16,201.38,207.56,213.7,219.8,225.84,231.82,237.73,243.56,249.31,254.96,260.52,265.97,271.31,276.53,281.62,286.58,291.4,296.08,300.6,304.97,309.18,313.22,317.08,320.77,324.28,327.6,330.73,333.67,336.41,338.95,341.28,343.4,345.32,347.02,348.5,349.77,350.82,351.66,352.27,352.65,352.82
42967,42961,42946,42925,42898,42867,42833,42798,42761,42720,42671,42607,42530,42448,42358,42272,42211,42199,42270,42461,42797,43291,43921,44604,45316,46042,46773,47513,48214,48866,49340,49631,49827,49964,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,49959,50000,49998,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,49989,50000,50000,50000,49992,50000,50000,49929,49747,49432,48978,48384,47664,46840,45941,44999,44054,43134,42269,41480,40793,40240,39836,39571,39453
1570.5,1571.4,1572,1573.6,1574.2,1575,1573.7,1572.7,1569.6,1567.1,1560.2,1564.2,1589.3,1600,1610,1634,1651.8,1671.5,1683.6,1685.6,1671.1,1651.9,1604.2,1560.1,1508.6,1462.3,1417.6,1364.1,1320.6,1260.2,1217.3,1182.7,1148.5,1101.6,1072.7,1036.6,998.55,960.53,922.95,887.2,851.13,816.38,788.29,769.33,751.68,734.15,709.82,687.8,661.01,646.13,609.83,620.05,573.44,567.42,549.03,531.51,518.5,502.32,491.81,475.95,469.02,457.94,451.41,430.99,436.3,416.14,415.03,401.94,404.09,393.68,363.4,334.87,310.48,289.06,264.76,237.59,209.28,181.91,151.09,128.7,117.22,95.636,56.485,-3.0481,-14.46,-11.808,-5.7921,-13.978,-18.354
