-0.13	1.69	32000	0	2700	81.433	2856.8	0.16085
-0.13	1.69	32000	0	2800	101.88	2834.8	0.17996
-0.13	1.69	32000	0	2825	105.86	2829.9	0.16202
-0.13	1.69	32000	0	2850	111.83	2823.5	0.17088
-0.13	1.69	32000	0	2875	116.86	2818.3	0.16855
-0.13	1.69	32000	0	2900	121.89	2811.2	0.16623
-0.13	1.69	32000	0	2925	91.698	2806.5	0.16542
-0.13	1.69	32000	0	2950	27.546	2800	0.16872
-0.13	1.69	32000	0	2975	3.208	2794.2	0.16317
-0.13	1.69	32000	0	3000	0.14166	2789.9	0.16339
-0.13	1.69	32000	0.01	2700	83.315	2850.2	0.16718
-0.13	1.69	32000	0.01	2800	102.08	2832.9	0.16605
-0.13	1.69	32000	0.01	2825	108.08	2827.4	0.17538
-0.13	1.69	32000	0.01	2850	112.45	2820.5	0.16716
-0.13	1.69	32000	0.01	2875	117.58	2816	0.16733
-0.13	1.69	32000	0.01	2900	122.99	2810	0.15306
-0.13	1.69	32000	0.01	2925	128.11	2803.1	0.15612
-0.13	1.69	32000	0.01	2950	133.02	2798	0.161
-0.13	1.69	32000	0.01	2975	137.75	2792	0.16112
-0.13	1.69	32000	0.01	3000	142.55	2785.2	0.16134
-0.13	1.69	32000	0.02	2700	85.133	2850.1	0.15513
-0.13	1.69	32000	0.02	2800	103.19	2827	0.1535
-0.13	1.69	32000	0.02	2825	107.78	2820.1	0.1605
-0.13	1.69	32000	0.02	2850	113.47	2817.8	0.14639
-0.13	1.69	32000	0.02	2875	118.93	2812.9	0.14632
-0.13	1.69	32000	0.02	2900	124.06	2806.6	0.14755
-0.13	1.69	32000	0.02	2925	128.78	2800	0.16872
-0.13	1.69	32000	0.02	2950	133.98	2794.9	0.16106
-0.13	1.69	32000	0.02	2975	139.49	2788.9	0.16334
-0.13	1.69	32000	0.02	3000	144.39	2783.2	0.16353
-0.13	1.69	32000	0.03	2700	85.808	2844.1	0.16817
-0.13	1.69	32000	0.03	2800	104.4	2822.6	0.16087
-0.13	1.69	32000	0.03	2825	109.19	2817.1	0.15473
-0.13	1.69	32000	0.03	2850	113.96	2812.9	0.16159
-0.13	1.69	32000	0.03	2875	118.83	2806.3	0.16129
-0.13	1.69	32000	0.03	2900	123.63	2800	0.16234
-0.13	1.69	32000	0.03	2925	128.93	2797.4	0.16101
-0.13	1.69	32000	0.03	2950	134.44	2792.4	0.16344
-0.13	1.69	32000	0.03	2975	139.9	2785.2	0.16183
-0.13	1.69	32000	0.03	3000	145.32	2779.3	0.16387
-0.13	1.69	32000	0.04	2700	88.278	2840.4	0.15684
-0.13	1.69	32000	0.04	2800	105.54	2820.6	0.15321
-0.13	1.69	32000	0.04	2825	110.16	2814.6	0.15728
-0.13	1.69	32000	0.04	2850	115.08	2810.3	0.1571
-0.13	1.69	32000	0.04	2875	119.96	2803.1	0.15817
-0.13	1.69	32000	0.04	2900	124.86	2798.2	0.16293
-0.13	1.69	32000	0.04	2925	129.62	2792.4	0.16562
-0.13	1.69	32000	0.04	2950	134.83	2788.6	0.1618
-0.13	1.69	32000	0.04	2975	140.24	2781.5	0.16221
-0.13	1.69	32000	0.04	3000	145.64	2777.6	0.15849
-0.13	1.69	32000	0.05	2700	77.074	2712.2	0.16096
-0.13	1.69	32000	0.05	2800	107.48	2818.5	0.15404
-0.13	1.69	32000	0.05	2825	111.14	2812.2	0.16012
-0.13	1.69	32000	0.05	2850	116.28	2806.1	0.15841
-0.13	1.69	32000	0.05	2875	121.15	2801.1	0.16092
-0.13	1.69	32000	0.05	2900	125.92	2793.6	0.16051
-0.13	1.69	32000	0.05	2925	130.72	2787.2	0.16393
-0.13	1.69	32000	0.05	2950	135.59	2782.3	0.15646
-0.13	1.69	32000	0.05	2975	140.58	2778.5	0.15802
-0.13	1.69	32000	0.05	3000	145.88	2773.8	0.15425
-0.13	1.69	33000	0	2700	82.733	2857.3	0.16026
-0.13	1.69	33000	0	2800	102.85	2831.5	0.15682
-0.13	1.69	33000	0	2825	107.8	2827	0.15764
-0.13	1.69	33000	0	2850	112.95	2820.7	0.15723
-0.13	1.69	33000	0	2875	118	2814.2	0.16066
-0.13	1.69	33000	0	2900	122.98	2809.6	0.15877
-0.13	1.69	33000	0	2925	128.04	2803	0.159
-0.13	1.69	33000	0	2950	133.23	2797.5	0.16006
-0.13	1.69	33000	0	2975	138.39	2790.9	0.16236
-0.13	1.69	33000	0	3000	142.4	2787.5	0.16401
-0.13	1.69	33000	0.01	2700	84.541	2850.2	0.16718
-0.13	1.69	33000	0.01	2800	103.16	2829.8	0.16219
-0.13	1.69	33000	0.01	2825	107.64	2822.4	0.16207
-0.13	1.69	33000	0.01	2850	113.71	2816.8	0.15672
-0.13	1.69	33000	0.01	2875	119	2812.7	0.15528
-0.13	1.69	33000	0.01	2900	124.06	2806.5	0.15664
-0.13	1.69	33000	0.01	2925	128.66	2800	0.15708
-0.13	1.69	33000	0.01	2950	133.57	2793.8	0.15971
-0.13	1.69	33000	0.01	2975	138.95	2789.7	0.161
-0.13	1.69	33000	0.01	3000	143.85	2782.4	0.1517
-0.13	1.69	33000	0.02	2700	85.928	2848	0.17039
-0.13	1.69	33000	0.02	2800	104.43	2822.8	0.16447
-0.13	1.69	33000	0.02	2825	109.09	2817.1	0.16779
-0.13	1.69	33000	0.02	2850	113.69	2812.8	0.16492
-0.13	1.69	33000	0.02	2875	119.2	2806.3	0.17208
-0.13	1.69	33000	0.02	2900	124.09	2799	0.17253
-0.13	1.69	33000	0.02	2925	128.84	2798.8	0.15822
-0.13	1.69	33000	0.02	2950	134.48	2791.7	0.15321
-0.13	1.69	33000	0.02	2975	139.17	2786.7	0.16172
-0.13	1.69	33000	0.02	3000	145.57	2780.3	0.16898
-0.13	1.69	33000	0.03	2700	88.063	2844.1	0.15866
-0.13	1.69	33000	0.03	2800	106.52	2819.7	0.16442
-0.13	1.69	33000	0.03	2825	110.56	2815.8	0.17075
-0.13	1.69	33000	0.03	2850	115.29	2810.3	0.1674
-0.13	1.69	33000	0.03	2875	120.32	2802.5	0.17198
-0.13	1.69	33000	0.03	2900	125.3	2798	0.17013
-0.13	1.69	33000	0.03	2925	130.34	2792.7	0.17171
-0.13	1.69	33000	0.03	2950	135.42	2785.4	0.17251
-0.13	1.69	33000	0.03	2975	140.12	2779.1	0.16508
-0.13	1.69	33000	0.03	3000	146.85	2777.5	0.16354
-0.13	1.69	33000	0.04	2700	76.425	2722.9	0.16923
-0.13	1.69	33000	0.04	2800	110.07	2815.1	0.15733
-0.13	1.69	33000	0.04	2825	114.81	2809.1	0.16184
-0.13	1.69	33000	0.04	2850	117.85	2806	0.15716
-0.13	1.69	33000	0.04	2875	122.53	2800	0.15708
-0.13	1.69	33000	0.04	2900	127.17	2794.1	0.16459
