26923,26931,26950,26980,27019,27067,27122,27184,27249,27318,27387,27454,27519,27580,27639,27695,27751,27810,27873,27933,27992,28055,28122,28194,28269,28335,28389,28436,28488,28561,28674,28832,29015,29201,29387,29581,29767,29946,30118,30282,30439,30588,30732,30868,30998,31122,31242,31357,31468,31574,31675,31771,31863,31951,32033,32109,32180,32249,32314,32375,32434,32489,32542,32592,32640,32685,32728,32770,32808,32844,32879,32911,32943,32971,32997,33029,33069,33123,33189,33268,33359,33458,33562,33667,33770,33865,33951,34022,34077,34113,34129
1520,1520.6,1522,1524.3,1527.3,1531.1,1535.8,1541.3,1547.7,1555,1563,1571.8,1581.5,1592,1603.4,1615.7,1628.9,1643.3,1659.3,1677.2,1696.5,1717.2,1740.4,1765.7,1793.6,1824.7,1857.4,1890.8,1924.9,1959.7,1994.8,2029.8,2064.4,2098.3,2131.3,2163.7,2195.3,2226,2255.8,2284.7,2312.6,2339.6,2365.6,2390.7,2414.8,2438.1,2460.8,2482.8,2504,2524.5,2544.2,2563.1,2581.4,2598.8,2615.6,2631.7,2647,2661.6,2675.5,2688.8,2701.5,2713.6,2725.2,2736.2,2746.7,2756.6,2766.1,2775.2,2783.8,2791.9,2799.7,2807,2813.8,2820.4,2826.3,2831.6,2836.3,2840.4,2843.9,2846.9,2849.4,2851.4,2853,2854.4,2855.5,2856.3,2856.7,2857,2857.1,2857.1,2857.1
0.030613,0.030437,0.030027,0.029376,0.028515,0.027427,0.026068,0.024494,0.022678,0.020645,0.018422,0.016243,0.014228,0.012458,0.011036,0.010053,0.0096277,0.0096787,0.0093163,0.0082995,0.0080009,0.0084303,0.0082853,0.0086134,0.0079678,0.0062017,0.00496,0.0045113,0.0054478,0.0079348,0.011723,0.014238,0.014841,0.014023,0.014221,0.013874,0.012774,0.012067,0.011227,0.010562,0.0098674,0.0093027,0.0087186,0.0081949,0.0077109,0.0073588,0.0070255,0.0067033,0.0063701,0.0060683,0.0057883,0.0055151,0.0052722,0.0050539,0.0046074,0.0043413,0.0042036,0.0040153,0.0038576,0.0037105,0.0035757,0.0034519,0.0033442,0.003236,0.003144,0.0030477,0.003003,0.0029425,0.0027706,0.002819,0.0026811,0.0027322,0.0026961,0.0023972,0.0026945,0.0036356,0.0050906,0.0069624,0.009147,0.01155,0.01408,0.016652,0.019188,0.021615,0.02387,0.025894,0.027639,0.029063,0.030133,0.030826,0.031123
1562,1561.6,1560.7,1559.3,1557.3,1554.8,1551.7,1548.2,1544,1539.3,1534,1528.1,1521.6,1514.4,1506.5,1497.9,1488.5,1478.3,1467.2,1455.1,1442,1427.7,1412.3,1395.5,1377.2,1357.2,1335.7,1313.1,1289.1,1263.7,1237.2,1210.2,1183,1155.7,1127.7,1099.6,1071.4,1042.9,1014.2,985.35,956.38,927.29,898.16,869.01,839.87,810.76,781.74,752.84,724.1,695.55,667.21,639.13,611.32,583.81,556.73,529.97,503.57,477.62,452.12,427.11,402.61,378.64,355.23,332.41,310.2,288.62,267.68,247.42,227.9,209.03,190.95,173.56,156.98,141.28,126.17,111.67,97.858,84.802,72.568,61.209,50.772,41.284,32.771,25.249,18.715,13.169,8.6028,5.0104,2.383,0.71126,-3.2794e-15
-0.001,-0.0009961,-0.00099565,-0.001,-0.00095593,-0.001,-0.001,-0.001,-0.001,-0.001,-0.00094559,-0.00081026,-0.00068046,-0.00053257,-0.00037563,-0.00021272,-2.902e-05,5.5294e-06,-0.00020191,-0.00021901,8.1621e-05,2.7973e-05,-8.342e-06,6.2437e-05,-0.00031845,-0.0002936,-0.00018525,4.8199e-05,0.00027553,0.0006035,0.00058605,0.00026348,-7.0039e-05,-8.6289e-05,7.2293e-05,-0.00017865,-0.00012043,-0.00012604,-0.00010961,-0.00010505,-9.1795e-05,-8.5451e-05,-8.1343e-05,-7.6864e-05,-6.0058e-05,-4.9067e-05,-4.7106e-05,-4.974e-05,-4.6065e-05,-4.4564e-05,-3.8257e-05,-4.418e-05,-2.5861e-05,-5.3513e-05,-6.6064e-05,-2.0977e-05,-2.7747e-05,-2.8553e-05,-2.3899e-05,-2.4197e-05,-2.1105e-05,-2.0976e-05,-1.7365e-05,-2.0609e-05,-1.3923e-05,-2.0678e-05,3.2338e-06,-3.7884e-05,-8.6948e-06,-7.5982e-07,-3.2969e-05,4.0703e-05,-7.5161e-05,-2.3442e-05,0.00018079,0.00035124,0.00052081,0.0006761,0.00082207,0.00095747,0.0010808,0.0011949,0.0012955,0.0013873,0.0014648,0.001534,0.001588,0.0016343,0.0016643,0.0016882,0.0016905
1.6815,1.6815,1.6815,1.6816,1.6816,1.6816,1.6817,1.6817,1.6818,1.6819,1.6819,1.682,1.6821,1.6822,1.6823,1.6824,1.6825,1.6826,1.6827,1.6829,1.683,1.6831,1.6832,1.6834,1.6835,1.6837,1.6838,1.684,1.6841,1.6843,1.6844,1.6846,1.6848,1.6849,1.6851,1.6852,1.6854,1.6856,1.6857,1.6859,1.686,1.6862,1.6864,1.6865,1.6867,1.6868,1.6869,1.6871,1.6872,1.6874,1.6875,1.6876,1.6877,1.6879,1.688,1.6881,1.6882,1.6883,1.6884,1.6885,1.6886,1.6887,1.6888,1.6889,1.689,1.689,1.6891,1.6892,1.6892,1.6893,1.6894,1.6894,1.6895,1.6895,1.6896,1.6896,1.6897,1.6897,1.6898,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69,1.69
-5e-05,5e-05,-4.2155e-05,5e-05,4.1478e-06,-3.8793e-05,1.7673e-05,-1.0868e-05,7.2777e-06,-8.2536e-07,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,4.46e-05,-3.2071e-05,-5e-05,5e-05,5e-05,-5e-05,4.209e-05,-5e-05,-5e-05,3.0103e-05,2.2852e-05,5e-05,4.3265e-05,5e-05,-5e-05,-5e-05,-5e-05,4.4025e-05,-2.1931e-05,-2.1078e-05,1.5972e-05,-7.6523e-06,7.5446e-06,-3.107e-06,5.0372e-06,-1.9482e-06,2.4365e-06,-9.0952e-08,3.9446e-06,-3.5073e-07,6.6914e-07,-7.1967e-07,1.0556e-06,2.111e-07,3.263e-07,1.2053e-07,2.1592e-06,-8.2773e-06,6.3286e-06,3.0149e-06,-2.1285e-06,1.2443e-06,-5.1935e-09,3.6305e-07,1.5549e-07,5.4812e-07,-2.884e-07,6.6891e-07,-4.7542e-07,1.6929e-06,1.0944e-06,-9.5692e-06,1.7117e-05,-1.7131e-05,1.6e-05,-5.0078e-06,-2.6428e-05,4.9525e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,-4.6592e-05
0,0.17577,0.58901,1.2379,2.1217,3.2392,4.5891,6.1698,7.9794,10.016,12.276,14.758,17.459,20.375,23.502,26.838,30.377,34.117,38.051,42.176,46.487,50.977,55.643,60.478,65.476,70.632,75.939,81.391,86.981,92.702,98.548,104.51,110.59,116.76,123.04,129.4,135.84,142.35,148.93,155.57,162.25,168.98,175.73,182.52,189.32,196.12,202.93,209.73,216.51,223.27,229.99,236.68,243.31,249.89,256.41,262.85,269.21,275.48,281.66,287.73,293.7,299.54,305.26,310.85,316.31,321.61,326.77,331.77,336.6,341.27,345.76,350.07,354.19,358.13,361.87,365.41,368.74,371.87,374.79,377.49,379.97,382.23,384.27,386.07,387.66,389.01,390.12,391.01,391.66,392.07,392.24
33646,33630,33592,33535,33463,33380,33294,33211,33141,33094,33078,33102,33172,33290,33460,33676,33931,34215,34546,34961,35445,35960,36548,37202,37939,38863,39928,41073,42225,43272,44045,44498,44734,44895,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,44995,45000,45000,45000,45000,44990,45000,45000,44943,44799,44550,44189,43726,43177,42564,41915,41261,40627,40038,39514,39076,38743,38525,38431
1486,1486,1487.4,1490.2,1484.3,1494.9,1498.3,1503,1509.4,1516.2,1511.9,1491,1474.6,1465.4,1452.8,1443.2,1430.8,1442.1,1489.5,1511.5,1478.3,1496.5,1522.8,1523.4,1568.8,1560.2,1516.1,1460.9,1405.4,1340.7,1294.6,1263.9,1230,1181.1,1128.1,1103.6,1059.5,1020.5,980.49,941.97,904.73,870.24,836.18,800.55,769.71,746.94,727.27,705.92,682.7,660.48,639.07,619.56,597.81,581.43,564.16,541.65,525.34,509.03,493.16,478.87,465.29,453.08,441.39,431.47,421.11,413.34,402.02,400.28,389.19,381.64,380.21,364.17,375.32,362.86,331.4,308.95,284.82,258.07,231.24,207.28,179.44,152.38,136.51,124.42,103.48,67.019,27.839,-1.5206,-16.291,-22.494,-23.802
