27210,27212,27216,27224,27237,27256,27281,27314,27357,27412,27472,27539,27625,27722,27824,27929,28036,28148,28264,28389,28515,28647,28781,28917,29065,29214,29362,29517,29676,29838,30003,30169,30330,30495,30670,30848,31027,31205,31376,31543,31718,31888,32062,32236,32414,32582,32739,32914,33081,33245,33407,33563,33713,33855,33997,34139,34272,34404,34533,34655,34774,34890,34996,35094,35184,35271,35358,35441,35512,35574,35626,35669,35705,35733,35755,35770,35780,35784
1797.9,1798.7,1800.5,1803.5,1807.5,1812.7,1819.2,1826.7,1835.3,1845.3,1856.8,1869,1882.6,1897.9,1914.4,1932.3,1951.5,1972,1993.8,2017.1,2041.7,2067.7,2095.4,2124.1,2152.8,2181.1,2209,2236.4,2263.3,2289.7,2315.4,2340.5,2364.7,2387.9,2410.5,2432.5,2454.2,2475.7,2496.7,2517.1,2537,2556.1,2574.2,2591.6,2607.9,2624.3,2638.3,2651.8,2665.4,2677.5,2689.1,2699.9,2710.3,2719.6,2727.9,2736.1,2743.7,2750.1,2756.4,2762.2,2767.1,2772,2776.6,2780.8,2784.3,2786.6,2788.5,2791.2,2794,2796.5,2798.6,2800.4,2802,2803.2,2804.2,2804.9,2805.3,2805.5
0.0058245,0.0061123,0.0068394,0.0079798,0.0095562,0.011131,0.01198,0.013293,0.015643,0.016572,0.015503,0.017554,0.020073,0.019359,0.018925,0.018054,0.017373,0.016951,0.017149,0.01687,0.01627,0.016403,0.015365,0.015763,0.016001,0.014997,0.014838,0.015006,0.01486,0.014624,0.014442,0.014043,0.013344,0.013983,0.0142,0.014107,0.013924,0.013581,0.012594,0.013022,0.013002,0.012727,0.013138,0.012949,0.013433,0.011607,0.012676,0.013324,0.012488,0.012818,0.012568,0.012459,0.011874,0.011819,0.01236,0.012233,0.011965,0.012435,0.012331,0.012249,0.012615,0.012475,0.012091,0.01171,0.01168,0.0125,0.013317,0.013064,0.012352,0.011723,0.011149,0.010655,0.010228,0.0098769,0.0095974,0.0093932,0.0092625,0.0092071
994,993.45,992.13,990.07,987.24,983.7,979.53,974.58,968.76,962.38,955.49,947.42,938.49,929.21,919.08,908.16,896.36,883.63,869.91,855.34,839.89,823.38,806.06,787.6,768.67,749.51,729.8,709.66,689.23,668.5,647.5,626.28,604.9,583.08,561.2,539.24,517.16,495,472.91,450.5,428.33,406.52,384.89,363.79,343,323.17,303.21,283.89,265.44,247.32,229.92,213.11,197.01,181.41,166.33,152.03,138.4,125.3,112.95,101.26,90.159,79.801,70.136,61.118,52.682,44.752,37.465,30.981,25.2,20.024,15.45,11.471,8.0848,5.2891,3.0833,1.4661,0.43732,-4.6847e-17
0.0018293,0.0018458,0.002,0.0019262,0.0019626,0.0010617,0.00060144,0.0012971,0.0013004,-0.00035,-8.6379e-05,0.0015732,0.00020254,-0.00033718,-0.00013741,-0.00035,-0.00012189,-8.6528e-05,0.00012006,-0.00026828,4.6018e-05,-0.00014509,-0.00016623,0.00023444,-0.00016884,-0.00016853,5.5902e-05,-8.314e-06,-3.726e-05,-5.9807e-05,-1.6244e-05,-0.00017097,-5.321e-06,0.00014896,-3.1668e-05,-1.1262e-05,-4.3878e-05,-0.00013711,-0.00012136,0.00018173,-0.0001761,0.00013336,-7.8121e-05,0.0001369,-0.0001763,-0.00022218,0.00044014,-0.00020894,1.0488e-05,5.5576e-06,-3.893e-05,-6.8112e-05,-0.00012619,0.00010381,8.1826e-05,-0.00012009,5.2164e-05,9.3847e-05,-0.0001036,8.8877e-05,5.1855e-05,-0.00011042,-0.00012773,-0.00011163,0.00014389,0.00043407,0.0001347,-0.00031035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035
-0.001,0.00069056,-6.6754e-05,0.00010435,-0.00038088,-0.00099384,0.00024132,0.00047156,-0.00058096,-0.00077256,0.00094098,5.8549e-05,-0.00070213,0.00017603,-0.00011142,5.7805e-05,7.9483e-06,7.8154e-05,-4.9968e-05,-4.036e-05,9.5242e-05,-0.00013114,0.00013322,-2.1152e-05,-8.472e-05,6.278e-05,1.2861e-05,-1.918e-05,-1.2901e-06,1.4139e-06,-3.6302e-06,-2.8742e-05,7.7667e-05,-3.4225e-05,-4.7906e-06,-7.8549e-06,3.6193e-06,-4.3784e-05,7.6685e-05,-2.9459e-05,-1.5493e-05,4.619e-05,-5.3483e-05,7.2403e-05,-0.00015628,0.00017735,-4.1008e-05,-7.8696e-05,8.1201e-05,-5.1457e-05,2.5492e-05,-4.0343e-05,3.5113e-05,3.8917e-05,-4.7459e-05,-1.4969e-05,7.0298e-05,-6.0735e-05,5.0429e-06,5.2114e-05,-6.1233e-05,-1.9919e-05,-3.8989e-06,3.4588e-05,0.00014271,1.9287e-05,-0.00023615,-0.00010418,1.8832e-05,-1.2119e-05,8.7624e-06,-7.0878e-06,6.2551e-06,-5.942e-06,6.0631e-06,-6.7364e-06,8.6167e-06,-2.0972e-05
0,0.15851,0.5311,1.116,1.9122,2.9183,4.1328,5.5536,7.1783,9.0044,11.029,13.248,15.659,18.257,21.038,23.998,27.131,30.433,33.899,37.521,41.295,45.214,49.272,53.462,57.778,62.212,66.756,71.404,76.148,80.98,85.891,90.875,95.923,101.03,106.18,111.37,116.58,121.82,127.08,132.34,137.59,142.83,148.05,153.24,158.39,163.49,168.54,173.52,178.43,183.27,188.01,192.66,197.2,201.64,205.95,210.14,214.2,218.12,221.89,225.52,228.98,232.28,235.42,238.38,241.16,243.76,246.17,248.39,250.41,252.24,253.86,255.28,256.5,257.5,258.3,258.88,259.26,259.41
44999,45027,45089,45181,45292,45416,45559,45704,45823,45925,46066,46187,46228,46272,46341,46437,46574,46739,46914,47089,47307,47528,47797,48085,48265,48408,48523,48555,48513,48416,48264,48060,47845,47560,47167,46731,46273,45806,45378,44951,44448,43956,43381,42755,42067,41466,40868,40144,39488,38822,38166,37527,36929,36360,35770,35189,34647,34100,33569,33070,32574,32106,31681,31296,30938,30572,30203,29878,29606,29377,29186,29029,28901,28800,28723,28669,28635,28620
1273.3,1271.4,1258.9,1263,1258.7,1339.6,1376.1,1305.9,1300.6,1441.5,1413.8,1268.2,1388,1428.3,1405.4,1417.4,1396,1385.9,1365.8,1386.7,1356.3,1365.1,1367.8,1309.5,1283,1233.8,1178.4,1135.9,1094.5,1053.2,1006.6,973.13,915.64,867.82,842.93,817.27,803.56,788.85,770.64,727.09,733.85,682.78,681.54,635.18,649.42,632.86,519.93,595.34,545.35,525.1,514.32,502.49,492.75,436.98,427.14,446.49,397.47,371.72,399,342.18,336.86,363.01,355.6,338.72,259.56,171.18,241.42,352.61,354.76,348.36,342.85,338.04,333.67,330.14,327.39,325.41,324.16,323.63
6.3459,6.3547,6.4558,6.399,6.4176,5.847,5.5403,5.9633,5.954,4.8337,5.0011,6.0944,5.1529,4.7321,4.8629,4.6762,4.8145,4.8131,4.9325,4.6018,4.8134,4.6119,4.533,4.812,4.4634,4.4403,4.5791,4.5157,4.4694,4.4241,4.4441,4.3042,4.4435,4.5728,4.4036,4.4395,4.4199,4.3497,4.367,4.671,4.3373,4.6571,4.4591,4.715,4.4061,4.3897,5.1584,4.4577,4.7387,4.7785,4.7616,4.7615,4.7386,5.049,5.0579,4.8529,5.1072,5.2036,4.9864,5.2725,5.2596,5.0774,5.0836,5.1332,5.5264,5.9594,5.5797,4.9632,4.9209,4.9396,4.9551,4.9682,4.98,4.9893,4.9963,5.0013,5.0045,5.0058
