26093,26091,26086,26078,26067,26054,26038,26020,26000,25981,25962,25949,25947,25960,25996,26062,26165,26307,26488,26697,26923,27157,27394,27631,27865,28094,28316,28534,28745,28954,29151,29348,29533,29718,29894,30066,30231,30390,30543,30690,30831,30967,31097,31223,31353,31467,31578,31687,31792,31891,31991,32077,32161,32243,32320,32393,32472,32531,32596,32659,32718,32776,32830,32881,32929,32976,33019,33057,33097,33153,33283,33510,33765,34020,34274,34523,34775,35039,35305,35560,35800,36025,36231,36417,36578,36708,36805,36867,36893
1520,1520.6,1522,1524.2,1527.3,1531.2,1536.1,1542,1549,1557.1,1566.5,1576.9,1588.7,1602,1616.9,1633.5,1652.6,1674.3,1698.6,1726.3,1756.5,1789.4,1823.7,1858.2,1892.5,1926.7,1960.6,1994.2,2027.4,2060.3,2092.6,2124.5,2155.8,2186.7,2217,2246.7,2275.7,2303.9,2331.4,2358.1,2384,2409,2433.4,2457.2,2480.6,2503.4,2525.3,2546.6,2567.2,2587,2606.2,2624.9,2642.7,2660.3,2676.8,2692.6,2707.9,2722.8,2736.9,2750.7,2763.9,2776.6,2788.6,2800.1,2810.8,2821.1,2830.7,2839.9,2848.2,2855.8,2862.4,2868.9,2874.5,2879.9,2883.9,2887.9,2888.3,2891.4,2896,2897,2897.6,2897.7,2896.3,2887.7,2883.7,2884.1,2884.1,2884.3,2884.3
-0.0078037,-0.0077851,-0.0077434,-0.0076697,-0.0075875,-0.007443,-0.0072355,-0.0068856,-0.0063469,-0.005548,-0.0043026,-0.0020299,0.00093281,0.0046214,0.0091158,0.014372,0.019427,0.024086,0.027791,0.028785,0.028789,0.027499,0.026467,0.024628,0.023298,0.021396,0.020207,0.018604,0.017762,0.016342,0.015334,0.014565,0.013311,0.013001,0.011838,0.011533,0.01045,0.01023,0.0092598,0.0091036,0.0081988,0.0081611,0.0073167,0.0076965,0.0070592,0.0063402,0.0062712,0.0061359,0.005658,0.0057358,0.0052047,0.0047126,0.0047046,0.0046214,0.0040743,0.0045828,0.0040941,0.003341,0.0040818,0.003513,0.0037337,0.0034219,0.0034678,0.0031536,0.0032919,0.0030816,0.0029306,0.0027306,0.0033153,0.0063618,0.015507,0.02186,0.023328,0.024715,0.025789,0.027267,0.030479,0.034072,0.036553,0.037965,0.040077,0.042036,0.044034,0.046958,0.048566,0.049154,0.049494,0.049703,0.04979
1562,1561.6,1560.5,1558.9,1556.6,1553.8,1550.2,1546,1541,1535.3,1528.7,1521.3,1512.9,1503.6,1493.2,1481.7,1469,1455.1,1440,1423.7,1406.1,1387,1366.6,1345.7,1323.9,1301.6,1278.6,1255,1230.6,1205.8,1180.4,1154.5,1128.2,1101.2,1074.1,1046.4,1018.6,990.33,961.99,933.21,904.48,875.37,846.41,817.02,787.95,758.92,729.72,700.64,671.78,642.92,614.44,586.25,558.39,531.07,503.96,477.03,450.76,425.1,399.75,375.11,350.92,327.29,304.26,281.82,259.73,238.34,217.68,197.68,178.25,159.33,141.11,124.08,108.4,94.113,80.999,69.05,57.747,47.616,38.825,31.144,24.292,18.453,13.513,9.3252,6.0072,3.4528,1.6322,0.48476,8.9314e-15
0.00010287,9.7571e-05,0.0001033,0.00010063,9.5151e-05,0.00014099,0.00016541,0.00025222,0.00032311,0.00042467,0.00068039,0.0010147,0.0010925,0.0013222,0.0014314,0.001527,0.0012073,0.0011847,0.00050494,0.00010469,-0.00017396,-0.00025332,-0.00027597,-0.00034398,-0.00026649,-0.0003415,-0.00018197,-0.00029634,-7.8482e-05,-0.00034227,5.5758e-07,-0.00029274,-2.0772e-05,-0.00018523,-6.1364e-05,-0.00014231,-7.2664e-05,-0.00010198,-7.723e-05,-7.4958e-05,-8.0142e-05,-4.1387e-05,-8.2572e-05,7.6486e-05,-0.00019962,-1.5367e-06,-3.0424e-05,-2.9601e-05,-6.1461e-05,2.8062e-05,-0.00014959,-4.6672e-05,-0.00021712,-0.00019296,-0.00012278,-6.703e-05,-0.00027824,-0.00017842,-0.00024321,-0.00025915,-0.00024515,-0.00022207,-0.00026322,-0.00013519,-5.8188e-05,-8.8313e-05,-8.7338e-05,7.9246e-06,0.00013611,0.00042877,0.00046843,0.00048735,0.00032081,0.00036358,0.00029367,0.00072528,0.0012975,0.0011589,0.00071304,0.00067371,0.0012094,0.0008588,0.0018046,0.001936,0.00083681,0.00052774,0.00048555,0.00047644,0.00047557
1.6815,1.6815,1.6815,1.6815,1.6815,1.6815,1.6816,1.6816,1.6817,1.6818,1.6818,1.6819,1.682,1.6821,1.6822,1.6823,1.6824,1.6825,1.6827,1.6828,1.6829,1.6831,1.6832,1.6834,1.6835,1.6837,1.6839,1.684,1.6842,1.6844,1.6845,1.6847,1.6849,1.685,1.6852,1.6853,1.6855,1.6857,1.6858,1.686,1.6861,1.6863,1.6864,1.6866,1.6867,1.6869,1.687,1.6872,1.6873,1.6874,1.6876,1.6877,1.6878,1.6879,1.688,1.6881,1.6882,1.6884,1.6884,1.6885,1.6886,1.6887,1.6888,1.6889,1.689,1.689,1.6891,1.6892,1.6892,1.6893,1.6894,1.6894,1.6895,1.6895,1.6896,1.6896,1.6897,1.6897,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69
5e-05,-5e-05,5e-05,-5e-05,5e-05,6.0445e-06,5e-05,3.5748e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,-4.6402e-05,-5e-05,-5e-05,-5e-05,-1.8118e-05,-5e-05,4.6311e-05,-4.9925e-05,4.9936e-05,-4.5069e-05,5.0122e-05,-3.4046e-05,4.3953e-05,-3.1442e-05,1.8806e-05,1.1086e-05,-2.6107e-05,4.4475e-05,-4.3665e-05,4.391e-05,-4.0937e-05,4.2443e-05,-3.8781e-05,3.9599e-05,-3.7619e-05,4.0141e-05,-3.918e-05,4.7347e-05,-3.7157e-05,3.7954e-06,1.4585e-05,-1.0757e-06,-1.1923e-05,1.8827e-05,-1.8089e-05,-1.7408e-06,-6.5706e-07,-2.2162e-05,1.4108e-05,1.5473e-05,-1.7892e-05,-1.6377e-05,1.9808e-05,-2.3943e-05,1.1498e-05,-2.3227e-06,2.009e-06,-1.8763e-06,3.5367e-05,-5.7786e-06,-3.0323e-06,9.4021e-06,2.1128e-05,5e-05,4.937e-05,-6.807e-06,-7.9924e-06,-4.0942e-05,2.8251e-05,-1.861e-05,5e-05,3.293e-05,-5e-05,-5e-05,5e-05,-3.992e-05,5e-05,5e-05,-5e-05,-5e-05,-5e-05,-5e-05,6.6807e-06,-2.7285e-05
5.6843e-14,0.18394,0.61641,1.2955,2.2202,3.3895,4.8018,6.4554,8.3482,10.478,12.841,15.436,18.259,21.306,24.573,28.057,31.753,35.656,39.761,44.064,48.558,53.239,58.099,63.134,68.337,73.701,79.219,84.885,90.691,96.63,102.69,108.88,115.17,121.57,128.05,134.63,141.28,148,154.79,161.62,168.5,175.41,182.35,189.31,196.28,203.25,210.2,217.14,224.06,230.94,237.77,244.55,251.28,257.93,264.5,270.99,277.39,283.68,289.86,295.93,301.87,307.67,313.34,318.86,324.22,329.42,334.46,339.32,344,348.49,352.8,356.9,360.81,364.5,367.98,371.25,374.3,377.12,379.72,382.08,384.21,386.1,387.76,389.17,390.34,391.26,391.94,392.37,392.56
38348,38391,38493,38653,38875,39160,39511,39928,40414,40967,41582,42223,42873,43502,44065,44509,44819,44987,45000,44972,44929,44945,44982,44994,44996,44991,44997,44993,45000,44982,45000,44981,45000,44994,45000,44995,45000,44998,45000,45000,45000,45000,45000,45000,44952,44985,45000,45000,45000,45000,44982,45000,45000,45000,45000,45000,44936,45000,45000,45000,45000,44998,44994,45000,44993,44986,44982,45000,44977,44816,44099,42732,41201,39721,38272,36906,35484,34128,32848,31596,30456,29418,28475,27511,26763,26243,25859,25619,25517
1390.1,1392.9,1396.9,1404.7,1415.7,1422.3,1434.5,1439.6,1449.3,1458,1442,1410.7,1427,1416.5,1425.1,1429.2,1496.2,1504.6,1585.2,1620,1635.5,1628.1,1582.7,1530.1,1470.2,1421.9,1363,1319,1262,1228.5,1165.3,1142.2,1088.3,1061.5,1016.5,985.74,944.31,910.7,874.81,841.47,807.95,776.17,757.93,725.99,733.55,690.03,670.73,649.4,632.5,602.91,603.34,572,573.59,552.98,528.13,505.84,517.06,493.1,488.93,479.4,467.47,455,450.26,427.03,409.16,405.45,398.12,379.13,355.44,313.67,297.71,276.02,276.53,247.43,235,140.8,-43.27,99.719,80.541,52.796,-111.31,17.878,-1137.2,-2037.3,-176.39,-55.332,-43.378,-50.264,-52.837
