25713,25734,25782,25859,25962,26091,26244,26422,26621,26845,27089,27349,27617,27903,28190,28484,28804,29138,29461,29769,30037,30270,30537,30749,30920,31173,31601,32110,32561,33063,33635,34132,34627,35087,35506,35860,36190,36430,36643,36787,36937,37294,37569,37720,37780,37733,37630,37699,37709,37738,37938,38119,38258,38370,38602,38794,38929,39151,39325,39467,39670,39840,39961,40051,40107,40136,40143,40135,40115,40091,40065,40041,40021,40007,40001
1797.9,1800.1,1805.3,1813.4,1824.3,1838.1,1854.7,1873.9,1895.7,1919.8,1946.3,1974.9,2005.8,2038.3,2072.3,2107,2143.9,2180.2,2216.7,2253,2288.8,2324.6,2360.1,2393.6,2426.1,2457.5,2486.9,2516.6,2542.1,2567.6,2587.7,2606.6,2624.7,2641.6,2655.8,2668.4,2677.2,2688.9,2692.4,2704.9,2692.5,2685.8,2696.4,2701.1,2705.3,2712.1,2702.8,2691.2,2700.5,2683.5,2676.7,2677.2,2679.2,2671,2660.1,2667.1,2658.4,2650.7,2654.4,2645.3,2638,2639.7,2637.8,2636.8,2636.3,2635.9,2635.2,2634.8,2634.1,2633.6,2633.2,2632.8,2632.6,2632.5,2632.4
0.049999,0.049864,0.049646,0.049174,0.048308,0.047099,0.046496,0.045096,0.044222,0.043381,0.041914,0.039525,0.037619,0.036545,0.032721,0.032957,0.032737,0.031112,0.027363,0.024715,0.018294,0.018871,0.018129,0.01183,0.012351,0.021127,0.030396,0.028597,0.025383,0.031636,0.029275,0.025983,0.025714,0.02268,0.019976,0.01701,0.015252,0.010051,0.01069,0.0040617,0.014064,0.018206,0.010271,0.0053326,0.0009371,-0.0060907,-0.0013309,0.0051978,-0.0028286,0.0083825,0.012039,0.010119,0.0063916,0.010679,0.017205,0.0088301,0.013281,0.017259,0.010371,0.015124,0.018397,0.013315,0.011099,0.0081027,0.0051419,0.0022355,-0.0002167,-0.0025589,-0.0043908,-0.0060127,-0.007377,-0.008428,-0.0092665,-0.0097691,-0.01
994,992.9,990.3,986.26,980.78,973.87,965.38,955.55,944.19,931.42,917.35,902.01,885.15,866.84,847.86,827,804.95,782.27,759.41,735.61,712.14,686.53,660.73,635.64,608.47,579.23,550.06,523.53,498.19,471.65,448.09,425.95,404.17,383.94,364.52,345.91,327.96,310.93,293.78,277.61,260.9,245.63,231.57,217.87,204.21,191.08,177.44,164.23,151.62,138.56,126.53,115.16,104.48,94.235,84.492,75.868,67.458,59.697,52.682,45.945,39.804,34.375,29.326,24.725,20.579,16.81,13.423,10.409,7.7602,5.4868,3.6036,2.1023,1.0039,0.29858,0
-0.00059457,-0.00051732,-0.00039477,-0.00066336,-0.00084803,-0.00060509,-0.00034804,-0.00077352,-7.2029e-05,-0.00057897,-0.00042616,-0.00098055,-1.5774e-05,-0.00089145,-0.0004636,0.00016898,-0.00015801,-0.00066122,-0.00053794,-0.00087027,-0.00086485,0.00062275,-0.001,-0.00061979,0.00076525,0.0017806,0.00066344,-0.0009007,0.0003917,0.00068567,-0.00098363,0.00014418,-0.00044507,-0.00021276,-0.00064283,1.0227e-05,-0.00081504,-4.5538e-05,-0.00053639,-0.00018592,0.002,-0.00093252,-0.00080226,-0.00067939,-0.00070765,-0.00080987,0.002,-0.00093646,0.00010788,0.002,-0.00047405,-0.00021502,-0.00061493,0.002,-0.00065533,-0.00098988,0.002,-0.001,-0.00060411,0.0019314,-0.00079148,-0.00099849,-0.00054959,-0.001,-0.00089363,-0.001,-0.0009028,-0.001,-0.00081165,-0.001,-0.00083999,-0.001,-0.00090842,-0.00098662,-0.00095298
-0.00068761,0.00076261,-0.00032856,-0.00012857,-0.00019163,0.00048025,-0.000328,0.00022203,5.1406e-06,-6.9914e-05,-8.2366e-05,3.5898e-05,0.0001603,-0.00031714,0.00038347,-0.00010489,-1.4244e-05,-0.00014932,0.0001408,-0.0002479,0.00034472,-7.3676e-05,-0.00020683,0.0002265,0.00021521,2.6721e-05,-0.00030982,-4.7275e-05,0.00030163,-0.00027229,9.0508e-06,8.4139e-05,-8.8452e-05,3.6514e-05,-3.6433e-05,7.3492e-05,-0.00014638,0.00022709,-0.00029509,0.00047531,-0.00018607,-0.00025832,9.7686e-05,1.3452e-05,-0.00010384,0.0002884,0.00010849,-0.00054459,0.00071516,-0.00035522,-7.3931e-05,-0.00010417,0.00026936,0.00016561,-0.00073337,0.00068134,-3.5763e-05,-0.00066405,0.00078776,-0.00013269,-0.00062307,0.00034397,-0.0001765,3.5483e-05,-5.9565e-05,6.0449e-05,-6.6401e-05,8.6995e-05,-4.5955e-05,2.7414e-06,2.8975e-05,-0.00011451,0.00015313,-0.00030916,0.001
0,0.23218,0.77794,1.6346,2.8005,4.2736,6.0512,8.1303,10.507,13.177,16.136,19.379,22.899,26.691,30.747,35.061,39.625,44.43,49.469,54.731,60.209,65.892,71.77,77.832,84.068,90.467,97.017,103.71,110.52,117.46,124.49,131.62,138.83,146.1,153.42,160.78,168.17,175.58,182.98,190.37,197.73,205.05,212.32,219.53,226.66,233.69,240.63,247.44,254.13,260.68,267.08,273.32,279.38,285.26,290.94,296.42,301.68,306.72,311.53,316.09,320.4,324.46,328.25,331.77,335.01,337.97,340.64,343.02,345.1,346.88,348.35,349.52,350.37,350.92,351.15
56977,56928,56816,56635,56395,56098,55751,55336,54881,54338,53751,53126,52548,51882,51270,50617,49857,48947,48116,47385,46913,46672,46161,45943,45971,45359,43488,41144,39038,36750,34084,31973,29992,28274,26775,25591,24483,23803,23098,22807,22086,20817,20124,19738,19622,19859,20034,19655,19762,19428,18756,18258,17908,17501,16768,16378,15947,15338,14989,14578,14069,13737,13476,13288,13173,13112,13093,13105,13135,13176,13223,13267,13304,13329,13341
1712.7,1708,1700.5,1703.9,1704.9,1682.2,1655.9,1660.8,1609.3,1612.3,1581.9,1585.9,1509.5,1526.1,1461.8,1385,1383.4,1317.4,1315,1268.6,1261,1106.6,1189.8,1034.1,973.85,792.83,888.13,841.27,791.16,670.93,666.31,614.67,674.53,545.61,608.9,324.91,563.68,240.76,397.65,240.9,-1081.3,463.45,351.02,271.09,273.27,325.9,-1244.9,403.33,-140.84,-1250.7,120.37,-87.34,131.42,-1382.6,74.068,229.46,-1504.9,160.25,-169.54,-1639.9,-133.61,-12.716,-437.11,-62.135,-167.52,-84.503,-168.04,-83.1,-244.66,-70.458,-200.61,-56.133,-124.97,-57.396,-82.817
4.0945,4.145,4.221,4.03,3.9083,4.0613,4.252,3.9472,4.4159,4.0799,4.1707,3.765,4.4894,3.7999,4.1589,4.6248,4.3777,3.9797,4.1058,3.7725,3.7424,5.1056,3.5324,3.9155,5.2284,6.1693,5.2815,3.7425,5.3334,5.8397,4.0103,5.6424,5.0558,5.5376,5.0572,6.1498,4.9755,6.2465,5.5571,6.1064,9.92,5.1537,5.4386,5.7378,5.6897,5.4225,9.94,5.2494,7.1002,9.9498,6.2424,6.7959,6.1343,9.9498,6.2637,5.6565,9.9498,5.8184,6.6659,9.9498,6.5076,6.0984,7.1312,6.1757,6.442,6.2104,6.4353,6.2094,6.6315,6.1921,6.5458,6.1712,6.3712,6.1873,6.2613
