23820,23827,23844,23870,23906,23952,24008,24075,24152,24241,24342,24455,24580,24718,24870,25035,25215,25409,25616,25833,26055,26277,26496,26713,26925,27133,27337,27536,27729,27918,28102,28281,28456,28627,28795,28957,29114,29267,29414,29554,29687,29820,29940,30063,30183,30300,30412,30521,30626,30727,30824,30917,31006,31091,31173,31251,31326,31398,31468,31534,31597,31658,31717,31771,31824,31883,31963,32068,32204,32377,32587,32826,33081,33343,33604,33859,34105,34344,34577,34803,35021,35229,35426,35609,35775,35921,36047,36148,36224,36273,36294
1520,1520.9,1522.9,1526,1530.4,1536,1542.9,1551.1,1560.7,1571.8,1584.4,1598.7,1614.7,1632.6,1652.4,1674.2,1698,1724.1,1752.4,1783,1814.9,1846.9,1879.2,1911.4,1943.6,1975.7,2007.6,2039.1,2070.3,2101.1,2131.5,2161.5,2191.4,2220.9,2250.1,2278.8,2306.9,2334.4,2361.2,2387.2,2412,2436.1,2459.8,2483.3,2506.6,2529.3,2551.5,2573.1,2594.1,2614.4,2634.1,2653,2671.4,2689,2706,2722.4,2738.2,2753.5,2768.2,2782.3,2796,2809.1,2821.6,2833.7,2845.2,2855.9,2865.8,2875,2883.2,2890.4,2896.9,2903.1,2908.9,2914.2,2919.1,2923.5,2927.2,2930.2,2932.4,2934,2935.3,2936.2,2936.7,2936.7,2936.8,2936.7,2936.3,2936,2935.8,2935.8,2935.8
0.030834,0.030865,0.030941,0.031074,0.031275,0.031529,0.031832,0.032187,0.032547,0.032964,0.033333,0.033768,0.034125,0.03454,0.034782,0.03517,0.035494,0.035668,0.035351,0.034415,0.032776,0.030642,0.028708,0.026752,0.025068,0.02337,0.021911,0.020443,0.019177,0.017991,0.016967,0.015852,0.015237,0.014342,0.013696,0.012791,0.012246,0.011396,0.010974,0.0099145,0.0097886,0.0090531,0.0083392,0.0086599,0.0080387,0.007901,0.007422,0.0072359,0.0068311,0.0066308,0.0062779,0.0060817,0.0057678,0.0055938,0.0053311,0.0051891,0.0049652,0.0048555,0.0046582,0.0045737,0.0043744,0.0043506,0.0041976,0.0039256,0.0041406,0.0053343,0.0074133,0.009938,0.013185,0.017062,0.020826,0.023828,0.026061,0.02762,0.028583,0.029205,0.030089,0.031291,0.032728,0.034335,0.036045,0.037797,0.039533,0.041202,0.042763,0.044205,0.045447,0.046419,0.047124,0.047566,0.047754
1562,1561.5,1560.4,1558.5,1556,1552.8,1548.9,1544.2,1538.8,1532.6,1525.5,1517.6,1508.8,1499,1488.1,1476.2,1463.1,1448.8,1433.3,1416.5,1398.7,1380.2,1361,1341.1,1320.4,1299.2,1277.2,1254.7,1231.5,1207.8,1183.5,1158.7,1133.4,1107.7,1081.6,1055.2,1028.3,1001.3,973.88,946.46,918.52,890.65,862.66,834.21,806.04,777.68,749.46,721.18,693.06,664.99,637.12,609.37,581.89,554.6,527.63,500.93,474.6,448.62,423.07,397.93,373.3,349.1,325.49,302.47,279.85,257.48,235.47,214.09,193.38,173.49,154.75,137.4,121.45,106.88,93.604,81.506,70.367,60.13,50.791,42.323,34.716,27.936,21.971,16.776,12.332,8.6137,5.5857,3.2349,1.53,0.45494,-1.747e-13
0.00020496,0.00020647,0.00022774,0.00025224,0.00027719,0.00025478,0.00027706,0.00023817,0.00024687,0.00021112,0.00019924,0.00018383,0.00015681,0.00014148,8.2707e-05,0.00016092,6.1384e-05,2.449e-05,-0.00021198,-0.00032156,-0.00056514,-0.00050311,-0.00050107,-0.00041903,-0.00040264,-0.00034435,-0.00032753,-0.00028265,-0.00026772,-0.00020145,-0.00023941,-0.00015227,-0.00014371,-0.00014723,-0.00014266,-0.00013842,-0.00011761,-0.00012541,-0.00010512,-0.00017185,4.0565e-05,-0.00026589,7.1111e-05,-6.5716e-05,-5.7143e-05,-5.5659e-05,-5.8142e-05,-4.8435e-05,-5.6136e-05,-4.4018e-05,-5.2439e-05,-4.0525e-05,-4.8356e-05,-3.4038e-05,-4.1779e-05,-2.8172e-05,-3.6698e-05,-2.2347e-05,-3.4473e-05,-1.7761e-05,-3.9073e-05,1.0579e-05,-7.2519e-05,-1.7755e-05,0.00013205,0.00039671,0.00052752,0.0006807,0.00089653,0.0010232,0.00091074,0.00072608,0.00054445,0.00038692,0.00022207,0.00023503,0.00038831,0.00051459,0.00064254,0.00075535,0.00086231,0.00095775,0.0010453,0.0011202,0.0012064,0.0012964,0.0013011,0.0012829,0.0012643,0.001253,0.0012577
1.6823,1.6823,1.6823,1.6824,1.6824,1.6824,1.6825,1.6825,1.6826,1.6826,1.6827,1.6828,1.6828,1.6829,1.683,1.6831,1.6832,1.6833,1.6834,1.6835,1.6837,1.6838,1.6839,1.684,1.6842,1.6843,1.6844,1.6846,1.6847,1.6848,1.685,1.6851,1.6853,1.6854,1.6855,1.6857,1.6858,1.6859,1.6861,1.6862,1.6863,1.6865,1.6866,1.6867,1.6869,1.687,1.6871,1.6872,1.6874,1.6875,1.6876,1.6877,1.6878,1.6879,1.688,1.6881,1.6882,1.6883,1.6884,1.6885,1.6886,1.6887,1.6887,1.6888,1.6889,1.689,1.689,1.6891,1.6892,1.6892,1.6893,1.6894,1.6894,1.6895,1.6895,1.6896,1.6896,1.6897,1.6897,1.6898,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69
-5e-05,5e-05,5e-05,5e-05,-3.3825e-06,-7.8757e-06,1.0851e-05,-3.584e-05,2.1912e-05,-4.6213e-05,2.6427e-05,-4.1656e-05,2.4337e-05,-5e-05,3.3185e-05,-1.83e-05,-1.0411e-05,-5e-05,-5e-05,-5e-05,-3.7839e-05,3.1291e-05,-7.7656e-06,2.9284e-05,-7.4796e-06,2.296e-05,-6.2466e-06,1.7264e-05,-1.3299e-06,1.5079e-05,-1.3768e-05,3.3924e-05,-2.4275e-05,2.2582e-05,-2.2098e-05,2.6764e-05,-2.5187e-05,3.1722e-05,-4.0888e-05,5e-05,-3.1492e-05,-1.7438e-06,4.8364e-05,-5e-05,3.2673e-05,-2.4283e-05,2.0237e-05,-1.6229e-05,1.4403e-05,-1.1917e-05,1.1231e-05,-9.649e-06,9.8502e-06,-8.0574e-06,8.8061e-06,-7.6472e-06,8.6875e-06,-8.1174e-06,9.2101e-06,-1.0011e-05,1.2212e-05,-8.2201e-06,-7.4978e-06,2.227e-05,5e-05,5e-05,2.1572e-05,5e-05,5e-05,2.4263e-06,-5e-05,-5e-05,-5e-05,-5e-05,-3.8202e-05,4.5336e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,-2.814e-05,-1.8959e-05,-5e-05,7.6512e-06,5e-05
0,0.14968,0.50161,1.0542,1.8068,2.7585,3.9081,5.2543,6.7953,8.5294,10.455,12.568,14.868,17.351,20.015,22.855,25.87,29.054,32.405,35.918,39.588,43.413,47.386,51.504,55.76,60.151,64.67,69.313,74.074,78.946,83.925,89.004,94.176,99.437,104.78,110.2,115.68,121.23,126.83,132.48,138.17,143.9,149.66,155.43,161.22,167.02,172.82,178.61,184.38,190.14,195.87,201.56,207.21,212.81,218.36,223.84,229.26,234.6,239.86,245.04,250.11,255.09,259.97,264.73,269.37,273.89,278.28,282.54,286.65,290.63,294.45,298.12,301.63,304.99,308.17,311.18,314.02,316.69,319.17,321.47,323.59,325.51,327.24,328.79,330.13,331.28,332.23,332.99,333.54,333.89,334.04
55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,54990,54978,54962,54983,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,54991,54994,55000,55000,55000,55000,55000,55000,55000,55000,55000,54956,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,54991,55000,55000,54907,54622,54060,53185,51981,50484,48799,47036,45277,43583,41989,40493,39075,37731,36459,35269,34164,33146,32222,31409,30704,30108,29635,29288,29068,28975
1654,1655.1,1656.2,1658.6,1662.4,1671.1,1677.1,1688.3,1696,1707.2,1716.1,1724.5,1732.6,1737.9,1743.9,1735.5,1738.8,1733.3,1737,1717.5,1674.7,1618.4,1565,1506.8,1452.7,1398,1345.9,1293.9,1244.8,1196,1154.5,1119.2,1089,1058.7,1025.5,990.78,955.82,924.17,887.61,848.16,791.67,792.76,756.79,756.51,738.58,718.73,699.2,679.2,660.07,639.82,620.9,601.02,583.28,565.01,549.62,533.95,521.52,508.3,497.68,485.48,476.23,462.55,458.3,445.19,425.57,394.92,373.35,346.54,307.85,279.72,273.43,273.2,272.75,270.49,270.42,250.5,211.34,168.23,123.92,84.759,70.384,26.116,-52.599,-62.636,-64.108,-154.96,-211.73,-229.46,-242.32,-266.02,-269.26
