24460,24467,24485,24513,24552,24602,24663,24737,24821,24915,25018,25130,25255,25390,25535,25691,25861,26051,26260,26480,26702,26915,27115,27298,27466,27641,27840,28056,28259,28441,28625,28832,29053,29257,29438,29610,29770,29914,30044,30182,30329,30463,30589,30711,30821,30933,31037,31132,31216,31283,31347,31427,31538,31674,31833,32015,32225,32462,32723,32995,33266,33526,33768,33988,34179,34341,34470,34565,34626,34652
1524,1525,1527.3,1530.9,1535.9,1542.2,1549.9,1558.9,1569.3,1581.2,1594.6,1609.1,1624.7,1641.4,1658.9,1676.9,1695.7,1716,1737.3,1759.2,1781.7,1804.8,1830,1856.3,1889.1,1927.6,1966.5,2004.7,2041.3,2078.3,2113.5,2147.1,2180.6,2213.4,2244.7,2275.2,2304.8,2333.7,2362.1,2389.6,2416.2,2442.1,2466.3,2489.9,2511.9,2532.9,2552.9,2571.8,2589.7,2606.7,2622,2637.4,2652.9,2667.2,2679.8,2690.1,2699.1,2707,2714.1,2720.4,2726,2730.9,2735.1,2738.6,2741.6,2744.1,2746,2747.4,2748.3,2748.7
0.025633,0.02576,0.026045,0.026452,0.026927,0.0274,0.027778,0.027958,0.027808,0.027266,0.026833,0.026882,0.027125,0.027038,0.026645,0.027088,0.028139,0.029507,0.030123,0.029418,0.02759,0.024906,0.022199,0.019018,0.017744,0.018838,0.020676,0.020193,0.017326,0.015701,0.016631,0.018434,0.01777,0.015316,0.013883,0.013115,0.011785,0.010319,0.0099188,0.011139,0.01087,0.0096041,0.0096889,0.0088168,0.0085389,0.0088033,0.0078652,0.007463,0.006283,0.0053174,0.0061418,0.0086934,0.011945,0.014678,0.017746,0.021501,0.026122,0.031337,0.036168,0.04,0.042928,0.045116,0.046829,0.048049,0.048862,0.04938,0.049692,0.049869,0.049959,0.05
994,993.46,992.18,990.18,987.45,984.01,979.86,975,969.43,963.08,955.94,948.08,939.52,930.28,920.47,910.08,898.97,886.95,874.33,861.37,848,834.14,819.11,803.23,784.08,761.82,738.73,715.7,693.09,669.47,645.35,621.2,597.04,572.83,548.91,525.28,501.75,478.46,454.47,429.44,405.72,382.38,358.76,335.78,313.34,291.46,270.07,249.32,229.18,209.65,190.11,170.59,151.71,133.88,116.96,100.94,85.872,71.873,59.237,48.077,38.326,29.891,22.649,16.543,11.496,7.4363,4.298,2.0319,0.60473,9.9653e-14
0.00067932,0.00066412,0.00061781,0.00054976,0.00045333,0.00033549,0.00018831,2.45e-05,-0.00018174,-0.00026788,-7.0957e-05,7.7243e-05,6.3535e-05,-0.00012703,-2.9623e-05,0.00024459,0.00032636,0.00032577,-3.8369e-05,-0.00027354,-0.00056168,-0.00056435,-0.00065012,-0.00054983,2.7975e-05,0.00035571,0.00023666,-0.0004223,-0.00050654,-6.3e-05,0.00035397,0.00016894,-0.00037528,-0.00039513,-0.00013862,-0.00018124,-0.00027173,-0.00021985,0.00011864,0.00018971,-0.00026939,-8.0587e-05,-2.0993e-05,-0.00022133,0.00011512,-0.00011077,-0.00015356,-0.00010901,-0.00033988,-1.8157e-05,0.00039475,0.00078637,0.00075044,0.00072731,0.00095362,0.0012302,0.0015929,0.0017588,0.0015899,0.0013347,0.0011025,0.00093951,0.00081839,0.00062689,0.00049917,0.00036616,0.00029285,0.00021081,0.00021085,0.00021686
-4.9302e-05,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,3.5272e-05,9.1372e-05,2.4084e-05,-4.037e-05,-4.8079e-05,9.584e-05,3.641e-05,2.7825e-05,-5.6166e-05,-8.3451e-05,-5.3814e-05,-4.8975e-05,1.9835e-05,-4.1293e-05,9.8862e-05,9.7631e-05,3.6298e-05,-9.7828e-05,-9.9554e-05,5.6196e-05,9.2606e-05,3.7598e-05,-9.6545e-05,-6.4168e-05,4.5544e-05,2.3102e-05,-2.4677e-05,-4.7019e-06,3.157e-05,7.1375e-05,-6.4756e-05,-4.47e-05,7.4669e-05,-6.0372e-05,3.2311e-05,3.2507e-05,-7.5277e-05,4.962e-05,-5.6073e-05,9.0761e-06,9.8237e-05,0.0001,5.4488e-05,-4.4836e-05,4.408e-05,6.5596e-05,0.0001,0.0001,-4.6132e-06,-9.7721e-05,-9.1638e-05,-9.9535e-05,-4.7512e-05,-0.0001,-0.0001,-0.0001,-9.6248e-05,-9.0803e-05,-9.6212e-05,8.3927e-05,-9.0635e-05
-2.8422e-14,0.18894,0.63302,1.3299,2.2781,3.4757,4.9202,6.6087,8.5378,10.703,13.101,15.726,18.573,21.636,24.909,28.385,32.057,35.918,39.959,44.173,48.55,53.083,57.76,62.574,67.515,72.571,77.733,82.99,88.332,93.747,99.225,104.75,110.32,115.92,121.54,127.16,132.77,138.37,143.94,149.47,154.95,160.36,165.7,170.96,176.12,181.18,186.12,190.93,195.61,200.14,204.52,208.73,212.77,216.64,220.31,223.78,227.06,230.12,232.97,235.59,237.99,240.15,242.08,243.77,245.22,246.41,247.36,248.06,248.5,248.69
49936,49941,49953,49969,49986,49998,50003,50001,49997,50010,50038,50047,50024,49973,49891,49739,49504,49198,48796,48327,47870,47502,47319,47315,47729,48348,48772,48994,49215,49585,49830,49787,49613,49524,49518,49532,49576,49712,49909,49997,49961,49992,50005,50011,50044,50009,49987,49997,50040,50180,50275,50238,49970,49457,48723,47736,46458,44978,43361,41708,40108,38622,37281,36105,35106,34288,33648,33183,32889,32764
1556.9,1558,1561.8,1565.6,1569.7,1574.7,1580.4,1587.7,1603.6,1616.7,1591,1561.2,1544.3,1549.7,1500.6,1442.9,1427.5,1429.5,1420.2,1415.6,1407.6,1410.7,1409.2,1425.7,1492.4,1458.8,1417.9,1387.8,1356.1,1284,1185.2,1159,1155.3,1104.7,1079.9,1058,1034.8,1014.7,934.86,900.54,932.57,864.57,834.32,824.23,775.37,768.54,747.82,722.26,716.01,670.24,613.08,653.38,637.45,616.09,533.76,463.75,434.36,405.3,393.14,394.43,393.41,388.52,378.09,381.95,383.21,387.57,386.28,390.08,384.74,381.12
6.3873,6.3753,6.3406,6.2947,6.2339,6.1559,6.0611,5.9551,5.8232,5.749,5.8342,5.8937,5.8641,5.7308,5.772,5.9179,5.9511,5.9364,5.7137,5.5567,5.3312,5.3095,5.2033,5.2116,5.5245,5.6529,5.4996,4.8672,4.7087,5.0613,5.3818,5.1978,4.6218,4.5792,4.7934,4.7216,4.586,4.5985,4.9236,4.9619,4.4421,4.6378,4.6722,4.4446,4.7904,4.5234,4.47,4.5054,4.2593,4.5736,5.0555,5.4696,5.4534,5.4717,5.7735,6.1556,6.7071,7.0746,7.0754,6.9838,6.9013,6.8912,6.9136,6.8098,6.7583,6.6797,6.6586,6.601,6.648,6.6787
