24460,24473,24505,24556,24629,24723,24835,24965,25121,25296,25482,25672,25866,25972,26068,26066,25995,25979,26187,26424,26642,26892,27148,27396,27640,27875,28103,28323,28674,28981,28927,29118,29411,29620,29637,29793,29941,30081,30215,30336,30449,30566,30673,30873,30870,30965,31052,31140,31213,31282,31356,31424,31489,31566,31635,31701,31796,32108,32432,32363,32455,32658,32792,32944,33025,33123,33256,33422,33580,33591,33601,33638,33692,33757,33826,33892,33951,33997,34028,34041
1524,1524.9,1527.1,1530.5,1535.3,1541.8,1549.7,1558.4,1568.7,1581,1593.7,1607.2,1622,1637.7,1655,1673.5,1694.8,1720,1748.5,1779.5,1812.3,1848.3,1885.9,1923,1960.1,1996.6,2032.5,2067.9,2102.9,2135.9,2167.6,2200.1,2231.8,2262.5,2290.7,2318.6,2345.5,2371.2,2395.9,2418.4,2439.7,2461.8,2482.3,2502.5,2520.5,2539,2556.1,2573.4,2588,2601.8,2616.7,2630.5,2643.7,2659.4,2673.7,2687.2,2699.6,2709,2717.5,2723.9,2730.3,2736.5,2742.2,2747.3,2752.2,2757.3,2761.6,2765.6,2768.6,2770.3,2771.9,2773.3,2774.5,2775.5,2776.3,2777.1,2777.7,2778.1,2778.4,2778.5
0.044912,0.045327,0.046134,0.047752,0.049131,0.05,0.047261,0.05,0.049445,0.049951,0.043593,0.045614,0.030277,0.016833,0.012268,-0.0099937,-0.0099861,0.011404,0.037129,0.023433,0.029963,0.025899,0.028714,0.021976,0.025108,0.018487,0.021506,0.018435,0.037124,0.0035341,0.0014242,0.0213,0.020411,0.0055207,0.0036865,0.013034,0.0078442,0.0096319,0.007912,0.0068158,0.0081855,0.0048809,0.011525,0.0068155,-0.00093388,0.0092795,0.002626,0.0073083,0.0022206,0.0062635,0.0030599,0.0055284,0.0032004,0.0064703,0.0030088,0.0059021,0.010475,0.032563,0.0063422,-0.005553,0.017767,0.012603,0.012957,0.011605,0.0060082,0.01374,0.014471,0.023381,0.0098786,-0.0019785,0.0048321,0.0073058,0.012134,0.015013,0.01836,0.02051,0.022573,0.023818,0.024719,0.025068
1562,1561.4,1560,1557.7,1554.6,1550.8,1546.3,1540.7,1534.4,1527.3,1519.1,1510.2,1500.3,1489.5,1477.6,1464.4,1449.6,1432.7,1414.2,1394,1372.3,1349,1325.1,1299.7,1273.4,1247.1,1219.1,1190.1,1160.6,1131,1101.7,1071.1,1040.5,1011.3,979.17,946.78,914.22,880.84,847.3,812.91,778.28,744.94,711.09,678.06,644.87,612.13,579.5,547.82,515.58,483.64,453.03,422.88,393.33,367.12,340.94,315.19,290.05,263.98,240.47,217.74,195.6,174.87,155.66,137.54,120.86,105.34,90.99,77.651,65.645,54.728,44.647,35.463,27.291,20.18,14.17,9.2326,5.3638,2.5422,0.75685,3.895e-13
0.0020003,0.0019887,0.002,0.0019274,0.0014542,-0.001,5.5479e-05,0.0017092,-0.00079975,0.00075985,0.0018918,0.0018181,0.0016466,0.0018808,0.0019479,0.001987,0.0015187,0.002,0.002,0.0019904,0.0019945,0.00095517,0.00067066,0.0018646,0.00059497,0.0010912,0.001827,0.0019262,0.0018072,0.0018294,0.00083454,0.0018715,0.00010057,0.00066875,0.002,0.0012729,0.0017524,0.002,0.0019861,0.002,0.002,0.0019483,0.002,0.0019287,0.0019318,0.0018053,0.0017709,0.0014062,0.0019572,0.0018711,0.0016416,0.0019922,0.00081803,-0.00018331,0.00096322,4.367e-05,0.0017679,0.002,0.0015194,0.002,0.002,0.0016085,0.0015701,0.00153,0.0011835,0.0011855,0.0013229,0.0012075,0.0012161,0.0013705,0.0016736,0.0018975,0.0019988,0.0019966,0.0019646,0.0019633,0.0019049,0.0018685,0.0018661,0.0018709
1.6839,1.6839,1.6839,1.6839,1.684,1.684,1.6841,1.6841,1.6842,1.6842,1.6843,1.6844,1.6845,1.6846,1.6847,1.6847,1.6848,1.6849,1.685,1.6852,1.6853,1.6854,1.6855,1.6857,1.6858,1.6859,1.6861,1.6862,1.6863,1.6865,1.6866,1.6867,1.6868,1.687,1.6871,1.6872,1.6873,1.6874,1.6876,1.6877,1.6878,1.6879,1.688,1.6881,1.6882,1.6883,1.6884,1.6885,1.6886,1.6887,1.6888,1.6889,1.6889,1.689,1.6891,1.6892,1.6892,1.6893,1.6894,1.6894,1.6895,1.6895,1.6896,1.6896,1.6897,1.6897,1.6898,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69,1.69
-5e-05,-1.0311e-05,-5e-05,-5e-05,-5e-05,-5e-05,5e-05,-5e-05,-5e-05,5e-05,3.1571e-05,-5e-05,1.6819e-05,4.6709e-05,5e-05,-5e-05,-4.8125e-06,5e-05,-5.0102e-05,3.2374e-05,-5.0329e-05,-5e-05,5e-05,-3.6755e-05,-5e-05,5e-05,4.7731e-05,-2.7227e-05,4.1414e-05,-5e-05,1.6149e-05,4.4691e-05,-5e-05,5e-05,-5e-05,2.0356e-05,4.8896e-05,4.3526e-05,-4.3942e-05,5e-05,-5e-05,5.0392e-05,-5e-05,4.4217e-05,-5e-05,4.5956e-05,-5e-05,5e-05,5e-05,-4.8443e-05,1.3761e-06,3.5672e-05,-5e-05,5e-05,-4.1117e-05,6.4316e-06,5e-05,-5e-05,5e-05,5e-05,-4.6193e-05,-5e-05,5e-05,-5e-05,-5e-05,3.9847e-05,1.0432e-05,-5e-05,5e-05,5e-05,5e-05,5e-05,5.0297e-05,-5e-05,2.1306e-05,-5e-05,-5e-05,-5e-05,5e-05,-5e-05
0,0.19391,0.64976,1.3654,2.3396,3.5709,5.0573,6.7966,8.7859,11.022,13.502,16.222,19.176,22.362,25.774,29.405,33.252,37.308,41.566,46.019,50.662,55.486,60.485,65.649,70.972,76.445,82.059,87.806,93.676,99.661,105.75,111.94,118.21,124.55,130.97,137.44,143.95,150.51,157.08,163.68,170.28,176.87,183.45,190,196.52,202.99,209.4,215.75,222.02,228.2,234.29,240.28,246.15,251.9,257.51,262.98,268.3,273.47,278.47,283.29,287.93,292.39,296.65,300.7,304.55,308.18,311.59,314.78,317.73,320.45,322.93,325.17,327.16,328.9,330.38,331.61,332.59,333.3,333.76,333.95
49936,49890,49779,49596,49339,49012,48646,48188,47633,47066,46433,45825,45262,45381,45641,46682,48424,50000,50000,49885,50000,50000,50000,50000,50000,50000,50000,50000,48951,48143,50000,50000,49156,48902,50000,50000,50000,50000,50000,50000,50000,50000,50000,49267,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,49727,47682,45546,46275,45805,44540,43775,42882,42484,41977,41223,40268,39358,39337,39322,39129,38831,38458,38065,37687,37357,37099,36927,36853
1413.1,1415.4,1415.8,1424.6,1454.8,1641.8,1563.4,1447,1646.2,1539.8,1424,1429.8,1443.1,1432.8,1438.8,1452.6,1523.8,1507.8,1502.2,1487.9,1475.9,1519.5,1485.9,1365.6,1384.4,1300.1,1207.5,1151.5,1101.1,1046.5,1073.5,959.94,1028.8,944.51,820.34,827.29,757.57,707.92,671.97,642.73,615.59,590.23,561.47,533.6,516.46,503.4,485.86,491.67,436.49,424.07,427.81,386.37,475.48,548.76,431.68,499.95,327.99,284.58,291.67,255.73,245.71,259.48,250.06,238.24,260.99,251.71,227.69,225.79,210.61,190.36,159.38,129.45,112.73,106.72,106.53,102.68,106.66,105.11,101.59,99.462
