26542,26557,26592,26647,26723,26817,26929,27056,27197,27348,27517,27693,27870,28065,28256,28453,28651,28847,29046,29231,29425,29619,29788,29977,30133,30308,30461,30600,30779,30908,31035,31150,31265,31370,31474,31571,31663,31750,31833,31910,31983,32049,32111,32166,32220,32269,32315,32355,32394,32430,32458,32492,32514,32533,32552,32567,32579,32587,32592,32595
1797.9,1800.1,1805.2,1813.2,1824,1837.6,1853.7,1872.2,1893.1,1916.2,1941.3,1968.1,1996.4,2026.2,2057.1,2089.1,2121.3,2154.4,2187.6,2220.1,2253,2286.8,2318.8,2351.2,2382.2,2411.3,2442.5,2470,2501.1,2528.5,2552.4,2575.9,2598.2,2619.8,2640.6,2660.5,2679.4,2697.5,2714.6,2730.8,2746.2,2760.8,2774.5,2787.2,2799,2810.2,2820.3,2830.1,2838.3,2846.9,2853.9,2860.3,2866.3,2870.5,2874.9,2878.2,2880.9,2883,2884.1,2884.6
0.037109,0.037124,0.0371,0.037349,0.036938,0.036293,0.035087,0.033784,0.032481,0.030937,0.031285,0.027534,0.027503,0.026338,0.023963,0.023594,0.021262,0.020666,0.018928,0.017084,0.018301,0.014791,0.01494,0.014132,0.011784,0.013922,0.0088945,0.012556,0.011009,0.008445,0.008602,0.0076923,0.0076758,0.0070165,0.0070346,0.0063933,0.0063751,0.0059153,0.0058175,0.0054812,0.0053627,0.0048752,0.0047384,0.0044681,0.0046361,0.0041236,0.004453,0.0037699,0.0046334,0.003325,0.0043094,0.0042898,0.0029001,0.0040507,0.0035328,0.003678,0.003657,0.0034789,0.0035882,0.0036139
994,992.91,990.36,986.31,980.93,974.16,966.09,956.68,945.92,933.92,920.3,906.21,890.28,873.46,855.78,836.68,817.06,796.23,774.8,752.65,729.16,706.13,681.75,657.17,632.52,606.43,581.76,554.77,529.12,503.56,477.21,451.23,425.15,399.47,373.9,348.87,324.08,299.91,276.2,253.18,230.79,209.22,188.38,168.41,149.24,131.22,113.99,98.096,82.871,69.39,56.484,45.127,35.331,26.04,18.517,12.111,7.0776,3.4153,1.0151,5.7842e-17
0.00018977,-4.9958e-05,0.00013219,0.0001645,-0.00066322,-0.00034598,-0.00099567,-0.00028732,-0.001,0.00014163,-0.00061435,-0.0009999,0.00042404,-0.00098087,-7.4886e-05,-0.00041908,-0.00040116,-7.7811e-05,-0.00064239,0.00010066,-0.00010037,-0.00077576,0.00055686,-0.00093615,0.00050619,-0.00050624,-0.00032387,0.00078483,-0.00097906,0.00014886,-0.00025896,6.1988e-05,-0.00017546,3.9786e-05,-0.00013342,-3.5807e-06,-8.9356e-05,-1.2197e-05,-8.6637e-05,8.5446e-06,-0.00012027,-1.2809e-05,-0.00011658,8.1113e-05,-0.00013488,5.9725e-05,-0.00012065,5.5186e-05,3.7493e-05,-0.00041566,0.00080386,-0.00093945,0.00027704,0.00021321,-0.00035128,0.00033149,-0.00036473,9.7276e-05,0.00018247,6.5473e-05
-0.00074665,-0.00087128,0.001,-0.001,5.3891e-05,-0.00020696,1.1186e-05,0.00012216,-0.00018346,0.00056289,-0.00081029,0.00065917,-0.00021244,-9.8972e-05,0.00022064,-0.00020504,0.00016941,-8.5094e-05,-3.3072e-05,0.00022904,-0.00031487,0.00023416,-5.26e-05,-0.00012194,0.00030266,-0.00044384,0.00049101,-0.00030566,9.1374e-06,0.0001035,-6.2596e-05,5.3974e-05,-4.4882e-05,4.5897e-05,-4.6144e-05,4.4107e-05,-3.6459e-05,3.1343e-05,-2.6157e-05,2.6108e-05,-3.6656e-05,3.8157e-05,-3.3405e-05,6.1011e-05,-9.5656e-05,0.0001311,-0.00018165,0.00028015,-0.00040542,0.00044792,-0.00020088,-0.00040567,0.00091526,-0.00088997,0.00059505,-0.00028632,-0.00020889,0.00084943,-0.00060285,-9.7787e-05
2.8422e-14,0.22277,0.7462,1.5671,2.6833,4.0914,5.7877,7.7674,10.025,12.554,15.348,18.398,21.697,25.234,29.001,32.987,37.18,41.569,46.142,50.885,55.787,60.832,66.007,71.298,76.69,82.167,87.715,93.318,98.961,104.63,110.3,115.97,121.61,127.21,132.76,138.24,143.63,148.92,154.1,159.14,164.04,168.79,173.36,177.75,181.94,185.93,189.69,193.23,196.53,199.58,202.37,204.9,207.16,209.14,210.84,212.24,213.36,214.18,214.7,214.93
49985,49989,49998,50005,50004,50003,49994,49997,49996,50015,49993,49986,50025,49983,50006,50004,49988,50014,49990,50027,49981,49971,50044,49963,50065,49922,50024,50062,49938,50023,49987,50010,49992,50008,49994,50003,49997,50001,49998,50003,50000,50001,49996,50008,49993,50005,49993,50012,49988,50001,50025,49975,50010,49996,49998,50000,49996,50002,49999,49998
1729.2,1738.7,1723.9,1711.5,1745.7,1713.7,1727.8,1673.6,1684.9,1600.6,1615.5,1604.1,1492,1544.2,1454.2,1426.1,1376.6,1345.6,1289.4,1207.8,1210.9,1222.7,1046.1,1173.3,922.18,1045.8,946.2,883.98,1051.7,754.97,775.4,709.93,713.32,668.52,668.47,629.35,620.93,592.29,584.81,555.7,557.18,528.11,530.33,487.02,509.99,469.27,489.17,454.98,450.73,507.83,385.72,523.56,386.45,392.92,476.31,367.5,473.59,397.68,384.37,401.62
4.8838,4.758,4.8454,4.8695,4.2781,4.5428,4.0234,4.5169,3.9891,4.7808,4.2268,3.8964,4.9338,3.8326,4.5515,4.2369,4.1912,4.4331,3.9411,4.5238,4.3365,3.6712,4.8364,3.4012,4.7601,3.801,3.9731,4.9703,3.1726,4.3729,3.9578,4.2658,4.0097,4.2147,4.0161,4.1438,4.0494,4.105,4.0255,4.0973,3.9606,4.0601,3.9336,4.166,3.8827,4.1137,3.8717,4.0694,4.0365,3.5066,4.8186,2.8116,4.2817,4.2015,3.5172,4.3192,3.4898,4.0743,4.157,4.037
