25090,25101,25126,25165,25217,25281,25355,25436,25523,25613,25704,25797,25894,25998,26113,26239,26373,26504,26632,26772,26927,27101,27292,27497,27719,27948,28185,28414,28650,28892,29097,29254,29398,29571,29767,29945,30114,30266,30400,30551,30683,30799,30929,31077,31221,31323,31386,31438,31529,31654,31772,31850,31890,31918,31965,32034,32122,32226,32344,32489,32664,32867,33086,33310,33534,33754,33962,34151,34314,34447,34547,34611,34639
1524,1524.9,1526.9,1530,1534.3,1539.6,1546,1553.3,1561.6,1570.8,1580.8,1591.5,1602.9,1614.7,1627.5,1640.7,1655.2,1669.9,1687.5,1709.3,1735.4,1766,1799.3,1834.5,1869.7,1905.2,1940.1,1974.7,2007.2,2039.8,2072.5,2103.3,2133.4,2165.2,2194.6,2223.5,2251.8,2279.6,2305.4,2330.4,2355.3,2378.7,2401,2422.4,2443.2,2463.8,2483.1,2500.9,2517.8,2534,2549.6,2565,2578.7,2592.1,2605.6,2618.6,2630.6,2641.7,2650.5,2657.2,2662.8,2667.3,2671.1,2673.7,2674.9,2675.1,2675.1,2674.9,2674.8,2674.6,2674.4,2674.3,2674.2
0.034685,0.034478,0.033995,0.033227,0.032198,0.030872,0.029312,0.027424,0.02542,0.023102,0.021098,0.019702,0.019151,0.019467,0.019808,0.020354,0.019581,0.017534,0.017044,0.01825,0.019074,0.020392,0.020706,0.021702,0.021623,0.02155,0.020794,0.019417,0.020193,0.018454,0.013855,0.01077,0.011361,0.013981,0.013546,0.01186,0.011597,0.0092349,0.0096567,0.010096,0.0078084,0.0081423,0.0093079,0.010385,0.0085325,0.0054812,0.0034233,0.004558,0.0081843,0.0093578,0.0075523,0.0042283,0.002237,0.0027171,0.0050018,0.0068629,0.0089089,0.010531,0.013257,0.017222,0.021996,0.026584,0.030225,0.033578,0.037113,0.040642,0.043471,0.045665,0.047307,0.048481,0.049281,0.049789,0.05
994,993.53,992.42,990.69,988.33,985.37,981.79,977.63,972.87,967.55,961.59,955.04,947.81,940,931.57,922.67,913.2,903.53,892.25,878.89,863.67,846.31,827.62,807.62,787.25,766.24,745.02,723.43,701.75,680.03,658.45,636.58,613.66,589.26,566.21,543.24,519.68,496.66,473.53,450.45,427.52,404.58,381.87,359.46,338.25,317.17,296.4,275.27,253.55,233.2,214.36,196.64,179.06,161.26,143.55,126.67,110.55,95.493,81.241,67.891,55.674,44.805,35.445,27.342,20.599,15.245,10.936,7.4806,4.7724,2.7309,1.2823,0.3794,-8.7347e-16
-0.001,-0.00099613,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.00094026,-0.00094811,-0.00057955,-0.00038809,3.7789e-05,7.5739e-05,0.00015683,3.3807e-05,-0.00040482,-0.00042069,0.00020279,0.00018838,0.00024539,0.00016221,8.5954e-05,0.00016677,-0.00011451,4.8526e-05,-0.00032654,1.7003e-07,5.9577e-05,-0.00062486,-0.00072444,-0.00021276,0.00036569,0.00028102,-0.00034959,-5.8015e-05,-0.00021197,-0.00029838,0.0003144,-0.00029287,-0.00019703,0.00018575,0.00021227,6.1642e-06,-0.00053453,-0.00043633,-0.00018672,0.00058429,0.00050431,-7.0159e-05,-0.00058214,-0.00058057,-0.00018316,0.00038802,0.00046904,0.00043879,0.000449,0.00046169,0.00095812,0.001246,0.001541,0.0013356,0.0012411,0.0013417,0.0016423,0.0016194,0.0014497,0.0013148,0.0011901,0.0010694,0.0010473,0.0010289,0.0010206
-0.0001,6.0034e-05,-5.2582e-05,4.3499e-05,-4.1174e-05,4.2448e-05,-4.8075e-05,6.5105e-05,-4.2099e-05,0.0001,0.0001,0.0001,0.0001,-2.1801e-05,3.7053e-05,-0.0001,-8.6148e-05,9.9127e-05,0.0001,-4.9099e-05,4.8459e-05,-7.1811e-05,5.4749e-05,-6.1063e-05,1.4124e-05,-2.2547e-05,-3.523e-05,9.5683e-05,-8.9173e-05,-8.6406e-05,4.8601e-05,0.0001,6.4259e-05,-9.7045e-05,-3.6264e-05,6.4645e-05,-9.1025e-05,0.0001,3.2522e-07,-0.0001,0.0001,4.1823e-06,1.5494e-05,-0.0001,-2.843e-05,2.3412e-05,0.0001,9.8613e-05,-0.0001,-0.0001,-6.8786e-05,5.9711e-05,0.0001,0.0001,-4.4337e-05,3.8395e-05,-4.7828e-05,0.0001,0.0001,0.0001,1.4626e-05,-8.6844e-05,9.551e-06,9.0823e-05,0.0001,-0.0001,-7.2014e-05,-0.0001,-0.0001,-0.0001,1.9269e-05,-0.0001,0.0001
0,0.20679,0.69285,1.4557,2.4939,3.8054,5.3878,7.2381,9.3529,11.728,14.359,17.242,20.37,23.737,27.339,31.166,35.214,39.473,43.937,48.595,53.441,58.464,63.656,69.006,74.505,80.141,85.906,91.787,97.773,103.85,110.02,116.25,122.55,128.89,135.27,141.68,148.09,154.51,160.91,167.29,173.63,179.93,186.17,192.33,198.41,204.4,210.28,216.04,221.68,227.18,232.53,237.72,242.74,247.59,252.25,256.71,260.97,265.02,268.85,272.45,275.82,278.94,281.83,284.46,286.83,288.95,290.8,292.38,293.69,294.73,295.49,295.98,296.18
45182,45154,45092,44998,44878,44737,44587,44435,44297,44184,44108,44052,44008,43929,43828,43665,43509,43378,43416,43577,43831,44168,44497,44786,44930,45008,44974,44950,44766,44519,44511,44736,45012,45131,44970,44909,44864,44905,44988,44906,44944,45028,44963,44736,44505,44550,44815,45096,45072,44779,44516,44517,44721,44993,45142,45098,44865,44495,43942,43148,42132,40923,39629,38313,37006,35743,34586,33569,32715,32034,31533,31213,31078
1516.4,1515.3,1513.9,1511.2,1504.3,1496.1,1486.8,1476.9,1461,1452.1,1404.4,1372,1309.5,1293.5,1270.8,1269.1,1307.3,1292.2,1378.4,1432.5,1506.4,1522.2,1525.9,1485,1458.9,1403.8,1384.4,1306.3,1244.4,1277.5,1244.7,1129.5,1107.1,1073.4,1058.1,1020.2,999.1,982.04,886.3,910.22,867.31,821.29,785.81,782.13,801.91,771.98,733.52,644.46,632.43,640.67,692.51,676.29,600.9,616.24,614.89,604.04,583.55,550.14,407.54,367.12,306.21,286.77,233.91,140.17,-16.219,-93.422,-133.09,-176.64,-212.01,-239,-268.84,-291.59,-301.64
5.7871,5.7898,5.788,5.7886,5.7885,5.7874,5.7844,5.7791,5.8101,5.7935,6.0207,6.1331,6.386,6.3938,6.4289,6.3416,6.035,6.0082,6.3946,6.317,6.2708,6.1067,5.9635,5.9384,5.6754,5.7527,5.404,5.6496,5.6745,5.0208,4.8509,5.3381,5.8005,5.6782,5.0624,5.3215,5.1393,4.9961,5.6131,4.9421,5.0289,5.4248,5.4454,5.2214,4.5477,4.6479,4.9203,5.7502,5.6604,5.0307,4.3801,4.3699,4.8535,5.5094,5.5778,5.5429,5.5696,5.6142,6.2564,6.6778,7.1851,7.1037,7.2033,7.5256,8.1769,8.3898,8.3571,8.3504,8.3449,8.3192,8.3998,8.4451,8.4637
