27042,27038,27030,27018,27007,26999,26998,27012,27045,27105,27201,27337,27528,27778,28038,28286,28515,28733,28964,29164,29328,29511,29713,29873,30026,30173,30313,30463,30621,30775,30920,31046,31155,31270,31362,31438,31477,31475,31433,31356,31262,31155,31036,30912,30803,30703,30598,30501,30409,30325,30248,30177,30113,30059,30020,29995,29982,29977,29976,29975
1797.9,1799.7,1804.1,1811,1820.4,1832.5,1847.3,1864.8,1884.8,1906.8,1930.9,1956.7,1984,2013.7,2045.2,2077.4,2110.1,2143.1,2176.3,2208.8,2241.1,2272.4,2304.5,2336.7,2367.5,2398.4,2426.8,2453.4,2479.8,2505.3,2530.2,2554.5,2577.4,2599.5,2621.2,2641.8,2661.5,2679.9,2697.3,2713.4,2728.8,2742.9,2756,2767.3,2777.3,2786.6,2795,2802.8,2810,2816.1,2821.8,2826.7,2831,2833.9,2836,2837.3,2838.1,2838.7,2839,2839.2
-0.01,-0.0095635,-0.0085075,-0.0068642,-0.0046203,-0.001797,0.0016084,0.005588,0.010045,0.01504,0.020333,0.025667,0.033019,0.035717,0.031823,0.028328,0.023883,0.023492,0.02205,0.016379,0.014673,0.017453,0.015181,0.011747,0.012148,0.010359,0.010725,0.011136,0.011304,0.010395,0.0097094,0.0076372,0.0078786,0.0073587,0.0056637,0.0043667,0.0011118,-0.0014491,-0.0045669,-0.0064039,-0.0076171,-0.0088273,-0.01,-0.01,-0.0088608,-0.009485,-0.01,-0.0097191,-0.01,-0.0094924,-0.01,-0.0099462,-0.01,-0.00882,-0.0071943,-0.0051153,-0.0029815,-0.0014889,-0.00043654,-3.9363e-05
994,992.92,990.37,986.35,980.83,973.77,965.15,954.93,943.23,930.19,915.84,900.24,883.18,865.69,848.26,829.8,810.53,789.55,767.99,746.6,723.68,699.14,675.21,651.05,625.51,600.21,574.13,547.85,521.43,495.24,468.96,443.16,416.92,391.15,365.92,340.97,317.02,293.44,270.63,248.13,226.16,205.03,184.75,165.11,146.11,128.6,112.08,96.432,82.022,68.556,56.493,45.485,35.691,26.844,19.119,12.598,7.3514,3.5083,1.0419,2.6404e-13
0.0018768,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0019389,0.002,0.0017115,0.002,0.002,-0.00054936,-0.001,-0.001,-0.00073892,0.00023844,-0.001,-0.001,0.00032685,0.00032619,-0.001,-5.4606e-05,-0.00015174,-0.00020991,0.00016933,3.5163e-05,-5.9393e-05,-0.00015112,-0.00022607,-0.00029308,0.00021385,-0.00039964,-0.00011878,-0.00050269,-0.00053491,-0.00054534,-0.00053474,-0.00024615,-0.00025459,-0.00026414,-0.00019349,0.00022177,0.00014285,-0.00034281,0.00012699,-0.00010612,0.00011155,-3.5273e-06,-0.00014768,3.872e-05,0.00013349,0.00094833,0.0010361,0.0019203,0.0017511,0.002,0.0018558,0.0017684
0.001,0.00022614,-5.225e-05,2.1445e-05,-1.0672e-05,4.5463e-06,1.9812e-06,-1.7309e-05,-4.1231e-06,-6.2735e-06,-0.00011844,0.00027373,-0.00047514,-0.00059059,0.00016356,-0.00014697,0.0003235,-7.4253e-05,-0.00024881,0.00021284,0.00023418,-0.00026206,-4.7258e-05,0.00020324,-0.00014873,0.00012648,-2.9543e-05,1.3003e-05,-5.8373e-05,3.7433e-05,-8.3077e-05,0.00011344,-4.3111e-05,-4.6945e-05,3.9536e-05,-0.00010396,5.7139e-05,-5.2702e-05,6.9597e-05,1.4622e-05,8.0357e-07,-8.3845e-06,5.9476e-05,9.0148e-05,-0.00014531,1.4917e-05,9.09e-05,-0.00010701,0.00016111,-0.0002178,0.00017283,-0.00012487,0.00040262,0.00011547,0.00038013,0.00037802,-0.00023642,0.00049812,-0.001,0.001
2.8422e-14,0.22356,0.74883,1.5727,2.6927,4.1059,5.8081,7.7948,10.06,12.598,15.402,18.463,21.773,25.323,29.104,33.103,37.311,41.716,46.305,51.065,55.983,61.047,66.24,71.55,76.96,82.457,88.025,93.647,99.31,105,110.69,116.38,122.04,127.66,133.23,138.73,144.14,149.45,154.64,159.7,164.62,169.38,173.97,178.37,182.58,186.58,190.36,193.91,197.22,200.28,203.09,205.63,207.89,209.88,211.58,212.99,214.11,214.94,215.46,215.69
46201,46324,46611,47052,47631,48329,49114,49947,50758,51460,51978,52250,52129,51638,51145,50758,50526,50375,50111,50036,50212,50172,50008,50153,50277,50430,50531,50452,50301,50132,50004,49984,50038,49999,50121,50322,50767,51491,52499,53763,55166,56664,58270,59881,61345,62721,64127,65465,66745,67909,69004,70014,70927,71671,72210,72558,72740,72830,72862,72873
1563.2,1552.2,1551.5,1550.1,1547.5,1543.4,1537,1528.4,1504.3,1472.3,1461.1,1407.9,1375.1,1520.9,1512.2,1463.3,1399.8,1304.9,1310.5,1259.8,1129.7,1074.1,1175.3,1050.3,1025.6,991.06,857.76,840.57,817.39,797.11,778.69,759.93,693.18,720.78,684.75,680.14,659.87,639.23,613.47,590.3,569.35,549.64,522.73,449.2,441.98,439.12,413.13,428.27,386.94,389.89,384.92,362.33,341.96,237.23,220.72,117.98,137.11,106.54,122.91,133.31
6.1806,6.2511,6.2318,6.2033,6.1664,6.123,6.0752,6.0118,5.923,5.8867,5.7095,5.872,5.8806,4.1523,3.7387,3.7207,3.9376,4.7063,3.6094,3.5642,4.7004,4.6942,3.4078,4.3293,4.1893,4.0936,4.4248,4.3024,4.1972,4.0949,3.9996,3.9047,4.3903,3.7272,4.0478,3.5702,3.4969,3.4255,3.3676,3.6748,3.5871,3.4959,3.4791,3.8311,3.6781,3.1133,3.5307,3.2316,3.402,3.2311,3.0607,3.1912,3.2522,3.9691,4.0287,4.6462,4.5129,4.6801,4.5859,4.5209
