26756,26764,26782,26811,26851,26903,26969,27047,27137,27237,27348,27466,27592,27727,27868,28013,28161,28305,28453,28609,28758,28912,29077,29251,29434,29612,29780,29932,30065,30201,30361,30498,30631,30744,30846,31013,31148,31243,31301,31400,31467,31578,31732,31855,32018,32154,32331,32512,32740,33011,33249,33453,33670,33859,34027,34204,34388,34569,34721,34865,35004,35136,35258,35371,35472,35561,35638,35704,35759,35803,35838,35865,35884,35895,35900
1797.9,1799.3,1802.7,1808,1815.2,1824.1,1835,1847.7,1862.2,1878.2,1895.9,1915,1935.6,1957.4,1980.4,2004.5,2029.6,2055.4,2082.2,2109,2136.4,2164.5,2193,2220.7,2248.9,2278.1,2306.5,2335.1,2362,2387,2413.8,2439.6,2462.3,2486.9,2510,2535.5,2558.5,2580.7,2603.7,2625.5,2646.5,2664.7,2684.1,2702.9,2720.8,2737.7,2752.8,2766.6,2781.1,2793.7,2805.3,2815.9,2826,2833.8,2841.6,2849.6,2857.1,2863.7,2869.7,2875.3,2880.4,2884.9,2889,2892.4,2895.4,2898,2900.2,2902,2903.4,2904.6,2905.6,2906.4,2907,2907.3,2907.5
0.028048,0.028051,0.028075,0.028292,0.02877,0.029982,0.031009,0.030968,0.030656,0.030212,0.029449,0.028445,0.027954,0.027362,0.026047,0.024965,0.02339,0.021364,0.021801,0.020331,0.018881,0.019402,0.019445,0.019878,0.019519,0.017715,0.015982,0.013594,0.01195,0.013656,0.013819,0.010766,0.011693,0.0071165,0.011637,0.013224,0.009048,0.0054886,0.0056077,0.007873,0.0043285,0.012938,0.0093096,0.011841,0.01163,0.011839,0.014986,0.015272,0.021757,0.021907,0.018192,0.018164,0.019108,0.015507,0.016642,0.017591,0.019447,0.017717,0.016253,0.016898,0.017028,0.017007,0.016892,0.016513,0.015997,0.015412,0.014812,0.014031,0.01333,0.01266,0.012082,0.011631,0.011128,0.010855,0.010724
994,993.27,991.55,988.83,985.08,980.27,974.52,967.98,960.54,952.2,942.99,932.94,921.91,910.04,897.48,884.09,870.03,855.29,839.35,823.1,806.15,788.16,769.67,750.57,731.19,711.69,691.78,671.64,650.97,629.21,607.63,586.53,564.26,543.16,519.84,497.33,476.03,454.64,432.36,409.5,388.19,363.87,342.96,320.89,299.89,279.32,258.43,238.94,218.8,201.04,185.09,169.12,153.71,140.11,126.22,113.15,100.6,89.655,79.393,69.342,60.118,51.609,43.806,36.713,30.301,24.541,19.414,14.935,11.051,7.7653,5.0595,2.9267,1.3965,0.41453,-1.528e-15
5.509e-05,-1.3145e-06,0.00020034,0.00048033,0.00088358,0.0013645,0.00029789,-0.00016361,-0.00024107,-0.00026865,-0.00051518,-0.0003326,-0.00016387,-0.00035597,-0.00053314,-0.00027707,-0.00081585,-0.00017514,4.8056e-05,-0.00069939,-3.692e-06,0.00010449,1.0141e-05,0.00013328,-0.00034666,-0.00039957,-0.00047304,-0.00053722,-6.7396e-05,0.00061696,-0.00073037,-4.8543e-06,-0.0003794,-0.00053128,0.0016309,-0.00098789,-0.00043667,-0.00099891,0.0011903,-0.00099998,0.00091857,0.00090522,-0.001,0.0012425,-0.00099738,0.0012061,-0.0002684,0.0010929,0.0010141,-0.0006998,-0.00075218,0.00068797,-0.00069941,-0.0003993,0.00048127,0.00034326,0.00027156,-0.00097613,0.00014508,9.0592e-05,5.2377e-05,-7.0002e-05,-4.4849e-05,-0.00026593,-0.00022118,-0.00036306,-0.00035661,-0.00059679,-0.00044183,-0.00069867,-0.00045422,-0.00083373,-0.00080203,-0.00080824,-0.00085332
-0.00030177,-0.00016377,0.00091545,0.00014178,0.00096266,-0.00038152,-0.00084564,-3.8154e-05,-3.98e-05,-6.7625e-05,-7.203e-05,0.0001589,-1.6433e-05,-0.0001265,6.4449e-05,-3.8528e-05,-0.00011345,0.00036648,-0.00026667,2.4241e-05,0.00018791,-7.511e-05,4.9704e-05,-5.14e-05,-0.00010342,3.3367e-05,-5.3163e-05,3.4203e-05,0.00019535,-6.1444e-05,-0.00025547,0.00036493,-0.00047852,0.00062034,-0.00022828,-0.00026978,6.3882e-05,0.00011842,0.0002248,-0.00053597,0.00093406,-0.0009516,0.00058382,-0.00029442,6.1245e-05,0.00020815,-0.0002924,0.00052534,-0.00048429,-0.00020207,0.00024149,0.00013457,-0.00049293,0.00054064,-0.0001716,0.00022485,-0.00046188,8.0485e-05,0.00025746,-0.00010277,-8.2193e-06,-8.1483e-06,-6.095e-05,-2.4442e-05,-3.9902e-05,7.7653e-07,-0.00012932,2.3214e-05,-6.4132e-05,-3.0154e-05,9.0667e-05,-0.00066103,0.00059418,-0.000761,0.00093466
0,0.15353,0.51442,1.0809,1.8519,2.826,4.0015,5.3763,6.948,8.7137,10.67,12.815,15.142,17.65,20.332,23.185,26.202,29.38,32.712,36.192,39.814,43.572,47.459,51.467,55.591,59.822,64.154,68.578,73.086,77.67,82.323,87.037,91.801,96.609,101.45,106.32,111.21,116.1,121,125.88,130.75,135.59,140.4,145.17,149.88,154.53,159.12,163.63,168.05,172.38,176.61,180.74,184.74,188.63,192.39,196.01,199.49,202.82,206,209.02,211.87,214.55,217.06,219.39,221.53,223.49,225.25,226.83,228.2,229.38,230.35,231.12,231.69,232.05,232.2
48328,48347,48391,48455,48535,48615,48688,48761,48831,48900,48967,49044,49120,49182,49242,49318,49403,49541,49673,49741,49869,49972,49993,49901,49736,49640,49580,49629,49740,49736,49617,49618,49516,49638,49774,49496,49361,49488,49926,49998,50274,50105,49645,49401,48813,48342,47500,46603,45403,43871,42589,41539,40425,39449,38628,37778,36894,36027,35330,34677,34054,33465,32926,32431,31995,31612,31284,31003,30773,30588,30444,30337,30260,30214,30194
1725.4,1727.6,1710.3,1684.4,1646.3,1606.2,1675.4,1687.3,1675.9,1659,1657.8,1626.8,1595.1,1583.4,1570.3,1534.4,1535.5,1471.4,1423.2,1407.1,1360.1,1325.8,1285.7,1204,1269.3,1232.9,1199.5,1174.9,1019,963.25,1112.8,881.2,921.93,927.13,824.45,1006.1,799.02,933.61,764.79,868.62,673.25,653.89,771.89,652.01,708.92,605.37,556.18,568.51,550.11,549.16,535.55,498.9,478.38,401.95,459.53,456.45,441.26,445.61,422.92,412.3,404.26,377.43,380.57,332.89,343.5,305.03,310.71,242.36,288.04,241.1,287.46,269.31,258.44,258.76,270.28
4.916,4.8757,5.0066,5.1792,5.4378,5.7018,5.0058,4.6904,4.6186,4.5788,4.3808,4.496,4.6069,4.433,4.2507,4.4062,3.9615,4.4461,4.5572,3.9494,4.4959,4.5489,4.4595,4.5451,4.1247,4.068,3.9788,3.8725,4.2788,4.8725,3.5528,4.3059,3.9265,3.7171,5.7372,3.1266,3.7788,3.0632,5.2867,2.9984,5.0182,5.0088,2.9616,5.3535,2.9675,5.384,3.9046,5.389,5.3826,3.515,3.4993,5.3192,3.6999,4.143,5.2925,5.2028,5.1964,3.4699,5.1246,5.0882,5.0762,4.9394,5.0143,4.7428,4.8395,4.6508,4.6852,4.3869,4.6059,4.2637,4.6122,4.0714,4.1261,4.1197,4.051
