25140,25146,25161,25184,25217,25260,25312,25375,25449,25534,25629,25735,25851,25978,26117,26267,26429,26600,26776,26955,27134,27315,27495,27675,27854,28031,28206,28379,28549,28716,28879,29039,29195,29347,29495,29639,29778,29914,30045,30172,30295,30414,30529,30640,30747,30851,30950,31046,31139,31228,31314,31396,31476,31553,31626,31697,31765,31831,31894,31954,32012,32065,32115,32164,32210,32255,32298,32339,32378,32416,32451,32486,32519,32550,32577,32607,32633,32657,32682,32704,32722,32741,32760,32777,32792,32804,32814,32824,32833,32841,32850,32857,32863,32867,32869
1609,1609.9,1611.9,1615.1,1619.4,1625,1631.9,1640.1,1649.6,1660.6,1673.1,1687.1,1702.7,1719.9,1738.9,1759.6,1782.2,1806.5,1831.7,1857.5,1883.9,1910.8,1938,1965.6,1993.3,2021.2,2049,2076.9,2104.6,2132.2,2159.5,2186.6,2213.3,2239.6,2265.6,2291,2316,2340.5,2364.5,2387.9,2410.8,2433.1,2454.9,2476,2496.6,2516.7,2536.1,2555,2573.3,2591.1,2608.3,2625,2641.1,2656.8,2671.9,2686.5,2700.6,2714.2,2727.4,2740.1,2752.4,2764.2,2775.5,2786.4,2796.9,2807,2816.8,2826.1,2835,2843.6,2851.8,2859.6,2867.1,2874.3,2881,2887.4,2893.7,2899.3,2904.7,2910,2914.7,2919,2923.1,2926.9,2930.4,2933.6,2936.5,2938.9,2941,2942.6,2944,2945,2945.8,2946.3,2946.5
0.027055,0.027181,0.027473,0.027908,0.028455,0.029074,0.029712,0.030305,0.030782,0.031059,0.031062,0.030978,0.031235,0.031463,0.031488,0.031743,0.031536,0.030725,0.029486,0.027833,0.02658,0.025212,0.023814,0.022727,0.021379,0.020339,0.019165,0.018133,0.017193,0.01619,0.01534,0.014504,0.01372,0.012936,0.012325,0.011595,0.011004,0.010463,0.0098855,0.0094124,0.0089014,0.0085055,0.0080804,0.0076582,0.0073579,0.0069751,0.006693,0.006378,0.0061188,0.0058639,0.0056056,0.0053997,0.0051989,0.0049716,0.0048166,0.0046484,0.0044679,0.0043205,0.0042076,0.0040732,0.0038236,0.0035841,0.0035137,0.0034473,0.0033448,0.0032699,0.0031889,0.0031231,0.0030586,0.0029844,0.0029531,0.0029011,0.0029037,0.0026667,0.0027383,0.0029502,0.0024744,0.0026994,0.0028194,0.0023372,0.0023423,0.0027727,0.002783,0.0025055,0.002367,0.0021796,0.0020956,0.0022246,0.0025129,0.0028903,0.0032936,0.003671,0.0039809,0.0041928,0.0042863
1562,1561.5,1560.3,1558.3,1555.7,1552.4,1548.3,1543.4,1537.9,1531.5,1524.3,1516.3,1507.3,1497.4,1486.5,1474.6,1461.6,1447.6,1432.9,1417.5,1401.4,1384.7,1367.3,1349.2,1330.5,1311.2,1291.3,1270.9,1249.9,1228.4,1206.4,1184,1161.1,1137.8,1114.1,1090.1,1065.8,1041.1,1016.1,990.9,965.48,939.82,914.01,888.07,861.99,835.87,809.66,783.45,757.23,731.05,704.93,678.9,652.99,627.25,601.66,576.29,551.17,526.29,501.7,477.43,453.55,430.06,406.93,384.23,362,340.24,318.98,298.25,278.07,258.46,239.44,221.03,203.23,186.18,169.69,153.82,138.92,124.46,110.77,98.052,85.899,74.347,63.744,54.045,45.1,36.983,29.649,23.051,17.221,12.199,8.0077,4.6792,2.2291,0.66577,0
0.00089024,0.00087963,0.00085249,0.00079741,0.00072725,0.0006351,0.00052629,0.00039713,0.00025017,8.3672e-05,-6.0207e-05,2.5481e-05,0.00016282,1.321e-05,5.881e-05,6.3036e-05,-0.0002016,-0.00030982,-0.00047255,-0.00044271,-0.00031562,-0.00041945,-0.00028556,-0.0003111,-0.0002969,-0.00023452,-0.00027841,-0.00018958,-0.00022634,-0.00018554,-0.00017749,-0.00015572,-0.00016345,-0.00012952,-0.00012425,-0.00013562,-9.2043e-05,-0.00011061,-9.177e-05,-8.7833e-05,-8.5432e-05,-6.2509e-05,-8.6017e-05,-5.4816e-05,-6.1826e-05,-5.9371e-05,-4.782e-05,-5.4608e-05,-3.9086e-05,-4.8647e-05,-3.9288e-05,-3.3786e-05,-3.8799e-05,-3.5864e-05,-2.3777e-05,-3.5389e-05,-2.8316e-05,-2.5188e-05,-1.7951e-05,-3.6463e-05,-5.3712e-05,-3.0633e-05,-5.0481e-06,-2.215e-05,-1.6204e-05,-1.7145e-05,-1.5724e-05,-1.3309e-05,-1.7107e-05,-1.2089e-05,-9.5176e-06,-5.4171e-06,-1.7537e-05,-7.3352e-05,0.00011583,-7.5178e-05,-8.6998e-05,0.00015765,-0.0001185,-0.00012875,0.00013184,0.00013312,-0.00011559,-9.1606e-05,-7.7862e-05,-0.0001023,1.6855e-05,0.00015996,0.00028847,0.00039928,0.00048834,0.00056266,0.00061215,0.00065015,0.00065538
1.6842,1.6842,1.6842,1.6842,1.6842,1.6842,1.6843,1.6843,1.6843,1.6844,1.6844,1.6845,1.6846,1.6846,1.6847,1.6848,1.6849,1.6849,1.685,1.6851,1.6852,1.6853,1.6854,1.6855,1.6856,1.6857,1.6858,1.6859,1.686,1.6861,1.6862,1.6863,1.6864,1.6865,1.6866,1.6868,1.6869,1.687,1.6871,1.6872,1.6873,1.6874,1.6875,1.6876,1.6877,1.6878,1.6879,1.688,1.6881,1.6882,1.6882,1.6883,1.6884,1.6885,1.6886,1.6886,1.6887,1.6888,1.6889,1.6889,1.689,1.6891,1.6891,1.6892,1.6892,1.6893,1.6893,1.6894,1.6894,1.6895,1.6895,1.6896,1.6896,1.6896,1.6897,1.6897,1.6897,1.6898,1.6898,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
-0.0001,-6.3602e-05,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-3.4121e-05,0.0001,-1.4589e-05,-5.2702e-05,5.8717e-05,-7.34e-05,-6.8173e-05,-3.0967e-05,-4.7401e-05,5.8755e-05,-1.3966e-05,-1.6128e-06,3.5854e-05,-2.8998e-05,3.3802e-05,-1.531e-05,1.3729e-05,5.4394e-06,-4.4157e-06,1.0762e-05,-1.0523e-06,4.7999e-06,-2.3493e-06,1.1054e-05,-8.2397e-06,7.9866e-06,1.4915e-06,-2.2033e-06,5.5067e-06,-3.1582e-06,5.6116e-06,-1.729e-06,-5.3725e-07,5.896e-06,-5.1479e-06,5.5042e-06,-2.881e-06,2.9606e-06,-4.9244e-07,-1.3158e-07,1.7878e-06,3.1512e-07,-1.7233e-06,3.3399e-06,-1.1306e-06,-4.1447e-07,1.114e-06,1.2782e-06,-5.1322e-07,-5.0062e-06,-1.7892e-07,8.0323e-06,-8.2605e-07,-1.908e-06,1.742e-06,-8.2998e-07,8.4095e-07,2.1349e-07,-1.5873e-06,4.0724e-06,-4.1211e-06,8.7277e-06,-2.4597e-05,2.5612e-05,2.5834e-05,-9.3628e-05,0.0001,-1.8501e-05,-9.1557e-05,7.8649e-05,7.7005e-05,-8.6464e-05,-6.4312e-05,4.918e-05,-3.5732e-05,3.4895e-05,9.2934e-05,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-6.6542e-05
0,0.14285,0.47871,1.0062,1.7246,2.6331,3.7308,5.0164,6.4886,8.1456,9.9857,12.007,14.207,16.583,19.133,21.854,24.743,27.796,31.011,34.383,37.91,41.587,45.41,49.375,53.477,57.712,62.076,66.563,71.168,75.887,80.714,85.644,90.672,95.791,101,106.28,111.64,117.07,122.56,128.11,133.71,139.35,145.04,150.75,156.49,162.24,168.01,173.79,179.57,185.34,191.1,196.83,202.55,208.23,213.87,219.47,225.02,230.51,235.94,241.3,246.59,251.79,256.91,261.94,266.87,271.7,276.41,281.02,285.51,289.87,294.11,298.21,302.17,306,309.67,313.2,316.57,319.79,322.84,325.73,328.45,331,333.38,335.58,337.6,339.44,341.09,342.57,343.85,344.95,345.86,346.58,347.1,347.44,347.58
49967,49971,49978,49988,49999,50008,50013,50013,50008,50001,49996,49998,50001,50000,50002,50000,49997,50004,50002,49999,50003,49998,50002,50001,50000,50001,49998,50002,49999,50000,50001,50001,49999,50002,50001,49999,50002,50000,50001,50000,50001,50002,49999,50002,50001,50001,50001,50001,50001,50000,50001,50001,50000,50001,50002,50000,50001,50001,50000,50001,50001,50001,50003,50001,50001,50001,50001,50001,50001,50002,50002,50001,49997,50001,50011,49994,49999,50006,49990,49997,50015,50009,49992,49989,49993,50004,50018,50026,50025,50013,49993,49970,49948,49931,49924
1584.9,1586.3,1589.6,1594.5,1600.2,1609.5,1621.2,1634,1648.4,1662.6,1673.9,1670.1,1662.3,1670.2,1664.3,1658.6,1664.5,1648.2,1623.1,1587,1543.8,1512.8,1467.7,1431,1391.7,1348.9,1312.5,1268.9,1232.4,1192,1154.3,1115.9,1080.3,1042.6,1007.7,974.87,938.64,908.44,875.91,846.02,817.05,787.67,763.1,735.19,711.57,688.11,665,644.42,622.64,604.38,585.21,567.4,551.31,535.32,519.34,506.29,492.02,478.82,466.09,456.71,447.49,434.97,423.04,415.73,406.86,399.37,392.08,385.13,379.27,373.11,367.42,361.84,358.25,359.69,337.2,352.2,349.68,321.69,345.75,343.86,315.89,313.5,335.75,331.36,328.45,329.36,317.41,301,289,275.15,264.34,258.06,253.81,249.99,249.28
6.788,6.7774,6.7534,6.717,6.6767,6.603,6.5063,6.4018,6.283,6.1505,6.0317,6.0587,6.1184,5.9857,5.9788,5.944,5.7272,5.6174,5.455,5.4353,5.5041,5.3857,5.4577,5.4015,5.3788,5.4019,5.3332,5.3717,5.3111,5.3129,5.286,5.2778,5.2402,5.2439,5.2229,5.1844,5.2102,5.1675,5.1706,5.1511,5.1371,5.1477,5.1038,5.1205,5.0952,5.083,5.0819,5.06,5.0695,5.0435,5.0438,5.0373,5.02,5.0133,5.0174,4.9917,4.9936,4.9887,4.9897,4.9552,4.9194,4.9305,4.9481,4.911,4.9152,4.9042,4.8914,4.8799,4.8621,4.858,4.8495,4.8411,4.81,4.7172,4.9678,4.6897,4.6614,5.008,4.6128,4.5914,4.951,4.9462,4.5815,4.6064,4.6131,4.5653,4.7105,4.9428,5.0999,5.2721,5.3942,5.4624,5.5105,5.5566,5.5642
