26271,26280,26300,26331,26374,26426,26488,26559,26638,26723,26814,26909,27006,27104,27203,27304,27409,27516,27627,27741,27860,27985,28117,28261,28416,28584,28762,28949,29141,29334,29528,29714,29890,30061,30223,30380,30531,30656,30739,30787,30822,30862,30931,31030,31152,31285,31406,31495,31550,31594,31645,31720,31812,31903,31975,32014,32019,32009,31996,32002,32043,32126,32253,32419,32617,32844,33096,33366,33644,33922,34193,34453,34698,34925,35130,35313,35474,35611,35724,35814,35880,35922,35940
1764,1764.8,1766.8,1769.9,1774,1779.3,1785.6,1793,1801.4,1810.9,1821.5,1833,1845.7,1858.7,1872.1,1887.4,1903.9,1921.6,1940.4,1960.3,1981.5,2004.4,2029.3,2057.2,2085.4,2113.3,2142.1,2170.6,2199.1,2227.3,2255.2,2283,2309.5,2334.6,2359.4,2382.3,2405.9,2430.7,2455.4,2477.6,2497.3,2515.8,2533.7,2553.1,2571.7,2589.3,2607.5,2626,2642.8,2658,2672.1,2685.4,2699,2712.7,2726.6,2740.4,2753.2,2764.8,2774.9,2782.9,2790,2796.6,2803,2809,2814.5,2818.8,2822.4,2825.9,2829.2,2832.3,2835.2,2838,2840.5,2842.9,2845,2846.8,2848.4,2849.6,2850.6,2851.3,2851.8,2852.1,2852.2
0.038993,0.038868,0.038571,0.038116,0.037491,0.036695,0.03573,0.034608,0.033311,0.031883,0.030272,0.02853,0.026564,0.024797,0.023367,0.022332,0.021703,0.020943,0.020419,0.019966,0.019938,0.019885,0.020472,0.021111,0.021991,0.022533,0.022864,0.02307,0.022422,0.021936,0.020962,0.019255,0.017923,0.017007,0.015608,0.015257,0.013494,0.0098608,0.005819,0.0034407,0.0030233,0.0046089,0.00769,0.0098813,0.011547,0.011541,0.0095204,0.0060685,0.0040683,0.0039705,0.0055621,0.0078225,0.0086337,0.0078079,0.005402,0.0018582,-0.000484,-0.0013908,-0.00077684,0.0022813,0.0066158,0.011765,0.017042,0.022026,0.026599,0.031533,0.036213,0.040056,0.043108,0.045465,0.047224,0.048471,0.049295,0.049774,0.049985,0.05,0.049949,0.049976,0.05,0.049991,0.049999,0.049999,0.05
994,993.56,992.52,990.88,988.66,985.85,982.46,978.49,973.93,968.78,963.04,956.71,949.74,942.4,934.63,925.84,916.29,906,894.97,883.12,870.4,856.86,842.1,825.52,808.22,791.03,773.38,755.44,737.31,718.89,700.33,681.74,662.86,643.77,624.63,605.17,585.98,567.2,548.4,528.95,508.72,488.22,467.31,445.26,423.81,403.79,384.35,365.69,346.64,327.29,307.65,288.19,269.39,251.41,234.27,217.97,201.48,184.97,168.43,152.59,138.14,124.43,111.36,98.843,87.211,76.207,66.08,56.817,48.522,40.917,34.155,28.28,23.059,18.499,14.524,11.111,8.1961,5.7388,3.7356,2.1723,1.0286,0.30645,0
-0.0009942,-0.001,-0.001,-0.00097747,-0.001,-0.001,-0.001,-0.001,-0.001,-0.00098736,-0.001,-0.001,-0.001,-0.00071047,-0.00058673,-0.00028182,-0.00028831,-0.0002324,-0.00018847,-7.143e-05,-1.2641e-05,5.5494e-05,0.00023391,0.00018369,0.00027202,4.675e-05,0.00014802,-9.9768e-05,-0.00015378,-0.00014612,-0.00034607,-0.00043837,-0.00019072,-0.0003248,-0.00020551,-0.00011502,-0.00069193,-0.00092261,-0.00082026,-0.00026157,7.1838e-05,0.00064626,0.00060914,0.00044478,0.00023281,-0.0002303,-0.00070302,-0.00073602,-0.00020156,0.00015736,0.00056609,0.00041701,-1.5665e-05,-0.00039624,-0.00083008,-0.00087122,-0.00037362,-0.00012227,0.00055,0.0011228,0.0014503,0.001658,0.0016856,0.0015814,0.001649,0.0018546,0.0016531,0.0014204,0.0011667,0.00096114,0.00074004,0.00056128,0.00037317,0.00022311,6.8327e-05,-3.6568e-05,-2.3372e-05,6.2701e-05,-1.5058e-05,1.0006e-05,7.0287e-06,1.9965e-06,8.5378e-06
0.0001,-0.0001,8.8297e-05,-2.4411e-05,-8.8692e-06,-9.3968e-06,1.5791e-05,-2.0705e-05,2.8338e-05,-2.3936e-05,2.4723e-05,-4.5307e-05,0.0001,0.0001,8.2152e-05,0.0001,-4.4846e-05,6.11e-05,-1.1672e-05,7.6998e-05,-3.3279e-05,9.0951e-05,-1.885e-05,3.5536e-05,-4.0013e-05,-1.7548e-05,4.0746e-06,-8.2072e-05,3.3394e-05,-3.8214e-05,-5.0268e-05,2.7217e-05,4.0279e-05,-5.836e-05,9.9543e-05,-0.0001,-0.0001,-2.8047e-05,0.0001,0.0001,0.0001,9.6316e-05,-7.2879e-05,-5.8959e-06,-0.0001,-0.0001,-0.0001,0.0001,0.0001,0.0001,4.9857e-05,-0.0001,-9.8762e-05,-0.0001,-0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.2204e-05,-4.4043e-06,-4.5631e-05,0.0001,-8.285e-06,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-5.6987e-05,0.0001,-9.2844e-06,-8.319e-05,0.0001,-0.0001,0.0001,-0.0001
0,0.12548,0.42046,0.88358,1.5141,2.3112,3.2736,4.4,5.6887,7.1378,8.7453,10.509,12.426,14.493,16.709,19.069,21.57,24.208,26.98,29.881,32.908,36.056,39.32,42.696,46.179,49.764,53.445,57.217,61.075,65.013,69.026,73.107,77.251,81.452,85.703,89.999,94.332,98.698,103.09,107.5,111.92,116.35,120.78,125.21,129.62,134.01,138.38,142.71,147,151.26,155.46,159.6,163.68,167.69,171.63,175.49,179.26,182.94,186.53,190.01,193.39,196.65,199.8,202.83,205.73,208.5,211.14,213.64,216,218.21,220.28,222.2,223.96,225.57,227.02,228.31,229.43,230.4,231.19,231.82,232.29,232.58,232.71
50217,50196,50148,50074,49977,49859,49724,49578,49431,49286,49155,49044,48972,48905,48844,48863,48912,48995,49096,49222,49364,49533,49729,49973,50122,50139,50106,49963,49774,49545,49292,49069,48860,48624,48427,48188,48009,48073,48424,48936,49455,49884,50058,50052,49836,49495,49262,49286,49498,49733,49863,49783,49579,49390,49348,49549,49971,50474,50946,51197,51120,50671,49872,48765,47423,45873,44173,42421,40687,39022,37462,36031,34737,33585,32574,31700,30956,30332,29823,29427,29139,28957,28880
1597,1596.9,1595.6,1591.8,1590.3,1584.9,1580.2,1577.5,1574.3,1569.9,1566.7,1561.6,1555.4,1485,1491.8,1491.8,1489.5,1478.5,1458,1438.8,1443.5,1458.1,1433.1,1389.1,1368,1402.1,1357.8,1339.4,1312.8,1276.5,1261.6,1234.1,1123.6,1105.5,1033.6,974.03,1082.3,1119.4,1056.3,866.37,794.61,723.88,712.44,701.02,705.77,731.02,803.01,786.49,674.37,621.03,557.33,562.68,596.93,629.92,677.97,671.81,595.75,546.21,446.48,397.61,381.82,369.33,364.55,358.84,314.13,233.86,234.49,238.52,250.33,254.59,268.68,275.49,290.02,298.79,311.24,315.78,288.27,239.11,247.61,222.88,213.08,207.92,202.52
4.2249,4.2211,4.2215,4.2375,4.2224,4.2226,4.2222,4.2206,4.2169,4.2195,4.2003,4.186,4.1663,4.3619,4.431,4.6137,4.5826,4.5904,4.5849,4.6225,4.6177,4.6244,4.7351,4.658,4.7007,4.4877,4.5439,4.3202,4.2816,4.286,4.1031,4.0205,4.2295,4.1176,4.2243,4.3063,3.7162,3.412,3.4841,4.0676,4.3339,4.8086,4.7486,4.5869,4.4088,3.9703,3.3994,3.3365,3.9601,4.293,4.6545,4.5077,4.1058,3.6807,3.089,3.011,3.6294,3.8912,4.5047,5.0511,5.3888,5.6242,5.7127,5.7006,5.8833,6.2423,6.215,6.177,6.0909,6.0371,5.9512,5.9038,5.8085,5.7596,5.6702,5.6252,5.7504,5.9753,5.9313,6.0318,6.0732,6.0948,6.1177
