27156,27165,27186,27219,27263,27317,27381,27454,27534,27622,27716,27818,27928,28047,28174,28310,28455,28608,28763,28911,29050,29179,29298,29406,29509,29606,29691,29761,29818,29884,29985,30143,30356,30598,30838,31051,31204,31293,31340,31375,31429,31536,31689,31852,32000,32133,32254,32355,32459,32592,32769,32987,33226,33468,33694,33876,34002,34077,34122,34155,34195,34241,34293,34358,34443,34550,34679,34830,35001,35187,35382,35580,35773,35958,36129,36280,36410,36515,36593,36644,36666
1797.9,1798.8,1800.8,1804.1,1808.5,1814.1,1821.1,1829.2,1838.2,1848,1858.5,1869.9,1882.1,1895.1,1909.1,1923.6,1938.9,1954.3,1973.3,1996.3,2020.6,2046.6,2073.8,2101.1,2125.7,2153.7,2182.4,2213.1,2239.6,2260.3,2279,2297.8,2317.2,2341.1,2368,2395,2422.8,2448,2470.6,2491.1,2509,2524.9,2543.3,2563.2,2582.3,2600.5,2618,2634.7,2649,2661.1,2673,2684.2,2695.3,2705.8,2716.8,2728.1,2738.7,2748,2755.7,2762.4,2768.3,2774.2,2779.3,2783.1,2785.8,2787.7,2788.5,2788.2,2787,2785.6,2784,2782.2,2780.4,2778.7,2777.2,2776.1,2775.1,2774.3,2773.7,2773.3,2773.1
0.03213,0.032,0.031694,0.031224,0.030568,0.029771,0.028862,0.027912,0.026837,0.025844,0.025076,0.024618,0.024515,0.024465,0.024256,0.024134,0.024144,0.023584,0.022003,0.019514,0.017335,0.015263,0.013291,0.011694,0.010829,0.0094294,0.0078399,0.005865,0.0053418,0.0070916,0.01117,0.016269,0.019519,0.02022,0.018654,0.014761,0.0092328,0.0048302,0.002684,0.0028386,0.0057053,0.0099828,0.011981,0.011509,0.010074,0.0093328,0.007992,0.0071313,0.0084081,0.011456,0.015002,0.017676,0.018719,0.018659,0.016609,0.012628,0.0081837,0.0048525,0.0031603,0.0031272,0.0041491,0.0046973,0.0058899,0.0079273,0.010803,0.013945,0.017611,0.021725,0.026024,0.030062,0.03375,0.037108,0.040087,0.042663,0.044732,0.046368,0.047638,0.048632,0.049349,0.049807,0.05
994,993.5,992.34,990.51,988.01,984.82,980.86,976.24,971.01,965.19,958.79,951.76,944.08,935.85,927.01,917.71,907.73,897.53,885.64,872.06,857.67,842.04,825.16,807.81,791.18,772.72,753.49,733.26,713.53,695.1,677.51,659.47,641.19,620.21,597.81,576.67,555.66,534.37,512.15,489.66,468.56,448.83,427.04,404.29,382.5,360.61,339.46,318.06,298.01,279.98,262.46,245.75,229.35,213.56,197.7,182.36,168.12,153.91,140.52,128.54,117.14,106.23,95.682,85.483,75.665,66.387,57.612,49.383,41.742,34.788,28.52,22.932,17.997,13.713,10.07,7.0364,4.5765,2.6547,1.2584,0.37445,-4.269e-15
-0.00083012,-0.00083426,-0.00082331,-0.0008198,-0.0008308,-0.00077904,-0.00072173,-0.00065936,-0.00064996,-0.00044894,-0.00031992,-9.6978e-05,-1.9486e-05,-3.3635e-05,-9.9524e-05,2.4901e-05,-6.7753e-05,-0.00028244,-0.00063891,-0.00065527,-0.00054152,-0.00050897,-0.00046869,-0.00025754,-0.00023132,-0.00035142,-0.00038759,-0.00036399,0.00015579,0.00056911,0.0010378,0.00087525,0.00039157,-0.00010585,-0.00049526,-0.000972,-0.001,-0.00062368,-0.00017935,0.00025334,0.00078412,0.00065005,0.00010979,-0.00024979,-0.00020561,-0.00015439,-0.00030201,3.3125e-05,0.00044902,0.00070266,0.00066414,0.00037779,9.0108e-05,-0.0001684,-0.00071214,-0.00098295,-0.000956,-0.00056642,-0.00024122,0.00022206,0.00019589,0.00018828,0.00046491,0.00074354,0.00096396,0.0010963,0.0013958,0.0015882,0.0017189,0.0016646,0.0016971,0.0016501,0.0016508,0.0015336,0.0014208,0.0013026,0.0012709,0.0012486,0.0012436,0.0012391,0.0012338
7.6147e-05,-5.4265e-05,7.9363e-05,-6.1086e-05,5.4445e-05,2.4746e-05,8.2945e-05,-1.6863e-05,7.8406e-05,8.8211e-05,8.1969e-05,8.1137e-05,6.0303e-06,-2.746e-05,1.2367e-05,2.7645e-05,-6.2987e-05,-8.3679e-05,-8.3394e-05,5.0839e-05,3.3613e-06,1.5505e-05,1.7021e-05,6.2368e-05,-4.6596e-05,6.9538e-06,-3.5125e-05,7.8168e-05,9.7211e-05,9.9642e-05,4.6926e-05,-8.667e-05,-9.9336e-05,-8.2718e-05,-8.3777e-05,-6.864e-05,5.0344e-05,8.1225e-05,7.811e-05,9.6399e-05,6.3076e-05,-9.7546e-05,-8.4749e-05,-4.0515e-05,4.2793e-05,-3.7277e-05,1.7774e-05,8.6545e-05,7.168e-05,2.0004e-05,-3.2505e-05,-7.6114e-05,-3.5352e-05,-9.789e-05,-0.0001,-2.9645e-05,5.8059e-05,8.9393e-05,9.5206e-05,8.4376e-05,-6.1845e-05,7.0046e-05,6.5036e-05,9.9612e-05,2.4036e-05,9.023e-05,8.2024e-05,7.4999e-05,-1.0195e-06,-4.6949e-06,1.3776e-07,-1.618e-05,-1.9945e-05,-9.8814e-05,-7.8361e-05,-8.9398e-05,4.5429e-06,-5.2001e-05,3.1437e-05,-7.027e-05,6.4391e-05
0,0.15647,0.52431,1.1018,1.8879,2.8816,4.0813,5.4851,7.0909,8.8964,10.899,13.095,15.481,18.054,20.81,23.745,26.854,30.133,33.576,37.178,40.934,44.838,48.884,53.066,57.378,61.812,66.363,71.023,75.786,80.643,85.588,90.613,95.71,100.87,106.09,111.36,116.67,122.01,127.37,132.76,138.15,143.54,148.92,154.28,159.62,164.93,170.2,175.42,180.58,185.68,190.7,195.65,200.51,205.27,209.93,214.48,218.91,223.23,227.41,231.45,235.36,239.11,242.72,246.16,249.44,252.55,255.48,258.24,260.81,263.2,265.39,267.39,269.2,270.81,272.21,273.41,274.4,275.19,275.77,276.13,276.29
45383,45363,45317,45246,45156,45051,44947,44832,44706,44567,44414,44249,44065,43851,43620,43352,43059,42715,42509,42510,42624,42854,43195,43599,43919,44411,45004,45777,46465,46843,46886,46505,45760,44995,44353,43905,43878,44184,44678,45183,45453,45275,44866,44440,44093,43764,43504,43346,43095,42572,41745,40655,39457,38266,37221,36466,36024,35842,35789,35774,35706,35599,35437,35172,34772,34241,33578,32788,31898,30951,29993,29052,28157,27332,26597,25962,25433,25013,24703,24506,24422
1510.8,1510,1501.7,1504.5,1505.6,1507.1,1506.4,1479,1466.1,1413.9,1394.8,1369.7,1354,1346.4,1339.7,1310.9,1295,1287.9,1427.8,1454.1,1445.5,1394.3,1363.5,1299.8,1264.2,1302.6,1295.2,1266.8,1028.7,928.24,880.53,875.56,897.85,973.44,1014.1,1106.4,1067.5,919.3,799.55,739.25,676.73,671.22,700.56,722.62,695.45,665.69,664.45,598.12,553.37,530.12,518.31,516.57,513.73,504.18,555.01,581.92,561.2,476.06,456.36,423.13,421.85,416.38,335.27,246.36,167.89,108.02,-17.218,-115.88,-205.79,-238.58,-305.96,-345.74,-404.15,-411.05,-416.92,-411.09,-437.22,-460.13,-482.86,-497.02,-501.51
4.6173,4.6138,4.6215,4.6259,4.62,4.6635,4.7148,4.7585,4.7664,4.9081,4.9877,5.1487,5.2053,5.193,5.145,5.2527,5.1963,5.0223,4.6923,4.6203,4.6949,4.681,4.6547,4.741,4.7585,4.5886,4.4533,4.3771,4.8082,5.1311,5.535,5.4086,5.0246,4.6201,4.2226,3.6881,3.6283,4.0343,4.4693,4.8274,5.3326,5.2107,4.6913,4.3127,4.363,4.4202,4.2794,4.6612,5.1424,5.4556,5.4869,5.2494,5.0161,4.8105,4.1802,3.8517,3.913,4.4741,4.9248,5.5519,5.5197,5.5188,5.9169,6.3057,6.647,6.9229,7.4361,7.8759,8.25,8.4049,8.6872,8.8519,9.0862,9.1042,9.1459,9.124,9.2298,9.3218,9.4112,9.4667,9.4845
