25090,25105,25139,25192,25264,25352,25455,25572,25701,25838,25982,26128,26276,26423,26575,26736,26915,27114,27330,27559,27795,28029,28251,28457,28641,28795,28915,29018,29137,29302,29506,29705,29894,30083,30286,30512,30714,30891,31042,31148,31249,31355,31448,31524,31579,31627,31706,31816,31919,31998,32060,32133,32223,32324,32433,32557,32703,32876,33071,33278,33491,33707,33921,34124,34309,34469,34600,34699,34762,34790
1521,1522,1524.4,1528.1,1533.1,1539.4,1546.9,1555.6,1565.4,1576.4,1588.2,1601.2,1614.8,1629.5,1644.1,1663.1,1688,1715.1,1744.9,1776.1,1809.9,1844.1,1878.6,1912.8,1947.4,1981.6,2015.9,2048.2,2081.3,2116.3,2149.5,2180.4,2211.8,2242.8,2271.9,2300.2,2328.3,2354.8,2381.1,2406.2,2429.3,2451.8,2473.8,2494.9,2515.1,2534.4,2554,2571.8,2588.5,2604.4,2619.9,2635.3,2649.7,2663.3,2675.3,2685.2,2693.8,2701.5,2708.6,2714.6,2719.2,2722.7,2725.2,2727.4,2729.4,2730.9,2732.2,2733.1,2733.6,2733.8
0.048248,0.048048,0.047576,0.04684,0.045831,0.044575,0.043052,0.041264,0.039209,0.036927,0.034361,0.031692,0.029067,0.02718,0.026336,0.026749,0.028073,0.028926,0.029297,0.028805,0.027706,0.025428,0.022673,0.019835,0.016508,0.01271,0.009513,0.0090969,0.011725,0.01553,0.016556,0.014867,0.014477,0.014226,0.016226,0.016106,0.013289,0.012205,0.0089754,0.0068827,0.0075523,0.0072278,0.0061061,0.0048552,0.0032974,0.0043197,0.0075604,0.0086528,0.007289,0.0053412,0.0053775,0.007172,0.0085912,0.0099121,0.011339,0.013887,0.017592,0.02194,0.025652,0.029191,0.032735,0.036449,0.040115,0.043068,0.045348,0.047068,0.048324,0.049194,0.049761,0.05
994,993.5,992.32,990.46,987.94,984.76,980.95,976.48,971.41,965.69,959.41,952.47,945.01,936.76,928.09,917.34,904.12,889.79,874.12,857.62,839.74,821.35,802.33,782.87,762.81,742.38,721.19,699.58,676.6,652.19,628.43,605.75,582.21,558.03,533.86,510.71,487.69,464.24,441.56,419.07,396.06,373.52,351.55,329.88,308.58,286.56,264.26,243.07,223.4,204.61,185.69,166.99,149.14,132.2,116.11,100.74,86.075,72.395,59.965,48.782,38.648,29.994,22.796,16.67,11.611,7.5128,4.3561,2.0657,0.61546,6.5425e-14
-0.00099971,-0.0009976,-0.001,-0.0009978,-0.001,-0.00098437,-0.001,-0.001,-0.001,-0.000998,-0.001,-0.00092158,-0.0007734,-0.00038953,-9.6264e-05,0.00030553,0.00028849,0.0001556,-1.4094e-05,-0.00017161,-0.00034163,-0.00056227,-0.00053677,-0.00059164,-0.00067757,-0.00070904,-0.00037999,0.0002294,0.00064515,0.00054471,-0.00020102,-0.00019507,-4.6178e-05,9.8926e-05,0.00038967,-0.00045818,-0.00027749,-0.00030106,-0.00063621,-2.1425e-05,9.9919e-05,-0.0001854,-0.00018437,-0.00029735,-0.00014893,0.0005325,0.00052013,-8.792e-05,-0.00040805,-0.00029201,0.00030949,0.00038316,0.00031856,0.00031241,0.00049335,0.00088419,0.0012552,0.0013227,0.0011888,0.0013542,0.0014589,0.0017755,0.0017352,0.0015671,0.0014042,0.0013073,0.0011849,0.0011943,0.001198,0.0011883
0.0001,-3.1106e-05,2.1936e-05,-1.9841e-05,2.2666e-05,-1.0217e-05,1.6415e-06,-8.1431e-06,1.2003e-05,-1.5387e-05,2.5505e-05,1.9759e-05,0.0001,0.0001,0.0001,7.3328e-05,-5.0724e-05,-1.8402e-05,-5.5479e-05,-1.6666e-05,-6.1393e-05,-1.2312e-05,2.5429e-06,-1.7014e-05,-1.6441e-05,1.7406e-05,0.0001,0.0001,4.2853e-05,-9.4155e-05,-0.0001,6.8902e-05,-2.4047e-05,9.6566e-05,-7.4649e-05,-0.0001,9.2403e-05,-0.0001,4.3859e-05,0.0001,-4.7853e-05,-2.3939e-05,2.0445e-06,-2.7314e-05,0.0001,0.0001,-0.0001,-0.0001,-3.324e-05,0.0001,0.0001,-3.7301e-05,8.3429e-06,-3.2968e-06,0.0001,0.0001,0.0001,-6.5723e-05,2.97e-05,3.7886e-05,0.0001,9.6409e-05,-0.0001,-9.1255e-05,-0.0001,-8.658e-05,-0.0001,9.2552e-05,-0.0001,0.0001
-2.8422e-14,0.20046,0.67162,1.411,2.417,3.6876,5.2203,7.0117,9.0584,11.356,13.9,16.685,19.706,22.956,26.428,30.116,34.012,38.108,42.396,46.866,51.511,56.319,61.283,66.39,71.631,76.996,82.473,88.051,93.718,99.464,105.28,111.14,117.05,122.99,128.95,134.91,140.87,146.81,152.72,158.58,164.39,170.14,175.81,181.38,186.86,192.23,197.47,202.57,207.54,212.35,216.99,221.46,225.75,229.85,233.74,237.43,240.9,244.15,247.17,249.96,252.5,254.8,256.85,258.64,260.17,261.44,262.45,263.19,263.66,263.86
45004,44959,44854,44694,44481,44225,43930,43611,43273,42939,42611,42320,42054,41837,41584,41487,41549,41573,41593,41573,41605,41634,41732,41898,42194,42652,43322,44015,44611,44955,44931,44824,44785,44721,44470,44012,43712,43503,43458,43651,43808,43903,44058,44284,44626,44986,45128,44994,44859,44869,44952,44944,44787,44518,44133,43587,42849,41919,40848,39698,38502,37302,36132,35049,34091,33282,32635,32156,31850,31719
1643.8,1642.6,1640.2,1635.8,1630.2,1621.9,1615.2,1606.1,1595.4,1583.8,1571.9,1552,1523.1,1462.4,1416.1,1571.5,1599.3,1607.8,1615.6,1614.8,1600.2,1563.5,1523.2,1483,1449.1,1415.8,1339.6,1238.6,1223.9,1195.5,1156.1,1126.3,1098,1033.3,982.96,1028.5,958.42,931.84,964.86,864.87,813.53,830.24,804.33,793.96,748.95,710.37,705.8,662.25,697.25,659.77,664.53,653.9,640.72,619.75,546.78,464.22,438.36,421.37,414.72,348.45,294.29,234.6,214.71,218.97,218.03,214.49,218.78,204.45,191.37,188.48
5.7747,5.7775,5.7796,5.7867,5.7927,5.8089,5.8028,5.805,5.8097,5.8136,5.8123,5.8587,5.9507,6.2035,6.4264,6.6407,6.5192,6.3876,6.1891,6.0142,5.8274,5.6115,5.5771,5.4652,5.3079,5.1808,5.3968,5.8172,6.0722,5.9212,5.258,5.237,5.3366,5.4575,5.7381,4.8505,5.0601,5.026,4.5722,5.2979,5.4037,5.0325,5.0019,4.8056,4.9538,5.6988,5.6605,4.9587,4.5327,4.6677,5.4183,5.4946,5.4292,5.4428,5.6943,6.1916,6.7541,6.9417,6.9058,7.3013,7.6164,8.2577,8.4171,8.3725,8.3329,8.3354,8.2896,8.3952,8.4652,8.4774
