26544,26559,26594,26649,26723,26817,26928,27058,27201,27355,27521,27696,27882,28071,28268,28461,28663,28857,29057,29256,29453,29642,29828,30000,30173,30329,30477,30654,30791,30960,31083,31205,31306,31439,31536,31621,31745,31820,31903,31978,32052,32107,32186,32231,32289,32335,32371,32426,32463,32496,32524,32552,32578,32596,32612,32631,32646,32657,32664,32667
1797.9,1800.1,1805.2,1813.3,1824.1,1837.7,1853.9,1872.6,1893.6,1916.8,1941.9,1969,1997.5,2027.5,2058.7,2090.7,2123,2155.9,2189.9,2223.8,2258.3,2291.7,2324.6,2356.9,2386.7,2417.7,2446.1,2477.4,2507,2536.3,2562.9,2585.4,2609.4,2631,2653.5,2672.5,2694.6,2712.6,2729.4,2745.2,2760.6,2775.1,2789.7,2802.5,2813.2,2825.6,2835.2,2845,2854,2861.7,2868.6,2874.5,2880.3,2885.4,2889.8,2893.6,2896.3,2898.2,2899.5,2900
0.037456,0.037284,0.036989,0.036422,0.036429,0.036056,0.035209,0.034716,0.032333,0.031555,0.029812,0.029091,0.027172,0.026228,0.024353,0.022906,0.021993,0.01992,0.019905,0.018125,0.01749,0.015604,0.015166,0.012879,0.013811,0.0098689,0.013093,0.010714,0.01075,0.010829,0.0075467,0.0081476,0.0069777,0.0096544,0.0039446,0.008751,0.0064988,0.005454,0.0055643,0.0058418,0.0042688,0.0053135,0.0054795,0.0032293,0.0057818,0.0025256,0.0050045,0.0048036,0.0036594,0.0036058,0.0037022,0.0039428,0.0037592,0.0027311,0.0040437,0.0049465,0.0045547,0.0045944,0.0044487,0.0044224
994,992.94,990.42,986.48,981.02,974.18,966.03,956.45,945.83,933.66,920.4,905.75,890.14,873.24,855.48,836.64,816.74,796.21,774.38,752.18,729.08,705.66,681.33,656.95,631.39,606.64,579.9,554.51,528.38,502.23,476.86,450.48,424.76,398.29,374.25,347.77,323.8,299.9,276.15,252.92,230.95,209.1,188.34,169.06,149.31,132.02,114.24,98.285,83.636,69.769,57.054,45.481,35.311,26.607,18.605,12.032,7.0668,3.3349,1.0018,1.6606e-14
-0.00082477,-0.00066987,-0.00060975,-0.00051868,0.00025361,-0.00075977,-4.144e-05,-0.00084396,-0.00072736,-0.00032834,-0.00057925,-0.00020446,-0.00068389,-6.2065e-05,-0.00080389,8.799e-05,-0.00067384,-9.1992e-07,-0.00032398,-0.00014205,-0.00037493,-9.0018e-05,-0.00041529,7.5299e-06,-0.00029275,-0.00033389,0.0006864,-0.001,0.00083824,-0.00099608,0.00027696,-0.00053115,0.0006757,-0.00062612,-0.00021046,0.00082669,-0.001,0.00039806,-0.0002714,0.00019862,-0.00057317,0.00086294,-0.00099965,0.00060797,-0.00031959,-0.00029487,0.00083045,-0.00066524,1.778e-05,-8.3114e-05,0.00013484,6.1039e-05,-0.0003998,-0.00013654,0.0013319,-0.00027682,-3.1972e-05,-0.00015507,-0.00020741,-9.758e-05
-0.00029956,0.001,-0.00055888,0.001,-0.0002812,-0.00027557,0.0003752,-0.00067624,0.00057854,-0.00031437,0.00028226,-0.00022957,0.00018246,-0.00011921,4.8554e-05,6.6627e-05,-0.00012756,0.0001935,-0.00016884,0.00013165,-0.00012884,0.00014521,-0.00017521,0.00025425,-0.00034097,0.00042586,-0.00033505,0.00015851,1.7116e-06,-0.00017455,0.00022759,-0.00018406,0.00030157,-0.00052119,0.00062343,-0.00045956,0.00016265,-1.1484e-05,5.0341e-05,-0.00013528,0.00016427,-2.8582e-05,-0.00024226,0.00049256,-0.0006532,0.00068333,-0.0004014,-1.0826e-05,9.5863e-05,2.78e-05,3.2159e-06,-1.4001e-05,-0.00040096,0.001,-0.00021218,-0.001,0.00081479,-0.00094103,0.001,-0.001
2.8422e-14,0.22336,0.74817,1.5713,2.6904,4.1023,5.803,7.788,10.051,12.587,15.388,18.447,21.754,25.301,29.078,33.074,37.279,41.679,46.264,51.02,55.935,60.993,66.182,71.487,76.893,82.385,87.948,93.566,99.223,104.9,110.59,116.27,121.93,127.55,133.11,138.6,144.01,149.31,154.5,159.56,164.48,169.23,173.82,178.22,182.42,186.42,190.2,193.74,197.05,200.11,202.91,205.45,207.71,209.69,211.39,212.81,213.93,214.75,215.27,215.5
49971,49974,49983,49996,50010,50012,50014,49998,49990,49999,49999,50007,49992,50006,49988,50022,49984,50001,50010,49998,50002,50004,49984,50030,49947,50021,50044,49946,50073,49929,50025,49960,50102,49902,50008,50067,49936,50019,49999,50000,49974,50056,49941,50034,49950,50014,50064,49971,49983,49994,50006,49984,49982,50012,50038,50014,49985,49965,49954,49949
1778.4,1769.7,1762.6,1750.7,1695.7,1736.3,1686.3,1702.5,1674.9,1630.9,1620.4,1570.6,1562.1,1502.5,1500.7,1409.8,1383.6,1343.9,1323.2,1272.8,1265.2,1148.1,1167.6,1018.6,1024.1,986.15,899.53,1088.9,849.96,1013.6,699.74,791.92,677.13,751.23,667.33,632.92,760.99,529.17,604.48,519.61,596.24,498.52,629.69,412.47,531.84,515.43,420.1,528.86,442.9,447.64,407.7,414.01,482.77,432.98,443.31,447.08,406.1,423.05,429.44,412.37
4.2211,4.36,4.3945,4.4468,4.9209,4.2553,4.6829,4.1513,4.1958,4.4344,4.2032,4.4622,4.0746,4.5187,3.8763,4.5693,3.9209,4.4691,4.1899,4.3035,4.035,4.2765,3.9762,4.3288,4.0491,3.9815,4.9033,3.1588,4.9818,3.0963,4.471,3.5994,4.8156,3.4484,3.9222,4.9329,2.9348,4.4904,3.7919,4.3037,3.3672,4.895,2.8462,4.6082,3.6593,3.6687,4.8504,3.1898,3.9965,3.8883,4.1281,4.044,3.4543,3.8029,5.3212,3.6075,3.9365,3.7735,3.7041,3.8494
