25090,25101,25126,25164,25217,25283,25361,25451,25552,25664,25784,25913,26051,26194,26343,26497,26658,26826,27004,27192,27391,27605,27831,28059,28282,28500,28712,28919,29118,29312,29498,29678,29851,30017,30176,30329,30475,30615,30749,30876,30998,31114,31224,31329,31429,31524,31614,31703,31806,31924,32047,32161,32266,32367,32469,32580,32702,32838,32988,33154,33334,33526,33726,33930,34134,34331,34516,34685,34831,34951,35042,35101,35126
1520.9,1521.8,1524,1527.4,1532,1537.9,1545.1,1553.6,1563.6,1574.9,1587.7,1602.1,1618,1635.8,1655.4,1677,1700.7,1726.8,1755.4,1786.5,1819.7,1853.5,1887.6,1921.6,1955.4,1989,2022.3,2055,2087.3,2118.9,2149.9,2180.1,2209.6,2238.3,2266.1,2293.1,2319.2,2344.4,2368.8,2392.3,2414.9,2436.6,2457.4,2477.4,2496.6,2514.9,2532.3,2548.8,2564.4,2579.2,2593.4,2606.9,2619.4,2631,2641.7,2651.4,2660.3,2668.3,2675.4,2681.6,2686.9,2691.6,2695.6,2698.9,2701.7,2704,2705.8,2707.3,2708.5,2709.4,2710.1,2710.5,2710.6
0.039185,0.039096,0.038885,0.038561,0.038113,0.037552,0.036862,0.036077,0.035141,0.034199,0.033092,0.032055,0.031046,0.029727,0.028609,0.027585,0.026937,0.026519,0.026548,0.026325,0.026676,0.027068,0.026577,0.025184,0.02345,0.022032,0.020582,0.019313,0.018074,0.016976,0.015912,0.014976,0.014057,0.01326,0.012482,0.011798,0.011134,0.010554,0.0099848,0.0095037,0.0090082,0.0085973,0.0081779,0.0078342,0.0074659,0.0071897,0.0068856,0.0074861,0.0090676,0.010184,0.010195,0.0094074,0.0091866,0.0093061,0.010153,0.011682,0.013469,0.015739,0.018445,0.021485,0.024764,0.028189,0.031666,0.03511,0.03844,0.041584,0.044448,0.046821,0.048727,0.050261,0.051371,0.052066,0.05236
994,993.53,992.41,990.65,988.25,985.19,981.46,977.05,971.95,966.12,959.56,952.21,944.03,935.01,925.04,914.06,901.95,888.62,873.99,857.99,840.71,822.68,804.18,785.3,765.99,746.15,725.89,705.21,684.18,662.8,641.14,619.23,597.13,574.85,552.47,530.01,507.51,485.02,462.58,440.22,417.99,395.93,374.09,352.49,331.19,310.22,289.63,269.18,248.95,229.41,210.83,193.19,176.05,159.52,143.51,128.13,113.5,99.641,86.562,74.331,63.016,52.66,43.258,34.815,27.359,20.861,15.306,10.673,6.9201,4.0023,1.8914,0.56188,9.8739e-14
-0.00049565,-0.0005,-0.0005,-0.00049331,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.00044834,-0.0005,-0.00033811,-0.00044793,-0.00040607,-0.00034467,-0.0002438,-0.00015746,-3.7524e-05,-1.1386e-05,-3.3265e-05,0.00016219,-1.6954e-05,-0.00019755,-0.0003849,-0.00031357,-0.00029635,-0.00026852,-0.00024623,-0.00022279,-0.00020579,-0.00018556,-0.00017214,-0.00015741,-0.00014254,-0.00013329,-0.00012098,-0.0001128,-0.0001033,-9.5896e-05,-8.713e-05,-8.5782e-05,-7.3581e-05,-7.4443e-05,-6.3847e-05,-6.5707e-05,-5.6237e-05,-2.157e-05,0.00027331,0.00031294,0.00014041,-0.00013892,-0.00013728,4.8216e-06,8.405e-05,0.00033713,0.000434,0.00056087,0.00073806,0.00090146,0.0010557,0.0012025,0.0013358,0.0014614,0.0015743,0.0016757,0.001773,0.0017877,0.0016888,0.0017012,0.001708,0.0016674,0.00165,0.0016412
1.6939,1.6939,1.6939,1.6939,1.694,1.694,1.694,1.6941,1.6941,1.6942,1.6943,1.6943,1.6944,1.6945,1.6946,1.6947,1.6948,1.6949,1.695,1.6951,1.6952,1.6953,1.6954,1.6955,1.6956,1.6957,1.6958,1.696,1.6961,1.6962,1.6963,1.6964,1.6965,1.6966,1.6967,1.6968,1.6969,1.6971,1.6972,1.6972,1.6973,1.6974,1.6975,1.6976,1.6977,1.6978,1.6979,1.6979,1.698,1.6981,1.6982,1.6982,1.6983,1.6983,1.6984,1.6985,1.6985,1.6986,1.6986,1.6987,1.6987,1.6987,1.6988,1.6988,1.6989,1.6989,1.6989,1.6989,1.699,1.699,1.699,1.699,1.699
5e-05,-5e-05,3.7918e-05,-2.1937e-05,1.4399e-05,-1.9019e-05,2.2717e-05,-2.8991e-05,4.511e-05,-2.7783e-05,3.524e-05,2.7071e-05,-5e-05,5e-05,1.3916e-06,5e-05,6.8792e-06,5e-05,-3.7216e-05,5e-05,3.6597e-07,-5e-05,-4.3963e-05,-1.5757e-05,2.3108e-05,-6.2503e-06,1.292e-05,-1.5884e-06,8.8687e-06,-9.0543e-07,7.3051e-06,-1.4367e-06,6.5141e-06,-1.2276e-06,5.0237e-06,-1.0459e-06,4.4756e-06,-1.5173e-06,4.8173e-06,-2.6758e-06,4.852e-06,-2.5594e-06,4.7847e-06,-3.7374e-06,6.6679e-06,-7.7938e-06,3.9527e-05,5e-05,-2.5141e-05,-5e-05,-5e-05,4.368e-05,8.706e-06,5e-05,5e-05,1.6937e-05,5e-05,4.9049e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,-5e-05,-5e-05,4.8745e-05,-5e-05,-5e-05,-4.4532e-05,-5e-05
0,0.17837,0.59763,1.2557,2.1512,3.2825,4.6474,6.2434,8.0676,10.116,12.386,14.872,17.57,20.475,23.582,26.884,30.375,34.049,37.899,41.917,46.097,50.43,54.908,59.523,64.266,69.128,74.1,79.173,84.337,89.583,94.9,100.28,105.71,111.18,116.68,122.21,127.74,133.28,138.8,144.3,149.77,155.2,160.58,165.9,171.15,176.31,181.38,186.35,191.22,195.96,200.57,205.05,209.39,213.57,217.58,221.43,225.11,228.6,231.9,235.01,237.91,240.61,243.1,245.37,247.42,249.24,250.84,252.2,253.33,254.23,254.89,255.3,255.48
45000,44978,44927,44849,44747,44626,44490,44345,44200,44059,43933,43828,43749,43712,43725,43795,43919,44096,44308,44559,44806,44950,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,44967,44802,44505,44140,43784,43466,43144,42785,42339,41796,41146,40382,39508,38546,37518,36454,35383,34337,33344,32430,31620,30933,30379,29967,29703,29590
1590,1591.1,1593.1,1595.9,1600.9,1606.7,1613.5,1621.1,1629,1633.4,1645.1,1643,1658,1664.1,1667.9,1668.5,1668.1,1663,1658.6,1651.7,1608.8,1571.6,1534.4,1498.2,1447.5,1400,1351.8,1304.9,1258.7,1213.6,1170.2,1127.9,1087,1047.4,1010.2,973.56,939.31,906.02,874.32,844.26,815.69,788.04,762.89,738.05,715.81,693.79,670.56,626.08,604.15,600.26,608.16,590.62,560.89,538.86,502.55,480.24,455.24,424.55,386.74,356.11,329.71,302.91,275.1,248.51,222.61,195.94,180.36,179.52,164.26,148.14,145.92,143.64,142.34
6.0427,6.0407,6.0415,6.0453,6.039,6.0341,6.026,6.014,6.0013,6.0177,5.9661,6.0413,5.9442,5.9325,5.9284,5.941,5.9381,5.9503,5.8978,5.8094,5.8752,5.7036,5.5297,5.3295,5.3442,5.3164,5.3038,5.2822,5.2667,5.2488,5.2249,5.2078,5.186,5.1711,5.1452,5.132,5.1101,5.095,5.0823,5.0708,5.0572,5.0516,5.0328,5.0322,5.0127,5.0093,5.0417,5.3904,5.4416,5.2615,4.9207,4.9477,5.1674,5.2927,5.623,5.7755,5.9741,6.248,6.5979,6.9069,7.2121,7.5321,7.8752,8.2491,8.6096,8.9541,9.1801,9.223,9.3933,9.5151,9.565,9.6118,9.6272
