26958,26960,26966,26975,26988,27007,27032,27064,27103,27151,27207,27270,27340,27414,27495,27583,27680,27787,27905,28033,28168,28309,28444,28571,28702,28838,28963,29080,29199,29333,29487,29652,29824,29987,30147,30314,30478,30621,30754,30903,31069,31227,31379,31529,31652,31764,31875,31982,32100,32229,32361,32498,32638,32781,32931,33078,33217,33358,33491,33603,33686,33744,33789,33832,33880,33940,34013,34102,34206,34321,34446,34575,34704,34828,34941,35041,35124,35187,35228,35245
1764,1764.7,1766.5,1769.2,1772.9,1777.6,1783.3,1790.1,1797.9,1806.8,1816.7,1827.8,1839.8,1852.7,1866.3,1880.7,1895.8,1911.8,1928.4,1946.1,1964.3,1985.9,2011.5,2035.7,2057.5,2082.8,2112.4,2142.6,2169.5,2190.6,2216,2243.8,2271.8,2299.5,2325.2,2350.1,2375.4,2400.2,2422.7,2443.7,2464.9,2486.2,2506.3,2526.7,2546.5,2565,2583,2600.2,2616.5,2631.9,2646.6,2660.4,2673.8,2685.5,2696.5,2707.9,2717.7,2726.3,2735.1,2744.2,2752.8,2760.4,2766.9,2772.4,2777.2,2781,2783.8,2785.6,2786.6,2787,2786.8,2786.1,2785.2,2784.3,2783.4,2782.6,2781.9,2781.3,2781,2780.8
0.00826,0.0084494,0.0088876,0.0095518,0.010414,0.011424,0.012524,0.01364,0.01469,0.015583,0.016217,0.016484,0.016364,0.016168,0.016317,0.016886,0.017512,0.018088,0.018749,0.019019,0.019279,0.018335,0.016172,0.015244,0.015653,0.014683,0.012719,0.011981,0.012302,0.014077,0.015075,0.01569,0.015106,0.013861,0.013931,0.014141,0.01284,0.010851,0.011035,0.0128,0.013006,0.011806,0.012099,0.010628,0.0087828,0.0087743,0.0082956,0.0086293,0.0098706,0.010374,0.0107,0.011369,0.011536,0.012337,0.012983,0.012348,0.012554,0.012892,0.011864,0.009667,0.0070525,0.0052897,0.0047199,0.0052,0.006563,0.0086303,0.011298,0.014444,0.017888,0.021344,0.024839,0.028262,0.031363,0.03408,0.0364,0.038323,0.039842,0.040958,0.04167,0.041973
994,993.5,992.33,990.5,988,984.84,981.04,976.59,971.52,965.82,959.52,952.64,945.18,937.12,928.46,919.17,909.33,898.91,887.95,876.34,864.11,850.46,835.24,819.95,804.73,788.03,769.67,750.45,731.49,713.7,694.23,673.31,652.57,631.67,610.37,588.85,567.52,546.22,524.43,502.41,480.65,459.11,437.33,416.03,394.94,373.63,352.63,331.68,310.87,290.79,271.14,252.09,233.48,216.42,200.16,183.36,168.35,154.49,140.66,127.29,114.79,102.53,91.222,81.188,71.804,62.913,54.468,46.549,39.178,32.433,26.297,20.796,15.959,11.789,8.2701,5.3888,3.1309,1.4853,0.44225,-3.7429e-16
0.0012506,0.0012486,0.0012129,0.0011668,0.0010985,0.0010034,0.0008903,0.00075384,0.0005987,0.00042426,0.00023025,2.6152e-05,-0.00010091,-2.7083e-05,0.00013855,0.0002348,0.00017338,0.0002125,0.00013843,6.7158e-05,-1.1138e-06,-0.00050172,-0.00047163,1.1623e-05,4.1208e-05,-0.00046964,-0.00030823,-7.0207e-05,0.00026713,0.00035748,0.00012206,7.8322e-05,-0.00029533,-0.00011543,8.503e-05,-6.2431e-05,-0.00042677,-0.00022682,0.00026865,0.0002974,-0.00022646,-7.7074e-05,6.5282e-06,-0.00050556,-0.00011543,-2.0844e-05,-8.8023e-05,0.00022355,0.00020739,3.1605e-05,0.00013614,9.1141e-05,5.3159e-05,0.00026832,-5.0482e-05,-0.00011579,0.00016738,-7.5964e-05,-0.00043773,-0.00070718,-0.00066284,-0.00033468,-8.9353e-06,0.00031176,0.00059285,0.00086911,0.0011344,0.0013963,0.0015688,0.001703,0.0019067,0.0019913,0.002,0.002,0.002,0.002,0.0019958,0.002,0.0019995,0.001999
6.4568e-05,-6.862e-05,-0.0001,-7.7053e-05,-0.0001,-9.6143e-05,-0.0001,-9.9995e-05,-0.0001,-0.0001,-0.0001,-8.695e-05,-1.2799e-05,5.8557e-05,5.7707e-05,5.9498e-07,-1.6029e-05,1.9512e-05,-5.4225e-05,2.0445e-05,-9.8259e-05,-9.9688e-05,9.8076e-05,9.9675e-05,-9.8621e-05,-6.4479e-05,8.671e-05,3.414e-05,9.4144e-05,-6.2428e-05,-1.1217e-06,-6.0301e-05,-3.504e-05,7.0443e-05,4.8305e-06,-6.6307e-05,-3.8096e-05,9.9883e-05,6.8298e-05,-6.8866e-05,-7.4219e-05,9.7508e-05,-9.8289e-05,-1.6992e-05,9.8612e-05,-4.4896e-05,4.3473e-05,4.5849e-05,-4.2929e-05,-7.6423e-06,2.7607e-05,-4.0365e-05,4.5295e-05,-1.4213e-06,-9.6718e-05,7.2888e-05,1.009e-05,-0.0001,-8.3262e-05,-4.5158e-05,7.0354e-05,0.0001,9.9532e-05,9.8485e-05,9.2867e-05,0.0001,0.0001,0.0001,5.1113e-05,9.2463e-05,9.115e-05,1.2218e-05,4.6344e-06,-4.3059e-06,4.9686e-06,-7.8788e-06,3.1833e-06,5.2093e-06,-5.6515e-06,9.232e-07
0,0.15139,0.50727,1.0659,1.8265,2.7878,3.9482,5.306,6.8591,8.605,10.541,12.664,14.971,17.458,20.121,22.957,25.96,29.126,32.45,35.927,39.552,43.318,47.22,51.252,55.408,59.68,64.063,68.549,73.132,77.805,82.559,87.388,92.284,97.239,102.25,107.3,112.38,117.5,122.64,127.78,132.93,138.08,143.22,148.33,153.42,158.47,163.48,168.43,173.33,178.16,182.91,187.58,192.17,196.65,201.04,205.31,209.46,213.5,217.4,221.16,224.79,228.27,231.59,234.76,237.76,240.59,243.26,245.75,248.05,250.18,252.11,253.86,255.41,256.77,257.93,258.89,259.65,260.21,260.56,260.72
45068,45089,45139,45213,45307,45415,45531,45649,45763,45870,45971,46070,46170,46275,46370,46441,46474,46474,46423,46344,46222,46214,46427,46618,46658,46811,47217,47700,48010,47936,47896,47858,47764,47716,47590,47378,47188,47122,47031,46760,46371,46044,45703,45392,45243,45111,44975,44836,44545,44140,43698,43194,42659,42062,41396,40781,40174,39536,38959,38528,38262,38121,38026,37923,37764,37514,37156,36687,36118,35476,34784,34069,33367,32706,32110,31595,31175,30860,30656,30569
1308.1,1307.6,1309.6,1311.9,1315.9,1322.2,1329.9,1339.8,1352,1365.6,1381.9,1398.1,1397.1,1375.5,1348,1328.7,1325.7,1311.5,1304.7,1287.3,1283.2,1427.8,1426.7,1279.5,1224.5,1366.9,1370.5,1317,1073.6,1021.3,1146.6,1108.2,1155.3,1056.6,977.13,967.51,1002.7,919.3,807.02,780.4,822.73,780.23,755.7,798,730.65,700.35,690.9,644.5,623.47,609.41,588.23,575.1,560.02,526.24,531.62,516.21,492.52,480.75,511.48,541.34,522.35,464.14,444.81,426.6,370.17,288.6,207.39,116.36,48.451,-17.722,-118.26,-180.43,-217.28,-250.71,-282.31,-310.79,-333.31,-353.54,-365.65,-370.78
6.0908,6.0876,6.0635,6.0306,5.982,5.9132,5.8291,5.7262,5.6076,5.4735,5.3207,5.1485,5.0252,5.0544,5.1523,5.1979,5.1259,5.1341,5.0526,4.9722,4.9013,4.4845,4.4602,4.8072,4.8035,4.3371,4.3913,4.5163,4.7868,4.8573,4.6389,4.5879,4.2332,4.3789,4.5507,4.4197,4.0819,4.2631,4.6894,4.7233,4.2633,4.4162,4.504,3.989,4.3769,4.4612,4.3917,4.7179,4.7126,4.5478,4.6897,4.6749,4.6685,4.9571,4.6382,4.6056,4.9899,4.7485,4.3593,4.0323,4.1051,4.5294,4.947,5.3733,5.7477,6.0942,6.4671,6.8912,7.2029,7.4954,7.8906,8.1472,8.3074,8.4524,8.5884,8.7098,8.8048,8.8896,8.9401,8.9615
