26924,26932,26949,26977,27013,27058,27109,27167,27228,27292,27358,27423,27489,27553,27618,27683,27751,27822,27891,27957,28025,28095,28158,28206,28236,28247,28234,28208,28178,28160,28171,28216,28277,28360,28470,28618,28804,29005,29198,29383,29567,29732,29894,30085,30318,30570,30809,31000,31145,31270,31401,31555,31708,31828,31905,31966,32013,32016,31981,31938,31915,31928,31970,32013,32059,32116,32172,32224,32276,32321,32364,32413,32464,32505,32534,32557,32578,32605,32639,32682,32736,32797,32866,32940,33016,33090,33161,33224,33277,33317,33344,33356
1520,1520.5,1521.8,1523.8,1526.5,1530,1534.2,1539.1,1544.8,1551.3,1558.4,1566.1,1574.5,1583.5,1593.3,1603.7,1614.9,1627.4,1641.3,1656,1671.9,1689.5,1709.2,1730.9,1754.4,1780.3,1808.5,1838.8,1870.6,1903.4,1937.3,1971.9,2006.8,2042,2077.2,2112.3,2146.9,2180.8,2213.8,2246,2277.3,2307.7,2337,2365.3,2392.4,2418.5,2442.9,2466,2489.1,2511.5,2532.7,2552.9,2572.9,2592.2,2610.6,2628,2645.3,2662.2,2678.1,2693.3,2707.6,2721.6,2735.7,2749.8,2762.9,2775.7,2788.3,2800.1,2811.2,2821.9,2831.7,2841,2850,2858.7,2866.7,2874.2,2880.9,2887,2892.5,2897.3,2901.5,2905.2,2908.4,2911,2913.3,2915.1,2916.5,2917.6,2918.4,2919,2919.3,2919.5
0.029883,0.029715,0.029321,0.028703,0.027858,0.026796,0.025503,0.024004,0.022263,0.020443,0.018645,0.016937,0.01539,0.014095,0.01313,0.012609,0.012479,0.011838,0.010607,0.0099555,0.0099122,0.0091747,0.0073539,0.0047262,0.0025796,-0.00025569,-0.0022618,-0.0030951,-0.0025986,-0.0005505,0.0027559,0.0048252,0.0058718,0.007985,0.0099891,0.013075,0.014824,0.01459,0.013237,0.013051,0.011892,0.010606,0.011263,0.013777,0.015814,0.015855,0.013694,0.010094,0.0080664,0.0075346,0.0087196,0.0096449,0.0085976,0.0058292,0.0039419,0.0035657,0.0017368,-0.0012579,-0.0027325,-0.0023665,-0.00040433,0.0020389,0.0030322,0.0028035,0.0035434,0.0041324,0.0038131,0.0038582,0.0036808,0.0032988,0.0037216,0.0043123,0.0041122,0.0031943,0.0023322,0.0021022,0.0024776,0.003352,0.0046326,0.0062273,0.0080493,0.010016,0.012052,0.014084,0.016048,0.017886,0.019545,0.020981,0.022157,0.023041,0.023607,0.02385
1562,1561.7,1560.8,1559.6,1557.8,1555.6,1552.9,1549.7,1546,1541.8,1537.1,1531.9,1526.2,1519.9,1513,1505.5,1497.5,1488.7,1479.3,1469.1,1458.1,1446.3,1433.5,1419.7,1404.7,1388.3,1370.3,1350.7,1329.5,1306.9,1282.9,1258.1,1232.5,1205.7,1178.1,1149.5,1120.8,1092.2,1063.6,1034.5,1005.4,976.28,946.35,915.85,885.61,856.27,828.04,800.64,772.94,744.88,716.48,688.45,661.39,635.3,609.15,582.7,556.94,531.79,506.26,480.12,453.59,427.14,401.62,377.01,352.61,328.86,306.06,283.82,262.38,241.73,221.54,202.06,183.68,166.4,149.93,134.05,118.78,104.21,90.411,77.449,65.388,54.282,44.171,35.084,27.039,20.044,14.102,9.2095,5.3591,2.5438,0.75805,2.3835e-15
-0.00099989,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.00099641,-0.00087713,-0.0007895,-0.00065329,-0.00054634,-0.00038442,-0.00026239,-6.2988e-05,-7.3544e-05,-0.00028544,-0.00030528,-2.5109e-05,-6.9044e-05,-0.00027087,-0.00055109,-0.00050018,-0.00049004,-0.00056641,-0.00023606,-7.1679e-05,0.00025654,0.0004948,0.00058775,0.00014379,0.0003126,0.0003161,0.00043656,0.00046182,0.0001134,-0.0001863,-0.00013658,-2.7219e-05,-0.00028939,-5.2077e-05,0.0002556,0.00044194,0.00014135,-0.00012641,-0.0005294,-0.00045757,-0.00019379,6.0211e-05,0.00023521,8.1678e-06,-0.00033583,-0.00044857,-0.00012217,-0.00010706,-0.00047328,-0.00041194,-8.1994e-05,0.00020678,0.00043683,0.00035064,1.2366e-06,1.3144e-05,0.00020754,-1.5862e-05,-4.2815e-05,2.4423e-05,-0.00010108,-9.7084e-06,0.00016832,6.2757e-05,-0.00015988,-0.0002715,-0.00015652,2.6879e-05,0.00019553,0.00035366,0.00050451,0.00064172,0.00077266,0.00088879,0.00099901,0.0010936,0.0011826,0.001255,0.0013227,0.001372,0.0014196,0.0014338,0.0014413,0.0014507
1.6817,1.6817,1.6817,1.6817,1.6818,1.6818,1.6819,1.6819,1.682,1.682,1.6821,1.6822,1.6823,1.6823,1.6824,1.6825,1.6826,1.6827,1.6829,1.683,1.6831,1.6832,1.6834,1.6835,1.6836,1.6838,1.6839,1.684,1.6842,1.6843,1.6845,1.6846,1.6848,1.6849,1.6851,1.6852,1.6854,1.6856,1.6857,1.6859,1.686,1.6862,1.6863,1.6865,1.6866,1.6868,1.6869,1.6871,1.6872,1.6873,1.6875,1.6876,1.6877,1.6878,1.688,1.6881,1.6882,1.6883,1.6884,1.6885,1.6886,1.6887,1.6888,1.6888,1.6889,1.689,1.6891,1.6891,1.6892,1.6893,1.6893,1.6894,1.6895,1.6895,1.6896,1.6896,1.6897,1.6897,1.6897,1.6898,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69,1.69
5e-05,-2.1325e-05,1.6445e-05,-1.4676e-05,1.4263e-05,-1.4901e-05,1.6985e-05,-2.183e-05,4.5583e-05,5e-05,5e-05,4.8755e-05,5e-05,5e-05,5e-05,5e-05,-5e-05,-5e-05,5e-05,5e-05,-5e-05,-5e-05,-5e-05,5e-05,-5e-05,5e-05,4.1554e-05,5e-05,5e-05,5e-05,-5e-05,-4.1922e-05,5e-05,-2.3339e-05,5e-05,-5e-05,-4.7924e-05,-4.0061e-05,5e-05,-3.8527e-05,-2.5317e-06,5e-05,5e-05,-1.4215e-05,-5e-05,-5e-05,-4.3964e-05,5e-05,2.7657e-05,5e-05,-9.0281e-06,-5e-05,-5e-05,2.6022e-05,5e-05,-4.8476e-05,-3.9121e-05,5e-05,5e-05,5e-05,1.88e-05,-5e-05,-5e-05,5e-05,-7.8754e-06,-4.4912e-05,2.6587e-05,-1.4249e-05,-1.6304e-05,5e-05,1.0484e-05,-5e-05,-5e-05,1.89e-06,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,1.1559e-06,5e-05,5e-05
0,0.1676,0.56164,1.1804,2.0231,3.0888,4.3762,5.8837,7.6097,9.552,11.708,14.076,16.653,19.435,22.42,25.604,28.982,32.552,36.309,40.249,44.366,48.657,53.115,57.736,62.514,67.444,72.52,77.736,83.085,88.562,94.16,99.872,105.69,111.61,117.63,123.73,129.91,136.16,142.48,148.85,155.28,161.74,168.25,174.77,181.32,187.88,194.44,201,207.55,214.08,220.58,227.05,233.47,239.85,246.17,252.42,258.6,264.7,270.71,276.63,282.45,288.17,293.76,299.24,304.59,309.81,314.88,319.81,324.59,329.21,333.67,337.96,342.08,346.02,349.77,353.34,356.72,359.91,362.89,365.67,368.25,370.62,372.77,374.72,376.44,377.95,379.24,380.3,381.15,381.76,382.16,382.33
33642,33626,33588,33532,33460,33377,33290,33204,33129,33071,33034,33020,33033,33077,33148,33243,33351,33495,33702,33958,34244,34593,35053,35681,36482,37507,38783,40256,41854,43456,44941,46234,47434,48479,49307,49826,50000,50000,50000,50000,49956,50000,50000,49726,49067,48226,47415,46912,46741,46677,46511,46155,45787,45625,45730,45909,46176,46744,47566,48426,49118,49525,49725,49894,50004,50000,50000,50000,49984,50000,50000,49931,49843,49812,49859,49940,50000,50000,49915,49733,49455,49091,48657,48176,47670,47164,46685,46254,45891,45612,45429,45349
1435.8,1436.3,1437.7,1439.8,1442.7,1446.5,1451.2,1456.8,1462.2,1447.2,1435.7,1411.7,1397.7,1379.2,1371.3,1350.3,1364.8,1414.5,1433.8,1403.5,1430.7,1478.4,1532.7,1538.3,1549,1567.2,1537,1508.3,1453.7,1404,1360,1337.9,1285.7,1240.2,1187.6,1141.1,1119.3,1092.9,1051.9,1007.8,983.73,933.91,874.71,826.78,805.38,791.04,761.4,756.66,739.76,689.64,649.14,648.64,659.96,649.44,602,584.15,601.12,582.17,544.25,503.93,469.98,470.81,498.87,487.25,457.97,469.42,461.67,446.7,448.26,432.29,407.94,410.05,421.8,423.61,408.9,387.15,365.46,343.73,321.28,298.83,278.44,261.02,243.03,224.25,204.45,186.86,170.89,158.29,146.28,139.7,135.5,132.68
