26264,26272,26292,26322,26363,26414,26474,26543,26619,26702,26789,26881,26976,27074,27177,27282,27390,27504,27622,27743,27869,28000,28139,28284,28433,28588,28750,28919,29091,29264,29438,29604,29761,29900,30026,30153,30302,30473,30645,30798,30909,30975,31019,31063,31126,31221,31345,31475,31593,31675,31723,31757,31796,31850,31909,31957,31989,32017,32053,32110,32197,32321,32485,32683,32909,33159,33429,33714,34004,34291,34570,34835,35084,35312,35519,35703,35864,36001,36115,36206,36272,36314,36332
1764,1764.8,1766.8,1769.9,1774.1,1779.4,1785.7,1793.1,1801.6,1811.2,1821.8,1833.4,1845.7,1858.5,1872.7,1887.9,1904.9,1923.1,1941.9,1961.9,1983.3,2006.2,2030.7,2055.9,2081.8,2109.5,2138.3,2167,2195.6,2224.2,2252.6,2280.6,2308.4,2335.8,2361.4,2384.5,2405.9,2427.8,2450.1,2473.8,2498.6,2520.5,2539.8,2557.9,2575,2591.6,2608.3,2625,2642.2,2659.5,2675.2,2689.5,2702.6,2715.4,2728.4,2741.5,2753.8,2764.8,2774.5,2783,2790.6,2797.5,2803.7,2809.7,2814.9,2819.1,2822.3,2825.4,2828.4,2831.2,2833.9,2836.4,2838.8,2840.9,2842.8,2844.4,2845.6,2846.6,2847.4,2848,2848.4,2848.6,2848.7
0.037761,0.037636,0.037342,0.036874,0.036244,0.035438,0.034477,0.033336,0.032055,0.030573,0.029068,0.027533,0.026194,0.025123,0.024058,0.023089,0.022614,0.022295,0.021478,0.021052,0.020892,0.020833,0.020911,0.020861,0.020523,0.020564,0.020633,0.020577,0.020057,0.019663,0.018576,0.017227,0.015438,0.013119,0.012142,0.013079,0.015481,0.016401,0.015346,0.012286,0.0076794,0.0046052,0.0035792,0.0044569,0.0068249,0.0098043,0.011449,0.011211,0.0090507,0.0054843,0.0033386,0.0030428,0.004258,0.0054511,0.0051853,0.0037365,0.0026843,0.0029598,0.0045473,0.0073342,0.011205,0.016001,0.021034,0.025436,0.02963,0.034017,0.038313,0.041833,0.044561,0.046616,0.048084,0.049061,0.049629,0.049889,0.05,0.05,0.049995,0.05,0.049995,0.05,0.049996,0.05,0.05
994,993.55,992.51,990.87,988.63,985.8,982.39,978.38,973.79,968.59,962.81,956.39,949.5,942.11,933.96,925.17,915.36,904.8,893.79,881.88,869.1,855.52,841.07,825.87,810.02,793.1,775.46,757.48,739.2,720.56,701.77,682.78,663.64,644.39,624.59,604.2,583.4,562.91,542.88,523.47,504.55,485.06,464.88,444.17,423.26,402.34,381.75,361.9,342.88,324.6,306.04,287.17,268.17,249.49,231.46,214.18,197.13,180.23,163.39,147.37,132.7,119.05,106.24,94.2,82.984,72.474,62.75,53.922,45.982,38.87,32.537,26.927,21.997,17.674,13.901,10.641,7.8473,5.4938,3.5768,2.0755,0.98485,0.29298,2.2741e-13
-0.001,-0.00098871,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.00088163,-0.00082517,-0.0005649,-0.00049945,-0.00045012,-0.00033557,-6.7443e-05,-0.00024067,-0.00025406,-7.1154e-05,-3.7425e-05,4.4634e-08,3.7054e-05,-8.7569e-05,-4.9006e-05,3.2237e-05,1.5606e-05,-8.207e-05,-0.00012836,-0.00013737,-0.00036003,-0.000311,-0.00056732,-0.00042893,-2.6305e-05,0.00046681,0.00048158,-5.6873e-05,-0.00042138,-0.00096436,-0.00095047,-0.0004364,-2.2009e-05,0.00039638,0.00065007,0.00060758,0.00012814,-0.00023602,-0.0007705,-0.00074718,-0.00027533,0.00013712,0.00038296,0.0001422,-0.00026949,-0.00039798,-0.00011369,0.00026189,0.00061937,0.00097297,0.0013087,0.0015869,0.0015315,0.0013992,0.001502,0.0016364,0.0015441,0.0012584,0.0010419,0.00080415,0.00060792,0.00040689,0.00023276,0.00010528,4.0792e-05,-2.4873e-05,1.7679e-05,-1.4374e-05,1.2141e-05,-9.0357e-06,5.2792e-06,9.0254e-06,2.7424e-06
0.0001,4.9885e-05,-6.6741e-05,4.2773e-05,-3.5994e-05,3.3969e-05,-3.4687e-05,3.834e-05,-4.7549e-05,7.7439e-05,2.2032e-05,0.0001,0.0001,6.3727e-06,2.5229e-05,0.0001,4.0403e-05,-0.0001,7.8765e-05,2.3477e-05,1.2023e-05,1.3355e-05,-7.2948e-06,-3.8879e-05,4.7959e-05,-8.6014e-06,1.3807e-06,-4.7966e-05,2.9464e-05,-5.9966e-05,-5.9867e-06,-2.271e-05,-4.6225e-05,9.0452e-05,0.0001,0.0001,-0.0001001,-0.0001,-0.0001,-0.0001,0.0001,0.0001,0.0001,7.4709e-05,4.153e-05,-7.8631e-05,-0.0001,-0.0001,-0.0001,0.0001,0.0001,0.0001,-1.9848e-06,-0.0001,-8.8243e-05,3.1143e-05,0.0001,0.0001,0.0001,0.0001,0.0001,4.6605e-05,-6.5482e-05,1.5591e-06,5.3224e-05,2.6719e-05,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-4.5474e-05,-6.5737e-05,5.6801e-06,1.1988e-05,-2.317e-05,3.7556e-05,-5.9583e-05,0.0001,-0.0001,0.0001
0,0.12612,0.42261,0.8881,1.5219,2.323,3.2903,4.4225,5.7177,7.1743,8.79,10.563,12.489,14.568,16.794,19.166,21.68,24.332,27.118,30.034,33.076,36.24,39.521,42.915,46.415,50.018,53.718,57.509,61.387,65.345,69.379,73.481,77.646,81.868,86.141,90.459,94.815,99.203,103.62,108.05,112.5,116.95,121.4,125.85,130.28,134.69,139.08,143.44,147.76,152.03,156.25,160.42,164.52,168.55,172.51,176.39,180.18,183.88,187.48,190.98,194.38,197.66,200.82,203.86,206.78,209.57,212.22,214.73,217.1,219.33,221.41,223.33,225.11,226.72,228.18,229.47,230.61,231.57,232.38,233.01,233.47,233.77,233.9
50278,50259,50216,50149,50061,49957,49838,49712,49586,49469,49364,49282,49201,49120,49079,49064,49108,49161,49209,49287,49385,49502,49630,49730,49812,49926,50019,50036,50010,49948,49870,49814,49804,49905,50022,50007,49747,49329,48920,48702,48846,49201,49613,49982,50164,50071,49764,49400,49150,49170,49388,49656,49839,49892,49920,50035,50232,50414,50472,50314,49886,49142,48073,46763,45273,43632,41890,40127,38411,36784,35276,33901,32667,31575,30618,29791,29086,28495,28015,27640,27367,27195,27122
1596.8,1595.4,1594.9,1592.7,1589.8,1585.5,1580.9,1578.3,1575.3,1571.9,1559.2,1549.9,1495.2,1494.5,1492.3,1491.8,1488.8,1477.2,1458.2,1438.8,1445.1,1456.6,1440.6,1408,1397.3,1405.2,1376,1342.4,1315.7,1283.7,1270.1,1224.4,1228.3,1159.4,1019.5,887.64,856.48,909.96,945.58,1082,1046,847.68,759.61,701.45,662.29,648.22,678.22,694.88,771.95,741.53,650.37,590.13,549.41,563.25,605.66,607.37,556.57,495.44,438,412.14,403.22,373.24,360.78,357.93,298.38,227.47,199.4,216.16,220.98,234.28,242.82,259.14,272.16,274.03,261.54,254.54,211.95,200.53,170.77,162.95,145.31,136.04,135.25
4.2178,4.2256,4.218,4.2181,4.2179,4.2173,4.2159,4.213,4.208,4.1997,4.2727,4.2987,4.466,4.4951,4.5084,4.563,4.7203,4.5713,4.5295,4.6155,4.5958,4.5831,4.5814,4.4638,4.4618,4.4923,4.4355,4.3306,4.2877,4.2702,4.059,4.0834,3.8297,3.936,4.2685,4.6868,4.7103,4.2591,3.9148,3.2571,3.2318,3.8285,4.2125,4.5492,4.758,4.7167,4.2934,3.9414,3.2805,3.2918,3.8627,4.2588,4.4631,4.2337,3.7854,3.6046,3.9252,4.2846,4.6011,4.9647,5.3415,5.6815,5.7162,5.7039,5.9521,6.2624,6.3755,6.2654,6.2171,6.1197,6.0666,5.9689,5.9036,5.8691,5.9054,5.9265,6.1037,6.1507,6.2755,6.3081,6.3812,6.4196,6.4229
