26453,26459,26472,26493,26523,26562,26611,26670,26740,26821,26910,27008,27111,27217,27327,27439,27560,27694,27848,28019,28199,28375,28542,28695,28834,28976,29139,29330,29531,29730,29924,30117,30313,30519,30726,30909,31071,31243,31439,31647,31842,32015,32185,32382,32609,32831,33032,33205,33361,33526,33700,33869,34034,34198,34353,34500,34642,34781,34915,35043,35166,35283,35393,35495,35588,35671,35744,35807,35858,35901,35935,35961,35979,35991,35996
1797.9,1799.4,1802.9,1808.5,1816,1825.5,1836.8,1849.9,1864.8,1881.4,1899.5,1919.1,1940,1962.2,1985.4,2009.6,2034.7,2060.6,2087.1,2114.1,2141.1,2167.9,2194.7,2221.4,2249.1,2277,2302.5,2328.6,2356,2383,2409.1,2434,2457.9,2480.7,2504.6,2528.9,2550.8,2570.7,2589.6,2608.5,2627.1,2644.6,2660.9,2677.8,2692.8,2706,2718.7,2730.3,2741.7,2753.9,2764,2773,2782.6,2791.2,2799.1,2806.7,2814.1,2820.9,2827.4,2833.2,2838.4,2843,2847.1,2851.1,2854.6,2857.7,2860.5,2862.8,2864.7,2866.4,2867.7,2868.8,2869.6,2870.1,2870.3
0.019694,0.019819,0.020106,0.020526,0.021057,0.021722,0.022407,0.02302,0.023477,0.023677,0.023517,0.022869,0.021719,0.020561,0.019549,0.019052,0.019444,0.020827,0.022419,0.022994,0.022166,0.020118,0.018068,0.015484,0.014244,0.014938,0.017243,0.018604,0.018209,0.017408,0.016538,0.016326,0.016538,0.017123,0.015843,0.013228,0.012622,0.014266,0.015778,0.015723,0.013963,0.012643,0.013677,0.016605,0.017659,0.016549,0.014788,0.012804,0.01269,0.014225,0.014558,0.01423,0.014647,0.014595,0.014142,0.014107,0.014279,0.014474,0.014555,0.014678,0.014854,0.014959,0.015049,0.014754,0.014703,0.014375,0.013749,0.013126,0.01251,0.012007,0.011538,0.011211,0.01099,0.010863,0.010814
994,993.21,991.35,988.44,984.5,979.52,973.53,966.57,958.66,949.84,940.15,929.63,918.32,906.15,893.1,879.18,864.34,848.59,832.09,815.09,797.69,779.91,761.51,742.74,723.12,702.63,681.5,660.08,638.64,616.93,594.93,572.51,549.77,526.71,503.95,481.42,458.36,434.96,411.9,389.57,368.09,346.93,325.66,304.56,284.49,265.63,247.58,230.24,213.16,196.34,180.44,165.37,150.84,137.1,124.12,111.76,100.04,88.975,78.607,68.902,59.852,51.474,43.75,36.741,30.322,24.578,19.496,15.02,11.151,7.8574,5.1494,3.0056,1.4313,0.42749,-2.1081e-16
0.00080583,0.0007892,0.00075552,0.00068747,0.00066796,0.00063773,0.00049707,0.00036865,0.00019762,2.2273e-05,-0.00018058,-0.00040768,-0.00050112,-0.0004009,-0.00030974,-1.5127e-05,0.0002686,0.00053324,0.00032521,-9.8511e-08,-0.0004492,-0.00051635,-0.00058244,-0.00055091,-4.1174e-05,0.00036648,0.00054221,3.1188e-05,-0.0001296,-0.0002169,-0.00010291,-1.3297e-05,0.00012491,3.0717e-06,-0.00049485,-0.00041158,0.00017457,0.00038018,0.0001808,-0.00022084,-0.00039339,-7.2598e-05,0.00049565,0.00052787,-9.0066e-05,-0.00030683,-0.00045056,-0.00030311,0.00025485,0.00029015,-0.00010302,2.8245e-05,9.438e-05,-0.00011154,-7.6235e-05,3.9932e-05,5.1465e-05,5.2328e-05,7.1801e-06,7.6766e-05,2.5639e-05,7.2928e-05,-6.2824e-05,-9.97e-05,-1.7724e-05,-0.0003106,-0.00034868,-0.00043674,-0.00040994,-0.00045114,-0.00045133,-0.00038509,-0.00036672,-0.00031688,-0.00031469
-0.0001,-0.0001,-0.0001,-0.0001,2.2844e-05,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-9.568e-05,2.5095e-05,2.4333e-05,7.1046e-05,0.0001,0.0001,1.9219e-05,-0.0001,-0.0001,-0.0001,3.2491e-05,-5.8974e-05,0.0001,0.0001,0.0001,-6.1054e-05,-9.5507e-05,-7.4362e-06,-1.0313e-05,3.8791e-05,9.2925e-06,3.2305e-05,-9.0761e-05,-6.5565e-05,9.4483e-05,0.0001,-1.2636e-05,-6.2545e-05,-8.0413e-05,2.1339e-05,0.0001,0.0001,-9.9244e-05,-9.9549e-05,-1.9679e-05,-2.6065e-05,0.0001,0.0001,-8.4155e-05,-4.1088e-05,6.4645e-05,-4.1645e-05,-3.0946e-05,3.8243e-05,1.2789e-05,3.8918e-06,-1.3216e-05,5.687e-06,1.1423e-05,-1.7405e-05,1.8778e-05,-0.0001,8.6872e-05,-9.151e-05,-0.0001,-9.6553e-06,-4.8441e-05,4.0784e-05,-8.3049e-05,0.0001,2.2314e-05,0.0001,0.0001,-0.0001
0,0.15788,0.52899,1.1115,1.9043,2.906,4.1148,5.5285,7.1447,8.9604,10.973,13.177,15.571,18.149,20.908,23.841,26.944,30.212,33.638,37.217,40.941,44.806,48.802,52.925,57.165,61.516,65.97,70.519,75.155,79.87,84.654,89.501,94.401,99.345,104.32,109.33,114.36,119.39,124.42,129.45,134.45,139.43,144.38,149.28,154.12,158.91,163.62,168.26,172.81,177.26,181.61,185.85,189.98,193.97,197.84,201.56,205.14,208.57,211.83,214.94,217.87,220.63,223.21,225.6,227.81,229.82,231.63,233.25,234.66,235.87,236.87,237.67,238.25,238.62,238.78
50691,50731,50824,50966,51150,51366,51605,51860,52123,52388,52653,52925,53216,53536,53879,54234,54559,54789,54868,54805,54656,54508,54429,54448,54615,54750,54576,54189,53766,53328,52887,52396,51830,51141,50485,50035,49652,49105,48346,47507,46759,46134,45445,44579,43470,42363,41411,40623,39958,39274,38485,37718,37003,36283,35610,34986,34392,33818,33270,32743,32241,31764,31316,30911,30547,30219,29937,29698,29501,29343,29218,29123,29055,29014,28996
1687.9,1687.2,1684.8,1680.7,1671.7,1660.8,1653.1,1648.9,1642.9,1633.5,1624.1,1612.6,1592.8,1559.9,1526.9,1485.8,1440,1394.2,1367.7,1343,1305.2,1265,1227.6,1203.8,1216.4,1084.2,997.47,1056.8,1052.8,1021.7,951.61,897.17,835.2,820.85,899.47,843.98,726.65,669.93,669.51,692.63,689.25,626.88,628.56,627.04,551.57,551.37,544.25,504.97,553.26,552.78,441.67,497.38,502.66,461.22,467.33,477.78,474.29,464.88,458.96,432.55,429.11,393.56,418.3,408.41,372.81,389.35,381.65,366.89,369.99,361.71,360.75,369.89,372.42,380.51,380.62
5.256,5.2421,5.2146,5.1668,5.1424,5.1094,5,4.8798,4.7407,4.6072,4.4253,4.244,4.1507,4.1934,4.2176,4.3823,4.5426,4.691,4.5103,4.2631,3.8861,3.8027,3.7462,3.7507,4.157,4.4168,4.5447,4.1792,4.0238,3.9527,4.0564,4.1446,4.2823,4.2005,3.6886,3.7933,4.3945,4.5965,4.4476,4.0896,3.9068,4.2924,4.881,4.9652,4.359,4.1971,4.1017,4.2695,4.973,5.065,4.6296,4.8371,4.9629,4.7667,4.8454,5.0283,5.0981,5.1509,5.1168,5.2591,5.2205,5.3314,5.1641,5.1503,5.2947,4.8906,4.8572,4.7515,4.803,4.7479,4.7542,4.8574,4.8905,4.97,4.9746
