24578,24582,24591,24605,24626,24653,24688,24733,24784,24828,24879,24953,25034,25108,25191,25279,25380,25477,25580,25687,25799,25913,26032,26160,26290,26423,26552,26699,26840,26987,27132,27283,27425,27577,27736,27892,28055,28220,28375,28541,28706,28868,29029,29191,29351,29511,29667,29825,29980,30134,30286,30438,30587,30733,30873,31013,31145,31282,31407,31535,31653,31772,31882,31991,32096,32192,32286,32378,32456,32531,32606,32670,32730,32782,32833,32874,32912,32942,32966,32985,32997,33003
1550,1550.6,1552,1554.1,1557.1,1560.8,1565.5,1570.6,1577.4,1585.7,1595.6,1605.7,1615.5,1625.6,1637,1648.5,1663.7,1679.9,1695.9,1719.5,1741.9,1769.3,1793.4,1820.4,1850,1881.2,1905.9,1930.4,1961.9,1990.9,2021.1,2049.5,2079.4,2106.3,2132.5,2159.7,2186,2212.5,2238.8,2266.2,2292.3,2317.1,2340.9,2363.7,2385.2,2406.4,2426.7,2446.1,2465,2484.1,2503.1,2520.6,2536.5,2551.4,2564.9,2579.1,2592.4,2603.4,2614.1,2623.6,2632.6,2640.5,2647.9,2654.5,2660.5,2665.6,2670.1,2673.9,2677.2,2679.9,2682.2,2684.1,2685.9,2687.5,2688.7,2689.4,2690.7,2692.1,2692.7,2693.1,2693.3,2693.4
0.020045,0.020272,0.020756,0.021632,0.022608,0.024266,0.025519,0.028133,0.023878,0.018593,0.024648,0.029499,0.025195,0.023624,0.024524,0.024744,0.025499,0.02232,0.024094,0.022157,0.023147,0.021009,0.02297,0.021335,0.022221,0.019556,0.021154,0.020963,0.020075,0.019668,0.019419,0.018614,0.017625,0.019163,0.018378,0.018159,0.018938,0.017375,0.017339,0.018079,0.017208,0.01693,0.016828,0.016566,0.016523,0.016067,0.016042,0.016074,0.015924,0.015702,0.015897,0.015611,0.015803,0.015125,0.015464,0.014903,0.015327,0.015279,0.014787,0.015416,0.014494,0.015614,0.014097,0.01576,0.014396,0.014927,0.015104,0.015435,0.013197,0.015812,0.014421,0.014886,0.014091,0.015382,0.01501,0.014595,0.015449,0.014694,0.015704,0.016311,0.01687,0.017076
994,993.65,992.81,991.5,989.69,987.44,984.69,981.47,977.76,973.62,968.71,963.57,957.89,951.64,945.14,938.44,929.7,920.51,911.21,898.55,886.13,871.36,857.84,842.7,826.1,808.17,793.2,778.01,758.5,739.82,719.92,700.37,680.27,662.2,643.83,624.65,605.62,585.44,563.73,542.03,520.08,498.18,476.08,454.14,432,410.47,389.17,367.83,346.96,326.22,306.7,288.37,268.82,250.19,231.25,215.25,199.7,182.6,166.76,151.46,137.17,123.5,110.79,98.671,87.434,76.865,67.137,58.078,49.802,42.155,35.249,28.954,23.381,18.414,14.067,10.241,7.2115,4.8494,2.8511,1.358,0.40548,2.7154e-15
0.0018564,0.0018399,0.0018837,0.0017973,0.0019647,0.0014216,0.0019642,0.0017567,-0.00099206,-0.00099994,-0.00099781,-1.4301e-06,0.0019088,0.0013967,-0.00016723,0.0013234,0.0019337,0.0010278,0.0017991,0.001958,0.0019419,0.0019421,0.00093458,0.0019494,0.0019717,0.0019824,-0.00043409,0.0019676,0.0019677,0.0019798,0.0019703,0.001977,-0.0004047,-0.00099903,-0.00083749,-0.00099986,-0.00098399,0.0018427,0.0015485,0.0010475,0.0019914,0.001978,0.0019651,0.001977,0.0019679,0.0015471,0.0018002,0.0018364,0.0017486,0.0019935,0.00024078,0.0012946,0.0019638,0.0019718,0.0019778,-0.00099862,0.0019553,0.0019691,0.0019379,0.0018292,0.0019602,0.0018058,0.0019157,0.001946,0.0019686,0.0019704,0.0019574,0.0019773,0.0019672,0.0019837,0.0019602,0.0019617,0.0017379,0.0018059,0.0019391,0.0019191,-4.1178e-06,0.00064873,0.001669,0.0017262,0.0018735,0.00186
0.0001,-0.0001,0.0001,-0.0001,9.7693e-05,-0.0001,9.6356e-05,-0.0001,-0.0001,9.391e-05,5.4018e-05,9.9719e-05,0.0001,-9.9099e-05,5.5811e-05,9.77e-05,-9.7623e-05,-9.7135e-05,9.8758e-05,-0.0001,9.7587e-05,-9.7135e-05,0.0001,2.8806e-05,0.0001,-0.0001,-1.8891e-05,9.7587e-05,-9.7587e-05,9.8169e-05,-1.6706e-05,-9.7641e-05,-0.0001,9.9207e-05,-7.529e-05,-6.2949e-05,0.0001,0.0001,-9.9253e-05,9.9253e-05,-1.5051e-05,9.0186e-05,-9.7121e-05,9.8368e-05,-9.9171e-05,3.6527e-05,2.6273e-05,-1.891e-05,5.0722e-05,-9.9983e-05,-9.9391e-05,9.9098e-05,-0.0001,0.0001,-0.0001,9.466e-05,9.9241e-05,-9.7587e-05,9.9382e-05,-9.78e-05,9.7142e-05,-9.7913e-05,9.8776e-05,-9.9864e-05,9.91e-05,-9.861e-05,9.9461e-05,-9.714e-05,9.96e-05,-9.7557e-05,9.9619e-05,-9.7589e-05,9.4638e-05,-9.7137e-05,9.4722e-05,-9.9946e-05,-0.0001,0.0001,9.8758e-05,9.8758e-05,9.5536e-05,-9.4722e-05
0,0.11813,0.39584,0.83184,1.4254,2.1757,3.0816,4.1418,5.3546,6.7183,8.2309,9.89,11.693,13.638,15.721,17.94,20.291,22.771,25.375,28.101,30.944,33.899,36.964,40.132,43.399,46.76,50.211,53.747,57.361,61.049,64.804,68.623,72.498,76.425,80.396,84.407,88.452,92.524,96.617,100.73,104.84,108.96,113.08,117.19,121.28,125.36,129.4,133.41,137.38,141.31,145.18,149,152.76,156.45,160.06,163.6,167.05,170.41,173.68,176.84,179.91,182.86,185.71,188.43,191.04,193.52,195.87,198.09,200.17,202.11,203.92,205.58,207.09,208.45,209.67,210.73,211.63,212.38,212.98,213.41,213.69,213.81
50690,50699,50718,50742,50771,50793,50812,50783,50811,50989,51215,51257,51228,51258,51303,51300,51432,51635,51772,52326,52760,53460,53896,54425,55068,55762,56081,56218,56792,57146,57566,57809,58200,58306,58293,58349,58267,58176,58140,58047,57882,57660,57390,57056,56669,56262,55848,55370,54890,54426,53975,53458,52907,52334,51762,51210,50697,50059,49510,48895,48344,47749,47209,46661,46087,45551,45022,44484,44032,43593,43150,42769,42418,42110,41806,41555,41347,41190,41050,40939,40864,40831
1427.9,1429,1423.9,1430.3,1412.7,1466.9,1405.2,1419,1715.4,1734.5,1757.9,1568.1,1416.7,1417.9,1555.6,1407.4,1582.4,1413.3,1593.2,1589.7,1592,1592.4,1512.9,1558.4,1518.4,1475,1351.3,1401.7,1356.1,1310.7,1266.7,1228.1,1288.4,1199.6,1204.4,1163.2,1145.5,1035.5,1028.8,1039.7,951.58,916.33,873.79,826.35,789.76,807,748.74,738.55,734.74,761.74,803.03,697.92,643.27,609.7,584.18,791.89,543.92,527.38,508.34,491.86,468.15,454.83,435.63,417.05,391.55,364.82,338.95,305.85,283.36,256.6,238.43,218.1,248.82,218.73,168.87,160.26,462.1,319.5,185.91,169.56,130.38,132.15
6.9622,6.9529,6.9732,6.9254,7.0067,6.6838,7.0004,6.8913,5.267,5.2285,5.1878,5.7848,6.8848,6.5594,5.6415,6.4661,6.7884,6.2093,6.6419,6.6221,6.533,6.4247,5.8298,6.2924,6.2434,6.1914,4.6043,6.1345,6.0812,6.056,6.016,5.9965,4.2178,3.7607,3.8432,3.6417,3.6041,5.8408,5.6067,5.2293,5.9469,5.9418,5.9528,5.994,6.0201,5.7129,5.9251,5.9904,5.9698,6.2253,4.6318,5.7028,6.3714,6.4361,6.4974,3.4176,6.5835,6.6691,6.7,6.6629,6.8691,6.7804,6.9677,7.0744,7.1741,7.2469,7.3034,7.4026,7.4543,7.5389,7.5736,7.632,7.3831,7.5145,7.7466,7.7559,5.3453,6.1683,7.5052,7.5924,7.7988,7.7846
