26631,26641,26664,26700,26749,26811,26885,26971,27068,27175,27293,27420,27554,27695,27841,27988,28140,28296,28453,28615,28777,28938,29104,29276,29454,29631,29801,29956,30106,30232,30349,30445,30621,30884,31114,31292,31417,31481,31498,31521,31509,31530,31617,31762,31866,31916,31938,31929,31987,32138,32358,32599,32843,33075,33337,33645,33972,34304,34631,34951,35261,35556,35836,36096,36335,36555,36752,36924,37074,37201,37306,37387,37447,37484,37500
1797.9,1799.4,1802.8,1808.2,1815.6,1824.8,1835.8,1848.6,1863.2,1879.3,1897,1916.1,1936.6,1958.4,1981.3,2005.2,2030.1,2055.7,2082.2,2108.9,2136.3,2164,2192.2,2220.3,2248.9,2276.6,2305.2,2331.8,2359,2385.1,2410.3,2437.8,2461.5,2487.7,2512.3,2536.4,2558.6,2581,2600.6,2620.5,2640.1,2658.2,2677.3,2696.1,2714,2730.5,2745.8,2761.9,2776.3,2790.6,2802.8,2812.9,2822.6,2833.4,2841.8,2849.2,2857.7,2865.3,2872.2,2877.7,2882.6,2886.9,2890.5,2893.6,2895.9,2897.9,2900.3,2902,2903.5,2904.7,2905.7,2906.6,2907.3,2907.7,2907.9
0.035772,0.03576,0.03575,0.035705,0.035538,0.03519,0.034608,0.034041,0.033373,0.032489,0.031896,0.031027,0.029699,0.028599,0.027146,0.025536,0.024936,0.023705,0.022603,0.022289,0.020443,0.02003,0.019692,0.019785,0.019057,0.018301,0.016126,0.015028,0.012943,0.011173,0.0093422,0.0097828,0.020859,0.021573,0.017074,0.012185,0.0081061,0.002148,0.0018538,0.000571,-0.0009532,0.0043309,0.0095827,0.011562,0.0049362,0.0035995,-0.00055459,0.00096602,0.0088194,0.016345,0.020445,0.021648,0.021592,0.022137,0.027984,0.032117,0.034482,0.035843,0.036849,0.037814,0.03855,0.038885,0.039133,0.039083,0.039246,0.039146,0.038585,0.038147,0.037881,0.037561,0.037051,0.036623,0.036294,0.036073,0.035981
994,993.27,991.55,988.85,985.19,980.59,975.07,968.6,961.22,952.96,943.75,933.72,922.92,911.22,898.8,885.63,871.5,856.75,841.26,824.98,808.34,790.74,772.52,753.75,734.75,715.31,695.81,675.7,655.57,634.98,614.1,592.56,568.4,546.73,526.38,506.33,486.12,466.38,444.99,423.72,402.38,379.19,356.26,334.37,315.05,294.5,274.87,254.12,232.02,210.64,190.69,172.32,155.34,139.23,123.09,108.37,95.023,82.965,71.991,62.019,52.998,44.923,37.677,31.243,25.471,20.411,16.052,12.255,8.9824,6.2505,4.0632,2.3565,1.1158,0.33255,1.4632e-15
-8.876e-05,-5.9443e-05,-1.6753e-05,-0.00015175,-0.00027405,-0.00045541,-0.0004912,-0.00037211,-0.00051186,-0.00042491,-0.00026959,-0.00056279,-0.00051289,-0.00044146,-0.00064562,-0.00038779,-0.00016537,-0.00055693,-3.3924e-05,-0.0003708,-0.00039079,-6.2887e-06,-7.6335e-05,-1.8377e-06,-0.00024436,-0.00025787,-0.00056685,-9.3412e-05,-0.00075765,-1.7301e-05,-0.00083808,0.0016947,0.0017671,-0.00094397,-0.00089935,-0.00098152,-0.00098219,-0.000994,0.00046596,-0.00096507,0.00073864,0.0010343,0.0012534,-0.00091797,-0.00099187,-0.00030812,-0.00091888,0.001545,0.0017859,0.0015997,0.00038425,0.00030064,-0.00032982,0.0010135,0.0016243,0.00078792,0.00057725,0.00030125,0.00034187,0.00030261,0.00018829,0.00010727,4.456e-05,-1.6902e-05,0.0001112,-0.00024981,-0.00032332,-0.00023893,-0.00017648,-0.00042862,-0.00057554,-0.00056124,-0.00061557,-0.00061545,-0.00059638
-4.1596e-05,0.00029862,-0.00011294,-0.00023465,-0.0001507,-0.00017383,0.00010131,-3.1598e-06,-8.913e-05,0.00016031,-6.7598e-05,-0.00010171,9.2423e-05,-5.7021e-05,-3.2659e-05,0.00018172,-0.0001009,8.3724e-06,0.00013415,-0.00021317,0.00019052,-4.4152e-05,7.0799e-05,-9.218e-05,4.2096e-05,-0.00012951,0.00011033,-8.1528e-05,2.3089e-05,2.1067e-05,-8.3485e-06,0.00074025,-0.00070237,-0.00014612,-4.8365e-05,0.00010059,-0.00018346,0.00035669,-9.7792e-05,-5.7209e-05,0.00040503,-7.9439e-05,-4.998e-05,-0.00059455,0.00047759,-0.00032951,0.00038469,0.00034166,-2.2017e-05,-0.00020377,-0.0001747,-5.7927e-05,-2.8735e-05,0.00052717,-0.00022728,-0.00010105,-9.9635e-05,-1.5254e-05,-1.653e-06,-1.3088e-05,-6.7999e-05,1.4846e-05,-8.4749e-05,8.3579e-05,-7.6543e-05,-0.00017605,5.1192e-05,6.617e-05,-5.5202e-05,-0.00029974,2.2172e-05,-6.3272e-05,-6.6983e-05,7.3757e-05,0.00020219
0,0.15167,0.50816,1.0677,1.8293,2.7916,3.9528,5.3109,6.8634,8.6077,10.541,12.659,14.958,17.435,20.085,22.902,25.883,29.022,32.314,35.751,39.33,43.042,46.881,50.841,54.915,59.094,63.373,67.743,72.196,76.725,81.322,85.977,90.684,95.434,100.22,105.03,109.85,114.69,119.52,124.35,129.16,133.94,138.69,143.4,148.06,152.65,157.18,161.63,166,170.28,174.46,178.54,182.5,186.34,190.05,193.63,197.06,200.35,203.49,206.47,209.29,211.94,214.42,216.72,218.84,220.77,222.51,224.07,225.42,226.59,227.55,228.31,228.87,229.23,229.38
49291,49297,49308,49323,49341,49358,49379,49399,49419,49436,49450,49455,49466,49480,49502,49545,49593,49623,49682,49686,49709,49748,49748,49680,49579,49434,49360,49300,49302,49425,49567,49957,49560,48604,47841,47438,47356,47713,48317,48879,49703,50230,50281,49860,49722,49946,50335,50998,51069,50361,49028,47511,46005,44669,43100,41254,39409,37600,35894,34273,32770,31391,30141,29018,28013,27123,26363,25707,25153,24691,24321,24037,23832,23704,23650
1740.8,1737.5,1731.3,1732.6,1731.2,1730.7,1721.4,1703.4,1693.2,1670.2,1645.6,1642.2,1618.2,1589.1,1575.4,1539,1501.9,1492.9,1427.7,1401.9,1364.4,1333.4,1298.6,1231.4,1248.7,1202.6,1217.6,1064.2,1187,961.65,1142,899.26,859.6,1048.9,973.89,958.81,917.28,897.1,658.3,846.41,655.2,673.85,677.75,734.75,724.69,606.16,666.22,549.48,499.98,509.31,422,405.8,480.12,486.94,299.42,439.9,439.65,434.82,397.46,361.83,347.85,325.86,300.76,277.14,186.78,287.34,281.98,224.49,170.23,248.29,294.65,275.7,289.98,284.56,273.65
4.7733,4.7883,4.813,4.7263,4.6484,4.5219,4.4811,4.5339,4.4269,4.4526,4.5279,4.3019,4.3143,4.3531,4.1563,4.3124,4.463,4.154,4.5017,4.2064,4.1616,4.4788,4.4043,4.4566,4.2397,4.208,3.9025,4.294,3.6106,4.3306,3.4455,5.7717,5.8649,3.2873,3.3665,3.2473,3.2283,3.1637,4.7196,3.0999,4.8934,5.126,5.3307,3.0345,2.9475,3.7661,2.9715,5.5419,5.7384,5.6113,4.5259,4.5145,3.8605,5.4026,6.2158,5.4406,5.3214,5.1551,5.3343,5.4174,5.3963,5.3954,5.4167,5.4388,5.7635,5.2716,5.2422,5.4491,5.6347,5.2645,5.0423,5.0967,5.0209,5.0345,5.0741
