24772,24780,24797,24825,24862,24907,24961,25022,25089,25160,25236,25314,25393,25473,25554,25635,25717,25801,25890,25986,26091,26210,26345,26499,26671,26860,27062,27268,27473,27671,27864,28050,28232,28408,28580,28747,28908,29064,29214,29362,29496,29627,29755,29873,29984,30100,30211,30318,30422,30522,30617,30709,30797,30881,30961,31037,31111,31181,31247,31311,31372,31431,31487,31541,31592,31640,31692,31758,31837,31919,32003,32094,32196,32307,32423,32548,32682,32828,32984,33150,33325,33504,33685,33866,34041,34207,34360,34498,34616,34713,34785,34832,34853
1520,1520.7,1522.5,1525.2,1529,1533.8,1539.7,1546.7,1554.8,1564.1,1574.6,1586.4,1599.6,1614.2,1630.4,1648.2,1667.8,1689.3,1712.9,1738.9,1767.2,1798.1,1830.8,1863.8,1897.2,1930.6,1963.8,1996.7,2029.1,2060.9,2092.3,2123,2153.3,2183.3,2212.8,2241.7,2270.1,2297.8,2324.8,2351.1,2376.4,2400.7,2423.8,2445.9,2468.2,2490.4,2512,2533,2553.4,2573.2,2592.3,2610.7,2628.5,2645.6,2662,2677.8,2693,2707.6,2721.6,2735,2748,2760.4,2772.4,2783.8,2794.8,2805.3,2815.1,2824.4,2833.3,2841.9,2849.9,2857.2,2863.9,2870.3,2876.1,2881.1,2885.5,2889.3,2892.5,2895.1,2897.2,2898.8,2900.1,2901.3,2902,2902.3,2902.4,2902.5,2902.6,2902.6,2902.7,2902.7,2902.6
0.035294,0.035155,0.034826,0.034313,0.033609,0.032727,0.031648,0.0304,0.028946,0.027364,0.02561,0.023825,0.022104,0.020479,0.019035,0.017843,0.016972,0.016492,0.016481,0.016967,0.017729,0.018968,0.020658,0.022057,0.023261,0.024051,0.023997,0.023166,0.021791,0.020194,0.018965,0.017689,0.016763,0.015746,0.01498,0.013976,0.013326,0.012318,0.012062,0.011071,0.010002,0.009915,0.0092536,0.0082103,0.0082434,0.0082593,0.0077082,0.0075138,0.0070789,0.0068627,0.0064838,0.0062701,0.005935,0.0057406,0.0054415,0.005269,0.0050112,0.0048748,0.0046531,0.004549,0.0043521,0.0042827,0.0040901,0.0040691,0.0038714,0.003853,0.0047028,0.0062127,0.0070374,0.0072455,0.00794,0.0091482,0.010566,0.011613,0.012834,0.014501,0.016546,0.018895,0.021477,0.024226,0.027073,0.029955,0.032812,0.035577,0.038158,0.040554,0.042723,0.044636,0.04626,0.047559,0.048526,0.049144,0.049408
1562,1561.6,1560.6,1559,1556.9,1554.2,1550.9,1546.9,1542.4,1537.1,1531.2,1524.5,1517.1,1508.8,1499.5,1489.3,1478,1465.5,1451.6,1436.3,1419.6,1401,1381.1,1360.4,1338.9,1316.8,1294.3,1271.3,1248,1224.3,1199.9,1175.2,1149.9,1124.3,1098.3,1072.1,1045.5,1018.8,991.67,964.63,937.47,909.87,882.4,855.04,827.29,799.57,772.1,744.6,717.3,690.07,663.07,636.22,609.64,583.26,557.22,531.44,506.03,480.94,456.28,431.99,408.17,384.78,361.92,339.51,317.71,296.39,275.32,254.63,234.89,216.11,197.88,180.23,163.33,147.4,132.26,117.83,104.16,91.293,79.261,68.089,57.79,48.375,39.842,32.188,25.401,19.45,14.322,10.026,6.5314,3.7991,1.8041,0.53743,9.5291e-14
-0.00098391,-0.00098761,-0.000987,-0.00098737,-0.00098785,-0.00098644,-0.000991,-0.00098732,-0.00099309,-0.00095481,-0.00095718,-0.00082998,-0.0007563,-0.00062668,-0.00052012,-0.00036769,-0.00024349,-7.5455e-05,6.9105e-05,0.00020333,0.00024687,0.00044058,0.00040822,0.00032829,0.00025543,0.00010785,-0.00012808,-0.00023364,-0.00037004,-0.00028142,-0.00027569,-0.00021475,-0.00020149,-0.00016707,-0.00017873,-0.00015708,-0.00015308,-0.00014753,-3.5396e-05,-0.00029229,-5.5249e-05,-4.5734e-05,-0.00018546,-0.0001266,8.9158e-05,-0.0001063,-4.0973e-05,-7.1071e-05,-4.8822e-05,-5.9936e-05,-4.9029e-05,-5.3083e-05,-4.6016e-05,-4.685e-05,-4.3197e-05,-4.0585e-05,-3.762e-05,-3.3485e-05,-3.3173e-05,-2.7442e-05,-3.028e-05,-2.071e-05,-3.3776e-05,-1.1949e-06,-6.5294e-05,8.6469e-05,0.00029987,0.00033507,6.2667e-05,0.00010163,0.00024697,0.00039209,0.00034672,0.00029734,0.0004496,0.00060195,0.0007555,0.00089343,0.0010301,0.0011542,0.0012731,0.0013797,0.0014831,0.0015515,0.0016081,0.0016839,0.0017328,0.0017942,0.0018164,0.0018463,0.0018592,0.0018688,0.0018714
1.6825,1.6825,1.6825,1.6825,1.6826,1.6826,1.6826,1.6827,1.6827,1.6828,1.6828,1.6829,1.683,1.6831,1.6831,1.6832,1.6833,1.6834,1.6835,1.6836,1.6837,1.6838,1.6839,1.6841,1.6842,1.6843,1.6844,1.6846,1.6847,1.6848,1.685,1.6851,1.6852,1.6854,1.6855,1.6856,1.6858,1.6859,1.686,1.6862,1.6863,1.6864,1.6866,1.6867,1.6868,1.6869,1.6871,1.6872,1.6873,1.6874,1.6875,1.6876,1.6877,1.6878,1.6879,1.6881,1.6881,1.6882,1.6883,1.6884,1.6885,1.6886,1.6887,1.6888,1.6888,1.6889,1.689,1.6891,1.6891,1.6892,1.6892,1.6893,1.6894,1.6894,1.6895,1.6895,1.6896,1.6896,1.6897,1.6897,1.6897,1.6898,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69
5e-05,-5e-05,3.5003e-05,-3.0505e-05,2.8085e-05,-2.7529e-05,2.4879e-05,-2.7703e-05,3.5268e-05,-1.1778e-05,4.2323e-05,5e-05,4.2323e-05,5e-05,4.9601e-05,5e-05,5e-05,5e-05,5e-05,1.6473e-05,3.5192e-05,3.8006e-05,-3.4547e-05,-9.5998e-06,-2.6629e-05,-5e-05,-4.2323e-05,-2.3406e-05,-1.4837e-05,2.926e-05,-1.2117e-05,2.6887e-05,-1.4234e-05,2.2224e-05,-2.2063e-05,2.8888e-05,-3.072e-05,4.6858e-05,-3.9781e-05,-2.39e-06,4.4426e-05,-2.6662e-05,-1.81e-05,4.6444e-05,-3.2221e-06,-2.6087e-05,2.2067e-05,-1.7265e-05,1.5403e-05,-1.2774e-05,1.21e-05,-1.0275e-05,1.0479e-05,-9.188e-06,9.641e-06,-8.3048e-06,9.4996e-06,-8.5187e-06,9.8235e-06,-9.4809e-06,1.1297e-05,-1.2118e-05,1.4639e-05,-1.4382e-05,8.0433e-06,4.6739e-05,4.5766e-05,-4.6113e-05,-4.324e-05,4.2323e-05,3.5049e-05,2.6484e-05,-4.2323e-05,2.601e-05,5e-05,5e-05,4.9093e-05,5e-05,5e-05,5e-05,5e-05,5e-05,4.958e-05,2.6718e-05,5e-05,4.2323e-05,4.8698e-05,4.5847e-05,2.1206e-05,5e-05,6.5838e-06,5e-05,-5e-05
0,0.14122,0.47324,0.99464,1.7048,2.6028,3.6877,4.9581,6.4128,8.0499,9.8676,11.864,14.036,16.382,18.899,21.584,24.434,27.446,30.616,33.94,37.415,41.037,44.802,48.704,52.741,56.906,61.195,65.604,70.127,74.759,79.495,84.329,89.255,94.268,99.363,104.53,109.77,115.07,120.43,125.84,131.3,136.79,142.32,147.87,153.44,159.02,164.61,170.2,175.79,181.36,186.91,192.43,197.93,203.38,208.79,214.15,219.45,224.69,229.86,234.96,239.97,244.9,249.73,254.47,259.1,263.62,268.03,272.32,276.49,280.52,284.42,288.19,291.81,295.29,298.61,301.78,304.79,307.64,310.33,312.84,315.19,317.36,319.36,321.18,322.81,324.27,325.54,326.62,327.52,328.23,328.75,329.09,329.23
47271,47260,47236,47200,47157,47112,47071,47043,47035,47060,47128,47251,47438,47701,48044,48475,48994,49603,50289,51044,51847,52691,53466,54081,54536,54819,54956,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,54970,55000,55000,54955,54950,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,54996,55000,54945,54749,54426,54077,53682,53167,52543,51844,51087,50252,49330,48320,47231,46077,44882,43669,42469,41308,40203,39172,38240,37426,36740,36190,35782,35520,35407
1718.3,1719.5,1721.6,1724.8,1729.2,1734.4,1741,1747.4,1755.2,1759.5,1767.5,1764.3,1765.6,1761.3,1758,1749.1,1741.3,1728,1715,1700.3,1689.2,1661.8,1614.8,1565.5,1515.2,1469.4,1428,1380.8,1335.2,1279.8,1231.8,1186.7,1149.4,1116.3,1083.7,1047.6,1011.6,976.83,939.38,917.89,862.15,817.55,780.92,763.65,761.68,748.63,727.43,708.89,688.02,668.94,648.65,629.35,609.69,591.07,572.84,555.64,539.49,524.48,511.09,498.57,487.67,476.58,467.58,455.52,450.89,430.34,403.6,391.14,405.41,393,370.74,346.52,340.91,335.53,306.84,276.94,250.17,222.36,189.18,157.59,123.44,97.36,87.675,64.918,10.667,-45.429,-54.227,-53.954,-54.414,-62.054,-83.83,-105.19,-114.42
