0,6.9519e-06,1.3904e-05,2.0856e-05,2.7808e-05,6.2567e-05,9.7326e-05,0.00013209,0.00016685,0.00034064,0.00051444,0.00068824,0.00086203,0.001731,0.0026,0.003469,0.004338,0.0086829,0.013028,0.017373,0.021718,0.043442,0.065167,0.086892,0.10862,0.2095,0.31038,0.41126,0.51214,0.61302,0.7139,0.81478,0.91566,1.0165,1.1174,1.2183,1.3192,1.4201,1.521,1.6218,1.7227,1.8236,1.9245,2.0254,2.1262,2.2271,2.328,2.4289,2.5298,2.6306,2.7315,2.8324,2.9333,3.0342,3.135,3.2359,3.3368,3.4377,3.5386,3.6395,3.7403,3.8141,3.8878,3.9615,4.0352,4.0352,4.0736,4.1637,4.3053,4.4981,4.742,5.0366,5.3816,5.7766,6.2213,6.715,7.2572,7.8474,8.4848,9.1687,9.8984,10.673,11.492,12.354,13.258,14.203,15.188,16.212,17.274,18.372,19.506,20.674,21.875,23.107,24.37,25.66,26.978,28.322,29.69,31.08,32.491,33.922,35.371,36.835,38.315,39.807,41.31,42.823,44.343,45.87,47.401,48.935,50.469,52.002,53.533,55.06,56.58,58.093,59.597,61.089,62.568,64.033,65.481,66.912,68.323,69.714,71.082,72.425,73.743,75.034,76.296,77.528,78.729,79.897,81.031,82.13,83.191,84.216,85.201,86.146,87.05,87.912,88.73,89.505,90.235,90.919,91.556,92.146,92.688,93.182,93.627,94.022,94.367,94.661,94.905,95.098,95.24,95.33,95.368
30.023,30.023,30.023,30.023,30.023,30.023,30.023,30.023,30.023,30.023,30.023,30.023,30.023,30.023,30.023,30.023,30.023,30.023,30.024,30.024,30.025,30.03,30.038,30.05,30.066,30.182,30.372,30.635,30.973,31.385,31.871,32.431,33.066,33.775,34.559,35.418,36.352,37.36,38.444,39.603,40.837,42.146,43.531,44.991,46.528,48.14,49.828,51.591,53.431,55.348,57.34,59.409,61.555,63.777,66.075,68.451,70.903,73.433,76.039,78.723,81.484,83.551,85.659,87.809,90,90,91.156,93.917,98.379,104.7,113.1,123.86,137.3,153.82,173.86,197.91,226.51,260.28,299.84,345.88,399.14,460.36,530.35,609.92,699.93,801.25,914.75,1041.3,1181.9,1337.4,1508.8,1696.8,1902.4,2126.4,2369.8,2633.2,2917.4,3222.9,3550.1,3899.6,4271.5,4666.2,5083.9,5524.3,5986.9,6470.7,6975.2,7499.8,8044.3,8608.5,9191.6,9791.8,10406,11029,11656,12282,12904,13519,14125,14719,15300,15869,16425,16967,17498,18015,18521,19014,19495,19963,20417,20856,21279,21684,22070,22436,22780,23101,23399,23672,23921,24145,24346,24523,24678,24812,24927,25023,25104,25171,25225,25269,25303,25330,25350,25365,25375,25381,25383
0,5.0238e-05,0.00010048,0.00015071,0.00020095,0.00045214,0.00070333,0.00095452,0.0012057,0.0024617,0.0037176,0.0049736,0.0062295,0.012509,0.018789,0.025069,0.031349,0.062751,0.094155,0.12556,0.15697,0.31404,0.47116,0.62833,0.78555,1.5163,2.2481,2.981,3.715,4.4501,5.1863,5.9235,6.6618,7.4011,8.1415,8.883,9.6255,10.369,11.114,11.859,12.606,13.354,14.103,14.852,15.603,16.355,17.108,17.862,18.617,19.373,20.13,20.888,21.646,22.406,23.167,23.929,24.692,25.456,26.221,26.986,27.753,28.314,28.876,29.438,30,30,30.291,30.975,32.051,33.52,35.382,37.638,40.291,43.341,46.789,50.638,54.888,59.541,64.596,70.055,75.914,82.17,88.82,95.862,103.29,111.11,119.32,127.91,136.89,146.23,155.95,166.02,176.45,187.23,198.36,209.79,221.46,233.29,245.26,257.4,269.68,282.08,294.53,306.73,318.54,329.96,341.21,352.59,364.32,376.45,388.79,400.98,412.86,424.65,437.05,450.71,465.99,483.13,502.18,523.19,546.11,570.87,597.4,625.6,655.31,686.4,718.68,752,786.18,821.03,856.39,892.07,927.89,963.7,999.34,1034.6,1069.5,1103.7,1137.3,1170,1201.7,1232.5,1262.1,1290.5,1317.6,1343.3,1367.6,1390.3,1411.5,1430.9,1448.6,1464.5,1478.6,1490.6,1500.7,1508.7,1514.6,1518.4,1520
27711,27711,27711,27711,27711,27711,27711,27711,27711,27711,27711,27711,27711,27711,27711,27710,27710,27709,27709,27708,27707,27703,27700,27696,27692,27674,27657,27639,27621,27604,27586,27568,27551,27533,27516,27498,27480,27463,27445,27427,27410,27392,27374,27357,27339,27322,27304,27286,27269,27251,27233,27216,27198,27180,27163,27145,27127,27110,27092,27075,27057,27044,27031,27018,27005,27079,27072,27056,27032,26998,26955,26904,26843,26774,26697,26610,26515,26412,26301,26181,26054,25918,25775,25624,25466,25301,25129,24950,24764,24572,24374,24170,23960,23745,23525,23299,23069,22834,22595,22353,22106,21856,21604,21348,21090,20829,20567,20303,20038,19771,19504,19237,18969,18701,18434,18168,17902,17638,17376,17115,16857,16601,16348,16098,15852,15609,15370,15135,14905,14679,14458,14243,14033,13829,13630,13438,13252,13073,12901,12735,12577,12426,12283,12148,12020,11900,11789,11685,11590,11504,11426,11357,11297,11245,11202,11168,11144,11128,11121
1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5691,1.569,1.569,1.569,1.5689,1.5688,1.5686,1.5683,1.568,1.5676,1.567,1.5664,1.5658,1.5652,1.5647,1.5644,1.5642,1.5641,1.5642,1.5643,1.5643,1.5642,1.564,1.5638,1.5635,1.5634,1.5636,1.5642,1.5654,1.567,1.5686,1.5691,1.5682,1.5666,1.5655,1.565,1.5657,1.5674,1.5683,1.5669,1.5619,1.5525,1.5382,1.5186,1.4926,1.4587,1.4147,1.359,1.2928,1.2195,1.1431,1.0669,0.99307,0.92312,0.85775,0.79727,0.74214,0.69234,0.64755,0.60727,0.57103,0.53825,0.50836,0.48089,0.45534,0.4313,0.40839,0.38633,0.36489,0.3439,0.32327,0.30293,0.28288,0.26315,0.24378,0.22487,0.20648,0.18873,0.17171,0.15551,0.14024,0.12596,0.11275,0.10065,0.089724,0.079976,0.071419,0.064046,0.057839,0.052774,0.048821,0.04595,0.044137,0.043369
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4335e-18,-3.4436e-05,-0.00011452,-0.00024358,-0.00041235,-0.00063792,-0.00089147,-0.0012172,-0.0015329,-0.0017924,-0.0019668,-0.0020159,-0.0019057,-0.001582,-0.0010704,-0.00067998,-0.00022167,-1.8354e-05,-0.00011801,-0.00035184,-0.00084798,-0.0011375,-0.0016815,-0.0019363,-0.0021006,-0.001904,-0.0019237,-0.0015485,-0.0014553,-0.0016276,-0.0025606,-0.0041885,-0.0051535,-0.0051545,-0.0043815,-0.0035881,-0.0021706,-0.0015183,-0.0019693,-0.0034959,-0.0061529,-0.0099514,-0.014915,-0.021061,-0.028384,-0.036927,-0.046444,-0.055369,-0.063126,-0.069704,-0.075089,-0.079306,-0.082328,-0.084363,-0.0863,-0.087266,-0.087266,-0.087266,-0.087234,-0.087266,-0.087165,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087267,-0.087266,-0.087266
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30495,0.3119,0.32789,0.35201,0.38288,0.41869,0.45727,0.49645,0.53427,0.56942,0.60132,0.63002,0.65585,0.67944,0.70146,0.72265,0.74346,0.76448,0.786,0.80827,0.83118,0.85452,0.87795,0.90122,0.924,0.94676,0.97008,0.99527,1.0248,1.0646,1.1294,1.2323,1.3288,1.3877,1.4308,1.4662,1.5038,1.5512,1.6252,1.6948,1.7299,1.7461,1.7543,1.7595,1.7626,1.765,1.7665,1.7677,1.7685,1.7693,1.7698,1.7703,1.7707,1.771,1.7713,1.7716,1.7718,1.772,1.7722,1.7724,1.7726,1.7728,1.7729,1.773,1.7732,1.7733,1.7734,1.7735,1.7736,1.7737,1.7738,1.7739,1.7739,1.774,1.774,1.7741,1.7741,1.7742,1.7742,1.7743,1.7743,1.7743,1.7744,1.7744,1.7744,1.7744,1.7744,1.7744,1.7744,1.7745,1.7745,1.7745,1.7745,1.7745
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00090115,-0.00088933,-0.00090426,-0.00089154,-0.00089693,-0.00090494,-0.00087442,-0.00094735,-0.00065705,-0.00050703,-0.00020149,2.2169e-05,0.00034907,0.00067222,0.00069823,0.00047657,0.00059979,-0.00010034,-5.6699e-05,-0.00054451,-0.00032751,-0.00045122,-0.00041325,-0.00019776,3.3503e-05,0.00011473,5.6326e-05,0.00037479,-0.00015138,-0.00022072,-0.0012267,-0.001012,-0.00043472,0.00044367,0.00049583,0.00081004,0.00090935,3.9759e-06,-0.00062421,-0.0014376,-0.0021247,-0.0029284,-0.0036343,-0.0044494,-0.0051434,-0.006024,-0.0061655,-0.0054291,-0.0046863,-0.003909,-0.0031447,-0.0024044,-0.001583,-0.0012873,-0.0011486,-0.00015857,7.2159e-06,3.6966e-05,-3.5048e-05,5.1918e-05,7.5736e-06,-7.7815e-05,3.8985e-05,-2.5565e-05,1.8738e-05,-1.4624e-05,1.1896e-05,-9.9707e-06,8.5513e-06,-7.4711e-06,6.6289e-06,-5.9601e-06,5.4216e-06,-4.9837e-06,4.6254e-06,-4.3315e-06,4.0908e-06,-3.8953e-06,3.739e-06,-3.6177e-06,3.5287e-06,-3.4706e-06,3.4434e-06,-3.4486e-06,3.4896e-06,-3.5727e-06,3.7089e-06,-3.9171e-06,4.2325e-06,-4.7254e-06,5.5326e-06,-8.0543e-06,1.8368e-05,2.4612e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26899,-0.26898,-0.26898,-0.26898,-0.26897,-0.26896,-0.26895,-0.26893,-0.26891,-0.26888,-0.26884,-0.26879,-0.26874,-0.26867,-0.2686,-0.26851,-0.26842,-0.26833,-0.26822,-0.26811,-0.26799,-0.26786,-0.26773,-0.2676,-0.26745,-0.26731,-0.26716,-0.267,-0.26684,-0.26668,-0.26652,-0.26636,-0.2662,-0.26603,-0.26587,-0.26571,-0.26555,-0.2654,-0.26525,-0.26511,-0.26497,-0.26484,-0.26472,-0.2646,-0.26449,-0.2644,-0.26431,-0.26423,-0.26416,-0.26411,-0.26406,-0.26403,-0.26401,-0.264
