0,1.0818e-05,2.1635e-05,3.2453e-05,4.3271e-05,9.7359e-05,0.00015145,0.00020554,0.00025963,0.00053007,0.00080051,0.001071,0.0013414,0.0026936,0.0040458,0.005398,0.0067503,0.013511,0.020272,0.027033,0.033795,0.0676,0.10141,0.13521,0.16902,0.32275,0.47648,0.6302,0.78393,0.93766,1.0914,1.2451,1.3989,1.5526,1.7063,1.86,2.0138,2.1675,2.3212,2.475,2.6287,2.7824,2.9361,3.0899,3.2436,3.3973,3.5511,3.7048,3.8585,4.0123,4.166,4.3197,4.4734,4.6272,4.7809,4.9346,5.0884,5.2421,5.3958,5.5495,5.7033,5.8148,5.9262,6.0377,6.1492,6.1492,6.2099,6.3527,6.5769,6.882,7.2678,7.7334,8.2784,8.9017,9.6025,10.38,11.232,12.159,13.157,14.227,15.367,16.573,17.846,19.183,20.581,22.039,23.554,25.125,26.748,28.422,30.143,31.91,33.719,35.568,37.453,39.373,41.323,43.302,45.306,47.331,49.376,51.437,53.51,55.593,57.682,59.774,61.867,63.956,66.039,68.112,70.172,72.217,74.243,76.247,78.225,80.176,82.095,83.981,85.83,87.639,89.405,91.126,92.8,94.424,95.994,97.51,98.968,100.37,101.7,102.98,104.18,105.32,106.39,107.39,108.32,109.17,109.95,110.65,111.27,111.81,112.28,112.67,112.97,113.2,113.34,113.4
-0.77131,-0.77131,-0.77131,-0.77131,-0.77131,-0.77131,-0.77131,-0.77131,-0.77131,-0.77131,-0.77131,-0.77131,-0.77131,-0.7713,-0.77127,-0.77124,-0.77121,-0.77089,-0.77036,-0.76961,-0.76866,-0.7607,-0.74742,-0.72883,-0.70492,-0.52901,-0.24275,0.15412,0.66189,1.2808,2.0113,2.8534,3.8076,4.8741,6.0531,7.345,8.7501,10.269,11.901,13.647,15.507,17.482,19.572,21.777,24.097,26.532,29.084,31.752,34.536,37.437,40.455,43.591,46.843,50.214,53.703,57.31,61.035,64.88,68.844,72.927,77.13,80.252,83.438,86.687,90,90,91.832,96.212,103.3,113.36,126.77,143.98,165.56,192.16,224.53,263.49,309.98,365,429.63,505.04,592.44,693.13,808.45,939.82,1088.7,1256.5,1444.8,1655.2,1889.2,2148.3,2433.8,2747.3,3089.8,3462.5,3866.4,4302.1,4770.2,5271.1,5804.9,6371.8,6971.4,7602.6,8263.5,8950.4,9658.6,10383,11120,11865,12613,13358,14096,14823,15534,16226,16896,17545,18173,18782,19370,19936,20478,20992,21476,21928,22345,22727,23073,23382,23655,23895,24102,24279,24429,24554,24659,24744,24814,24870,24915,24950,24978,24999,25015,25026,25032,25035
0,5.0238e-05,0.00010048,0.00015071,0.00020095,0.00045214,0.00070333,0.00095452,0.0012057,0.0024617,0.0037176,0.0049736,0.0062295,0.012509,0.01879,0.02507,0.03135,0.062754,0.094161,0.12557,0.15699,0.31411,0.47133,0.62863,0.78602,1.5029,2.2215,2.942,3.6643,4.3885,5.1144,5.8422,6.5718,7.3032,8.0364,8.7715,9.5083,10.247,10.987,11.73,12.474,13.22,13.967,14.717,15.468,16.221,16.976,17.733,18.491,19.251,20.013,20.777,21.542,22.309,23.078,23.849,24.622,25.396,26.172,26.95,27.729,28.296,28.863,29.431,30,30,30.31,31.041,32.19,33.761,35.755,38.177,41.031,44.32,48.051,52.227,56.855,61.939,67.483,73.491,79.968,86.914,94.341,102.26,110.67,119.58,129,138.93,149.36,160.27,171.61,183.36,195.5,207.98,220.76,233.8,246.99,260.35,273.95,287.81,301.87,316.09,330.59,345.46,361.2,378.56,397.69,418.67,441.47,466.02,492.35,520.43,550.23,581.67,614.79,649.61,686.07,723.91,762.89,802.82,843.53,884.9,926.78,969.03,1011.5,1054.1,1096.7,1139.2,1181.2,1222.5,1262.6,1301.2,1338.2,1373.3,1406.4,1437.2,1465.7,1491.7,1515,1535.5,1553.2,1567.9,1579.5,1588.2,1593.7,1596
29193,29193,29193,29193,29193,29193,29193,29193,29193,29193,29193,29193,29193,29193,29193,29193,29192,29191,29190,29189,29188,29183,29178,29172,29167,29143,29119,29095,29071,29047,29023,28999,28975,28951,28927,28902,28878,28854,28830,28806,28782,28758,28734,28710,28686,28662,28638,28614,28590,28566,28542,28518,28494,28470,28446,28422,28397,28373,28349,28325,28301,28284,28266,28249,28232,28230,28221,28198,28163,28115,28055,27982,27897,27799,27690,27568,27435,27290,27133,26966,26787,26598,26398,26189,25969,25740,25502,25255,25000,24736,24465,24187,23901,23609,23311,23007,22698,22385,22067,21745,21419,21091,20761,20429,20095,19760,19426,19091,18757,18425,18094,17766,17441,17119,16800,16487,16178,15874,15577,15285,15001,14723,14453,14192,13938,13694,13459,13233,13017,12812,12617,12433,12261,12099,11950,11812,11687,11574,11473,11385,11310,11247,11198,11162,11139,11129
1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.569,1.5691,1.569,1.569,1.5689,1.5687,1.5684,1.5679,1.5672,1.5665,1.5656,1.5648,1.5642,1.5641,1.5646,1.5655,1.5666,1.5677,1.5684,1.5687,1.5684,1.5671,1.5645,1.5609,1.5563,1.5511,1.5456,1.5394,1.5324,1.5245,1.516,1.508,1.5003,1.4908,1.4768,1.4555,1.424,1.3796,1.3208,1.2513,1.1772,1.1012,1.0254,0.95142,0.88012,0.81179,0.74682,0.68543,0.62842,0.57711,0.53243,0.49356,0.45876,0.42678,0.39645,0.36719,0.33887,0.31146,0.28481,0.25899,0.23415,0.21045,0.18801,0.16698,0.1475,0.1297,0.11364,0.099326,0.086673,0.075598,0.065981,0.057742,0.050793,0.045027,0.040338,0.036604,0.033701,0.031524,0.029992,0.029044,0.028647
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0282e-15,-8.1365e-05,-0.00027275,-0.00056938,-0.0009411,-0.0013835,-0.001836,-0.0022282,-0.002497,-0.0025803,-0.0023928,-0.0018844,-0.0010183,-2.9449e-05,0.00061941,0.0007541,0.00027727,-0.00071031,-0.0019234,-0.0032969,-0.0048508,-0.0067202,-0.008314,-0.0089706,-0.0092162,-0.0085603,-0.0082713,-0.0081361,-0.0080207,-0.0081137,-0.0069127,-0.0052946,-0.0053365,-0.0073988,-0.011515,-0.017755,-0.026162,-0.036637,-0.047628,-0.056777,-0.06364,-0.067874,-0.069813,-0.069813,-0.069646,-0.069813,-0.069795,-0.069583,-0.067637,-0.063642,-0.058224,-0.053975,-0.050706,-0.049038,-0.04889,-0.049474,-0.050444,-0.052656,-0.056093,-0.05974,-0.062296,-0.063652,-0.063963,-0.063341,-0.061922,-0.059826,-0.057181,-0.054105,-0.050717,-0.047129,-0.043448,-0.039776,-0.036205,-0.032823,-0.029706,-0.026936,-0.024618,-0.02275,-0.021392,-0.020522,-0.020151
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55515,0.56588,0.59072,0.62836,0.67612,0.72979,0.78435,0.83557,0.88122,0.92095,0.95555,0.98635,1.0149,1.043,1.0729,1.1076,1.1511,1.2084,1.2819,1.3669,1.4514,1.5203,1.5666,1.5922,1.6064,1.6168,1.6254,1.6331,1.64,1.6458,1.6508,1.6552,1.6592,1.6628,1.666,1.6688,1.671,1.6728,1.6742,1.6752,1.6761,1.6768,1.6774,1.6779,1.6783,1.6787,1.6791,1.6794,1.6797,1.6799,1.6802,1.6804,1.6806,1.6808,1.6809,1.6811,1.6812,1.6814,1.6815,1.6816,1.6817,1.6818,1.6819,1.6819,1.682,1.6821,1.6821,1.6822,1.6822,1.6822,1.6823,1.6823,1.6823,1.6824,1.6824,1.6824,1.6824,1.6824,1.6824,1.6824,1.6824
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0013408,-0.0013376,-0.0013451,-0.0012803,-0.0011778,-0.0010937,-0.00084631,-0.00059194,-0.00027566,4.3695e-05,0.00042815,0.00076369,0.0010557,0.00083765,0.00037522,-0.00014387,-0.00061872,-0.00088157,-0.00092888,-0.0010334,-0.0011229,-0.0012801,-0.00064484,-0.00029751,0.00013393,0.00041642,-1.767e-05,0.00017854,-0.00011144,0.00021174,0.00093479,0.00051251,-0.0005501,-0.00151,-0.0025535,-0.0035501,-0.0046117,-0.005371,-0.0049497,-0.0038193,-0.0026863,-0.0014149,-0.00043298,0.00025055,-0.00012724,4.1981e-05,-7.874e-05,0.0004839,0.0014449,0.002611,0.002614,0.0019226,0.0014251,0.00040156,-0.0001772,-0.00042562,-0.0008359,-0.001803,-0.0023432,-0.002124,-0.0012508,-0.0006075,0.00016233,0.00076837,0.0014615,0.0020117,0.0026322,0.0031177,0.0036659,0.0040802,0.0045562,0.004893,0.005299,0.0055482,0.0058983,0.0059547,0.0060998,0.0060866,0.0060683,0.0061125,0.0060961
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.24999,-0.24999,-0.24999,-0.24999,-0.24998,-0.24998,-0.24997,-0.24996,-0.24995,-0.24994,-0.24992,-0.2499,-0.24986,-0.24989,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.24986,-0.24965,-0.24947,-0.24929,-0.24913,-0.24899,-0.24886,-0.24875,-0.24865,-0.24858,-0.24852,-0.24849,-0.24847
