26232,26237,26248,26265,26287,26315,26348,26387,26430,26479,26534,26595,26664,26739,26818,26899,26977,27055,27133,27210,27282,27347,27411,27481,27557,27633,27715,27804,27895,27978,28064,28162,28284,28428,28593,28779,28965,29141,29311,29470,29621,29769,29898,30031,30158,30281,30399,30511,30619,30721,30819,30910,30997,31080,31164,31233,31304,31371,31435,31496,31554,31608,31660,31709,31755,31809,31881,31979,32106,32267,32460,32685,32933,33194,33457,33715,33964,34200,34421,34620,34797,34947,35068,35158,35217,35241
1520,1520.6,1522.1,1524.5,1527.7,1531.9,1536.9,1542.8,1549.7,1557.5,1566.2,1576,1587,1599.6,1613.7,1629.6,1647,1666,1686.7,1709.8,1735.2,1762.9,1792.9,1825.5,1859.6,1894.2,1929.4,1964.9,2000.6,2036.2,2072,2107.8,2143.5,2178.7,2213.5,2247.3,2280.1,2311.7,2342.4,2371.7,2399.7,2426,2451.7,2477.2,2501.8,2525.8,2548.8,2571.1,2592.5,2613.1,2632.8,2651.5,2669.5,2686.6,2703,2718.7,2733.4,2747.7,2761.3,2774.3,2786.6,2798.4,2809.5,2820.2,2830.1,2839.2,2847.5,2854.8,2861.3,2867,2871.7,2875.7,2879.2,2882.5,2885.4,2888,2889.9,2891.5,2892.8,2894,2895,2895.8,2896.5,2896.9,2897.2,2897.3
0.017705,0.017638,0.017483,0.017231,0.016916,0.016572,0.016237,0.015955,0.01578,0.015768,0.015991,0.016418,0.016612,0.016421,0.015769,0.014602,0.013333,0.012516,0.011868,0.01074,0.0091342,0.0081681,0.0079709,0.0085218,0.0083327,0.0081431,0.0086255,0.0088689,0.0079595,0.0072391,0.0077547,0.0089538,0.010843,0.011812,0.013434,0.013807,0.013048,0.012037,0.011462,0.010248,0.010137,0.0089827,0.0082746,0.0085815,0.0077818,0.0077559,0.0070667,0.0070211,0.006374,0.006421,0.0057998,0.0056965,0.0052244,0.0054556,0.0049873,0.0043536,0.0047298,0.0042853,0.0043382,0.0040574,0.0040501,0.0038366,0.0038471,0.0035232,0.0038263,0.0050943,0.0071916,0.010028,0.013481,0.017444,0.021812,0.026308,0.030152,0.033308,0.035869,0.03797,0.040069,0.042129,0.043872,0.045471,0.046824,0.047919,0.048804,0.049437,0.049831,0.05
1562,1561.6,1560.6,1559,1556.8,1554,1550.7,1546.7,1542,1536.7,1530.7,1524,1516.6,1508.3,1499.3,1489.3,1478.4,1466.5,1453.5,1439.2,1423.5,1406.3,1387.5,1366.8,1344.8,1321.9,1297.8,1272.7,1246.9,1220.2,1192.1,1163.1,1133,1102.6,1071.5,1040.5,1009.6,978.66,947.46,916.42,884.96,853.9,822.73,791.3,760.39,729.39,698.83,668.3,638.26,608.3,578.95,549.8,521.21,492.82,465.2,438.18,411.31,385.36,359.84,335.1,310.93,287.55,264.82,242.98,221.68,200.83,180.56,160.98,142.23,124.45,107.75,92.258,78.22,65.644,54.434,44.524,35.678,27.914,21.211,15.497,10.788,7.0075,4.0761,1.9439,0.58333,-1.2044e-14
-0.00039122,-0.00038721,-0.00038793,-0.00039308,-0.00033535,-0.00029254,-0.00021519,-0.00014948,-4.8041e-05,3.5715e-05,0.00016551,0.00014652,1.858e-06,-0.00013657,-0.0002912,-0.00040274,-0.00030001,-0.00017229,-0.00019477,-0.00037476,-0.00032791,-0.00013328,6.3983e-05,8.6338e-05,-0.00011575,6.1991e-05,9.1858e-05,-3.7607e-05,-0.00024769,2.6328e-05,0.00011609,0.00033587,0.00022221,0.00021013,0.0002314,-7.5686e-05,-0.00016428,-0.00011962,-0.00013845,-0.00014981,4.1222e-06,-0.00030328,0.00010636,-0.0001134,-2.9225e-05,-7.8247e-05,-4.8443e-05,-5.6994e-05,-5.98e-05,-1.7642e-05,-0.00010259,-2.1811e-06,-8.351e-05,8.9363e-05,-0.0002298,7.1039e-05,-4.1212e-05,-2.9732e-05,-1.9386e-05,-3.299e-05,-1.6125e-05,-2.6351e-05,-1.86e-05,-6.1633e-05,0.00020262,0.00038066,0.0006222,0.00079396,0.0010121,0.001166,0.001367,0.0013458,0.0011767,0.0010417,0.00089978,0.00087379,0.0010286,0.0010043,0.00099828,0.0010494,0.00099721,0.0010166,0.0010147,0.00097665,0.00097786,0.00098728
1.6823,1.6823,1.6823,1.6823,1.6823,1.6824,1.6824,1.6825,1.6825,1.6826,1.6826,1.6827,1.6828,1.6829,1.683,1.6831,1.6832,1.6833,1.6834,1.6835,1.6837,1.6838,1.6839,1.6841,1.6842,1.6843,1.6845,1.6846,1.6848,1.6849,1.6851,1.6852,1.6854,1.6855,1.6857,1.6858,1.686,1.6861,1.6863,1.6864,1.6866,1.6867,1.6868,1.687,1.6871,1.6872,1.6874,1.6875,1.6876,1.6877,1.6879,1.688,1.6881,1.6882,1.6883,1.6884,1.6885,1.6886,1.6887,1.6888,1.6889,1.6889,1.689,1.6891,1.6892,1.6892,1.6893,1.6893,1.6894,1.6895,1.6895,1.6896,1.6896,1.6897,1.6897,1.6898,1.6898,1.6898,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69
-5e-05,5e-05,-4.5271e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,4.3605e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5.5843e-06,4.9673e-05,1.5028e-05,-3.0036e-05,-3.6484e-05,5.0261e-05,3.333e-05,5e-05,-5e-05,3.8948e-06,3.2034e-05,-8.4171e-06,-5e-05,7.3999e-06,5e-05,1.1193e-05,3.5594e-05,-5e-05,4.0942e-05,-5.0429e-05,-2.6083e-05,-1.2157e-05,2.473e-05,-3.4947e-05,5e-05,-4.4106e-05,1.5061e-05,3.8838e-05,-5e-05,4.2112e-05,-3.8204e-05,3.7121e-05,-3.6268e-05,3.8988e-05,-3.7909e-05,3.1861e-05,-2.6942e-05,3.6149e-05,-3.0757e-05,-9.6494e-06,5e-05,-4.9481e-05,3.6676e-05,-2.8295e-05,2.402e-05,-2.103e-05,2.2478e-05,-2.9888e-05,3.8079e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,4.3191e-05,-5e-05,-5e-05,-5e-05,-5e-05,4.5812e-05,5e-05,-4.858e-05,5e-05,-1.7627e-05,-2.2016e-05,3.4975e-05,-5e-05,-4.0676e-05,4.8294e-05,5e-05
0,0.17218,0.57698,1.2126,2.078,3.1722,4.4935,6.0403,7.8105,9.8016,12.011,14.436,17.072,19.917,22.967,26.217,29.664,33.301,37.126,41.131,45.313,49.665,54.181,58.856,63.683,68.655,73.766,79.01,84.377,89.863,95.459,101.16,106.95,112.83,118.79,124.82,130.91,137.06,143.26,149.49,155.75,162.04,168.33,174.64,180.93,187.22,193.48,199.71,205.91,212.06,218.15,224.18,230.14,236.02,241.81,247.51,253.11,258.59,263.96,269.2,274.31,279.29,284.11,288.79,293.31,297.66,301.84,305.84,309.67,313.31,316.75,320,323.05,325.9,328.53,330.96,333.17,335.16,336.93,338.48,339.8,340.89,341.76,342.39,342.8,342.97
37515,37519,37529,37546,37572,37609,37658,37722,37798,37886,37983,38087,38206,38357,38556,38823,39170,39592,40089,40694,41447,42344,43359,44461,45592,46742,47880,48965,50040,51173,52284,53278,54051,54600,54924,55000,55000,55000,55000,55000,55000,54939,55000,55000,55000,55000,55000,55000,55000,55000,54988,55000,55000,55000,54954,55000,55000,55000,55000,55000,55000,55000,54997,55000,55000,54895,54605,54074,53216,52060,50631,48970,47181,45364,43592,41916,40354,38919,37630,36498,35529,34726,34092,33627,33330,33202
1489.4,1490,1492.7,1497.5,1495.1,1494.7,1489.7,1488,1479.3,1472.8,1462.5,1477.9,1513.2,1552.4,1588.2,1613.8,1610.4,1603.4,1615.5,1644.5,1642.5,1623.2,1601.6,1581.6,1546.3,1488.8,1438.8,1394.6,1355,1295.2,1241.6,1186.8,1150,1109.7,1065.8,1037.5,999.96,958.81,921.71,873.07,820.42,791.22,771.39,756.04,736.78,716.57,692.91,671.3,649.53,625.06,609.51,582.02,568.39,537.9,545.83,507.45,501.58,488.43,476.36,466.5,454.86,445.53,435.37,429.43,400.02,375.38,341.23,310.86,277.38,248.19,204.91,186.45,184.23,177.76,172.78,152.09,109.39,104.14,94.825,94.92,101.05,102.77,98.724,78.586,12.731,-0.81663
