24100,24108,24129,24161,24204,24258,24322,24396,24479,24570,24668,24772,24880,24993,25107,25221,25335,25445,25551,25654,25761,25879,26012,26160,26322,26496,26680,26871,27063,27253,27437,27617,27793,27964,28130,28293,28452,28608,28760,28908,29050,29189,29331,29475,29617,29745,29851,29938,30030,30134,30238,30335,30432,30524,30614,30700,30783,30863,30940,31013,31084,31151,31216,31279,31338,31396,31451,31504,31555,31604,31650,31709,31786,31875,31974,32081,32190,32299,32404,32501,32591,32677,32765,32867,32982,33108,33239,33373,33508,33641,33770,33892,34005,34111,34207,34292,34365,34425,34469,34497,34510
1520,1520.6,1522.1,1524.5,1527.8,1531.9,1537,1543,1550,1558,1567,1577.2,1588.5,1601.1,1615,1630.3,1647.2,1665.7,1685.9,1708,1731.9,1757.6,1785.5,1815,1845,1875.1,1905.2,1935.1,1964.8,1994.2,2023.4,2052.2,2080.6,2108.7,2136.3,2163.7,2190.8,2217.6,2244,2270,2295.4,2320.3,2344.7,2368.2,2390.8,2413,2434.7,2455.7,2476.5,2497,2516.9,2536.3,2555.3,2573.7,2591.6,2609,2625.8,2642,2657.7,2672.8,2687.4,2701.5,2715.1,2728.2,2740.8,2753,2764.7,2776.1,2787,2797.5,2807.5,2816.7,2825.4,2833.7,2841.5,2848.8,2855.8,2862.4,2868.7,2874.6,2880,2884.9,2888.9,2891.9,2894.5,2896.8,2898.9,2900.7,2902.1,2903.4,2904.5,2905.4,2906,2906.3,2906.4,2906.4,2906.5,2906.5,2906.5,2906.5,2906.5
0.047874,0.047754,0.047471,0.047025,0.046419,0.045652,0.04473,0.043642,0.042432,0.041052,0.039495,0.037782,0.035924,0.033903,0.031752,0.029429,0.027002,0.024368,0.022026,0.020669,0.020914,0.022365,0.023746,0.024823,0.025582,0.025986,0.026003,0.025408,0.024345,0.022828,0.021377,0.020237,0.01894,0.017932,0.016881,0.016118,0.015261,0.014621,0.013758,0.013176,0.012283,0.012134,0.012176,0.012035,0.011221,0.0095633,0.0074031,0.0068144,0.0077435,0.0081365,0.0077463,0.0072976,0.0072167,0.0068052,0.0066365,0.0062912,0.0061182,0.0058135,0.0056494,0.0053747,0.0052344,0.0049952,0.0048842,0.0046702,0.0045889,0.0043907,0.0043455,0.0041356,0.0041493,0.0038434,0.0042147,0.0059163,0.0073566,0.0085361,0.0096056,0.010395,0.010797,0.010869,0.010622,0.01016,0.009832,0.010094,0.011559,0.014158,0.016602,0.018702,0.020557,0.02234,0.023912,0.025266,0.026426,0.027458,0.028538,0.029804,0.031138,0.032278,0.033198,0.033914,0.034434,0.034764,0.034907
1562,1561.6,1560.7,1559.2,1557.3,1554.7,1551.7,1548,1543.9,1539.1,1533.7,1527.8,1521.2,1513.9,1505.9,1497.2,1487.7,1477.3,1466,1453.4,1439.5,1424.1,1407.4,1389.6,1371.1,1352,1332.4,1312.4,1292,1271.2,1250,1228.2,1206.1,1183.5,1160.5,1137.1,1113.5,1089.5,1065.3,1040.9,1016.3,991.32,966.15,940.94,915.92,891.17,866.54,841.3,815.48,789.84,764.52,739.3,714.05,689.03,664.07,639.34,614.73,590.38,566.21,542.34,518.68,495.36,472.3,449.61,427.23,405.27,383.64,362.48,341.67,321.42,301.38,281.34,261.95,243.27,225.26,208.03,191.65,176.09,161.36,147.4,134.08,121.22,108.62,96.347,84.855,74.205,64.367,55.281,46.979,39.447,32.661,26.583,21.142,16.289,12.04,8.4485,5.5069,3.1991,1.5174,0.45209,-4.9162e-14
-0.001,-0.00099734,-0.001,-0.00099965,-0.001,-0.00099517,-0.001,-0.00099106,-0.00096636,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.00099917,-0.00099238,-0.00068876,-0.00022493,0.0003561,0.00048005,0.00036924,0.00026622,0.00016676,5.8952e-05,-6.344e-05,-0.00023189,-0.00030872,-0.00041392,-0.00026694,-0.0003071,-0.00025002,-0.00024123,-0.00018966,-0.00018045,-0.00015128,-0.00016206,-0.00014973,-0.00014509,-0.00014768,4.358e-05,-2.5589e-05,-5.6503e-05,-0.00026145,-0.00039082,-0.00035992,0.00012745,0.00014522,9.2114e-06,-0.00013813,-8.6139e-06,-6.8509e-05,-4.6841e-05,-5.5207e-05,-4.7464e-05,-4.8663e-05,-4.529e-05,-4.4153e-05,-4.197e-05,-3.7527e-05,-3.7207e-05,-3.1574e-05,-3.3875e-05,-2.5655e-05,-3.2005e-05,-1.8847e-05,-3.7723e-05,-5.1528e-07,-8.8971e-05,0.0003082,0.00041675,0.00030978,0.00028982,0.00025766,0.00015657,6.8982e-05,-3.098e-05,-0.00011167,-0.00015383,-2.8997e-05,0.0002464,0.00079611,0.0010027,0.00088601,0.00082397,0.00080613,0.00082313,0.00074085,0.00071099,0.00064995,0.00069857,0.00087265,0.0011633,0.0012492,0.0012094,0.0011888,0.0011732,0.0011618,0.0011747,0.0011905
1.7748,1.7748,1.7748,1.7749,1.7749,1.7749,1.7749,1.775,1.775,1.775,1.7751,1.7751,1.7752,1.7752,1.7753,1.7754,1.7754,1.7755,1.7756,1.7756,1.7757,1.7758,1.7759,1.7759,1.776,1.7761,1.7762,1.7763,1.7764,1.7765,1.7766,1.7767,1.7767,1.7768,1.7769,1.777,1.7771,1.7772,1.7773,1.7774,1.7774,1.7775,1.7776,1.7777,1.7778,1.7779,1.7779,1.778,1.7781,1.7782,1.7782,1.7783,1.7784,1.7784,1.7785,1.7786,1.7786,1.7787,1.7787,1.7788,1.7789,1.7789,1.779,1.779,1.7791,1.7791,1.7792,1.7792,1.7792,1.7793,1.7793,1.7794,1.7794,1.7794,1.7795,1.7795,1.7796,1.7796,1.7796,1.7796,1.7797,1.7797,1.7797,1.7798,1.7798,1.7798,1.7798,1.7798,1.7799,1.7799,1.7799,1.7799,1.7799,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78
-3.7523e-06,2.3451e-05,-2.4094e-05,1.6951e-05,-1.2385e-05,1.8184e-05,-2.2219e-05,4.0231e-05,-1.7188e-05,-9.5828e-06,-1.7537e-06,5.6018e-06,-7.966e-06,1.0125e-05,-1.2771e-05,1.6932e-05,-2.454e-05,6.121e-05,0.00013597,0.00019976,0.00013651,-2.8662e-05,-3e-05,-2.999e-05,-2.9856e-05,-2.6295e-05,-2.6688e-05,-2.6388e-05,-3e-05,5.9003e-06,2.8218e-05,-1.9392e-05,2.8196e-05,-1.2478e-05,2.6052e-05,-1.5177e-05,2.2287e-05,-2.2817e-05,2.7404e-05,-3e-05,4.6166e-05,5.6662e-07,-2.6793e-06,-3e-05,-3e-05,-2.9999e-05,6.9881e-05,6.5679e-05,-3e-05,-3e-05,-3.7975e-06,2.2792e-05,-2.3838e-05,1.9766e-05,-1.6087e-05,1.4915e-05,-1.2816e-05,1.2619e-05,-1.1367e-05,1.2106e-05,-1.0839e-05,1.2075e-05,-1.152e-05,1.3161e-05,-1.3399e-05,1.6002e-05,-1.8339e-05,2.3121e-05,-2.9988e-05,3.7777e-05,9.5358e-05,-2.9905e-05,-1.0767e-05,-4.2285e-06,-1.7381e-05,-2.9287e-05,-2.3962e-05,-2.8143e-05,-2.2867e-05,1.0625e-05,6.0384e-05,0.00014684,0.00018322,-2.9828e-05,-2.9001e-05,-3e-05,2.2436e-05,-3e-05,-2.4641e-05,-3e-05,-1.3223e-05,7.0383e-05,0.0002,0.0002,-2.9999e-05,-3e-05,-3e-05,-2.2664e-05,-1.2181e-05,0.00011866,0.00012026
0,0.1206,0.40417,0.84952,1.4562,2.2236,3.151,4.2374,5.4818,6.883,8.4397,10.15,12.013,14.026,16.188,18.496,20.948,23.541,26.274,29.143,32.146,35.28,38.541,41.927,45.434,49.059,52.798,56.647,60.603,64.663,68.821,73.074,77.418,81.848,86.36,90.951,95.614,100.35,105.14,110,114.91,119.87,124.87,129.92,135,140.11,145.25,150.4,155.57,160.76,165.94,171.13,176.31,181.48,186.64,191.78,196.89,201.97,207.01,212.02,216.98,221.89,226.74,231.54,236.27,240.94,245.53,250.04,254.47,258.81,263.07,267.22,271.28,275.24,279.09,282.83,286.45,289.96,293.35,296.61,299.74,302.74,305.61,308.35,310.94,313.39,315.7,317.86,319.87,321.74,323.45,325,326.4,327.65,328.74,329.66,330.43,331.04,331.48,331.77,331.89
52606,52577,52509,52404,52267,52101,51912,51707,51494,51281,51078,50896,50748,50646,50606,50642,50774,51020,51401,51900,52470,53041,53598,54103,54494,54763,54919,54986,55000,54994,55000,55000,55000,55000,55000,55000,55000,55000,54999,55000,55000,55000,54931,54798,54633,54554,54634,54838,54975,55000,54986,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,54861,54556,54129,53607,52973,52296,51624,50985,50399,49867,49353,48792,48107,47311,46450,45554,44643,43739,42864,42032,41256,40537,39877,39281,38758,38317,37963,37701,37532,37461
1775.7,1776.1,1777.6,1779.8,1782.7,1785.9,1790.3,1794.2,1797.3,1804.3,1809.3,1814.4,1819.4,1824,1828.1,1831.4,1833.8,1834.7,1812.3,1771.6,1717.7,1699.6,1693.7,1661.7,1618.2,1573.5,1529.5,1488.5,1443,1399.8,1345.2,1300.2,1253,1209.6,1170.6,1138.2,1109.3,1080.4,1048.9,1016,983.81,946.31,917.99,879.36,858.75,847.45,808.86,765.9,755.19,743.22,731.3,707.51,692.02,672.88,655.36,636.98,619.31,601.64,584.61,568.23,552.6,538.21,524.41,512.39,500.52,490.54,479.55,471.29,459.36,456.53,418.45,400.4,400.38,392.48,385.69,384.49,382.42,381.94,380.39,376.09,356.83,320.17,249.99,219.09,222.87,219.67,210.56,196.2,195.54,187.8,185.2,167.55,132.52,91.077,84.702,84.14,81.427,78.985,78.188,76.133,74.431
