24742,24740,24737,24732,24730,24750,24803,24897,25020,25164,25322,25428,25417,25386,25347,25323,25291,25295,25498,25789,25939,26054,26167,26290,26379,26497,26636,26847,27133,27424,27877,28299,28524,28544,28631,28584,28689,28835,29137,29329,29415,29633,29692,29798,29937,29988,30260,30340,30399,30456,30548,30688,30775,30871,30891,30998,31126,31298,31466,31631,31776,31940,32083,32238,32377,32515,32644,32779,32901,33016,33115,33221,33330,33431,33505,33575,33638,33701,33758,33805,33850,33897,33949,33992,34019,34031
1520,1520.6,1522.1,1524.5,1527.9,1532.3,1537.9,1544.7,1552.7,1561.7,1571.7,1581.9,1593.6,1600.4,1595.7,1594.5,1602.4,1618.3,1639.6,1662.1,1685.6,1710.7,1739.5,1771.6,1805,1842.1,1880.9,1919.9,1957.9,1995.3,2032,2066.5,2098.5,2129.6,2160.9,2191.9,2223.7,2255.3,2286.3,2315,2342.8,2370.1,2395.8,2421,2445.3,2468.9,2492.2,2513.8,2534.7,2555,2574.7,2593.6,2611.4,2628.5,2644.5,2660.4,2675.2,2689.8,2703.5,2716.3,2727.4,2737.3,2746.6,2753.4,2761.8,2769.6,2774.5,2779.9,2785.4,2791.4,2796.6,2799.7,2803.9,2807.5,2811,2814.7,2817.3,2818.6,2819,2819.5,2819.5,2819.9,2820.3,2820.4,2820.5,2820.5
-0.0065395,-0.0063165,-0.0051507,-0.0051039,0.0038955,0.020361,0.034817,0.046749,0.048487,0.0499,0.044058,0.011451,-0.0094087,-0.0065305,-0.0085909,-0.0030096,-0.0083778,0.01584,0.04877,0.036575,0.014867,0.017864,0.014063,0.015619,0.0086917,0.017965,0.01424,0.031332,0.024318,0.03785,0.042471,0.033179,0.00479,0.0059753,0.0011968,-0.00082217,0.012297,0.014623,0.025313,0.0036135,0.013632,0.01147,0.0012589,0.013339,0.0024514,0.011841,0.016538,-0.00080736,0.007642,0.0010251,0.011899,0.0051473,0.0086525,0.0020794,0.0043494,0.0084761,0.011027,0.012497,0.012752,0.011146,0.012155,0.012175,0.012005,0.012651,0.011694,0.012138,0.012223,0.012752,0.012078,0.011567,0.011047,0.013314,0.013822,0.01217,0.010042,0.011317,0.010682,0.012978,0.011001,0.01233,0.01365,0.019879,0.024741,0.025317,0.026194,0.026447
1562,1561.5,1560.4,1558.6,1556.1,1552.9,1549.1,1544.5,1539.3,1533.3,1526.8,1519.5,1511.4,1502.3,1492.5,1482.1,1471,1458.7,1445.3,1431.1,1415.9,1399.3,1381.3,1361.5,1339.9,1316,1290.5,1264.7,1239.7,1213.3,1185.6,1158.5,1131.2,1103.2,1074.2,1044.4,1013.5,982.62,951.51,920.2,888.56,856.87,825.07,793.19,761.49,729.34,697.43,666.05,634.57,603.17,571.86,541.03,510.56,480.62,450.94,421.82,393.3,365.96,339.71,314.61,290.17,266.32,243.91,222.02,202.21,183.43,164.82,147.58,131.51,116.74,102.85,89.353,77.496,66.075,55.524,46.484,38.021,30.238,23.351,17.332,12.239,7.9498,4.5676,2.1643,0.64092,-5.2724e-14
0.0019921,0.0019912,0.002,0.001972,0.002,0.002,0.002,0.002,0.0018417,0.0019446,0.0019663,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0019173,0.0019433,0.001981,0.0010067,0.0017492,0.0019947,0.002,0.002,0.0006883,0.00016887,0.002,0.002,0.0018804,0.0019505,0.002,0.0019725,0.002,0.0019364,0.0013842,0.002,0.002,0.002,0.002,0.002,0.0016696,0.0018933,0.0019881,0.0019883,0.0019335,0.002,0.002,0.002,0.0019931,0.002,0.002,0.002,0.0019269,0.0019573,0.001526,0.0015842,0.0012721,0.0019813,0.0016057,0.0019006,0.0018022,0.00056084,0.0016306,0.0018568,0.0012979,0.0012496,0.00057861,0.0015413,0.0013086,0.00065799,0.0016835,0.00070732,0.00057473,0.0013509,0.0017794,0.0017852,0.0017655,0.0018042,0.0018204,0.0018299,0.0018361,0.0018308,0.0018175
1.8866,1.8866,1.8866,1.8866,1.8866,1.8867,1.8867,1.8867,1.8868,1.8868,1.8868,1.8869,1.8869,1.887,1.887,1.887,1.887,1.8871,1.8871,1.8872,1.8872,1.8873,1.8873,1.8873,1.8874,1.8874,1.8875,1.8875,1.8876,1.8876,1.8877,1.8877,1.8878,1.8878,1.8879,1.8879,1.888,1.888,1.8881,1.8881,1.8881,1.8882,1.8882,1.8882,1.8883,1.8883,1.8884,1.8884,1.8884,1.8884,1.8885,1.8883,1.8885,1.8882,1.8885,1.8782,1.8544,1.8452,1.8467,1.8457,1.8476,1.8355,1.8055,1.7947,1.7955,1.7956,1.7941,1.7958,1.7731,1.7113,1.6875,1.6904,1.6893,1.69,1.6896,1.6899,1.6898,1.6899,1.6899,1.69,1.6899,1.69,1.69,1.69,1.69,1.69
1.5693e-05,-1.4984e-05,1.5223e-05,-1.7378e-05,1.8461e-05,-1.8887e-05,1.8972e-05,-1.9363e-05,-2.4726e-06,2.1749e-06,7.7485e-06,5.8519e-06,4.601e-06,-9.605e-06,1.3082e-05,-1.6146e-05,1.7772e-05,-1.668e-05,9.8289e-06,-2.1936e-05,2.22e-05,-2.2476e-05,-1.7145e-05,2.5663e-05,-2.5215e-05,2.5743e-05,-2.6444e-05,-2.182e-05,2.0738e-05,4.6336e-05,-4.8141e-05,5.0038e-05,-3.6962e-05,4.8062e-05,-4.7347e-05,4.428e-05,-4.7083e-05,2.6798e-05,-9.7502e-06,9.1896e-06,-8.6499e-06,8.1975e-06,-7.8306e-06,-1.0788e-05,2.8104e-05,-6.6104e-08,-7.4415e-06,2.384e-06,2.9603e-06,1.9059e-06,-6.8111e-06,7.7015e-06,-8.8322e-06,1.0507e-05,-1.2359e-05,1.2607e-05,-1.8952e-06,-1.1944e-05,-5.5083e-06,7.0442e-06,3.829e-05,-3.5842e-05,3.5944e-05,-3.6183e-05,-9.7935e-06,1.3956e-05,-1.3192e-05,-2.0238e-05,-1.4672e-05,-1.9368e-05,3.3436e-05,-3.3436e-05,3.3436e-05,7.9875e-07,-1.5693e-05,5.196e-06,3.7924e-05,-1.5693e-05,-6.9625e-06,7.6196e-06,1.5693e-05,6.9625e-06,1.4228e-05,7.9289e-06,1.4722e-05,-1.5693e-05
0,0.16211,0.54322,1.1416,1.9564,2.9866,4.2306,5.6869,7.3535,9.2281,11.308,13.591,16.073,18.752,21.623,24.683,27.928,31.353,34.953,38.725,42.662,46.759,51.011,55.412,59.957,64.638,69.45,74.387,79.441,84.605,89.873,95.238,100.69,106.23,111.84,117.52,123.25,129.04,134.88,140.74,146.64,152.56,158.49,164.42,170.35,176.26,182.16,188.03,193.86,199.65,205.39,211.06,216.67,222.21,227.66,233.03,238.3,243.46,248.52,253.45,258.26,262.95,267.49,271.89,276.14,280.24,284.18,287.95,291.55,294.97,298.22,301.28,304.15,306.83,309.31,311.59,313.67,315.55,317.22,318.67,319.92,320.95,321.76,322.36,322.74,322.9
47499,47550,47669,47854,48081,48205,48156,47862,47422,46891,46322,46144,46907,47543,47559,47668,48386,49315,49025,48110,48324,48874,49639,50501,51692,52846,53907,54329,54015,53591,51767,50125,49902,51232,52037,53940,54614,54904,53834,53572,54137,53561,54223,54467,54384,54999,53726,53988,54395,54782,54841,54456,54472,54372,54864,54622,54148,53302,52473,51637,50916,50011,49219,48238,47465,46685,45886,45085,44387,43761,43237,42610,42003,41439,41056,40711,40380,40015,39668,39389,39107,38830,38520,38267,38103,38032
1351.1,1353.3,1357.1,1367.8,1374,1382.3,1387.9,1385.9,1401.7,1384.9,1373.5,1372.3,1398.3,1418.1,1416.6,1419.3,1444.1,1476.7,1478.4,1468.1,1476.5,1484.8,1589.2,1520.8,1500.4,1482.1,1429.9,1430.4,1394.5,1255.8,1189.4,1133.4,1082.3,1046.7,1014.5,986.48,952.67,939.53,867.68,832.02,801.6,765.02,736.12,713.05,683.89,660.12,634.51,615.35,593.89,574.83,554.61,532.78,513.2,493.96,480.35,466.82,444.41,445.96,423.93,416.28,331,362.81,292.03,283.73,400.03,267.33,215.45,287.98,279,345.49,202.41,224.34,303.2,152.4,280.07,290.23,174.49,78.138,62.205,58.233,35.111,23.108,16.574,15.256,17.315,18.741
