23987,23995,24013,24042,24081,24130,24188,24254,24329,24410,24498,24592,24690,24794,24903,25017,25139,25267,25401,25540,25684,25830,25979,26132,26290,26456,26627,26800,26973,27145,27315,27485,27657,27826,27991,28151,28309,28463,28613,28760,28903,29042,29176,29306,29432,29558,29686,29806,29908,29997,30090,30191,30289,30383,30474,30562,30647,30729,30808,30884,30957,31027,31094,31158,31220,31280,31337,31392,31445,31496,31545,31591,31636,31679,31720,31759,31797,31832,31866,31899,31930,31959,31989,32030,32093,32186,32309,32457,32625,32808,33000,33197,33393,33585,33769,33940,34095,34233,34350,34445,34516,34561,34581
1520,1520.6,1522.1,1524.4,1527.5,1531.6,1536.5,1542.3,1549.1,1556.9,1565.7,1575.7,1586.7,1598.9,1612.4,1627.2,1643.4,1661,1680.1,1700.9,1723.5,1747.8,1773.9,1801.7,1830.2,1858.9,1887.7,1916.5,1945.2,1973.9,2002.3,2030.6,2058.5,2086,2113.1,2139.9,2166.3,2192.5,2218.5,2244.1,2269.2,2293.8,2317.9,2341.6,2364.5,2386.7,2407.7,2428.3,2448.7,2468.7,2488.6,2508.1,2527.1,2545.6,2563.7,2581.2,2598.3,2614.8,2630.8,2646.3,2661.2,2675.6,2689.6,2703,2715.9,2728.4,2740.5,2752.2,2763.4,2774.3,2784.7,2794.8,2804.4,2813.7,2822.6,2831.1,2839.3,2847.1,2854.5,2861.6,2868.4,2874.8,2880.7,2885.5,2889.2,2891.8,2893.7,2895.2,2896.2,2896.8,2897.2,2897.4,2897.5,2897.4,2897,2896.5,2895.7,2895,2894.5,2894,2893.7,2893.4,2893.3
0.04549,0.045376,0.045109,0.044686,0.044114,0.043384,0.042511,0.041476,0.040318,0.038992,0.037562,0.036002,0.034641,0.033589,0.032576,0.032173,0.031758,0.031289,0.030655,0.029876,0.028857,0.027798,0.026988,0.026242,0.026182,0.025945,0.025289,0.024293,0.023305,0.022142,0.021027,0.020631,0.019901,0.018763,0.017734,0.016801,0.016006,0.015251,0.014547,0.013811,0.01313,0.012437,0.011855,0.011205,0.010802,0.01093,0.010514,0.0093018,0.0076042,0.0071797,0.0078851,0.008031,0.0075322,0.0072491,0.0070301,0.0067394,0.0064985,0.00624,0.0060151,0.0057813,0.0055732,0.0053627,0.0051822,0.0050026,0.0048491,0.0046945,0.0045641,0.0044323,0.0043218,0.0042035,0.0041036,0.0039952,0.0039067,0.0038077,0.0037308,0.0036362,0.0035643,0.003474,0.0034299,0.0033633,0.0033372,0.0032628,0.004008,0.00629,0.010009,0.014819,0.019745,0.024391,0.028769,0.032867,0.036682,0.040213,0.043451,0.046386,0.048976,0.051243,0.053273,0.055032,0.056485,0.057634,0.058477,0.059014,0.059242
1562,1561.6,1560.7,1559.3,1557.4,1555,1552.1,1548.6,1544.5,1539.9,1534.8,1529,1522.6,1515.4,1507.6,1498.9,1489.5,1479.3,1468.2,1456.1,1443.2,1429.2,1414,1397.7,1380.4,1362.6,1344.2,1325.4,1306,1286.2,1265.9,1244.9,1223.7,1202.1,1180.2,1157.8,1135.2,1112.3,1089,1065.6,1041.9,1018.1,994.08,969.95,945.62,921.02,896.58,872.4,848.39,823.9,799.01,774.35,749.99,725.64,701.38,677.28,653.32,629.54,605.95,582.57,559.42,536.52,513.89,491.55,469.51,447.8,426.43,405.43,384.81,364.58,344.77,325.39,306.46,287.99,269.99,252.49,235.49,219.02,203.06,187.66,172.79,158.52,144.52,130.57,116.81,103.42,90.778,79.018,68.154,58.19,49.119,40.92,33.565,27.023,21.273,16.28,11.985,8.371,5.4328,3.1485,1.492,0.44426,3.6721e-13
-0.001,-0.00099774,-0.001,-0.00099859,-0.001,-0.001,-0.00099872,-0.001,-0.000981,-0.001,-0.00095399,-0.00093298,-0.00059987,-0.00056227,-0.00034104,-0.00012188,-0.00021317,-0.00018755,-0.00029054,-0.00029239,-0.00040973,-0.00027581,-0.00028134,-0.00011981,8.7197e-06,-0.00014222,-0.00022893,-0.00028874,-0.00025202,-0.00034346,-0.00017232,-9.1518e-05,-0.00025498,-0.00025765,-0.00022666,-0.00019435,-0.0001699,-0.00016033,-0.00015372,-0.00015566,-0.00014102,-0.00014152,-0.00011222,-0.00014536,1.2589e-06,-3.7518e-06,-0.00016164,-0.00033046,-0.00027022,9.0169e-05,0.00012147,-6.2677e-05,-9.6905e-05,-2.9375e-05,-6.2436e-05,-4.7562e-05,-5.4741e-05,-4.5641e-05,-4.9727e-05,-4.2898e-05,-4.6002e-05,-3.8737e-05,-4.0092e-05,-3.3627e-05,-3.5212e-05,-2.9477e-05,-3.0938e-05,-2.552e-05,-2.7988e-05,-2.3882e-05,-2.6618e-05,-2.228e-05,-2.5178e-05,-2.0614e-05,-2.4116e-05,-2.0714e-05,-2.4679e-05,-1.7865e-05,-1.7262e-05,-1.1381e-05,-2.3776e-05,3.5506e-05,0.00052017,0.0010791,0.0016553,0.001985,0.002,0.002,0.002,0.002,0.002,0.002,0.0019961,0.0019771,0.0019254,0.0019404,0.002,0.002,0.002,0.002,0.002,0.0019976,0.002
1.7749,1.7749,1.7749,1.7749,1.7749,1.7749,1.7749,1.775,1.775,1.7751,1.7751,1.7751,1.7752,1.7752,1.7753,1.7754,1.7754,1.7755,1.7756,1.7756,1.7757,1.7758,1.7759,1.7759,1.776,1.7761,1.7762,1.7763,1.7764,1.7764,1.7765,1.7766,1.7767,1.7768,1.7769,1.777,1.777,1.7771,1.7772,1.7773,1.7774,1.7775,1.7775,1.7776,1.7777,1.7778,1.7779,1.7779,1.778,1.7781,1.7782,1.7782,1.7783,1.7784,1.7784,1.7785,1.7786,1.7786,1.7787,1.7787,1.7788,1.7788,1.7789,1.7789,1.779,1.779,1.7791,1.7791,1.7792,1.7792,1.7793,1.7793,1.7793,1.7794,1.7794,1.7795,1.7795,1.7795,1.7795,1.7796,1.7796,1.7796,1.7797,1.7797,1.7797,1.7797,1.7797,1.7798,1.7798,1.7798,1.7798,1.7799,1.7799,1.7799,1.7799,1.7799,1.78,1.78,1.78,1.78,1.78,1.78,1.78
-3e-05,3.2128e-05,-3e-05,2.7089e-05,-2.7879e-05,2.8187e-05,-3e-05,3.9477e-05,-3e-05,3.5422e-05,-1.4466e-05,0.00011679,0.0001482,-1.9893e-05,0.0002,-3e-05,8.0672e-06,-3e-05,-9.9795e-06,-3e-05,-3.923e-06,4.4915e-05,-1.1272e-05,9.1583e-05,-3e-05,-3e-05,-3e-05,9.6151e-06,-1.3151e-05,-2.1209e-06,6.3102e-05,-3e-05,-2.4459e-05,1.1516e-05,3.9755e-06,9.8559e-06,7.6662e-07,4.5687e-06,-3.0089e-06,4.8709e-06,-2.4487e-06,7.8284e-06,-5.1594e-06,8.6947e-06,3.1755e-05,-3e-05,-3e-05,-3e-05,6.1866e-05,5.1416e-05,-3e-05,-3e-05,1.4764e-05,1.1705e-06,-4.0451e-06,3.442e-06,-2.0338e-06,2.4442e-06,-1.4314e-06,1.9176e-06,-1.0592e-06,2.1107e-06,-8.9289e-07,1.9465e-06,-9.9859e-07,1.9368e-06,-1.0558e-06,1.9408e-06,-1.544e-06,1.9798e-06,-1.7832e-06,2.3621e-06,-2.2534e-06,2.9955e-06,-3.3171e-06,3.7258e-06,-4.43e-06,7.1772e-06,-6.5293e-06,1.0119e-05,-1.9349e-05,9.2796e-05,0.0002,0.0002,0.0002,4.4914e-05,-5.9322e-06,1.9345e-06,-3.6343e-07,-4.2145e-07,1.0205e-06,-2.0339e-06,-2.8283e-06,-3e-05,-3e-05,5.7601e-05,3.1057e-05,-1.2856e-05,8.106e-06,-5.6658e-06,1.2619e-06,-9.5161e-06,7.4095e-05
0,0.11418,0.38265,0.80432,1.3787,2.1054,2.9836,4.0124,5.1911,6.5183,7.993,9.6136,11.379,13.287,15.336,17.524,19.849,22.309,24.901,27.624,30.474,33.449,36.546,39.763,43.095,46.541,50.096,53.758,57.523,61.387,65.347,69.399,73.54,77.765,82.07,86.452,90.907,95.429,100.01,104.66,109.36,114.11,118.91,123.75,128.63,133.54,138.48,143.44,148.42,153.41,158.42,163.42,168.43,173.44,178.43,183.41,188.37,193.31,198.22,203.1,207.94,212.73,217.48,222.19,226.83,231.42,235.94,240.39,244.78,249.08,253.31,257.45,261.5,265.46,269.32,273.09,276.75,280.31,283.75,287.08,290.3,293.4,296.37,299.22,301.95,304.54,307,309.32,311.51,313.56,315.47,317.23,318.85,320.33,321.66,322.83,323.86,324.74,325.47,326.04,326.46,326.73,326.85
53558,53535,53480,53396,53286,53154,53005,52847,52686,52529,52388,52270,52184,52126,52103,52106,52131,52184,52272,52406,52596,52854,53176,53548,53893,54161,54370,54537,54678,54795,54904,54982,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,54942,54817,54729,54775,54912,55000,55000,54993,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,54970,54794,54375,53665,52681,51489,50151,48724,47262,45810,44402,43066,41824,40693,39686,38817,38092,37517,37094,36824,36709
1782.1,1782.5,1784.1,1786.2,1789.2,1792.8,1797,1801.8,1805.6,1811.9,1814.4,1818.5,1802.4,1804.8,1793.1,1778.9,1787.2,1784.1,1789.3,1784.8,1787.7,1765,1747.3,1704.3,1649,1609.2,1565.7,1520.6,1471.1,1428.9,1374.5,1326.3,1287.7,1244.8,1202.8,1166.2,1135.3,1107.5,1079.3,1049,1016.8,985.53,953.97,926.89,885.17,842.33,808.75,811.12,786.83,757.86,746.5,736.59,720.12,699.58,683.58,665.47,648.56,630.79,614.05,596.92,581,565.07,550.65,536.48,523.91,511.81,501.22,490.76,481.38,471.87,463.16,454.25,446.13,437.83,430.44,422.9,416.19,409.06,402.68,396.3,391.46,382.17,335.02,270.63,208.33,162.17,149.16,134.25,116.45,102.25,94.586,89.574,78.478,54.628,28.286,-16.722,-49.093,-50.719,-50.76,-50.771,-51.796,-53.981,-55.576
