26099,26109,26133,26171,26221,26284,26357,26441,26533,26633,26738,26847,26957,27066,27172,27273,27365,27449,27522,27581,27627,27663,27694,27720,27740,27763,27797,27845,27904,27984,28088,28217,28372,28544,28730,28919,29102,29278,29448,29611,29768,29918,30063,30200,30331,30457,30579,30698,30813,30922,31027,31128,31224,31316,31404,31488,31572,31645,31717,31787,31853,31916,31977,32033,32085,32134,32182,32227,32270,32310,32348,32385,32419,32453,32482,32510,32544,32601,32687,32817,32990,33185,33394,33608,33818,34017,34198,34358,34494,34604,34686,34739,34761
1520,1520.6,1521.8,1523.9,1526.7,1530.2,1534.6,1539.7,1545.6,1552.4,1560.1,1568.6,1578.1,1588.7,1600.3,1613.1,1627.2,1642.6,1659.6,1678.2,1698.4,1720.4,1744.4,1771,1800.1,1831.6,1864.5,1898,1932.1,1966.5,2001,2035.3,2069.1,2102.2,2134.6,2166.3,2197.3,2227.7,2257.3,2286.2,2314.2,2341.4,2367.7,2393,2417.4,2441.1,2464.4,2487.2,2509.3,2530.6,2551.2,2571.1,2590.3,2608.7,2626.5,2643.5,2659.9,2675.6,2690.6,2705,2718.8,2732.1,2744.8,2757,2768.7,2779.8,2790.4,2800.6,2810.3,2819.5,2828.2,2836.5,2844.3,2851.7,2858.7,2865.1,2870.5,2874.5,2877.6,2879.3,2880.3,2881,2881.4,2881.6,2882,2882.4,2882.5,2882.6,2882.4,2882,2882,2882.5,2882.8
0.043424,0.043267,0.042899,0.04232,0.041533,0.040536,0.039334,0.037923,0.036312,0.034492,0.032481,0.03026,0.027859,0.025244,0.022473,0.019472,0.016706,0.014085,0.010969,0.0082188,0.0060833,0.0046684,0.0038778,0.0028538,0.0024655,0.0031608,0.0047137,0.0055517,0.0068662,0.0091362,0.010824,0.013048,0.014336,0.015278,0.015637,0.014887,0.01395,0.013151,0.012338,0.011638,0.010914,0.010314,0.0096566,0.0090779,0.0085469,0.0082315,0.0078827,0.0076098,0.007195,0.0068958,0.0065086,0.0063035,0.0059345,0.0057981,0.0053662,0.0054559,0.0050666,0.0045504,0.0047762,0.0043757,0.0043794,0.0041491,0.0040728,0.0037039,0.0036397,0.0034756,0.0034804,0.0032989,0.0033018,0.0031259,0.003163,0.0029572,0.0030896,0.0029428,0.0026694,0.0029775,0.0046242,0.0079469,0.012782,0.019826,0.025806,0.030527,0.034975,0.038721,0.041551,0.043695,0.045459,0.046879,0.048005,0.048856,0.049464,0.049841,0.05
1562,1561.6,1560.7,1559.3,1557.3,1554.9,1551.9,1548.4,1544.3,1539.7,1534.6,1528.9,1522.7,1515.8,1508.3,1500.2,1491.3,1481.6,1471.1,1459.6,1447.1,1433.5,1418.6,1402.2,1384.2,1364.4,1343.2,1321.1,1297.9,1273.6,1248.5,1222.4,1196,1169.1,1142,1114.8,1087.4,1059.8,1031.9,1003.9,975.7,947.41,919.06,890.66,862.24,833.79,805.41,777.11,748.98,720.97,693.17,665.52,638.18,611.02,584.27,557.66,531.58,505.93,480.41,455.55,431,407.03,383.49,360.6,338.15,316.32,295.02,274.42,254.37,235.06,216.34,198.41,181.06,164.54,148.82,133.63,118.75,104.11,90.166,76.874,64.579,53.454,43.47,34.669,27.098,20.631,15.121,10.552,6.7844,3.8012,1.7201,0.49121,-3.1567e-14
-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.00099986,-0.00098027,-0.00077586,-0.00084623,-0.00086213,-0.00063214,-0.00047559,-0.00022683,-0.00021084,-0.00020637,3.55e-05,0.00026924,0.00029758,0.00010861,0.00044124,0.00035232,0.00037513,0.00036409,0.00015727,0.00016335,-5.5244e-05,-0.00017012,-0.00014352,-0.00013803,-0.00012559,-0.00011845,-0.0001096,-9.9772e-05,-0.00010414,-9.1312e-05,-6.822e-05,-4.9285e-05,-5.1116e-05,-5.2879e-05,-6.295e-05,-5.14e-05,-5.3476e-05,-3.8701e-05,-5.2945e-05,-2.8904e-05,-6.7412e-05,4.9677e-05,-0.00017091,4.1771e-05,-4.1519e-05,-3.0247e-05,-2.0897e-05,-2.335e-05,-4.6261e-05,-4.8303e-05,-1.4164e-05,-1.9943e-05,-1.258e-05,-2.7504e-05,-8.4903e-06,-2.9771e-05,1.4585e-06,-4.8008e-05,6.5886e-05,-0.00013017,1.7843e-05,0.00019666,0.00083597,0.0012322,0.0016053,0.002,0.002,0.002,0.0019655,0.0017214,0.0014026,0.0012844,0.0012108,0.0011541,0.0011017,0.0010641,0.0010341,0.0010163,0.0010083
1.6819,1.6819,1.6819,1.6819,1.682,1.682,1.6821,1.6821,1.6822,1.6822,1.6823,1.6824,1.6825,1.6825,1.6826,1.6827,1.6828,1.6829,1.683,1.6831,1.6833,1.6834,1.6835,1.6836,1.6837,1.6839,1.684,1.6841,1.6843,1.6844,1.6846,1.6847,1.6848,1.685,1.6851,1.6853,1.6854,1.6856,1.6857,1.6859,1.686,1.6862,1.6863,1.6865,1.6866,1.6867,1.6869,1.687,1.6871,1.6873,1.6874,1.6875,1.6876,1.6877,1.6879,1.688,1.6881,1.6882,1.6883,1.6884,1.6885,1.6886,1.6887,1.6887,1.6888,1.6889,1.689,1.689,1.6891,1.6892,1.6892,1.6893,1.6894,1.6894,1.6895,1.6895,1.6896,1.6896,1.6896,1.6897,1.6897,1.6898,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69
-2.6673e-05,1.0809e-05,-8.1721e-06,6.9596e-06,-6.2876e-06,5.9044e-06,-5.7132e-06,5.6753e-06,-5.7833e-06,6.0559e-06,-6.5441e-06,7.3566e-06,-8.7252e-06,1.1189e-05,-1.581e-05,5e-05,3.7541e-05,-5e-05,5e-05,5e-05,5e-05,5e-05,-2.7687e-05,4.221e-05,5e-05,5e-05,-5e-05,2.1923e-05,5e-05,-4.4898e-05,3.9202e-05,-5e-05,-3.5839e-06,-1.9362e-05,-3.9412e-05,-2.6038e-06,6.1617e-06,-2.3641e-06,5.739e-06,-3.0724e-06,6.2348e-06,-4.0579e-06,4.3156e-06,-1.0323e-06,8.7457e-06,-3.9949e-06,5.1978e-06,-7.5059e-06,7.0279e-06,-6.7307e-06,1.0005e-05,-1.06e-05,1.3654e-05,-1.733e-05,2.448e-05,-1.9567e-05,-8.1723e-06,3.6263e-05,-3.6496e-05,2.7814e-05,-1.9936e-05,1.618e-05,-2.2217e-05,2.255e-05,-1.4002e-05,1.6588e-05,-1.8654e-05,1.9454e-05,-2.0807e-05,2.4273e-05,-2.8734e-05,3.5369e-05,-2.7036e-05,-1.4132e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,-1.0287e-05,1.1565e-06,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05
0,0.15665,0.52495,1.1033,1.891,2.8872,4.0906,5.4999,7.1135,8.9295,10.946,13.16,15.57,18.172,20.964,23.943,27.104,30.445,33.961,37.649,41.504,45.521,49.697,54.026,58.503,63.124,67.882,72.773,77.79,82.928,88.181,93.543,99.008,104.57,110.22,115.95,121.77,127.65,133.59,139.59,145.65,151.74,157.87,164.03,170.21,176.4,182.6,188.8,194.99,201.17,207.33,213.46,219.56,225.61,231.61,237.55,243.43,249.25,254.98,260.63,266.19,271.66,277.02,282.27,287.41,292.43,297.32,302.08,306.7,311.17,315.5,319.68,323.7,327.55,331.24,334.76,338.1,341.26,344.24,347.03,349.63,352.04,354.26,356.27,358.09,359.7,361.11,362.31,363.31,364.1,364.68,365.04,365.2
38314,38279,38199,38075,37913,37716,37492,37248,36994,36738,36492,36268,36079,35939,35864,35871,35973,36177,36511,36992,37616,38377,39264,40308,41510,42821,44136,45392,46611,47682,48572,49245,49677,49923,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,49970,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,49987,50000,50000,49909,49599,49018,48065,46793,45379,43907,42445,41066,39812,38694,37735,36932,36289,35828,35545,35428
1609,1609.2,1609.6,1610.3,1611.4,1612.8,1614.5,1616.7,1619,1621.4,1624.3,1627.9,1632,1636.9,1642.6,1646.9,1628.5,1646,1656.1,1635.7,1625,1604.1,1610.8,1615.5,1592.3,1559,1515.8,1480.7,1420.4,1377,1327.9,1280.6,1241,1194.3,1162,1129.5,1091.1,1052.6,1015.1,978.18,941.35,906.31,870.11,831,800.04,780.32,765.27,747.48,724.12,698.51,676.84,655.7,636.91,615.35,598.98,570.74,570.15,537.1,528.6,513.5,499.63,487.61,478.13,467.51,454.43,445.24,435.48,428.07,418.12,411.96,401.63,398.75,381.64,392.87,373.64,350.31,274.23,226.13,173.03,116.19,109.72,102.42,89.513,99.173,108.79,108.93,107.74,110.21,99.952,108.2,123.61,115.66,104.85
