0,6.967e-06,1.3934e-05,2.0901e-05,2.7868e-05,6.2703e-05,9.7538e-05,0.00013237,0.00016721,0.00034138,0.00051556,0.00068973,0.00086391,0.0017348,0.0026057,0.0034765,0.0043474,0.0087018,0.013056,0.017411,0.021765,0.043537,0.065309,0.087081,0.10885,0.20995,0.31104,0.41213,0.51323,0.61432,0.71541,0.81651,0.9176,1.0187,1.1198,1.2209,1.322,1.4231,1.5242,1.6253,1.7263,1.8274,1.9285,2.0296,2.1307,2.2318,2.3329,2.434,2.5351,2.6362,2.7373,2.8384,2.9395,3.0406,3.1417,3.2427,3.3438,3.4449,3.546,3.6471,3.7482,3.8221,3.896,3.9699,4.0437,4.0437,4.0813,4.1697,4.3085,4.4976,4.7366,5.0255,5.3638,5.7512,6.1873,6.6715,7.2033,7.7822,8.4075,9.0786,9.7946,10.555,11.358,12.204,13.092,14.02,14.987,15.993,17.037,18.116,19.231,20.379,21.56,22.772,24.013,25.284,26.581,27.904,29.251,30.621,32.012,33.423,34.851,36.296,37.756,39.23,40.715,42.21,43.713,45.223,46.738,48.257,49.777,51.297,52.816,54.331,55.841,57.344,58.839,60.324,61.798,63.258,64.703,66.132,67.542,68.933,70.303,71.65,72.973,74.27,75.541,76.782,77.994,79.175,80.323,81.438,82.517,83.561,84.567,85.534,86.462,87.35,88.196,88.999,89.76,90.476,91.147,91.772,92.351,92.883,93.367,93.803,94.19,94.529,94.818,95.057,95.246,95.384,95.473,95.51
29.898,29.898,29.898,29.898,29.898,29.898,29.898,29.898,29.898,29.898,29.898,29.898,29.898,29.898,29.898,29.898,29.898,29.898,29.899,29.899,29.9,29.905,29.913,29.925,29.941,30.057,30.247,30.512,30.85,31.263,31.75,32.311,32.948,33.658,34.444,35.304,36.24,37.251,38.336,39.498,40.734,42.046,43.434,44.898,46.437,48.052,49.744,51.511,53.355,55.275,57.272,59.345,61.495,63.722,66.025,68.406,70.863,73.398,76.01,78.7,81.467,83.538,85.65,87.804,90,90,91.133,93.839,98.208,104.39,112.61,123.11,136.22,152.32,171.82,195.2,222.99,255.75,294.11,338.73,390.3,449.55,517.27,594.23,681.26,779.18,888.82,1011.1,1146.7,1296.7,1461.9,1643.2,1841.5,2057.6,2292.4,2546.5,2820.8,3115.6,3431.6,3769.5,4129.9,4512.7,4917.7,5344.6,5793.2,6262.9,6753.2,7263.3,7793,8342.2,8910.6,9497.1,10100,10716,11340,11967,12594,13217,13833,14440,15037,15623,16198,16762,17315,17858,18390,18912,19424,19924,20414,20890,21353,21801,22232,22645,23040,23414,23766,24095,24402,24685,24945,25181,25395,25586,25757,25908,26040,26155,26254,26339,26411,26471,26520,26559,26588,26610,26623,26629
0,5.0238e-05,0.00010048,0.00015071,0.00020095,0.00045214,0.00070333,0.00095452,0.0012057,0.0024617,0.0037176,0.0049736,0.0062295,0.012509,0.018789,0.025069,0.031349,0.062751,0.094155,0.12556,0.15697,0.31404,0.47116,0.62833,0.78555,1.5162,2.248,2.9809,3.7148,4.4499,5.186,5.9232,6.6615,7.4008,8.1412,8.8826,9.6251,10.369,11.113,11.859,12.606,13.353,14.102,14.852,15.603,16.355,17.108,17.861,18.616,19.372,20.129,20.887,21.646,22.406,23.167,23.929,24.692,25.456,26.22,26.986,27.753,28.314,28.875,29.437,30,30,30.284,30.953,32.004,33.44,35.259,37.465,40.057,43.038,46.41,50.172,54.328,58.878,63.822,69.162,74.898,81.026,87.542,94.44,101.71,109.35,117.35,125.71,134.43,143.52,152.98,162.83,173.05,183.62,194.5,205.73,217.13,228.58,240.53,252.91,265.24,277.41,289.43,301.36,313.09,324.51,335.72,346.93,358.37,370.22,382.47,394.91,407.24,419.3,431.4,444.23,458.33,474.08,491.71,511.27,532.74,556.06,581.17,607.96,636.33,666.12,697.19,729.38,762.53,796.45,830.99,865.96,901.2,936.55,971.85,1006.9,1041.7,1076,1109.7,1142.7,1174.9,1206.2,1236.5,1265.7,1293.6,1320.4,1345.7,1369.7,1392.1,1413,1432.2,1449.7,1465.4,1479.2,1491.1,1501,1508.9,1514.7,1518.4,1520
27736,27736,27736,27736,27736,27736,27736,27736,27736,27736,27736,27736,27736,27736,27736,27736,27736,27735,27734,27733,27733,27729,27725,27721,27717,27700,27682,27664,27647,27629,27611,27594,27576,27558,27541,27523,27505,27488,27470,27452,27435,27417,27399,27382,27364,27346,27328,27311,27293,27275,27258,27240,27222,27205,27187,27169,27152,27134,27116,27099,27081,27068,27055,27042,27029,27103,27096,27081,27057,27024,26982,26931,26872,26804,26728,26644,26551,26449,26340,26223,26097,25965,25824,25676,25521,25359,25190,25014,24831,24643,24448,24247,24041,23829,23612,23390,23164,22933,22698,22458,22216,21969,21720,21468,21213,20956,20697,20436,20173,19910,19645,19380,19115,18850,18585,18320,18057,17794,17533,17274,17017,16762,16510,16260,16014,15771,15531,15296,15065,14838,14616,14399,14187,13980,13780,13585,13396,13213,13037,12868,12705,12550,12402,12261,12128,12003,11885,11776,11675,11581,11497,11420,11352,11293,11243,11201,11168,11143,11128,11121
1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5691,1.569,1.569,1.5689,1.5687,1.5684,1.5681,1.5675,1.5669,1.566,1.5649,1.5636,1.562,1.5603,1.5585,1.5565,1.5546,1.5528,1.5513,1.5503,1.5498,1.55,1.5508,1.5519,1.5534,1.5548,1.5558,1.5561,1.5558,1.5554,1.5556,1.5569,1.5592,1.5627,1.5668,1.5691,1.569,1.5675,1.5656,1.563,1.5582,1.5504,1.5387,1.5227,1.5018,1.475,1.4407,1.3969,1.3421,1.2774,1.2061,1.1321,1.0585,0.9876,0.92067,0.85857,0.80167,0.7502,0.70379,0.66194,0.62429,0.5903,0.55947,0.53127,0.50525,0.48095,0.45801,0.43611,0.415,0.3945,0.37447,0.35483,0.33556,0.31664,0.29812,0.28004,0.26248,0.2455,0.2292,0.21365,0.19893,0.1851,0.17223,0.16037,0.14955,0.13979,0.13111,0.1235,0.11695,0.11144,0.10695,0.10344,0.10089,0.099279,0.098597
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.304e-14,-6.0688e-05,-0.00020495,-0.00042408,-0.0007077,-0.0010389,-0.0014139,-0.0018813,-0.002367,-0.0028626,-0.0033097,-0.0036647,-0.0038908,-0.0039482,-0.0037909,-0.0033794,-0.0026538,-0.0016203,-0.00043596,0.0010531,0.0022867,0.0031005,0.0034578,0.0032945,0.0025515,0.0012166,-0.00038665,-0.0018369,-0.0026541,-0.0027326,-0.0019946,-0.00059719,0.00014309,-1.2183e-05,-0.0011258,-0.0029885,-0.0041393,-0.0043587,-0.0038162,-0.0040833,-0.0054686,-0.0079446,-0.01156,-0.016316,-0.022237,-0.029315,-0.03758,-0.046853,-0.055887,-0.063832,-0.070606,-0.076217,-0.080669,-0.08398,-0.086158,-0.08724,-0.087266,-0.086935,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087242,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087263,-0.087262
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0118,1.0187,1.0343,1.0571,1.0854,1.1172,1.1508,1.1846,1.2172,1.2477,1.2751,1.2986,1.3177,1.3321,1.3419,1.3482,1.3526,1.3564,1.3606,1.3655,1.3715,1.3786,1.3865,1.3952,1.4045,1.4141,1.4241,1.4343,1.4445,1.4549,1.4654,1.4768,1.4897,1.5057,1.5286,1.5617,1.6029,1.6471,1.6869,1.7159,1.734,1.7452,1.7524,1.7573,1.7607,1.7632,1.765,1.7664,1.7675,1.7683,1.7689,1.7695,1.7699,1.7703,1.7706,1.7709,1.7712,1.7714,1.7717,1.7719,1.772,1.7722,1.7724,1.7725,1.7727,1.7728,1.7729,1.773,1.7731,1.7732,1.7733,1.7734,1.7735,1.7736,1.7737,1.7737,1.7738,1.7738,1.7739,1.7739,1.774,1.774,1.774,1.7741,1.7741,1.7741,1.7741,1.7741,1.7741,1.7742,1.7742,1.7742,1.7742,1.7742,1.7742
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0016161,-0.0016228,-0.001629,-0.0015344,-0.001469,-0.001304,-0.0013477,-0.0013552,-0.0011795,-0.0010706,-0.00077957,-0.00055517,-0.00022659,4.4256e-05,0.00042637,0.00072486,0.0011916,0.0013115,0.0015747,0.0016253,0.001046,0.00063589,7.7001e-05,-0.00039193,-0.00098894,-0.0013481,-0.0013927,-0.00099365,-0.00035834,0.00023038,0.00093892,0.00098793,0.00014028,-0.0003706,-0.0012645,-0.0011676,-0.000499,0.00022618,0.00026949,-0.00062067,-0.0012623,-0.0020708,-0.0027675,-0.003559,-0.0042844,-0.005058,-0.0058335,-0.0062023,-0.0055934,-0.0048745,-0.0040674,-0.0033657,-0.0025566,-0.0018735,-0.0010583,-0.00040806,0.00031678,-5.2008e-05,-0.00019644,8.8921e-05,-5.5509e-05,3.9717e-05,-3.0627e-05,2.4992e-05,-2.1115e-05,1.8342e-05,-1.6278e-05,1.4721e-05,-1.3516e-05,1.2594e-05,-1.1879e-05,1.135e-05,-1.0986e-05,1.0807e-05,-1.0647e-05,1.0515e-05,-1.0547e-05,1.0785e-05,-1.1198e-05,1.1885e-05,-1.2917e-05,1.4529e-05,-1.7094e-05,2.1608e-05,-3.0961e-05,5.9768e-05,-7.7038e-06,-5.8276e-05,2.9902e-05,-2.1388e-05,1.858e-05,-2.0098e-05,3.4817e-05,3.3186e-05,2.5541e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26893,-0.26893,-0.26893,-0.26893,-0.26893,-0.26893,-0.26893,-0.26893,-0.26893,-0.26893,-0.26893,-0.26893,-0.26893,-0.26893,-0.26893,-0.26893,-0.26893,-0.26893,-0.26893,-0.26893,-0.26892,-0.26892,-0.26892,-0.26892,-0.26892,-0.26892,-0.26892,-0.26892,-0.26892,-0.26892,-0.26892,-0.26892,-0.26892,-0.26892,-0.26892,-0.26892,-0.26892,-0.26892,-0.26892,-0.26892,-0.26892,-0.26891,-0.26891,-0.26891,-0.2689,-0.2689,-0.26889,-0.26887,-0.26885,-0.26883,-0.26879,-0.26875,-0.2687,-0.26865,-0.26858,-0.26851,-0.26842,-0.26833,-0.26824,-0.26813,-0.26802,-0.2679,-0.26778,-0.26765,-0.26752,-0.26738,-0.26723,-0.26708,-0.26693,-0.26678,-0.26662,-0.26646,-0.2663,-0.26614,-0.26598,-0.26583,-0.26567,-0.26552,-0.26537,-0.26522,-0.26508,-0.26495,-0.26482,-0.2647,-0.26459,-0.26448,-0.26439,-0.2643,-0.26422,-0.26416,-0.2641,-0.26406,-0.26403,-0.26401,-0.264
