24433,24439,24453,24476,24508,24551,24604,24671,24750,24844,24952,25073,25207,25353,25511,25685,25874,26077,26294,26523,26757,26988,27215,27437,27654,27867,28075,28276,28472,28662,28850,29028,29206,29375,29540,29698,29851,29999,30138,30274,30397,30526,30643,30764,30876,30986,31091,31191,31287,31380,31467,31552,31631,31708,31782,31851,31917,31983,32040,32097,32149,32199,32247,32292,32336,32377,32417,32453,32488,32521,32553,32581,32609,32634,32659,32680,32701,32720,32738,32755,32769,32781,32790,32799,32807,32815,32822,32828,32832,32834
1520,1520.8,1522.8,1526,1530.3,1535.9,1542.9,1551.3,1561.2,1572.7,1585.9,1601,1618,1636.8,1657.7,1680.7,1705.9,1733.5,1763.3,1795.6,1829.1,1862.4,1895.9,1929.2,1962.5,1995.4,2028.1,2060.4,2092.1,2123.5,2154.5,2185,2215.2,2244.7,2273.7,2301.8,2329.3,2356,2381.9,2406.5,2430.6,2454,2477,2499.7,2521.7,2543.1,2563.7,2583.6,2602.9,2621.5,2639.3,2656.4,2672.9,2688.7,2703.9,2718.5,2732.4,2745.9,2758.8,2771.2,2783,2794.3,2805.2,2815.5,2825.4,2834.7,2843.7,2852.2,2860.2,2867.7,2875,2881.7,2888,2894,2899.5,2904.7,2909.4,2913.9,2917.9,2921.6,2924.9,2928,2930.6,2932.8,2934.6,2936,2937.1,2937.8,2938.3,2938.5
0.023978,0.024201,0.024715,0.025494,0.026499,0.027675,0.028956,0.030262,0.031502,0.032564,0.033346,0.033692,0.033593,0.03359,0.03387,0.034433,0.034405,0.034621,0.034396,0.033732,0.031793,0.029316,0.027308,0.025345,0.023653,0.022087,0.020552,0.019202,0.017795,0.01687,0.015851,0.014723,0.014237,0.012901,0.012665,0.011275,0.011296,0.0098531,0.0099802,0.0086406,0.0086367,0.0081644,0.0077361,0.007782,0.0069126,0.007032,0.0063353,0.0062991,0.0058958,0.0056588,0.005319,0.0052379,0.0048364,0.004798,0.0045178,0.0043198,0.0042719,0.0040668,0.0036582,0.0037435,0.0033639,0.0035569,0.0031808,0.0032985,0.0030695,0.0031212,0.0029277,0.0029305,0.0027867,0.002881,0.0026113,0.0026851,0.0026529,0.0025482,0.0025568,0.0023518,0.0025601,0.0024777,0.0025567,0.0024403,0.0022812,0.0019839,0.0019328,0.0021263,0.0024515,0.0028391,0.0032182,0.003539,0.0037613,0.0038603
1562,1561.5,1560.2,1558.3,1555.6,1552.2,1548,1543,1537.2,1530.6,1523.2,1514.8,1505.5,1495.1,1483.7,1470.9,1457,1441.7,1425.1,1407.1,1388.1,1368.7,1348.4,1327.4,1305.6,1283.2,1260.2,1236.6,1212.4,1187.6,1162.4,1136.9,1110.7,1084.5,1057.6,1030.8,1003.3,976.11,948.24,920.72,892.66,864.7,836.7,808.55,780.75,752.68,725,697.23,669.75,642.42,615.35,588.45,561.96,535.66,509.8,484.29,459.12,434.46,410.32,386.5,363.37,340.57,318.54,296.91,276.03,255.67,236.06,217.05,198.79,181.15,164.37,148.22,132.87,118.33,104.53,91.63,79.392,68.098,57.589,48.01,39.312,31.54,24.555,18.367,13.026,8.5641,5.0114,2.3893,0.71393,3.5915e-14
0.0013877,0.0013821,0.0013397,0.0012828,0.0012012,0.0010977,0.00097766,0.0008267,0.00067123,0.00046925,0.00028724,1.5704e-05,-3.756e-05,2.7209e-05,0.00018999,8.9259e-05,-1.008e-05,6.0804e-05,-0.00014978,-0.00026549,-0.00066676,-0.00049189,-0.00048626,-0.00038309,-0.00037134,-0.00029746,-0.0003276,-0.00023119,-0.00029501,-8.0644e-05,-0.00031901,-3.0502e-05,-0.00025941,-6.7756e-05,-0.00018688,-0.00010137,-9.9926e-05,-0.00017341,8.8404e-06,-0.00027192,0.00014911,-0.00025772,0.00013541,-0.00019494,1.9927e-05,-9.0686e-05,-4.0502e-05,-4.3256e-05,-4.1302e-05,-6.9112e-05,-8.5218e-06,-6.1095e-05,-2.6541e-05,-2.8003e-05,-4.0945e-05,-3.5529e-05,1.843e-05,-0.00011045,1.5851e-05,-5.7695e-05,-1.2073e-06,-1.5553e-05,-4.4489e-05,1.6346e-05,-4.8345e-05,1.5929e-05,-5.2882e-05,1.1572e-05,-3.2846e-05,2.0028e-05,-9.4805e-05,9.3491e-05,-0.0001061,6.6353e-05,-0.0001064,4.9067e-05,8.9465e-06,1.2896e-07,3.9655e-06,-6.9993e-05,-0.00012042,-0.00013979,7.6158e-05,0.00019174,0.00033473,0.00042305,0.0005145,0.00056533,0.00061112,0.00061441
1.6823,1.6823,1.6823,1.6823,1.6823,1.6824,1.6824,1.6825,1.6825,1.6826,1.6826,1.6827,1.6828,1.6829,1.683,1.6831,1.6832,1.6833,1.6834,1.6836,1.6837,1.6838,1.684,1.6841,1.6842,1.6844,1.6845,1.6847,1.6848,1.6849,1.6851,1.6852,1.6854,1.6855,1.6857,1.6858,1.686,1.6861,1.6862,1.6864,1.6865,1.6867,1.6868,1.6869,1.6871,1.6872,1.6873,1.6874,1.6876,1.6877,1.6878,1.6879,1.688,1.6881,1.6882,1.6883,1.6884,1.6885,1.6886,1.6887,1.6888,1.6889,1.689,1.689,1.6891,1.6892,1.6893,1.6893,1.6894,1.6894,1.6895,1.6896,1.6896,1.6896,1.6897,1.6897,1.6898,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69,1.69
7.4566e-05,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,3.2789e-05,2.4507e-05,5.6517e-05,-0.0001,5.5314e-05,-5.7863e-05,-1.2281e-05,-0.0001,-2.7634e-05,4.3578e-05,-2.2299e-06,2.1513e-05,6.4395e-06,2.2894e-06,1.1946e-05,-5.3524e-06,2.3351e-05,-9.5544e-07,-1.5224e-05,4.5355e-05,-5.9795e-05,7.4153e-05,-7.8814e-05,8.9559e-05,-9.1362e-05,9.2921e-05,-8.4419e-05,7.0516e-05,-3.1707e-05,5.1897e-06,2.177e-05,-4.3019e-05,4.9009e-05,-4.3634e-05,3.5949e-05,-2.3514e-05,1.4205e-05,-1.1208e-05,1.6262e-05,-1.9345e-05,2.0469e-05,-1.5265e-05,7.2078e-06,2.2622e-06,-1.3936e-06,-1.6164e-05,3.2226e-05,-3.6255e-05,4.3342e-05,-4.5382e-05,4.2062e-05,-3.4639e-05,3.0066e-05,-2.7736e-05,2.4588e-05,-2.309e-05,3.1328e-05,-4.3201e-05,4.1027e-05,-1.7111e-05,-7.9422e-06,2.2371e-05,-4.6863e-05,8.3108e-05,-7.5733e-05,5.9465e-05,-6.4576e-05,1.328e-05,-7.4123e-05,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-0.0001
2.8422e-14,0.16088,0.53913,1.1331,1.9419,2.9647,4.2001,5.6466,7.3025,9.1657,11.234,13.505,15.975,18.642,21.502,24.552,27.788,31.207,34.803,38.572,42.51,46.612,50.874,55.288,59.851,64.557,69.399,74.372,79.469,84.685,90.013,95.447,100.98,106.6,112.31,118.1,123.96,129.88,135.86,141.88,147.95,154.05,160.18,166.33,172.49,178.65,184.81,190.96,197.09,203.19,209.26,215.28,221.26,227.18,233.04,238.83,244.53,250.16,255.69,261.12,266.45,271.67,276.77,281.74,286.58,291.29,295.85,300.26,304.52,308.63,312.57,316.33,319.93,323.35,326.59,329.64,332.5,335.16,337.63,339.9,341.97,343.83,345.49,346.94,348.17,349.2,350,350.6,350.98,351.14
49886,49894,49912,49938,49967,49997,50021,50037,50040,50033,50015,49997,49989,49996,50005,50005,50003,50006,49998,50013,50008,50000,50001,50003,50005,50005,50002,50005,50001,50010,49995,50011,50000,50008,50002,50005,50006,50000,50018,49986,50025,49988,50017,49990,50004,49999,49999,50002,49997,49995,50002,49996,49999,49999,49996,50000,50003,49994,50005,49993,49999,49997,49998,50002,50000,50002,49999,50002,50002,50000,49999,50007,49999,50003,49998,50007,50004,49999,49991,49985,49986,49997,50012,50018,50013,49997,49977,49956,49939,49932
1540.9,1542.9,1550.4,1561.1,1575.8,1593.9,1614.2,1637.4,1660.5,1687.1,1710.7,1740.5,1749.5,1745.9,1730.7,1735.2,1735.8,1718,1718.5,1700.6,1667.2,1600.5,1543,1481,1426.1,1370.8,1322.8,1268.1,1220.4,1174.6,1146,1100.3,1073.4,1027,996.89,955.8,920.18,891.1,839.66,809.69,776.1,765.16,741.41,737.03,704.09,686.34,661.87,641.66,621.13,603.19,578.81,564.41,544.14,527.99,513.97,499.63,482.09,480.63,458.75,454.35,439.12,430.76,423.96,409.68,406.79,392.86,391.3,378.07,375.38,363.86,368.77,344.65,359.15,337,349.72,329.71,329.86,326.98,323.12,327.51,329.59,328.83,304.55,290.15,272.12,260.35,248.03,240.46,233.72,233.03
